,PRR15L (79170)
ACH-000361,-0.3116940543590996
ACH-000362,-0.18698622878664356
ACH-000363,-0.19604941302869885
ACH-000364,-0.14728856796900733
ACH-000365,-0.1536888805966061
ACH-000366,-0.23276780775043865
ACH-000368,-0.14718711595543044
ACH-000374,-0.08390314723930113
ACH-000375,-0.16507168902711805
ACH-000376,-0.12248786901010647
ACH-000381,-0.11385322606362125
ACH-000383,-0.25552310852408056
ACH-000387,-0.2166140677703146
ACH-000389,-0.3202952357219272
ACH-000390,-0.1768133481156231
ACH-000393,-0.0950379306826502
ACH-000395,-0.3643151694954317
ACH-000396,-0.05661972720584995
ACH-000397,-0.22705002676989536
ACH-000401,-0.17002538574521867
ACH-000402,-0.08228421816206788
ACH-000403,-0.23319461295396784
ACH-000404,0.08913464182432002
ACH-000406,-0.16094859102634826
ACH-000407,-0.38406069923623737
ACH-000408,-0.15058614962506034
ACH-000410,-0.15595645939047506
ACH-000411,-0.03913275350746988
ACH-000414,-0.09986986840686816
ACH-000415,-0.39159779731127503
ACH-000416,-0.23912038055602325
ACH-000420,-0.2847334621920817
ACH-000421,-0.2477390559631129
ACH-000424,-0.15921078319742718
ACH-000425,-0.29866072918323144
ACH-000426,-0.3698627922860784
ACH-000427,-0.3622722479721205
ACH-000433,-0.2758811530223611
ACH-000435,-0.2843674304840492
ACH-000436,-0.4173544943304621
ACH-000444,-0.14967143759051013
ACH-000445,-0.2704522094616625
ACH-000448,-0.21646891130144694
ACH-000450,-0.27069295480839545
ACH-000452,-0.2356196852125156
ACH-000454,-0.15002061105053188
ACH-000458,-0.11896449106742753
ACH-000459,0.058612503998259936
ACH-000460,-0.259554393401116
ACH-000461,-0.14423486971296162
ACH-000463,-0.22342106200225725
ACH-000464,-0.19236301171708248
ACH-000466,-0.1826509546538393
ACH-000467,-0.33236086077912763
ACH-000468,-0.357087274694852
ACH-000469,-0.22530997679916526
ACH-000470,-0.270860198221188
ACH-000471,-0.15472481995008694
ACH-000472,-0.2664422213730732
ACH-000473,-0.3598615787359401
ACH-000475,-0.29312558455947424
ACH-000476,-0.1958892708141044
ACH-000477,-0.3002564144726897
ACH-000479,-0.06822032531005658
ACH-000480,-0.27859600752788843
ACH-000481,-0.3695894694773163
ACH-000483,-0.256851975909862
ACH-000484,-0.276370114139461
ACH-000485,-0.22303102928887691
ACH-000486,-0.2705048713840539
ACH-000487,-0.13644582829751692
ACH-000488,-0.1808662093331965
ACH-000490,-0.14915311793427732
ACH-000491,-0.19522265414624546
ACH-000495,-0.15416759470781038
ACH-000496,-0.33278693055193553
ACH-000499,-0.20535940269754666
ACH-000500,-0.3797375213004208
ACH-000502,-0.21456267559462205
ACH-000503,-0.22082969649524795
ACH-000505,-0.2630095516787506
ACH-000507,-0.16148040575425454
ACH-000510,-0.23752242407287025
ACH-000511,-0.13937005421178078
ACH-000512,-0.206786764742278
ACH-000516,-0.2781311288405351
ACH-000517,-0.23304232373372635
ACH-000518,-0.2249669053880912
ACH-000520,-0.2669206945660497
ACH-000521,-0.310904704594316
ACH-000522,-0.1531521451016596
ACH-000524,-0.2212688377352147
ACH-000527,-0.25137468893668224
ACH-000528,-0.1933330435971166
ACH-000537,-0.16975929097991246
ACH-000541,-0.11117010430305936
ACH-000542,-0.19060979310067705
ACH-000544,-0.36574527360816905
ACH-000545,-0.2435034707115642
ACH-000547,-0.22196135230444544
ACH-000548,-0.2253843218910012
ACH-000549,-0.2378935919823712
ACH-000550,-0.2429229279827603
ACH-000552,-0.14520001079692005
ACH-000556,-0.28140874088142115
ACH-000557,-0.14062217315084413
ACH-000569,-0.4490476206036007
ACH-000570,-0.30165184993271266
ACH-000571,-0.21806006558702495
ACH-000573,-0.01822408127270671
ACH-000576,-0.20482413922673434
ACH-000579,-0.10543521011423704
ACH-000580,-0.13132021879431072
ACH-000584,-0.2335274019021673
ACH-000585,-0.1616140567527906
ACH-000588,-0.2166369444584189
ACH-000589,-0.22998130257097035
ACH-000591,-0.3050447199047103
ACH-000593,-0.15033861910409213
ACH-000600,-0.19730882180346493
ACH-000601,-0.26322757173495104
ACH-000605,-0.11344447692086722
ACH-000606,-0.18942704681147435
ACH-000608,-0.21115106346642853
ACH-000614,-0.11994814534660302
ACH-000616,-0.12682198336407394
ACH-000618,-0.2375986755511119
ACH-000619,-0.13412539450178027
ACH-000620,-0.10231712801968676
ACH-000621,-0.12031297714307596
ACH-000622,-0.2014422350521752
ACH-000623,-0.2509832471914977
ACH-000624,-0.1653618850439231
ACH-000627,-0.2586820902496918
ACH-000630,-0.2791008656177653
ACH-000631,0.026007392988436472
ACH-000632,-0.22240834656694505
ACH-000633,-0.3704711641906425
ACH-000637,-0.24364827782072446
ACH-000638,-0.2872774869740445
ACH-000646,-0.15844058974389025
ACH-000647,-0.3880695189819831
ACH-000648,-0.2281199674599011
ACH-000649,-0.2700609805524419
ACH-000651,-0.2705367171541809
ACH-000652,-0.3340891299119079
ACH-000653,-0.2291838952790304
ACH-000657,-0.2890817158857324
ACH-000658,-0.1914151817076169
ACH-000661,-0.028131037146199786
ACH-000662,-0.41065241141056064
ACH-000663,-0.4297088169694335
ACH-000665,-0.2085491333451751
ACH-000671,-0.20166751075221245
ACH-000672,-0.2912803044215675
ACH-000673,-0.20097840037403625
ACH-000676,-0.32783485212674895
ACH-000677,-0.0856428774295054
ACH-000681,-0.2009684840033055
ACH-000683,-0.20968486271179648
ACH-000684,-0.2879121324012912
ACH-000688,-0.25771461006124824
ACH-000693,-0.21594301671573804
ACH-000694,-0.26823750885898184
ACH-000695,-0.20662441753582936
ACH-000696,-0.2985242615496602
ACH-000697,-0.1551294186797357
ACH-000699,-0.1411394955753524
ACH-000701,-0.2131560964287252
ACH-000706,-0.23112491179267336
ACH-000711,-0.1544557064355727
ACH-000713,-0.15345571936152966
ACH-000714,-0.2302784456309469
ACH-000718,-0.17616907093826364
ACH-000720,-0.3689922083338324
ACH-000721,-0.2896672207765253
ACH-000724,-0.26339936337520004
ACH-000725,-0.17053365785412933
ACH-000732,-0.13749815726441236
ACH-000734,-0.09580943428572317
ACH-000735,-0.29916828753203273
ACH-000736,-0.09218104031867368
ACH-000738,-0.2968094195061722
ACH-000746,-0.2776696526188394
ACH-000747,-0.2510695390032719
ACH-000748,-0.1594344164653665
ACH-000753,-0.2705932993340423
ACH-000756,-0.4445107329813192
ACH-000757,-0.1250945798027119
ACH-000758,-0.11024078541579076
ACH-000760,-0.1459257508906861
ACH-000762,-0.2436150444772353
ACH-000763,0.021550576359338526
ACH-000764,-0.36979164297088196
ACH-000765,-0.19303281343175355
ACH-000766,-0.2558270631541957
ACH-000767,-0.2756878094525402
ACH-000768,-0.10991866849362472
ACH-000769,-0.09808973167385353
ACH-000770,-0.15221472470789868
ACH-000771,-0.0989713388317951
ACH-000773,-0.21927765128400872
ACH-000776,-0.22462064639808105
ACH-000777,-0.1551336657716088
ACH-000778,-0.18864955530028496
ACH-000781,-0.2200842548721732
ACH-000782,-0.2668608202914143
ACH-000783,-0.13419430594184467
ACH-000784,-0.3329334473543907
ACH-000785,-0.27028516855327056
ACH-000787,-0.2537884966313763
ACH-000788,-0.28784148090886136
ACH-000791,-0.2886672414225182
ACH-000792,-0.24114834304300886
ACH-000794,-0.2593451224115544
ACH-000796,-0.2354416874675466
ACH-000798,-0.16703504434818126
ACH-000799,-0.14250391370380242
ACH-000800,0.09696122898746508
ACH-000802,-0.21096201887616645
ACH-000804,-0.276325631025878
ACH-000805,-0.2473748489131367
ACH-000809,-0.1714667828603917
ACH-000810,-0.4726805344547648
ACH-000811,-0.3179185953942953
ACH-000817,-0.23529677674066246
ACH-000819,-0.2182708561297477
ACH-000820,-0.056161387593331134
ACH-000821,-0.2266760626990985
ACH-000822,-0.2873027369351142
ACH-000823,-0.18399470436764187
ACH-000824,-0.1951508497748019
ACH-000827,-0.15221470182113542
ACH-000829,-0.12012545400118704
ACH-000831,-0.19918692605748486
ACH-000832,-0.29494332165607395
ACH-000833,-0.2995734692045872
ACH-000834,-0.24238688591306715
ACH-000835,-0.2406058662503702
ACH-000836,-0.17588421558887712
ACH-000837,-0.2623075935141071
ACH-000838,-0.3646231835461215
ACH-000839,-0.2346703843240925
ACH-000840,-0.2010108207986224
ACH-000841,-0.26256597785918084
ACH-000843,-0.15961729189829227
ACH-000846,-0.22802167701876164
ACH-000847,-0.28432643466638324
ACH-000848,-0.18821787426601064
ACH-000849,-0.1646531422584394
ACH-000851,-0.2940427420651862
ACH-000855,0.02608704913390495
ACH-000856,-0.22118462210193726
ACH-000858,-0.2141045022548786
ACH-000859,-0.2587468022052593
ACH-000861,-0.1386346847812802
ACH-000862,-0.04147460860048704
ACH-000865,-0.23830050716646006
ACH-000866,-0.26679779817213817
ACH-000867,-0.11819253185687065
ACH-000869,-0.14442945961648007
ACH-000872,-0.15735530181956786
ACH-000873,-0.1948815009209771
ACH-000876,-0.2351120196708163
ACH-000878,-0.3589221210289991
ACH-000880,-0.1921442336134468
ACH-000881,-0.30807277078126905
ACH-000882,-0.16469207171211367
ACH-000884,-0.3152062411534721
ACH-000885,-0.2293266750013033
ACH-000887,-0.2571402048633744
ACH-000889,-0.30161406316917355
ACH-000896,-0.10028011176978853
ACH-000898,-0.2524458532723731
ACH-000900,-0.13760739801420788
ACH-000901,-0.23788382222119184
ACH-000905,-0.2315384349229274
ACH-000906,-0.21367358007398596
ACH-000907,-0.38726895467643735
ACH-000910,-0.14430292339390335
ACH-000911,-0.2617567708663165
ACH-000912,-0.35981210189945384
ACH-000913,-0.2205696095195484
ACH-000915,-0.3413272249221716
ACH-000916,-0.3445039123316858
ACH-000917,-0.3909676261761756
ACH-000920,-0.4923741110024399
ACH-000921,-0.23213885707299145
ACH-000924,-0.23312852259780256
ACH-000926,-0.15580931000224324
ACH-000928,-0.12758665562062446
ACH-000929,-0.2102681700514506
ACH-000932,-0.18335451528602656
ACH-000935,-0.2694501177736824
ACH-000936,-0.2530646778869833
ACH-000937,-0.10931237189931964
ACH-000938,-0.11176034548126257
ACH-000939,-0.2707869668484548
ACH-000941,-0.1610692156077611
ACH-000943,-0.21850612406756686
ACH-000946,-0.2596110152848909
ACH-000947,-0.30332225424816495
ACH-000948,-0.10346671566312854
ACH-000950,-0.26728284281895626
ACH-000953,-0.21461507323318949
ACH-000954,-0.3743467420898841
ACH-000957,-0.2858722243386664
ACH-000958,-0.09090058443861454
ACH-000960,-0.18600672512778849
ACH-000963,-0.38898421142445017
ACH-000968,-0.21298093543494298
ACH-000969,-0.003359985555304638
ACH-000972,-0.14278042498960125
ACH-000973,-0.1668399940004201
ACH-000974,-0.3248192617571642
ACH-000978,-0.028501719519744364
ACH-000984,-0.20306174977676972
ACH-000986,-0.03805433185559681
ACH-000988,-0.0668252046578869
ACH-000993,-0.20887402097690852
ACH-000994,-0.2629208818136241
ACH-000996,-0.23876776765732605
ACH-001001,-0.1967806278793566
ACH-001020,-0.18471728453550615
ACH-001028,-0.2487133458380115
ACH-001031,-0.24062405923052246
ACH-001038,-0.11841382710173835
ACH-001048,-0.19926583823014485
ACH-001050,-0.18236755429382406
ACH-001053,-0.0919708565155562
ACH-001054,-0.17795351561774858
ACH-001061,-0.20455058575233012
ACH-001067,-0.2420578001631913
ACH-001075,-0.14702546556768514
ACH-001096,-0.11860737108900796
ACH-001111,-0.3177587885988548
ACH-001119,-0.1669878874458602
ACH-001128,-0.2480617520309328
ACH-001134,-0.20117855963354894
ACH-001151,-0.22381105988520106
ACH-001163,-0.36711537763262336
ACH-001164,-0.263713299805189
ACH-001183,-0.17642047250787304
ACH-001192,-0.4204603304478983
ACH-001193,-0.2296962151217466
ACH-001196,-0.21019012718425428
ACH-001197,-0.6007147421124662
ACH-001205,-0.24946868109924064
ACH-001211,-0.051543700327696514
ACH-001212,-0.17706755975849095
ACH-001228,-0.3101836192859361
ACH-001232,-0.26282032992864485
ACH-001239,-0.15565871802667844
ACH-001270,-0.2910605961478207
ACH-001274,-0.0990141953759447
ACH-001275,-0.3253005797886541
ACH-001277,-0.081226223017772
ACH-001278,-0.373985679756122
ACH-001280,-0.32963927586257474
ACH-001283,-0.3672536523130836
ACH-001289,-0.1268699643521396
ACH-001300,-0.4055670132335521
ACH-001301,-0.24375994340226115
ACH-001302,-0.2506758323411242
ACH-001306,-0.15299373722040593
ACH-001318,-0.2176602095877616
ACH-001322,-0.15077931830397065
ACH-001328,-0.3473014938689533
ACH-001332,-0.3336901060803486
ACH-001336,-0.2678420056140725
ACH-001346,-0.19687167851275347
ACH-001353,-0.21709176263824825
ACH-001354,-0.27865984645317066
ACH-001367,-0.5292101348348839
ACH-001368,-0.2573280871983657
ACH-001374,-0.028936439010153674
ACH-001377,-0.2692916371865854
ACH-001380,-0.21380107798501896
ACH-001391,-0.07210435213372338
ACH-001408,-0.2364837915409235
ACH-001430,-0.16141611235375816
ACH-001431,-0.4597018767101623
ACH-001450,-0.154918226699383
ACH-001496,-0.21753173356383848
ACH-001500,-0.32857570445477785
ACH-001523,-0.26887934451606416
ACH-001532,-0.2105700258116344
ACH-001550,-0.24898829329968475
ACH-001552,-0.3201448633803736
ACH-001554,-0.22007017261627265
ACH-001654,-0.3245707240577612
ACH-001735,-0.2349192786924116
ACH-001736,-0.018072042994260844
ACH-001737,-0.2606726412706927
ACH-001740,-0.27986457077864035
ACH-001745,-0.20865522120487764
ACH-001765,-0.14884315327602207
