,PLRG1 (5356)
ACH-000517,-0.90624764830376
ACH-000518,-0.6856671341066646
ACH-000520,-0.6781848057279859
ACH-000521,-0.7023385180856021
ACH-000522,-0.5908336301109578
ACH-000524,-0.8933540354397349
ACH-000527,-0.7805052141538641
ACH-000528,-0.7629648616922932
ACH-000537,-0.8857976473913788
ACH-000541,-1.1304483709346853
ACH-000542,-0.6556989944055643
ACH-000544,-0.6655229791057298
ACH-000545,-0.6350648821088227
ACH-000547,-0.9060855538915796
ACH-000548,-0.8230232975661693
ACH-000549,-0.6932444681126319
ACH-000550,-0.7402151431817836
ACH-000552,-1.002056045387418
ACH-000556,-0.7479390331450675
ACH-000557,-0.7486300061877073
ACH-000569,-0.5053527030414686
ACH-000570,-0.8527035579153358
ACH-000571,-0.4482474541781022
ACH-000573,-1.0275981079195229
ACH-000576,-0.7046609724397671
ACH-000579,-0.8157247679991407
ACH-000580,-0.8653218439205855
ACH-000584,-0.5746299106337117
ACH-000585,-0.7386925055622157
ACH-000588,-0.6856087342970159
ACH-000589,-0.7365589821441584
ACH-000591,-0.7051544486079301
ACH-000593,-0.6541539583310687
ACH-000600,-0.841622816282861
ACH-000601,-0.880760265846685
ACH-000605,-0.8641514274262738
ACH-000606,-0.963293814864068
ACH-000608,-0.7231858722348862
ACH-000614,-0.6080314280282754
ACH-000616,-0.7732009350349167
ACH-000618,-0.6855315972897191
ACH-000619,-1.0387330484583417
ACH-000620,-0.7048719487389891
ACH-000621,-0.7776183458175788
ACH-000622,-1.0158260417758629
ACH-000623,-0.7383088291432927
ACH-000624,-0.7876745223383482
ACH-000627,-0.6004377972598854
ACH-000630,-0.8647906325945729
ACH-000631,-0.7204718974142361
ACH-000632,-0.5618106792570208
ACH-000633,-0.7640769114922049
ACH-000637,-0.6474206313073839
ACH-000638,-0.6801718408499179
ACH-000646,-0.7580901917588775
ACH-000647,-0.9962211949356088
ACH-000648,-0.9466902331526036
ACH-000649,-0.7957041509684244
ACH-000651,-0.6450320933751968
ACH-000652,-0.9552197911738094
ACH-000653,-0.6685384707253182
ACH-000657,-0.6539134125109897
ACH-000658,-0.6856214041830401
ACH-000661,-0.5682473964050181
ACH-000662,-0.6081035001902668
ACH-000663,-0.7133521558390765
ACH-000665,-0.8322190079221672
ACH-000671,-0.8800287999093752
ACH-000672,-0.5658271233302095
ACH-000673,-0.7774368919894683
ACH-000676,-0.6320663076317204
ACH-000677,-0.6814300382818227
ACH-000681,-0.7234174504938838
ACH-000683,-0.6314493682087851
ACH-000684,-0.7034069539812189
ACH-000688,-0.8947597048907637
ACH-000693,-0.6968153899856103
ACH-000694,-0.8399478187495006
ACH-000695,-0.8815246446699547
ACH-000696,-0.8381704889074184
ACH-000697,-0.7723505819779234
ACH-000699,-0.9597006838700224
ACH-000701,-0.6370412265719099
ACH-000706,-0.6797199995252156
ACH-000711,-0.7983991416437931
ACH-000713,-0.6876003798201377
ACH-000714,-0.6733237611349443
ACH-000718,-0.5511030308089514
ACH-000720,-0.7809295025167974
ACH-000721,-0.6008281625691079
ACH-000724,-0.8476714718033412
ACH-000725,-0.8207292682836377
ACH-000732,-0.7532173839509166
ACH-000734,-0.7200153432375727
ACH-000735,-0.6504602623933042
ACH-000736,-0.8253655413194179
ACH-000738,-0.7760147608174974
ACH-000746,-0.6778540130968531
ACH-000747,-0.7101191033922903
ACH-000748,-0.9140607759962428
ACH-000753,-0.6007578237103189
ACH-000756,-0.85230616059415
ACH-000757,-0.602028100055741
ACH-000758,-0.7144887120559084
ACH-000760,-0.8124981628318674
ACH-000762,-0.6895633162249698
ACH-000763,-0.7951304105745075
ACH-000764,-0.7674713207253081
ACH-000765,-0.6428518668210571
ACH-000766,-0.4877077959341126
ACH-000767,-0.561644583159242
ACH-000768,-0.7133263769626756
ACH-000769,-0.7754683424933954
ACH-000770,-0.9209709391943686
ACH-000771,-0.6380868955354034
ACH-000773,-0.7229621075595416
ACH-000776,-0.7152647249709468
ACH-000777,-0.7824716383904973
ACH-000778,-0.8252922257836475
ACH-000781,-0.5994345361806191
ACH-000782,-0.5026029799495968
ACH-000783,-0.7513628253266884
ACH-000784,-0.6358823378990051
ACH-000785,-0.6897026560038501
ACH-000787,-0.6880708879820404
ACH-000788,-0.7403739007060745
ACH-000791,-0.7720078680440355
ACH-000792,-0.6385480419380919
ACH-000794,-0.7609353420794732
ACH-000796,-0.7407828609549779
ACH-000798,-0.6126194501887325
ACH-000799,-1.0401278401296965
ACH-000800,-0.6659555808627463
ACH-000802,-0.7646694462081373
ACH-000804,-0.8614829106060576
ACH-000805,-0.7029444341547294
ACH-000809,-0.6126533329584655
ACH-000810,-0.8344785048160127
ACH-000811,-0.8109717390727501
ACH-000817,-0.9147821378088632
ACH-000819,-0.4323202128781645
ACH-000820,-0.7019461038921841
ACH-000821,-0.928901613277518
ACH-000822,-0.6616669183460486
ACH-000823,-0.7219002169578171
ACH-000824,-0.6020829459838483
ACH-000827,-0.7209690687221207
ACH-000829,-0.5989166244553829
ACH-000831,-0.7776015869459623
ACH-000832,-1.0359149793778508
ACH-000833,-0.7858061894490819
ACH-000834,-0.5550166537149099
ACH-000835,-0.683479490634321
ACH-000836,-0.5206770995397205
ACH-000837,-0.6892573824824084
ACH-000838,-0.7029041225220531
ACH-000839,-0.8261534799678357
ACH-000840,-1.0650914386087924
ACH-000841,-0.6170894940329505
ACH-000843,-0.6583670247848344
ACH-000846,-0.8196328620024242
ACH-000847,-0.6680739562905585
ACH-000848,-0.5971814761816823
ACH-000849,-0.9476496451001851
ACH-000851,-0.825160866913966
ACH-000855,-0.7380645688917162
ACH-000856,-0.3441094258733737
ACH-000858,-0.8871665758674576
ACH-000859,-0.7686513311453852
ACH-000861,-0.7426510040783249
ACH-000862,-0.6973268313977637
ACH-000865,-1.0337358201661688
ACH-000866,-0.8410053366403759
ACH-000867,-0.7812145419874142
ACH-000869,-0.7792105573026803
ACH-000872,-0.719577949289755
ACH-000873,-0.7631444298574738
ACH-000876,-0.7636424311703783
ACH-000878,-1.076278009589279
ACH-000880,-0.7336697377049415
ACH-000881,-0.7399760101432016
ACH-000882,-0.6997135504824832
ACH-000884,-0.6883965536551357
ACH-000885,-0.5625446582382435
ACH-000887,-0.7829286033172362
ACH-000889,-0.7064137359114651
ACH-000896,-0.75693343806435
ACH-000898,-0.7558669722090539
ACH-000900,-0.7683342792480219
ACH-000901,-0.8630385674619853
ACH-000905,-0.7377217021115619
ACH-000906,-0.7341721634790201
ACH-000907,-0.8005688370129641
ACH-000910,-0.717170005005381
ACH-000911,-0.6699967019530063
ACH-000912,-0.6486786639954729
ACH-000913,-0.5236976183088305
ACH-000915,-0.7006934874863918
ACH-000916,-0.6561502492872664
ACH-000917,-0.8340813183125231
ACH-000920,-0.7850751707905355
ACH-000921,-0.8564044352372386
ACH-000924,-0.7825405390789091
ACH-000926,-0.751187991438044
ACH-000928,-0.5765475437077662
ACH-000929,-0.6689060878107775
ACH-000932,-0.8472993176104425
ACH-000935,-0.7314659958423579
ACH-000936,-0.628762358701079
ACH-000937,-0.6434905078898174
ACH-000938,-0.7109291604696454
ACH-000939,-0.5764341040262848
ACH-000941,-0.8523932729907263
ACH-000943,-0.6756352846117046
ACH-000946,-0.8128046161927571
ACH-000947,-0.7321888411746174
ACH-000948,-0.7025786243509177
ACH-000950,-0.5689517920939327
ACH-000953,-0.5328934182066523
ACH-000954,-1.0540512864712879
ACH-000957,-0.7304240447569181
ACH-000958,-0.9972921405728812
ACH-000960,-0.6351567900779571
ACH-000963,-0.5489000569322442
ACH-000968,-0.5819151690728577
ACH-000969,-0.7280235956469118
ACH-000972,-1.0729003193669282
ACH-000973,-0.6376590658132746
ACH-000974,-0.7730814307812865
ACH-000978,-0.7164469371914292
ACH-000984,-0.6949557412799319
ACH-000986,-0.6738882749928421
ACH-000988,-0.7333091462370832
ACH-000993,-0.8257045686385411
ACH-000994,-0.5865667604421907
ACH-000996,-0.9444479136784458
ACH-001001,-0.6913403822924118
ACH-001020,-0.50255784458903
ACH-001028,-0.7504078135061449
ACH-001031,-0.5030476245750071
ACH-001038,-0.7471606255168356
ACH-001048,-0.8369579764338533
ACH-001050,-0.7476397800022646
ACH-001053,-0.7751472486523324
ACH-001054,-0.9153277634385782
ACH-001061,-0.6802288341919027
ACH-001067,-0.5533101373200925
ACH-001075,-0.7840495023583814
ACH-001096,-0.7329385081529117
ACH-001111,-0.8549346238606085
ACH-001119,-0.6832011004029546
ACH-001128,-0.4355937660204563
ACH-001134,-0.8353478217122174
ACH-001151,-0.7094161450776835
ACH-001163,-0.5024116862698021
ACH-001164,-0.691221877330533
ACH-001183,-1.0460555067086972
ACH-001192,-0.8045927448031021
ACH-001193,-0.841056349571947
ACH-001196,-0.8508621567648593
ACH-001197,-0.6306795266079159
ACH-001205,-0.901159611677938
ACH-001211,-0.6612921046599549
ACH-001212,-1.0377372123467488
ACH-001228,-0.8781624505018075
ACH-001232,-0.8069539656680663
ACH-001239,-0.5440786850062358
ACH-001270,-0.8880016719803626
ACH-001274,-0.4835250963742278
ACH-001275,-0.6359954637994817
ACH-001277,-1.1208606106138077
ACH-001278,-0.5039242427678831
ACH-001280,-0.6484167386703652
ACH-001283,-0.7549662630584031
ACH-001289,-0.6293331400198596
ACH-001300,-0.8560899198773317
ACH-001301,-0.6966783629539857
ACH-001302,-0.7062017514299538
ACH-001306,-0.6874242843095836
ACH-001318,-0.7002703822988836
ACH-001322,-0.6929649816983268
ACH-001328,-0.6629977187984045
ACH-001332,-0.7589375212484903
ACH-001336,-0.8074251572074352
ACH-001346,-0.6785846138188579
ACH-001353,-0.7000408199223551
ACH-001354,-0.7637240264461754
ACH-001367,-0.7982479529040273
ACH-001368,-0.7274686199185348
ACH-001374,-0.9156114742472818
ACH-001377,-0.6851253718973769
ACH-001380,-0.8257566031206771
ACH-001391,-0.7699126735941324
ACH-001408,-0.6408469794443761
ACH-001430,-0.7631849171500104
ACH-001431,-0.768814814164064
ACH-001450,-0.8968186906293587
ACH-001496,-0.6887033768147197
ACH-001500,-0.7120892975040228
ACH-001523,-0.7914542882073665
ACH-001532,-0.7987283637566791
ACH-001550,-0.5960376998490788
ACH-001552,-0.9617973270461444
ACH-001554,-0.8162404030836986
ACH-001654,-0.7675115873456677
ACH-001735,-0.6992620989533652
ACH-001736,-0.9525643526887064
ACH-001737,-0.8498617574459195
ACH-001740,-0.8830466401938261
ACH-001745,-0.8079350516476884
ACH-001765,-0.7767730977284101
