,DENND2D (79961)
ACH-000910,0.0532146303877272
ACH-000911,0.013859537047126941
ACH-000912,-0.0304200268281544
ACH-000913,0.10858111608744243
ACH-000915,-0.141779669454914
ACH-000916,0.16459712242555258
ACH-000917,-0.1148232311850346
ACH-000920,0.15058234877179374
ACH-000921,-0.0739473094435782
ACH-000924,-0.032653451693025165
ACH-000926,-0.0652816802489556
ACH-000928,-0.23796670370826226
ACH-000929,-0.09028807279108217
ACH-000932,-0.05559991306119184
ACH-000935,0.10755969875061608
ACH-000936,-0.04919771540158392
ACH-000937,-0.03897947692163672
ACH-000938,0.034891861011713717
ACH-000939,-0.09869190109402956
ACH-000941,-0.055506986962249386
ACH-000943,0.005854934207431239
ACH-000946,-0.0437824872032748
ACH-000947,-0.06079302657945145
ACH-000948,0.0033711436504927092
ACH-000950,0.044972781274278686
ACH-000953,-0.20530911447483
ACH-000954,-0.4350436716502055
ACH-000957,0.05796174164036048
ACH-000958,-0.007648365866200615
ACH-000960,-0.07604335592497592
ACH-000963,0.017624072306452868
ACH-000968,-0.02132890895009969
ACH-000969,-0.004457398150058493
ACH-000972,-0.20214877680365867
ACH-000973,-0.03624756347302322
ACH-000974,-0.033148144651409035
ACH-000978,0.08420198362239582
ACH-000984,-0.09537209437985802
ACH-000986,0.0008852842728690454
ACH-000988,-0.008298747471287867
ACH-000993,0.042079358585788935
ACH-000994,0.034254911261713906
ACH-000996,-0.0223522491943006
ACH-001001,-0.05584884062166024
ACH-001020,0.11761375286644887
ACH-001028,-0.2360179546647308
ACH-001031,-0.08216946017918006
ACH-001038,-0.054035283695091724
ACH-001048,0.012476134360429924
ACH-001050,-0.07822982713751182
ACH-001053,-0.37796832303329175
ACH-001054,-0.061212228976311414
ACH-001061,0.12203591143781906
ACH-001067,-0.005611004555617121
ACH-001075,-0.04568809476169891
ACH-001096,-0.04122087664185515
ACH-001111,0.15514788475043564
ACH-001119,0.10397481636425188
ACH-001128,-0.251178608088903
ACH-001134,-0.001291492317651886
ACH-001151,0.009138682990343304
ACH-001163,0.0023275870054146907
ACH-001164,0.3018285736272491
ACH-001183,-0.08668872828033036
ACH-001192,-0.012356053320019787
ACH-001193,-0.24074752005707076
ACH-001196,0.06583365232371666
ACH-001197,-0.018162784769194987
ACH-001205,0.183052893455816
ACH-001211,-0.0862699993264827
ACH-001212,0.1328215415686721
ACH-001228,-0.02374294443301727
ACH-001232,-0.17338104815903418
ACH-001239,-0.03862928140819041
ACH-001270,0.19427790701732509
ACH-001274,-0.07751046052395467
ACH-001275,-0.11566328575625785
ACH-001277,-0.08015053273414399
ACH-001278,-0.07813069041322307
ACH-001280,-0.11220833089589184
ACH-001283,-0.041278263915458885
ACH-001289,-0.16849467760686612
ACH-001300,-0.042411864582934666
ACH-001301,0.07034979966332754
ACH-001302,0.023010704009125083
ACH-001306,-0.09941522266784143
ACH-001318,-0.00030674313260571135
ACH-001322,0.17248916530965516
ACH-001328,-0.13385401675476513
ACH-001332,-0.10201985568037382
ACH-001336,-0.007956339530320634
ACH-001346,-0.13737794753076102
ACH-001353,-0.09016953394803576
ACH-001354,-0.2445327158497558
ACH-001367,-0.12656188574425825
ACH-001368,-0.07424414742309471
ACH-001374,0.21577293184286603
ACH-001377,-0.1423394750833699
ACH-001380,0.05046212652807886
ACH-001391,-0.16677234983717612
ACH-001408,-0.012038905783820707
ACH-001430,-0.16064915492530465
ACH-001431,-0.05463145263786489
ACH-001450,-0.07266489911687858
ACH-001496,0.027875730730273083
ACH-001500,0.17738372324940013
ACH-001523,0.06285029003766016
ACH-001532,0.019920699287067488
ACH-001550,-0.06332080033326996
ACH-001552,-0.014220563390883024
ACH-001554,-0.04566878067535272
ACH-001654,0.08302378044863798
ACH-001735,-0.045845218067086066
ACH-001736,-0.05098530231364134
ACH-001737,-0.21193821634828536
ACH-001740,-0.006130881677244669
ACH-001745,0.042799771782376005
ACH-001765,-0.0005063778415403733
