,TOPORS (10210)
ACH-000732,-0.10555022441556468
ACH-000734,-0.05809275069161431
ACH-000735,-0.028753165966316212
ACH-000736,0.1650718611982955
ACH-000738,-0.11768274450717045
ACH-000746,-0.09085671028454503
ACH-000747,-0.10808524176973244
ACH-000748,-0.08624843677683948
ACH-000753,-0.007925667280609932
ACH-000756,-0.015549133994256831
ACH-000757,-0.10631871322611272
ACH-000758,-0.024373706987086574
ACH-000760,0.07629637744795081
ACH-000762,-0.11559877659010975
ACH-000763,0.000937857789592361
ACH-000764,-0.1650874324347071
ACH-000765,-0.12481919979604658
ACH-000766,0.039728249557179456
ACH-000767,0.016839376509698887
ACH-000768,-0.10365921006156048
ACH-000769,-0.0039446745772997865
ACH-000770,0.09226001821983086
ACH-000771,-0.024440838984544303
ACH-000773,-0.15082838305583465
ACH-000776,-0.046362234824564016
ACH-000777,0.021923275995736825
ACH-000778,0.0021410341940891467
ACH-000781,-0.1576953340633897
ACH-000782,-0.13883361951616605
ACH-000783,0.053576778544581136
ACH-000784,-0.07015266822095861
ACH-000785,-0.1918594073138366
ACH-000787,0.06531249218097995
ACH-000788,-0.055394987739819636
ACH-000791,0.047167555549463024
ACH-000792,-0.18044672138128415
ACH-000794,0.09417375748603984
ACH-000796,-0.08647186016549467
ACH-000798,-0.2451453282713399
ACH-000799,-0.14101326578581425
ACH-000800,0.20893840684986886
ACH-000802,-0.20411440551154109
ACH-000804,0.17031004964494287
ACH-000805,0.1882254583788294
ACH-000809,0.0028184443333147983
ACH-000810,0.07861047504203858
ACH-000811,-0.04726966168441202
ACH-000817,0.03623635793990687
ACH-000819,0.031878183498545445
ACH-000820,0.06216140865439891
ACH-000821,-0.10705065600338363
ACH-000822,-0.00884220306382873
ACH-000823,-0.058686001222755316
ACH-000824,-0.018733733948314263
ACH-000827,-0.08919427806175488
ACH-000829,-0.010003654361161098
ACH-000831,-0.12391170525324673
ACH-000832,-0.054023324976858536
ACH-000833,0.027497932595678967
ACH-000834,-0.012270899097455693
ACH-000835,-0.31639866762109176
ACH-000836,-0.05813460808417621
ACH-000837,-0.08780412426128867
ACH-000838,-0.20581033419168696
ACH-000839,-0.05382407955939792
ACH-000840,-0.1268799421168608
ACH-000841,-0.008513634200361693
ACH-000843,-0.09760248262230543
ACH-000846,-0.07830919277936665
ACH-000847,-0.15718673140618136
ACH-000848,-0.018696647648951542
ACH-000849,-0.1707904657760479
ACH-000851,0.08453852017030278
ACH-000855,-0.027546013450982173
ACH-000856,-0.11484360331428785
ACH-000858,-0.029554340949218175
ACH-000859,-0.08799342957061188
ACH-000861,-0.0006857842768035322
ACH-000862,-0.1117164591715212
ACH-000865,-0.008642488662384559
ACH-000866,-0.13483908254430366
ACH-000867,-0.13549315277828167
ACH-000869,-0.04875703342917225
ACH-000872,-0.11234286591575243
ACH-000873,-0.061115922412901626
ACH-000876,-0.0018762854709891133
ACH-000878,0.00043051911432402857
ACH-000880,0.02830649282205203
ACH-000881,-0.03086025880552152
ACH-000882,0.07461980248555096
ACH-000884,0.04992534821255317
ACH-000885,0.04977783726160059
ACH-000887,-0.003610119865855307
ACH-000889,-0.06886909922116077
ACH-000896,-0.02802265292584697
ACH-000898,-0.09908860583467552
ACH-000900,-0.1652056204256185
ACH-000901,0.09033874151031146
ACH-000905,0.028525893154544426
ACH-000906,-0.04189724552374513
ACH-000907,-0.13943356734506246
ACH-000910,0.018985107000958845
ACH-000911,0.02407817967986361
ACH-000912,-0.138547287998454
ACH-000913,-0.1836400272419476
ACH-000915,0.1190422047276808
ACH-000916,0.2415609590269761
ACH-000917,-0.16852610436680365
ACH-000920,0.11815059965258427
ACH-000921,-0.06869820042077644
ACH-000924,-0.039868612575794236
ACH-000926,-0.05282833608309327
ACH-000928,0.0020989215005447178
ACH-000929,-0.06813469814793527
ACH-000932,0.061014228895685536
ACH-000935,0.0902652817821944
ACH-000936,-0.6433148611730141
ACH-000937,-0.04161589458634694
ACH-000938,-0.07156314975715927
ACH-000939,0.019828596321903112
ACH-000941,0.019237484699226502
ACH-000943,-0.015175244528392156
ACH-000946,-0.07658872716459905
ACH-000947,-0.07020061216079013
ACH-000948,-0.07381551678492933
ACH-000950,-0.07035418530605242
ACH-000953,-0.001152404193815792
ACH-000954,-0.051856157468238524
ACH-000957,0.026600986990608515
ACH-000958,0.012242602715843546
ACH-000960,0.04833606521284875
ACH-000963,-0.05312839966975864
ACH-000968,-0.12528922499620934
ACH-000969,0.16349331482182006
ACH-000972,-0.12269737667256307
ACH-000973,0.039649848753804784
ACH-000974,0.06876726952937177
ACH-000978,0.08754333872239352
ACH-000984,0.0891892968376646
ACH-000986,-0.15557497119365193
ACH-000988,0.060998354739866964
ACH-000993,0.06075315346065986
ACH-000994,0.014510336126379529
ACH-000996,-0.039929610398175504
ACH-001001,-0.012133684197665374
ACH-001020,-0.1099637731180039
ACH-001028,-0.012858049430909796
ACH-001031,-0.14889690355781646
ACH-001038,-0.0184121689539883
ACH-001048,-0.03031238722552168
ACH-001050,0.007768976713674892
ACH-001053,0.07657069399698184
ACH-001054,-0.01657309705081701
ACH-001061,0.003233209489991277
ACH-001067,0.06436806404355586
ACH-001075,-0.1850770570678199
ACH-001096,0.07437364613068936
ACH-001111,0.028042102123149136
ACH-001119,-0.16164590769475695
ACH-001128,-0.3790414247578488
ACH-001134,-0.07981878183430043
ACH-001151,-0.024088234257328433
ACH-001163,-0.03066632526946933
ACH-001164,0.022494049050391582
ACH-001183,-0.09493088680487846
ACH-001192,-0.07851873911306766
ACH-001193,0.11135058131323942
ACH-001196,-0.0439237197762522
ACH-001197,0.13989858340059336
ACH-001205,0.13629471575249935
ACH-001211,-0.0899878853754548
ACH-001212,0.3003710593237517
ACH-001228,0.03854181237461555
ACH-001232,0.052665346015222415
ACH-001239,0.033025734408071286
ACH-001270,-0.18688911550756526
ACH-001274,-0.13602078643340829
ACH-001275,-0.06462595043125445
ACH-001277,0.14017715223334504
ACH-001278,-0.019606434893369284
ACH-001280,-0.1739873449513918
ACH-001283,-0.03389786266295595
ACH-001289,-0.26249209514209365
ACH-001300,-0.025097681683622974
ACH-001301,0.0827587151796276
ACH-001302,-0.225813395719162
ACH-001306,-0.01781577962306637
ACH-001318,-0.021692069456225156
ACH-001322,0.11237756667616126
ACH-001328,-0.01447578853499129
ACH-001332,-0.001638207211702976
ACH-001336,0.04992351175857988
ACH-001346,-0.2869814493404475
ACH-001353,-0.011909032482902822
ACH-001354,-0.09955999195810784
ACH-001367,-0.23681005558262225
ACH-001368,-0.13847455877584247
ACH-001374,0.07009363156005838
ACH-001377,-0.051450410863457585
ACH-001380,0.048906486991612035
ACH-001391,-0.07164041549188563
ACH-001408,-0.1104946704929891
ACH-001430,-0.02122214596394881
ACH-001431,0.009876120649649094
ACH-001450,-0.14253682287163658
ACH-001496,-0.03331591646625258
ACH-001500,-0.0495425857452529
ACH-001523,0.012793838375613212
ACH-001532,0.10804629397299237
ACH-001550,-0.12945958652727704
ACH-001552,-0.041938756513395736
ACH-001554,0.0422397270534775
ACH-001654,-0.0225734824048131
ACH-001735,-0.020632140640297728
ACH-001736,-0.4296766797139497
ACH-001737,0.16152741085725858
ACH-001740,-0.12110247185524968
ACH-001745,-0.08818119109291804
ACH-001765,-0.06380914069310989
