,ESCO2 (157570)
ACH-000614,-0.17415234877842695
ACH-000616,-0.6296245055469992
ACH-000618,-0.11493224349605193
ACH-000619,-0.2802762695187687
ACH-000620,-0.09104774088369437
ACH-000621,-0.4522843359541705
ACH-000622,-0.35509962132454304
ACH-000623,-0.2845328857437047
ACH-000624,-0.3878727699414843
ACH-000627,-0.12978568943819144
ACH-000630,-0.33994265478195995
ACH-000631,-0.3414151426719649
ACH-000632,0.011971490376000466
ACH-000633,-0.104976344099678
ACH-000637,-0.3093882462917141
ACH-000638,-0.6130218891347867
ACH-000646,-0.1551207994801356
ACH-000647,-0.1044159521733504
ACH-000648,-0.4005155975439009
ACH-000649,-0.6633816626071258
ACH-000651,-0.043651379699684495
ACH-000652,-0.2766041815106334
ACH-000653,-0.02328765214282493
ACH-000657,-0.3285029492890812
ACH-000658,0.07073048756467082
ACH-000661,-0.06377089006518707
ACH-000662,-0.14203832760822016
ACH-000663,-0.10880211503549957
ACH-000665,-0.07592055745523363
ACH-000671,-0.15766860415037862
ACH-000672,0.4900405626101399
ACH-000673,-0.21468852347717876
ACH-000676,-0.20885521317989555
ACH-000677,-0.15487103214814585
ACH-000681,-0.040596583151349175
ACH-000683,-0.09710290636222613
ACH-000684,-0.2524555190464687
ACH-000688,-0.4302869858376335
ACH-000693,-0.12375031187572072
ACH-000694,-0.15884683951682949
ACH-000695,-0.2282299565329778
ACH-000696,-0.2688838718828345
ACH-000697,0.024855379751789187
ACH-000699,-0.1047941057173832
ACH-000701,3.0212816699681395e-05
ACH-000706,-0.509792043769984
ACH-000711,-0.14576434759457862
ACH-000713,-0.08110765188463939
ACH-000714,-0.09489861563852132
ACH-000718,-0.16759640192776146
ACH-000720,-0.3483082523993739
ACH-000721,-0.21038955468006829
ACH-000724,-0.026807727625847242
ACH-000725,-0.3090787745027361
ACH-000732,-0.6025823625609671
ACH-000734,0.08576321669943468
ACH-000735,-0.0015774778625347848
ACH-000736,-0.2949479465950482
ACH-000738,-0.1873846993328441
ACH-000746,-0.15586953020677755
ACH-000747,-0.3452093995500431
ACH-000748,-0.3017378078943377
ACH-000753,-0.3389193167436844
ACH-000756,-0.049184288294119034
ACH-000757,-0.17750013066263615
ACH-000758,-0.21468099950314096
ACH-000760,-0.15425799869352164
ACH-000762,-0.18211605698416605
ACH-000763,-0.3194949698770527
ACH-000764,-0.3021866081585104
ACH-000765,0.005251500632053435
ACH-000766,-0.2649008938301036
ACH-000767,-0.18246846102703895
ACH-000768,-0.27821027315568064
ACH-000769,-0.3209471310202164
ACH-000770,-0.361636243323711
ACH-000771,-0.6966825066588876
ACH-000773,-0.10422161560576504
ACH-000776,-0.16945106962800158
ACH-000777,-0.4018887896255569
ACH-000778,-0.6034024811146109
ACH-000781,-0.07606113097891166
ACH-000782,-0.12912307789483035
ACH-000783,-0.18671403174804072
ACH-000784,-0.16650474221811715
ACH-000785,-0.04397782244351841
ACH-000787,-0.3606184587608837
ACH-000788,-0.09838850265385
ACH-000791,-0.3642346125016556
ACH-000792,-0.4674530231472348
ACH-000794,-0.489179146263241
ACH-000796,-0.35501502264298035
ACH-000798,0.04372181175347159
ACH-000799,-0.519928848171322
ACH-000800,-0.2633716727839341
ACH-000802,-0.14254075496104335
ACH-000804,-0.11012708388296487
ACH-000805,0.061241549810533084
ACH-000809,-0.1310654823422702
ACH-000810,-0.10315408131322794
ACH-000811,-0.5880218223897293
ACH-000817,-0.12776238093930126
ACH-000819,-0.2138591688619866
ACH-000820,0.03785135202410926
ACH-000821,-0.1966057403372921
ACH-000822,-0.3073433753040308
ACH-000823,-0.4078826491709046
ACH-000824,-0.02528925700466433
ACH-000827,-0.3896169565400562
ACH-000829,-0.4563642517909843
ACH-000831,-0.02267086008097989
ACH-000832,-0.19973407546761493
ACH-000833,-0.40264856383273706
ACH-000834,-0.3062180574171667
ACH-000835,-0.558650122156306
ACH-000836,-0.5393835522284082
ACH-000837,-0.5553517424313941
ACH-000838,0.09841106840548926
ACH-000839,-0.1633190889720246
ACH-000840,-0.7419629670289928
ACH-000841,-0.3480464865454169
ACH-000843,-0.2658315127421387
ACH-000846,-0.3177225462493297
ACH-000847,-0.024202264958992532
ACH-000848,-0.14464151388437574
ACH-000849,-0.3466376409294015
ACH-000851,-0.31998508657471125
ACH-000855,-0.01666588712539027
ACH-000856,-0.30557066554154216
ACH-000858,-0.1712518009053786
ACH-000859,-0.28699611664409996
ACH-000861,-0.28477831369759243
ACH-000862,-0.11218088293756097
ACH-000865,-0.1258937788671096
ACH-000866,-0.1639754140857651
ACH-000867,-0.1195312602463473
ACH-000869,-0.21521541054281085
ACH-000872,-0.3456112688531577
ACH-000873,0.10753430298997373
ACH-000876,-0.1615753366180964
ACH-000878,-0.4665468412739552
ACH-000880,-0.3697000444033548
ACH-000881,-0.34462240924146714
ACH-000882,-0.07980609187370533
ACH-000884,-0.32668186875112715
ACH-000885,-0.4946629374271061
ACH-000887,-0.2132720564573184
ACH-000889,-0.21529345447608395
ACH-000896,-0.145945055686523
ACH-000898,-0.14915643468470458
ACH-000900,-0.3809477254437433
ACH-000901,-0.4977866313762509
ACH-000905,-0.08902882219949211
ACH-000906,-0.27925087842845586
ACH-000907,-0.2830852052345551
ACH-000910,-0.228031432755995
ACH-000911,-0.32261640830559746
ACH-000912,-0.5980328224040157
ACH-000913,-0.137308047630406
ACH-000915,-0.06877721092694554
ACH-000916,-0.17669461835911532
ACH-000917,-0.2474213593977996
ACH-000920,-0.5777154294807171
ACH-000921,-0.500921708781876
ACH-000924,-0.1752390430764237
ACH-000926,-0.08307317388596164
ACH-000928,-0.3035822922870693
ACH-000929,-0.18978620012800798
ACH-000932,-0.4078814709600331
ACH-000935,-0.33345799767750584
ACH-000936,-0.11491494539239144
ACH-000937,0.04139914541788663
ACH-000938,-0.3489079531540213
ACH-000939,-0.07437474502716895
ACH-000941,-0.1084962250102883
ACH-000943,-0.06139827938157302
ACH-000946,-0.1589111289666419
ACH-000947,-0.22735335514076135
ACH-000948,-0.27102405039060196
ACH-000950,-0.3490357908581747
ACH-000953,0.15568864997500956
ACH-000954,-0.1376395079059991
ACH-000957,-0.20519623526612912
ACH-000958,-0.1542154814013233
ACH-000960,-0.44955939333321066
ACH-000963,-0.14057155884643924
ACH-000968,-0.20821062098790816
ACH-000969,0.15677612791636944
ACH-000972,-0.18309453568872425
ACH-000973,-0.006231026225093639
ACH-000974,-0.0714437789537856
ACH-000978,-0.2025127940007268
ACH-000984,-0.02313565090902794
ACH-000986,-0.14628471452289984
ACH-000988,-0.2029277308876921
ACH-000993,-0.5955793016087021
ACH-000994,-0.06630599961434654
ACH-000996,-0.5449629438574077
ACH-001001,-0.1430251818164639
ACH-001020,-0.6430914192441413
ACH-001028,-0.17437365121362985
ACH-001031,-0.4660492707970175
ACH-001038,-0.160685567602565
ACH-001048,-0.561151270809792
ACH-001050,-0.13800573151192688
ACH-001053,-0.09883463390401567
ACH-001054,-0.4048793115335758
ACH-001061,-0.3586890442221287
ACH-001067,-0.6238001920487587
ACH-001075,-0.5661080488739362
ACH-001096,-0.11171019133436737
ACH-001111,-0.08141181337210311
ACH-001119,-0.15340412859521213
ACH-001128,-0.3731628402325303
ACH-001134,-0.2748539057729182
ACH-001151,-0.4357245587915103
ACH-001163,-0.1690623621757933
ACH-001164,-0.6348770617813811
ACH-001183,-0.030978475101177107
ACH-001192,-0.02406350705517388
ACH-001193,-0.3784059894162185
ACH-001196,-0.4049009540992618
ACH-001197,-0.26108747916277525
ACH-001205,-0.5518331354858248
ACH-001211,-0.4459800690318807
ACH-001212,-0.3604160663649638
ACH-001228,-0.1035758063390473
ACH-001232,-0.5000272267080766
ACH-001239,-0.028570299182822462
ACH-001270,-0.4007151222219063
ACH-001274,-0.2937982155293719
ACH-001275,-0.06748807622967462
ACH-001277,-0.010133991434339285
ACH-001278,-0.3858204929536471
ACH-001280,-0.4204825638785131
ACH-001283,-0.16880402528839986
ACH-001289,-0.5176272398701578
ACH-001300,-0.15399225621427742
ACH-001301,-0.11142857574140083
ACH-001302,-0.017238347917271832
ACH-001306,-0.3108420813075216
ACH-001318,-0.29158540540379085
ACH-001322,-0.5170513653648884
ACH-001328,-0.2634010418816554
ACH-001332,-0.07076938143278308
ACH-001336,-0.15883612470824593
ACH-001346,-0.396808385076076
ACH-001353,-0.29779627045223794
ACH-001354,-0.27237336744472496
ACH-001367,-0.205987700963438
ACH-001368,-0.17941076454673224
ACH-001374,-0.017371500394559074
ACH-001377,-0.16576690813885486
ACH-001380,-0.3808249265162429
ACH-001391,-0.22674454042567624
ACH-001408,-0.3597982356182681
ACH-001430,0.07874195392898255
ACH-001431,-0.1552716374972059
ACH-001450,-0.19527407552025572
ACH-001496,-0.08602384517649582
ACH-001500,-0.25542881377707843
ACH-001523,-0.26485335908509217
ACH-001532,-0.2374332318862332
ACH-001550,-0.17692273112553594
ACH-001552,-0.0902429250980648
ACH-001554,-0.15036028764706572
ACH-001654,-0.3917692987490525
ACH-001735,-0.05234889097246063
ACH-001736,-0.2705669157859252
ACH-001737,-0.23867949016056986
ACH-001740,-0.16203871305266088
ACH-001745,-0.0915470872067215
ACH-001765,-0.0896011640901348
