,SUMO2 (6613)
ACH-000672,-0.6015184955617959
ACH-000673,-0.8582745548650714
ACH-000676,-0.8731239966775146
ACH-000677,-0.34735495493542745
ACH-000681,-0.5933712527669562
ACH-000683,-0.6508822960704951
ACH-000684,-0.6812970252794189
ACH-000688,-0.6133518499878703
ACH-000693,-0.4786089132430954
ACH-000694,-0.3625877846869471
ACH-000695,-0.42872685319532267
ACH-000696,-0.5821672243859922
ACH-000697,-0.7994705197648438
ACH-000699,-0.3558988813167415
ACH-000701,-0.3278725276347729
ACH-000706,-0.6777504664682857
ACH-000711,-0.5844401679440719
ACH-000713,-0.6029407172100533
ACH-000714,-0.5460098513151975
ACH-000718,-0.6763816865528033
ACH-000720,-0.8255255649674393
ACH-000721,-0.6328359381417904
ACH-000724,-0.9281591868619444
ACH-000725,-0.23803209879326956
ACH-000732,-0.3152051787627282
ACH-000734,-0.4773231325971979
ACH-000735,-0.7352980573110699
ACH-000736,-0.494907492440747
ACH-000738,-0.7254401779862728
ACH-000746,-0.4869417256676247
ACH-000747,-0.6296523547421882
ACH-000748,-0.3828724112687363
ACH-000753,-0.5780487454964807
ACH-000756,-0.567297596890506
ACH-000757,-0.4689125753619632
ACH-000758,-0.6720380284316875
ACH-000760,-0.7897001903824016
ACH-000762,-0.7789958031706866
ACH-000763,-0.3946508519679894
ACH-000764,-0.7883959661264398
ACH-000765,-0.6369598684900263
ACH-000766,-0.6548103280787458
ACH-000767,-0.5840026913839154
ACH-000768,-0.5092504592257222
ACH-000769,-0.5542582534444083
ACH-000770,-0.2993561134712327
ACH-000771,-0.7039492348210892
ACH-000773,-0.8865178959560838
ACH-000776,-0.4021199800547228
ACH-000777,-0.2328752803441464
ACH-000778,-0.3995300971258983
ACH-000781,-0.4294270736180513
ACH-000782,-0.4168254859115352
ACH-000783,-0.7442785065022662
ACH-000784,-0.40903988952216463
ACH-000785,-0.4919887103621357
ACH-000787,-0.5449777410982999
ACH-000788,-0.5414296524442378
ACH-000791,-0.5494005390425379
ACH-000792,-0.4142956617365045
ACH-000794,-0.6327474170530075
ACH-000796,-0.5355656385835942
ACH-000798,-0.7452628525016052
ACH-000799,-0.7333506994389029
ACH-000800,-0.5307067858208835
ACH-000802,-0.4344134188535795
ACH-000804,-0.5886678875102327
ACH-000805,-0.5369502907107276
ACH-000809,-0.5342871524219177
ACH-000810,-0.928529067772218
ACH-000811,-0.6505175595554025
ACH-000817,-0.5369300976710029
ACH-000819,-0.6083644538452393
ACH-000820,-0.5971653633322535
ACH-000821,-0.566276099562462
ACH-000822,-0.7854012694090896
ACH-000823,-0.599948530130214
ACH-000824,-0.4936662194950325
ACH-000827,-0.6415917853004435
ACH-000829,-0.5925955907433115
ACH-000831,-0.4579530424265468
ACH-000832,-0.6588904640550596
ACH-000833,-0.2692584816468689
ACH-000834,-0.36581118028401055
ACH-000835,-0.6717074129356141
ACH-000836,-0.4775932806055762
ACH-000837,-0.594778470510986
ACH-000838,-0.5531729851739503
ACH-000839,-0.4114329007182036
ACH-000840,-0.4550254142020363
ACH-000841,-0.5065500160092449
ACH-000843,-0.4633476380328774
ACH-000846,-0.6824578213503181
ACH-000847,-0.3529977363318502
ACH-000848,-0.6057111670324095
ACH-000849,-0.5791320125012147
ACH-000851,-0.8429130658029669
ACH-000855,-0.2922164192368918
ACH-000856,-0.28037781095130376
ACH-000858,-0.7224035091655604
ACH-000859,-0.5962193977670082
ACH-000861,-0.5136663745139902
ACH-000862,-0.6623410684513812
ACH-000865,-0.34868048450723377
ACH-000866,-0.5185129639424755
ACH-000867,-0.546371833406928
ACH-000869,-0.6141762365507131
ACH-000872,-0.34097493247937743
ACH-000873,-0.7289967002704664
ACH-000876,-0.4836450834919197
ACH-000878,-0.4897006410244281
ACH-000880,-0.35856600317764364
ACH-000881,-0.43943600709957137
ACH-000882,-0.5430929259671217
ACH-000884,-0.4418577853030885
ACH-000885,-0.27598688700684904
ACH-000887,-0.6883041721670504
ACH-000889,-0.44959205571855215
ACH-000896,-0.3877855464870797
ACH-000898,-0.6049834404062647
ACH-000900,-0.43568989562286
ACH-000901,-0.5412801705059631
ACH-000905,-0.5649344045737392
ACH-000906,-0.4727892922057293
ACH-000907,-0.6943957604499381
ACH-000910,-0.5633936713794957
ACH-000911,-0.5091335275485932
ACH-000912,-0.6132676418594178
ACH-000913,-0.4621409501322267
ACH-000915,-0.828354479366593
ACH-000916,-0.16212043585691008
ACH-000917,-0.5720264663874061
ACH-000920,-0.3230891749867534
ACH-000921,-0.543432671258045
ACH-000924,-0.51157779413897
ACH-000926,-0.4929520665363785
ACH-000928,-0.7781329989788119
ACH-000929,-0.28175957699223003
ACH-000932,-0.5946353465315523
ACH-000935,-0.5685446188956869
ACH-000936,-0.45406135789625607
ACH-000937,-0.4814429927908832
ACH-000938,-0.6560604115031866
ACH-000939,-0.4601284579225225
ACH-000941,-0.4465255200338534
ACH-000943,-0.1894684101733461
ACH-000946,-0.5063836627762177
ACH-000947,-0.5461264216428602
ACH-000948,-0.4870075381599629
ACH-000950,-0.6731029608462865
ACH-000953,-0.5712561270334641
ACH-000954,-0.7814557080969028
ACH-000957,-0.7306654830212587
ACH-000958,-0.5873190748540087
ACH-000960,-0.4992128691063576
ACH-000963,-0.7282549226389935
ACH-000968,-0.7625093177280768
ACH-000969,-0.6329000253940809
ACH-000972,-0.6933939140520993
ACH-000973,-0.5719512278897495
ACH-000974,-0.4334037724529381
ACH-000978,-0.5378317966305883
ACH-000984,-0.6273700194012132
ACH-000986,-0.7702584777827082
ACH-000988,-0.32937316058798216
ACH-000993,-0.6175795548876932
ACH-000994,-0.3678547145528521
ACH-000996,-0.7460828183326949
ACH-001001,-0.5507070667431604
ACH-001020,-0.792183728984505
ACH-001028,-0.6224536367691706
ACH-001031,-0.4064542843136657
ACH-001038,-0.7900231234764024
ACH-001048,-0.6524650919679692
ACH-001050,-0.6157969002294909
ACH-001053,-0.6909022445375465
ACH-001054,-0.5436544525172172
ACH-001061,-0.4831929108302831
ACH-001067,-0.584867235101578
ACH-001075,-0.5051932885420813
ACH-001096,-0.4850876127314587
ACH-001111,-0.7534658582299631
ACH-001119,-0.4910394275843626
ACH-001128,-1.1010990442992423
ACH-001134,-0.7985533965735782
ACH-001151,-0.4886418307000537
ACH-001163,-0.5118299388658535
ACH-001164,-0.7995823019283624
ACH-001183,-0.3678222293422868
ACH-001192,-0.4578045211007708
ACH-001193,-0.7238126030990086
ACH-001196,-0.6356324502360515
ACH-001197,-0.5713483411780261
ACH-001205,-0.5850382301245299
ACH-001211,-0.6423870963950584
ACH-001212,-0.7263519379318948
ACH-001228,-0.5303160202891652
ACH-001232,-0.6227352335313194
ACH-001239,-0.8170019260169984
ACH-001270,-0.4933136342182211
ACH-001274,-0.7153246150378949
ACH-001275,-0.3783771391133431
ACH-001277,-0.5678678778218516
ACH-001278,-0.4882420941210861
ACH-001280,-0.7063496468674454
ACH-001283,-0.5612152716649184
ACH-001289,-0.630034961177197
ACH-001300,-0.4615172855704151
ACH-001301,-0.5006018140704074
ACH-001302,-0.4670444961809042
ACH-001306,-0.4708387111784219
ACH-001318,-0.452371161439507
ACH-001322,-0.6093883134875958
ACH-001328,-0.5892342178029492
ACH-001332,-0.6779496529030303
ACH-001336,-0.5313968894678068
ACH-001346,-0.3604272254730468
ACH-001353,-0.6213140502948119
ACH-001354,-0.6622046263375602
ACH-001367,-0.5328283680616139
ACH-001368,-0.5270635205619411
ACH-001374,-0.5383515801984007
ACH-001377,-0.3141638690398782
ACH-001380,-0.7010977650519228
ACH-001391,-0.5492698814295336
ACH-001408,-0.6221995285403567
ACH-001430,-0.6257347428850539
ACH-001431,-0.4535152415715515
ACH-001450,-0.58732990396088
ACH-001496,-0.6852259307857257
ACH-001500,-0.6480409016771982
ACH-001523,-0.6783747111507397
ACH-001532,-0.5442392832465142
ACH-001550,-0.44812923939669297
ACH-001552,-0.652066104641552
ACH-001554,-0.5540393535335165
ACH-001654,-0.5015509285512488
ACH-001735,-0.25552200475821923
ACH-001736,-0.6067025214306347
ACH-001737,-0.5027613644951665
ACH-001740,-0.5204900780006211
ACH-001745,-0.6145332434223649
ACH-001765,-0.5636042229036304
