,NBL1 (4681)
ACH-000450,-0.13036365559474292
ACH-000452,-0.1517600119961753
ACH-000454,-0.21940997553540414
ACH-000458,-0.18461476731013252
ACH-000459,-0.16804338815651734
ACH-000460,-0.11158041298366046
ACH-000461,-0.13290828108116448
ACH-000463,-0.06548369270953346
ACH-000464,-0.20716558706372465
ACH-000466,-0.08801725014014758
ACH-000467,-0.2059735914642313
ACH-000468,-0.10498455922863792
ACH-000469,-0.2794112382137442
ACH-000470,0.08678741779490916
ACH-000471,-0.07741665922177254
ACH-000472,-0.0866044667969271
ACH-000473,-0.20002870484970345
ACH-000475,-0.09090909949410113
ACH-000476,-0.1699499360612068
ACH-000477,-0.2080411242980837
ACH-000479,-0.17973003947418914
ACH-000480,-0.11291203959111655
ACH-000481,-0.029573961656139063
ACH-000483,-0.16576755418199554
ACH-000484,0.0578674815813076
ACH-000485,-0.15741321936666014
ACH-000486,-0.17429666012648293
ACH-000487,-0.10272781951250876
ACH-000488,-0.14894639073768412
ACH-000490,-0.11554618978397176
ACH-000491,0.0673488635262431
ACH-000495,-0.22451710174197345
ACH-000496,-0.1895513123100948
ACH-000499,-0.16230682322393114
ACH-000500,-0.3158770478954669
ACH-000502,-0.12897166174395594
ACH-000503,-0.14940066943077918
ACH-000505,-0.14007736732205464
ACH-000507,-0.19442907294793016
ACH-000510,-0.15170384637178913
ACH-000511,-0.19209291779771825
ACH-000512,-0.4168588976755111
ACH-000516,-0.10711079739267954
ACH-000517,-0.053810193293709015
ACH-000518,0.024177185660505883
ACH-000520,-0.2253311561834481
ACH-000521,-0.3254696240293528
ACH-000522,-0.2389060808151632
ACH-000524,-0.056430025445677816
ACH-000527,-0.09699224360195532
ACH-000528,-0.08057556840617919
ACH-000537,-0.08320421693453603
ACH-000541,-0.048239605978639084
ACH-000542,-0.02684209192665129
ACH-000544,-0.16380783300285706
ACH-000545,-0.1630905562075036
ACH-000547,-0.4377386024115104
ACH-000548,-0.20101304348633775
ACH-000549,-0.04952373194591654
ACH-000550,-0.1792902772834996
ACH-000552,-0.12083520178546282
ACH-000556,-0.07509967340698033
ACH-000557,-0.049658944672341575
ACH-000569,-0.042105495860478334
ACH-000570,-0.09523173788908992
ACH-000571,-0.1561841633208609
ACH-000573,-0.1280163332858515
ACH-000576,-0.11313355394500392
ACH-000579,-0.11239482290044113
ACH-000580,-0.14633664434782684
ACH-000584,-0.029486238139910262
ACH-000585,-0.17689250776424992
ACH-000588,-0.1043037282942858
ACH-000589,-0.24194839825402265
ACH-000591,-0.2253494012647615
ACH-000593,-0.06492241057117437
ACH-000600,-0.15965949522015646
ACH-000601,-0.1824423478183436
ACH-000605,-0.18941697803175145
ACH-000606,-0.1947287392899732
ACH-000608,-0.0768479021705021
ACH-000614,-0.0882478109735874
ACH-000616,-0.06626579755117848
ACH-000618,-0.10269104717778728
ACH-000619,-0.11255960527108784
ACH-000620,-0.1565153049045708
ACH-000621,-0.050745891555499176
ACH-000622,-0.18001228700077415
ACH-000623,-0.20486281022376898
ACH-000624,-0.07012580699975482
ACH-000627,-0.3110567022725088
ACH-000630,-0.1991317637687134
ACH-000631,-0.10817741397398624
ACH-000632,-0.3395010667687226
ACH-000633,-0.1726440411922982
ACH-000637,-0.11177121548768733
ACH-000638,-0.2960952087956837
ACH-000646,-0.07489695452107133
ACH-000647,-0.018487246952570358
ACH-000648,-0.08632774395316879
ACH-000649,-0.1663857441830306
ACH-000651,-0.1366741482631671
ACH-000652,-0.14501955940476305
ACH-000653,-0.05229537165172998
ACH-000657,-0.10062684575390277
ACH-000658,0.003656979062096639
ACH-000661,-0.11814852924063828
ACH-000662,-0.33662532606536
ACH-000663,-0.03236600088209909
ACH-000665,-0.001660880417071242
ACH-000671,-0.19009858191826529
ACH-000672,0.08755673063194377
ACH-000673,-0.1703286731270022
ACH-000676,-0.03164068428482923
ACH-000677,0.014855473321907875
ACH-000681,-0.09409269337804252
ACH-000683,-0.20532343363674696
ACH-000684,-0.13831987854778965
ACH-000688,0.05982020518561916
ACH-000693,-0.1944218960578281
ACH-000694,-0.033169023091697336
ACH-000695,-0.2395356677180435
ACH-000696,-0.15295563794903594
ACH-000697,-0.051802836792543806
ACH-000699,-0.4370601450958681
ACH-000701,-0.08809083494110916
ACH-000706,-0.1744072543371907
ACH-000711,-0.10547390107730414
ACH-000713,-0.29393490671694145
ACH-000714,-0.1680371019642841
ACH-000718,-0.09668270724675228
ACH-000720,-0.20413950447257911
ACH-000721,-0.2560549548494355
ACH-000724,-0.01335374745342423
ACH-000725,-0.21073805169190848
ACH-000732,-0.10942627930554977
ACH-000734,-0.16468490105399944
ACH-000735,-0.24018191345700385
ACH-000736,-0.1894089071490705
ACH-000738,-0.09371362901143228
ACH-000746,-0.1601149285494389
ACH-000747,-0.14495450496993095
ACH-000748,-0.09150421301839448
ACH-000753,-0.13362686383953398
ACH-000756,-0.04276477719925001
ACH-000757,-0.2510914260430402
ACH-000758,-0.2267320797703059
ACH-000760,-0.2285407584129041
ACH-000762,0.04329848521598101
ACH-000763,-0.18438596981662905
ACH-000764,-0.10913371278109248
ACH-000765,-0.212826125890671
ACH-000766,-0.16078646332162988
ACH-000767,-0.06900041359960259
ACH-000768,0.014445649276177662
ACH-000769,-0.10116954296994896
ACH-000770,-0.1493040913050771
ACH-000771,-0.052964488490783945
ACH-000773,-0.21659553735463088
ACH-000776,-0.2933922174864835
ACH-000777,-0.20457558035515275
ACH-000778,-0.06381561833768244
ACH-000781,-0.05801017531499141
ACH-000782,-0.015314846347081518
ACH-000783,-0.1112827024906422
ACH-000784,-0.18273592362607846
ACH-000785,-0.14445563151827925
ACH-000787,-0.07243569541098559
ACH-000788,-0.1291999944911316
ACH-000791,-0.1309270326311054
ACH-000792,-0.059484815263758074
ACH-000794,-0.23134989294139605
ACH-000796,-0.07589933713339839
ACH-000798,-0.09013656053627124
ACH-000799,-0.08215257140113158
ACH-000800,-0.3160545819622412
ACH-000802,0.024593932064582172
ACH-000804,-0.002248743265987148
ACH-000805,-0.21077599875347106
ACH-000809,-0.07500536229427264
ACH-000810,-0.16188268576985593
ACH-000811,-0.0990084123869916
ACH-000817,-0.3370696742481107
ACH-000819,-0.007807879122164169
ACH-000820,0.003492211423081609
ACH-000821,-0.0844628370028808
ACH-000822,-0.12308693869980745
ACH-000823,-0.15328337308198425
ACH-000824,-0.05477844857636012
ACH-000827,-0.08507172370665958
ACH-000829,-0.29611763205579805
ACH-000831,-0.1324708359889452
ACH-000832,-0.0542340367944462
ACH-000833,-0.2799729166758985
ACH-000834,-0.04085752117865089
ACH-000835,-0.1658112175918314
ACH-000836,-0.13609066969248051
ACH-000837,-0.1658852577150116
ACH-000838,-0.07027438747361114
ACH-000839,-0.29559920221585995
ACH-000840,-0.041760147011215235
ACH-000841,-0.1929758306902055
ACH-000843,-0.1574819177294074
ACH-000846,-0.2512572789465487
ACH-000847,-0.13369008591148493
ACH-000848,-0.2617820294113438
ACH-000849,-0.09576177810541933
ACH-000851,-0.20319259661354253
ACH-000855,-0.09616681936327554
ACH-000856,-0.13568905159742287
ACH-000858,-0.18571037550805047
ACH-000859,-0.10912496082102596
ACH-000861,-0.08204710832702994
ACH-000862,-0.08908868906469596
ACH-000865,-0.10050956137307213
ACH-000866,-0.0915687020722952
ACH-000867,-0.15312594869811308
ACH-000869,0.007570434409076266
ACH-000872,-0.17889905431406272
ACH-000873,-0.15281659748870055
ACH-000876,-0.13181120646604566
ACH-000878,-0.01669805044818484
ACH-000880,-0.09032318583128174
ACH-000881,-0.129173938657069
ACH-000882,-0.31572618296399296
ACH-000884,-0.15011423077420102
ACH-000885,-0.16640376562208098
ACH-000887,-0.1734593261685035
ACH-000889,-0.11693391646273388
ACH-000896,-0.028587812663153807
ACH-000898,-0.07686149752255278
ACH-000900,-0.26788010047931393
ACH-000901,-0.06788387037548411
ACH-000905,-0.0837546742510183
ACH-000906,-0.021143875322553168
ACH-000907,-0.4297742465689137
ACH-000910,-0.21087818520235396
ACH-000911,-0.10012359912379262
ACH-000912,-0.1631500487892605
ACH-000913,-0.11175613657014767
ACH-000915,-0.08012515324779854
ACH-000916,0.03504010130562892
ACH-000917,-0.057446638706491984
ACH-000920,-0.2513577195186484
ACH-000921,-0.007606308622041544
ACH-000924,-0.11601834671764047
ACH-000926,-0.0276556837363172
ACH-000928,-0.02001354619158597
ACH-000929,-0.09217507507905634
ACH-000932,-0.18088447315814388
ACH-000935,-0.040576049685729684
ACH-000936,-0.2201367528954652
ACH-000937,-0.20946008762647494
ACH-000938,0.013707087998726705
ACH-000939,-0.1317951636613637
ACH-000941,-0.1101624559307433
ACH-000943,-0.07888198947636435
ACH-000946,-0.07614552226740086
ACH-000947,-0.1432005343216309
ACH-000948,-0.07968436981792751
ACH-000950,-0.1555337194544413
ACH-000953,-0.08939690229427756
ACH-000954,-0.05945576024242686
ACH-000957,0.05153785939225047
ACH-000958,-0.062436850231677665
ACH-000960,-0.1940237889043796
ACH-000963,-0.33684996759295616
ACH-000968,-0.060984743462864685
ACH-000969,-0.047222366633780065
ACH-000972,-0.4748247545611593
ACH-000973,-0.22379082416348975
ACH-000974,-0.11279730390126345
ACH-000978,0.21105721355166224
ACH-000984,-0.040236553125005535
ACH-000986,-0.09864864313664544
ACH-000988,-0.029456603249809518
ACH-000993,-0.17028157698170795
ACH-000994,-0.11035250541725412
ACH-000996,-0.16704565153916615
ACH-001001,-0.02610601242954038
ACH-001020,-0.3249386329839548
ACH-001028,-0.17145743542405034
ACH-001031,-0.14691053057690473
ACH-001038,-0.13328838217504593
ACH-001048,-0.12943594198117425
ACH-001050,-0.21008995561869476
ACH-001053,-0.2891358622454355
ACH-001054,-0.2711178787731479
ACH-001061,-0.08963043657100217
ACH-001067,-0.06736608395944747
ACH-001075,-0.10900449228984943
ACH-001096,-0.11900881641235322
ACH-001111,-0.21458429672813528
ACH-001119,-0.00395894356369416
ACH-001128,-0.026508618458442896
ACH-001134,-0.2678298679445088
ACH-001151,-0.12463604870716585
ACH-001163,-0.1529156642948682
ACH-001164,0.04611048747489852
ACH-001183,0.013525005770334041
ACH-001192,-0.17139647533278451
ACH-001193,-0.4389177240978331
ACH-001196,-0.16490194174657646
ACH-001197,-0.10862377384487183
ACH-001205,-0.285740610726864
ACH-001211,-0.11379784564562034
ACH-001212,-0.09396971142362774
ACH-001228,-0.05622481761261901
ACH-001232,-0.11987472625111707
ACH-001239,-0.21521949022557765
ACH-001270,0.09458058967184813
ACH-001274,-0.2425222706469149
ACH-001275,-0.022210270618941846
ACH-001277,-0.01129743531424569
ACH-001278,-0.184660243278648
ACH-001280,-0.16533112804391345
ACH-001283,0.013360251779420679
ACH-001289,-0.12307957969868186
ACH-001300,-0.01665207602845535
ACH-001301,0.02766457573781781
ACH-001302,-0.08489825393438316
ACH-001306,-0.1232109367946644
ACH-001318,-0.2278853724802951
ACH-001322,-0.10038521592829128
ACH-001328,-0.14875499167526815
ACH-001332,-0.4844185105751147
ACH-001336,-0.19069708671150706
ACH-001346,-0.03552855473550489
ACH-001353,-0.10078306366510964
ACH-001354,-0.04714993129907797
ACH-001367,0.09034350654003867
ACH-001368,-0.2090137761442948
ACH-001374,0.009958304423859045
ACH-001377,-0.02516604363947249
ACH-001380,-0.1276278973921253
ACH-001391,-0.035239682575353766
ACH-001408,-0.2871543012871093
ACH-001430,-0.0874370782811183
ACH-001431,-0.026785590735816458
ACH-001450,-0.23267305557675905
ACH-001496,-0.051714517597045775
ACH-001500,-0.12396761543842053
ACH-001523,-0.31090742273487776
ACH-001532,-0.15276887896326258
ACH-001550,-0.0669434250432412
ACH-001552,-0.14287254767868696
ACH-001554,-0.03341140701716698
ACH-001654,-0.04797852861036887
ACH-001735,-0.18056285198308328
ACH-001736,-0.11342375309380262
ACH-001737,0.12936302666240304
ACH-001740,-0.25623793556111985
ACH-001745,-0.1191943988458763
ACH-001765,-0.16705869151739472
