,ORC6 (23594)
ACH-000537,-1.2476033987191348
ACH-000541,-1.5136439494135518
ACH-000542,-1.1091365241318314
ACH-000544,-0.9706845722366656
ACH-000545,-0.9101011293798932
ACH-000547,-1.016555541889744
ACH-000548,-1.0609815702532719
ACH-000549,-0.8511419373994094
ACH-000550,-1.3286422019326865
ACH-000552,-1.1171858705099906
ACH-000556,-1.15844118101085
ACH-000557,-1.3080427723439
ACH-000569,-0.7679876538393295
ACH-000570,-1.1904392352988986
ACH-000571,-0.83227126255503
ACH-000573,-1.2619176492574251
ACH-000576,-1.0731450215106693
ACH-000579,-1.174291312683431
ACH-000580,-1.451523367539294
ACH-000584,-1.05139564338208
ACH-000585,-0.8479608742636301
ACH-000588,-1.4885746053537117
ACH-000589,-1.0909426035484209
ACH-000591,-1.3091376886338355
ACH-000593,-0.974815892092164
ACH-000600,-0.8993478234519913
ACH-000601,-0.99252886495298
ACH-000605,-0.9548899324493394
ACH-000606,-0.8046858134717249
ACH-000608,-0.7065524225930415
ACH-000614,-1.3029717706949226
ACH-000616,-1.4009003747748887
ACH-000618,-1.1057124557091431
ACH-000619,-0.7118537858512264
ACH-000620,-1.0756814572014624
ACH-000621,-1.5727871474225463
ACH-000622,-1.329673421938265
ACH-000623,-1.1922569675972818
ACH-000624,-1.2444865025103178
ACH-000627,-0.9086688579075796
ACH-000630,-1.0553754456851159
ACH-000631,-1.502903246926124
ACH-000632,-1.1577409325184431
ACH-000633,-0.8627299256063434
ACH-000637,-1.0154250658111659
ACH-000638,-0.9092923867181526
ACH-000646,-0.6937088835969011
ACH-000647,-1.2482106958552532
ACH-000648,-1.0290122306059746
ACH-000649,-0.9712343682846941
ACH-000651,-1.2828422740940475
ACH-000652,-1.2067659131572488
ACH-000653,-1.0467296821176646
ACH-000657,-1.0538937563233526
ACH-000658,-1.070100630516597
ACH-000661,-1.3050461746196722
ACH-000662,-1.240849308546377
ACH-000663,-0.8179808968110007
ACH-000665,-1.4049806913126792
ACH-000671,-1.2740185297581066
ACH-000672,-1.3917442180429374
ACH-000673,-0.8606043038135317
ACH-000676,-1.108725865460472
ACH-000677,-1.0107398551919795
ACH-000681,-0.7951838950394869
ACH-000683,-0.880838981065058
ACH-000684,-1.346668311812229
ACH-000688,-1.5875443483748222
ACH-000693,-1.0627557555958884
ACH-000694,-0.7249708115307351
ACH-000695,-1.413387236128436
ACH-000696,-1.1467387455042972
ACH-000697,-1.122499232493836
ACH-000699,-1.316778135183065
ACH-000701,-0.4893553626655297
ACH-000706,-0.9321965312344708
ACH-000711,-1.1330208614016968
ACH-000713,-1.096545523155418
ACH-000714,-1.1146138111795842
ACH-000718,-1.0361704468089912
ACH-000720,-1.2765128419766882
ACH-000721,-1.0234377345423702
ACH-000724,-1.139590392298561
ACH-000725,-1.5117915576772412
ACH-000732,-1.347553604881948
ACH-000734,-1.318878277443043
ACH-000735,-0.9873215536916804
ACH-000736,-1.359272523482192
ACH-000738,-1.1011739845590345
ACH-000746,-1.3444530697658008
ACH-000747,-1.2953654381623259
ACH-000748,-1.1455851402869883
ACH-000753,-1.265543801008265
ACH-000756,-1.4707134756518268
ACH-000757,-1.1001351836709108
ACH-000758,-1.1524709182822312
ACH-000760,-1.193770411649414
ACH-000762,-1.3099248794997165
ACH-000763,-1.148323266882293
ACH-000764,-1.3468002300551771
ACH-000765,-0.9399973333708492
ACH-000766,-1.2825374947288328
ACH-000767,-1.6451312557392832
ACH-000768,-1.3572497374318029
ACH-000769,-1.1742866034639294
ACH-000770,-1.178240780962981
ACH-000771,-0.8654691144598292
ACH-000773,-1.1515409780459496
ACH-000776,-0.9272687172330212
ACH-000777,-1.0627354302880123
ACH-000778,-1.1051733115311166
ACH-000781,-0.7278226010337387
ACH-000782,-1.1200361509886754
ACH-000783,-1.1868795478284355
ACH-000784,-1.1877934526600238
ACH-000785,-0.8565042344568446
ACH-000787,-1.076374388993968
ACH-000788,-1.2645998749837295
ACH-000791,-1.1161978738150995
ACH-000792,-1.0771920490770135
ACH-000794,-1.058311699219316
ACH-000796,-1.2200626762160505
ACH-000798,-1.346913628430644
ACH-000799,-1.2037280430323032
ACH-000800,-1.1268691683290393
ACH-000802,-0.9261985215823288
ACH-000804,-1.1653052397022905
ACH-000805,-0.9156383457773968
ACH-000809,-1.1434142769092006
ACH-000810,-1.2833290754465592
ACH-000811,-1.2987327389999292
ACH-000817,-1.2066142593412732
ACH-000819,-0.8445342474152372
ACH-000820,-1.371627695750257
ACH-000821,-2.1210110567877147
ACH-000822,-1.1335861003583136
ACH-000823,-1.0555679107247002
ACH-000824,-0.8545541221625039
ACH-000827,-1.2505184833061922
ACH-000829,-0.9074638960233402
ACH-000831,-1.159765055608308
ACH-000832,-1.1954834550203686
ACH-000833,-1.0128069888163536
ACH-000834,-1.0277760675019458
ACH-000835,-1.2217064216282485
ACH-000836,-1.2600543330884022
ACH-000837,-1.0552043740400925
ACH-000838,-1.2917402644235445
ACH-000839,-1.1903392106600834
ACH-000840,-1.1986798827312224
ACH-000841,-0.9292093945847208
ACH-000843,-0.94637594260089
ACH-000846,-0.8096085578041364
ACH-000847,-0.922335441313792
ACH-000848,-0.8972853299729069
ACH-000849,-1.1832814149601856
ACH-000851,-1.0541865966083257
ACH-000855,-1.081226706543509
ACH-000856,-1.1932741261150377
ACH-000858,-1.0532529565139537
ACH-000859,-0.7290093820748339
ACH-000861,-0.9365553856142984
ACH-000862,-1.0589926597167625
ACH-000865,-0.9803206253193212
ACH-000866,-1.5167759476947589
ACH-000867,-1.3014485674630636
ACH-000869,-0.9224961940699709
ACH-000872,-1.0530482708718374
ACH-000873,-1.0125557102838096
ACH-000876,-0.9263376878593104
ACH-000878,-1.1054636626564578
ACH-000880,-1.2931221087479572
ACH-000881,-1.306581639493055
ACH-000882,-1.2648567508469215
ACH-000884,-1.127773107136593
ACH-000885,-1.2756031687257
ACH-000887,-1.0454231433845549
ACH-000889,-1.1397105929443254
ACH-000896,-1.2802105819255931
ACH-000898,-1.1564852042245704
ACH-000900,-1.146821552216259
ACH-000901,-1.3102138938192271
ACH-000905,-1.2993154805567413
ACH-000906,-1.056128080674456
ACH-000907,-1.2106641934820506
ACH-000910,-1.062110106747624
ACH-000911,-1.169115008856408
ACH-000912,-1.2178653388577427
ACH-000913,-1.0048437964384247
ACH-000915,-1.0648065693890596
ACH-000916,-0.8171686404108802
ACH-000917,-1.033317448443419
ACH-000920,-0.8485949844807422
ACH-000921,-1.0636332238169537
ACH-000924,-1.0822746103004062
ACH-000926,-1.2132947629159725
ACH-000928,-0.8216309095463501
ACH-000929,-1.2170034051935632
ACH-000932,-1.033072171204399
ACH-000935,-1.1272514070639956
ACH-000936,-1.1327760329088248
ACH-000937,-0.9885636804335991
ACH-000938,-0.8438748960534009
ACH-000939,-1.1040220405673784
ACH-000941,-1.303066074126785
ACH-000943,-1.3241241450181591
ACH-000946,-1.1571295258133178
ACH-000947,-1.3100401117902738
ACH-000948,-1.057458560598717
ACH-000950,-1.0415204825035185
ACH-000953,-0.9458569159920392
ACH-000954,-1.021403511638455
ACH-000957,-1.0859813505293632
ACH-000958,-1.0914417105594725
ACH-000960,-0.8493202558260899
ACH-000963,-0.8163003607222378
ACH-000968,-0.9807266684677514
ACH-000969,-1.1090050881703604
ACH-000972,-1.0752042935012858
ACH-000973,-1.2683805966264872
ACH-000974,-1.1850581480724205
ACH-000978,-0.8366019880209831
ACH-000984,-1.2713081369950985
ACH-000986,-1.2602640846176476
ACH-000988,-1.205187371276454
ACH-000993,-1.6144550495976784
ACH-000994,-0.9006182384195621
ACH-000996,-1.170849368212063
ACH-001001,-0.9830994933140752
ACH-001020,-1.202302300222437
ACH-001028,-1.0832353858199035
ACH-001031,-1.1738742817221115
ACH-001038,-1.3321713637449033
ACH-001048,-1.2043097103416738
ACH-001050,-1.2297281632402368
ACH-001053,-1.1272761401866376
ACH-001054,-1.0739490867012105
ACH-001061,-1.0030162082647716
ACH-001067,-1.0938163903182498
ACH-001075,-1.099287270453378
ACH-001096,-1.0929315194298979
ACH-001111,-0.9680807652270644
ACH-001119,-1.0637942707918016
ACH-001128,-0.9877808230873184
ACH-001134,-1.059364708440363
ACH-001151,-1.1964428244133607
ACH-001163,-1.1405914919017124
ACH-001164,-1.4289246902321031
ACH-001183,-1.2599736531785333
ACH-001192,-1.2835011294599221
ACH-001193,-1.2159965989774482
ACH-001196,-1.283255831577792
ACH-001197,-1.0107670515722191
ACH-001205,-1.0072023310980849
ACH-001211,-1.284625723206302
ACH-001212,-1.1921219245674368
ACH-001228,-0.667148651506335
ACH-001232,-1.5744536594942016
ACH-001239,-1.0166233117546235
ACH-001270,-0.7092515272391011
ACH-001274,-1.4049473602470277
ACH-001275,-1.2600400027871106
ACH-001277,-1.2326509469266624
ACH-001278,-1.1353821529104642
ACH-001280,-1.5520116112686655
ACH-001283,-1.383992351793054
ACH-001289,-1.0220641896690006
ACH-001300,-1.2228509331499626
ACH-001301,-1.4484178311043714
ACH-001302,-1.3754173455272227
ACH-001306,-1.0265795218317075
ACH-001318,-1.3937150676921042
ACH-001322,-0.9898416601988176
ACH-001328,-0.84738062927271
ACH-001332,-0.9750106818104032
ACH-001336,-1.1043917965741754
ACH-001346,-1.0321276961979984
ACH-001353,-1.214929752250043
ACH-001354,-1.679875364600138
ACH-001367,-1.0503197592068303
ACH-001368,-1.331606231328577
ACH-001374,-1.2718441474439497
ACH-001377,-1.1689432360829528
ACH-001380,-0.8402104864510733
ACH-001391,-1.2022620095063994
ACH-001408,-1.5267432111329946
ACH-001430,-1.0509009097188735
ACH-001431,-1.2576053711387185
ACH-001450,-1.0997973593198669
ACH-001496,-1.42049814067502
ACH-001500,-1.1393004852044557
ACH-001523,-0.9114370365157152
ACH-001532,-1.1486542613264241
ACH-001550,-0.8598220530477618
ACH-001552,-1.2406107644595623
ACH-001554,-1.4251015088742365
ACH-001654,-1.0525416961967813
ACH-001735,-1.2628905281900096
ACH-001736,-0.7808841033677886
ACH-001737,-1.225587122660551
ACH-001740,-1.3456654055578932
ACH-001745,-1.131702950946971
ACH-001765,-1.1376848662880048
