,PWP1 (11137)
ACH-000491,-0.6831761668504114
ACH-000495,-0.6810637014893411
ACH-000496,-0.6418774685047296
ACH-000499,-0.7303645686191959
ACH-000500,-0.6941359388479442
ACH-000502,-0.6498107849224053
ACH-000503,-0.7878699322833363
ACH-000505,-0.7359491871643767
ACH-000507,-0.560978362360813
ACH-000510,-0.7325078091944871
ACH-000511,-0.8530763123892985
ACH-000512,-0.5813059665874808
ACH-000516,-0.4816530352588713
ACH-000517,-0.7158152406047504
ACH-000518,-0.8150249949481105
ACH-000520,-0.7041108459617043
ACH-000521,-0.7895530674727192
ACH-000522,-0.7307002938967119
ACH-000524,-0.657567258681391
ACH-000527,-0.7589990904096021
ACH-000528,-0.4941382006200413
ACH-000537,-0.5401768905597788
ACH-000541,-0.5181854456453695
ACH-000542,-0.7539976926249325
ACH-000544,-0.7134111604518741
ACH-000545,-0.5170864053209825
ACH-000547,-0.6690039977193454
ACH-000548,-0.6342400770940264
ACH-000549,-0.6489312093039651
ACH-000550,-0.7471015454424231
ACH-000552,-0.7789097070006351
ACH-000556,-0.6082291616670934
ACH-000557,-0.9110643857121667
ACH-000569,-0.6608340585876357
ACH-000570,-0.727477233241857
ACH-000571,-0.7397490723366673
ACH-000573,-0.6128541142647768
ACH-000576,-0.5428032068606434
ACH-000579,-0.6535790642659555
ACH-000580,-1.0570927693383934
ACH-000584,-0.5847531582638216
ACH-000585,-0.5613777486841174
ACH-000588,-0.6604529131113492
ACH-000589,-0.563040547416379
ACH-000591,-0.785717299738504
ACH-000593,-0.7684349739686869
ACH-000600,-0.8563389443330695
ACH-000601,-0.6788518221479241
ACH-000605,-0.6506295770676328
ACH-000606,-0.7788606997011662
ACH-000608,-0.8791446428342794
ACH-000614,-0.9267360287197572
ACH-000616,-0.7782490634956483
ACH-000618,-0.7518350957043772
ACH-000619,-0.5040907078532125
ACH-000620,-0.7612737473875305
ACH-000621,-0.4626919756035912
ACH-000622,-1.026537363705767
ACH-000623,-0.7540399984166491
ACH-000624,-0.5465714717676929
ACH-000627,-0.7952018464762796
ACH-000630,-0.812021558632352
ACH-000631,-0.4936864987814684
ACH-000632,-0.8163756067914668
ACH-000633,-0.2842790770319667
ACH-000637,-0.5175165641034274
ACH-000638,-0.6857077312801669
ACH-000646,-0.6292503848464324
ACH-000647,-0.5568870719298239
ACH-000648,-0.7129799177013177
ACH-000649,-0.8138648279701185
ACH-000651,-0.8066747694732809
ACH-000652,-0.7300402152313841
ACH-000653,-0.7602037611644943
ACH-000657,-0.6770093210552316
ACH-000658,-0.058985818184661025
ACH-000661,-0.7813287710470761
ACH-000662,-0.6694497295030731
ACH-000663,-0.7196609726753452
ACH-000665,-0.7613761985482066
ACH-000671,-0.5112548404235251
ACH-000672,-0.7122669357767156
ACH-000673,-0.7308746736243551
ACH-000676,-0.6679508134965982
ACH-000677,-0.5716483744438118
ACH-000681,-0.6908900621947457
ACH-000683,-0.5285216492547842
ACH-000684,-0.9163659638109573
ACH-000688,-0.607553673229821
ACH-000693,-0.6277429218368786
ACH-000694,-0.6887973501374559
ACH-000695,-0.6385187854929169
ACH-000696,-0.6952494786852694
ACH-000697,-0.8357832973661217
ACH-000699,-0.5724310128927749
ACH-000701,-0.7308616455499768
ACH-000706,-0.6538960840441284
ACH-000711,-0.5572173830384934
ACH-000713,-0.6371297524368361
ACH-000714,-0.6006088260802405
ACH-000718,-0.5931140556274562
ACH-000720,-0.4033070572522228
ACH-000721,-0.7340236781014459
ACH-000724,-0.6904409914577627
ACH-000725,-0.4914572222944386
ACH-000732,-0.7746602502809995
ACH-000734,-0.6695792409074542
ACH-000735,-0.8148147837354394
ACH-000736,-0.5027187673987479
ACH-000738,-0.8327718175236045
ACH-000746,-0.3666509712094268
ACH-000747,-0.6015015604255051
ACH-000748,-0.8453236621576307
ACH-000753,-0.8189382280259528
ACH-000756,-0.9442177018260788
ACH-000757,-0.5613006937575787
ACH-000758,-0.7888377875977812
ACH-000760,-0.8033320241113976
ACH-000762,-0.8071204772795758
ACH-000763,-0.4837097093047457
ACH-000764,-0.7993168060796059
ACH-000765,-0.9844105945668266
ACH-000766,-0.5505637756271973
ACH-000767,-1.0345357767640249
ACH-000768,-0.7432156791208062
ACH-000769,-0.6753113510038455
ACH-000770,-0.6782923304856265
ACH-000771,-0.8504409359202373
ACH-000773,-0.7286754455023065
ACH-000776,-0.6122304105080758
ACH-000777,-0.6620975058973686
ACH-000778,-0.6237912111219929
ACH-000781,-0.6522664035886355
ACH-000782,-0.6979437831939101
ACH-000783,-0.5011569585854786
ACH-000784,-0.5716813979953808
ACH-000785,-0.5802922388868443
ACH-000787,-0.7323195044301449
ACH-000788,-0.6817175816881949
ACH-000791,-0.5702740050520486
ACH-000792,-0.7438047310045406
ACH-000794,-0.6676388898583471
ACH-000796,-0.6277179462705402
ACH-000798,-0.8026979702391195
ACH-000799,-0.8811074472577929
ACH-000800,-0.6108283703751063
ACH-000802,-0.8663348061251033
ACH-000804,-0.6725445185983596
ACH-000805,-0.7208327785572789
ACH-000809,-0.5152112223587815
ACH-000810,-0.9578763840946334
ACH-000811,-0.7256260285910656
ACH-000817,-0.5957629094297591
ACH-000819,-0.8118493105684447
ACH-000820,-0.4862358286008982
ACH-000821,-0.4922253239624249
ACH-000822,-0.4881302367707511
ACH-000823,-0.8566007819435836
ACH-000824,-0.6444341530702339
ACH-000827,-0.9010111183038326
ACH-000829,-0.7439634524440424
ACH-000831,-0.7422786629468979
ACH-000832,-0.7426828770845262
ACH-000833,-0.5463644861625794
ACH-000834,-0.7760597135040521
ACH-000835,-0.7715242599070007
ACH-000836,-0.7059768203945188
ACH-000837,-0.8273106483323776
ACH-000838,-0.7939137266858027
ACH-000839,-0.7445994146983878
ACH-000840,-0.5412227505049284
ACH-000841,-0.4254688199547657
ACH-000843,-0.7732380131477768
ACH-000846,-0.5203684434559581
ACH-000847,-0.6941205784739276
ACH-000848,-0.7603359862256555
ACH-000849,-0.6618542631073215
ACH-000851,-0.8043077884716854
ACH-000855,-0.7275002525124841
ACH-000856,-0.7381285637721413
ACH-000858,-0.7047462696367051
ACH-000859,-0.8493570284288392
ACH-000861,-0.6880686384646786
ACH-000862,-0.5366143528708196
ACH-000865,-0.8350841952580391
ACH-000866,-0.7519695139884933
ACH-000867,-0.4790558410069664
ACH-000869,-0.6284210844144191
ACH-000872,-0.8016645079442759
ACH-000873,-0.5303835696673367
ACH-000876,-0.6548102524201594
ACH-000878,-0.7452097684205331
ACH-000880,-0.7667976453190146
ACH-000881,-0.8047670056548708
ACH-000882,-0.7763515971450329
ACH-000884,-1.0450139840304715
ACH-000885,-0.7072528759642791
ACH-000887,-0.722078732908957
ACH-000889,-0.5272807893565891
ACH-000896,-0.6287217294025491
ACH-000898,-0.9180832906835124
ACH-000900,-0.4760007414179405
ACH-000901,-0.7122600010319884
ACH-000905,-0.6712287268159056
ACH-000906,-0.7960942939757196
ACH-000907,-0.5139353725170753
ACH-000910,-0.7340197748877083
ACH-000911,-0.7671359153311585
ACH-000912,-0.7397191793232479
ACH-000913,-0.7733994080883059
ACH-000915,-0.7711352763974217
ACH-000916,-0.6973291706617055
ACH-000917,-0.6550178451006586
ACH-000920,-0.5864715028577234
ACH-000921,-0.9114434023664238
ACH-000924,-0.6413933150866816
ACH-000926,-0.7456855905568157
ACH-000928,-0.6551712090483476
ACH-000929,-0.8217511905858904
ACH-000932,-0.5684596078725082
ACH-000935,-0.6729674101125582
ACH-000936,-0.4879331470542397
ACH-000937,-0.6325988801421026
ACH-000938,-0.6352041579748786
ACH-000939,-0.3190820693916734
ACH-000941,-0.35871434241874606
ACH-000943,-0.7063779049161042
ACH-000946,-0.7314453911343651
ACH-000947,-0.7883508986329932
ACH-000948,-0.7631159151601101
ACH-000950,-0.7171110682184014
ACH-000953,-0.3701581657512413
ACH-000954,-0.6037111122119412
ACH-000957,-0.8415616283760914
ACH-000958,-0.8257467731851609
ACH-000960,-0.5847312154839438
ACH-000963,-0.9888530390052942
ACH-000968,-0.6595291329996379
ACH-000969,-0.6550527361341814
ACH-000972,-0.948410175326923
ACH-000973,-0.8928476474433547
ACH-000974,-0.7659740830176878
ACH-000978,-0.7113143395209354
ACH-000984,-0.7180237335494835
ACH-000986,-0.3894518697116327
ACH-000988,-0.7083966982568087
ACH-000993,-0.5561964140238859
ACH-000994,-0.4623466206519893
ACH-000996,-0.6426454077724856
ACH-001001,-0.6178375482220169
ACH-001020,-0.8645676554872556
ACH-001028,-0.8292636352201087
ACH-001031,-0.6851256907366884
ACH-001038,-0.5299556719776903
ACH-001048,-0.7299968056760981
ACH-001050,-0.8320090492378379
ACH-001053,-0.7954984087915129
ACH-001054,-0.6685752334523134
ACH-001061,-0.9145445532902295
ACH-001067,-0.8135551111942345
ACH-001075,-0.8714922971476884
ACH-001096,-0.7353889568256996
ACH-001111,-1.0861681639219365
ACH-001119,-0.6944916030307625
ACH-001128,-0.8184351439813269
ACH-001134,-0.8097523022738671
ACH-001151,-0.8353022893692178
ACH-001163,-0.7037818719508169
ACH-001164,-0.5611060301042271
ACH-001183,-0.64526278817716
ACH-001192,-0.8645834004261971
ACH-001193,-0.757008412470735
ACH-001196,-0.5950810929940826
ACH-001197,-0.5728254420799941
ACH-001205,-0.6028480120954309
ACH-001211,-0.7788689019930929
ACH-001212,-0.7788408685599868
ACH-001228,-0.4528146612646367
ACH-001232,-0.7959452864747679
ACH-001239,-0.7807831649814824
ACH-001270,-0.6722809663555435
ACH-001274,-0.6497415984037784
ACH-001275,-0.6629795812034095
ACH-001277,-0.5771679030475891
ACH-001278,-0.4761314474086013
ACH-001280,-0.5939532706729532
ACH-001283,-0.5990437916076626
ACH-001289,-0.7926385575727579
ACH-001300,-0.6051570266621035
ACH-001301,-0.657553651671558
ACH-001302,-0.8664982990731744
ACH-001306,-0.6462375982389182
ACH-001318,-0.474630053387667
ACH-001322,-0.9165971392842774
ACH-001328,-0.7475653291926077
ACH-001332,-0.742246098078727
ACH-001336,-0.8309886533802993
ACH-001346,-0.6039429750697071
ACH-001353,-0.6693132203454271
ACH-001354,-0.5979693393997934
ACH-001367,-0.5437745643932006
ACH-001368,-0.7746948756141384
ACH-001374,-0.5895413446003647
ACH-001377,-0.8510742925683928
ACH-001380,-0.7989629752938499
ACH-001391,-0.6551367980058876
ACH-001408,-0.8234444875434868
ACH-001430,-0.6449530122729078
ACH-001431,-0.6787064656242131
ACH-001450,-0.7264988269801378
ACH-001496,-0.7351392122593491
ACH-001500,-0.5179003061245738
ACH-001523,-0.7502661859817092
ACH-001532,-0.6756989615935255
ACH-001550,-0.7475671478214571
ACH-001552,-0.8781822359978508
ACH-001554,-0.6565601422330226
ACH-001654,-0.732664350263703
ACH-001735,-0.6994662034261241
ACH-001736,-0.6692599956903527
ACH-001737,-0.5740858181452843
ACH-001740,-0.7038470904329029
ACH-001745,-0.8334283070253384
ACH-001765,-0.5847395765184868
