,FOS (2353)
ACH-001020,-0.242033461013852
ACH-001028,-0.07071373524000177
ACH-001031,-0.048960758072941764
ACH-001038,-0.16211383235429572
ACH-001048,-0.09998661475511844
ACH-001050,-0.039426632158570604
ACH-001053,0.03919929729891447
ACH-001054,-0.0076434235335517435
ACH-001061,-0.0807263879103829
ACH-001067,-0.009678416975652786
ACH-001075,0.10107047636323108
ACH-001096,-0.1687505526275964
ACH-001111,-0.13206721083605033
ACH-001119,-0.11764805669263248
ACH-001128,0.01835998715445231
ACH-001134,-0.011651044898096152
ACH-001151,-0.059314741696883236
ACH-001163,-0.2118798222944271
ACH-001164,-0.1441158988423022
ACH-001183,-0.047401274311894906
ACH-001192,-0.09171122707430772
ACH-001193,0.0016844418607747352
ACH-001196,-0.11671894354876952
ACH-001197,-0.22683489903464554
ACH-001205,-0.22780349002657965
ACH-001211,-0.025524316863214318
ACH-001212,-0.5517330212592657
ACH-001228,-0.05180938885737693
ACH-001232,-0.11622542586144285
ACH-001239,0.047094745209699584
ACH-001270,0.05199957506858969
ACH-001274,-0.06187562475660838
ACH-001275,0.028210060363330524
ACH-001277,0.0009476108186519226
ACH-001278,-0.12949171238659815
ACH-001280,-0.1065741162501388
ACH-001283,0.02071131639862834
ACH-001289,0.08210823575146063
ACH-001300,-0.19941815339681385
ACH-001301,0.048363022478191985
ACH-001302,-0.10503968417002037
ACH-001306,-0.09936477888160086
ACH-001318,0.002449199350291274
ACH-001322,0.0031777025667198747
ACH-001328,-0.12635335782386173
ACH-001332,-0.17525087836155825
ACH-001336,-0.09412646504482464
ACH-001346,0.0054370439561421
ACH-001353,-0.11897836632725843
ACH-001354,0.005865639544250125
ACH-001367,-0.051909481908175584
ACH-001368,-0.07739213819120112
ACH-001374,-0.22223628026766604
ACH-001377,0.017361920352972425
ACH-001380,-0.07893584027923521
ACH-001391,-0.12013162693151995
ACH-001408,-0.057818467248822586
ACH-001430,-0.06395078942163261
ACH-001431,-0.2775036605344533
ACH-001450,0.019403714285106632
ACH-001496,-0.08410658974523942
ACH-001500,-0.10793111474172212
ACH-001523,0.0010406031990780912
ACH-001532,-0.12970282856077225
ACH-001550,-0.18763276375201016
ACH-001552,-0.3433061405500428
ACH-001554,-0.04420172887964795
ACH-001654,-0.2290486285457601
ACH-001735,-0.06550525551408604
ACH-001736,-0.04511358730581272
ACH-001737,-0.17297678787261975
ACH-001740,0.06238771542129221
ACH-001745,-0.046180190135483135
ACH-001765,-0.1251131227661792
