,L1TD1 (54596)
ACH-000677,0.003301095314976627
ACH-000681,0.028350355301017025
ACH-000683,-0.030053632025655076
ACH-000684,-0.049704507225566616
ACH-000688,-0.05906850790445242
ACH-000693,0.007016543077645907
ACH-000694,-0.01139612303041752
ACH-000695,0.015004091422977619
ACH-000696,0.010800050226310559
ACH-000697,0.1772485244672584
ACH-000699,0.012902016444149036
ACH-000701,0.009516329262056884
ACH-000706,-0.05305008816869165
ACH-000711,0.011420884524044859
ACH-000713,-0.14773691819732784
ACH-000714,-0.0008465195424265216
ACH-000718,0.012095242707624288
ACH-000720,-0.01243556615875214
ACH-000721,-0.011831241643794128
ACH-000724,-0.10966464189228002
ACH-000725,0.11485084179031665
ACH-000732,0.1516628924525504
ACH-000734,-0.03680764414367328
ACH-000735,-0.003855968134597897
ACH-000736,0.08872074723491284
ACH-000738,0.039250088052249665
ACH-000746,0.07524924176028082
ACH-000747,-0.06190168093408821
ACH-000748,0.017596884437504044
ACH-000753,0.034460235059903865
ACH-000756,0.1746239043064183
ACH-000757,-0.06769913367214225
ACH-000758,0.06331642827638963
ACH-000760,0.029979925960175582
ACH-000762,0.025950494251150938
ACH-000763,-0.006046896115456032
ACH-000764,-0.025575215397492784
ACH-000765,-0.08728594338764027
ACH-000766,0.02371504761425373
ACH-000767,-0.04627085207531758
ACH-000768,0.21662189624116016
ACH-000769,-0.03935636233708155
ACH-000770,0.09351659165225044
ACH-000771,0.05294083664564147
ACH-000773,0.059547566518534364
ACH-000776,0.0668851577550917
ACH-000777,0.003934478542094312
ACH-000778,0.08992633900857966
ACH-000781,0.013943086533432365
ACH-000782,0.22374459760208115
ACH-000783,0.05672419717529607
ACH-000784,-0.01634260393452532
ACH-000785,-0.03415276952894892
ACH-000787,0.0376484894883919
ACH-000788,0.06446562182586041
ACH-000791,-0.03244053962270492
ACH-000792,0.034386466058177745
ACH-000794,-0.0505070930405585
ACH-000796,0.1035330940222956
ACH-000798,0.12225005385481147
ACH-000799,0.11273449952610218
ACH-000800,-0.013062844936803349
ACH-000802,0.07157886071642304
ACH-000804,0.2867169807038664
ACH-000805,-0.033866161572745086
ACH-000809,0.06603323938916561
ACH-000810,0.02793342132457637
ACH-000811,0.0036449520243297374
ACH-000817,-0.026985857065229227
ACH-000819,0.1252372577452023
ACH-000820,0.06817677860361575
ACH-000821,0.040662502045699496
ACH-000822,0.077359544573642
ACH-000823,-0.124661127839187
ACH-000824,-0.005086050186187616
ACH-000827,0.03686545819826697
ACH-000829,0.1254563666846702
ACH-000831,0.10045050467871793
ACH-000832,-0.05924907661372705
ACH-000833,0.03844681772630165
ACH-000834,0.07840147675409546
ACH-000835,0.1314667703444918
ACH-000836,-0.06686104999565347
ACH-000837,0.017585841070248333
ACH-000838,0.0036170111087441615
ACH-000839,0.06731423807734455
ACH-000840,0.12234000570034124
ACH-000841,-0.07247597678649159
ACH-000843,-0.036415116745557634
ACH-000846,-0.055562607213061235
ACH-000847,-0.11969893477612735
ACH-000848,0.057848437222711435
ACH-000849,-0.07927316720709295
ACH-000851,-0.04200221486369962
ACH-000855,0.07969064212701922
ACH-000856,-0.05357924767342636
ACH-000858,0.13558302300428948
ACH-000859,0.15349280588341013
ACH-000861,-0.009518137640676824
ACH-000862,-0.017267331528435192
ACH-000865,-0.0052456240477427325
ACH-000866,-0.017225068743026796
ACH-000867,0.017744100668847542
ACH-000869,-0.08290784867284648
ACH-000872,-0.0971681254268372
ACH-000873,0.06306979427379666
ACH-000876,0.015052608657298943
ACH-000878,0.30606619932053664
ACH-000880,0.05425314586187924
ACH-000881,0.031610568707463066
ACH-000882,-0.12616069012130846
ACH-000884,0.13057234099551293
ACH-000885,0.061814354341455574
ACH-000887,-0.10283664375846596
ACH-000889,-0.003738574836911364
ACH-000896,-0.08869100827110267
ACH-000898,0.05750468184676461
ACH-000900,-0.02945647004237657
ACH-000901,-0.1360238705291066
ACH-000905,0.006768332626013141
ACH-000906,0.04341051888596332
ACH-000907,0.03528052459691956
ACH-000910,0.026886675806695976
ACH-000911,-0.002646539059455448
ACH-000912,0.01706803124235458
ACH-000913,0.017956151408625314
ACH-000915,-0.046846339046981135
ACH-000916,-0.07406543056705757
ACH-000917,0.0009097669144866145
ACH-000920,0.34232643457684825
ACH-000921,-0.03367303794654517
ACH-000924,0.04050518800400859
ACH-000926,-0.013735458649760569
ACH-000928,0.0785572017620137
ACH-000929,0.01177752827718483
ACH-000932,-0.08478546170165095
ACH-000935,0.1959980684518834
ACH-000936,-0.10177572650444187
ACH-000937,0.05592661831490134
ACH-000938,0.053963624586469784
ACH-000939,-0.06012258385365265
ACH-000941,0.15904049439527326
ACH-000943,-0.016836413941877824
ACH-000946,-0.04096032498457251
ACH-000947,0.012558633615367258
ACH-000948,-0.007836964538848296
ACH-000950,-0.0444889283269042
ACH-000953,-0.01000373734900765
ACH-000954,-0.12880220360242273
ACH-000957,-0.05927565402990799
ACH-000958,-0.03705966196524403
ACH-000960,-0.023010311267663786
ACH-000963,0.020110761054847985
ACH-000968,0.03641947811126978
ACH-000969,-0.04819135482435643
ACH-000972,-0.06597786357411105
ACH-000973,-0.03382097661317185
ACH-000974,0.021642114501457057
ACH-000978,-0.04921112223548165
ACH-000984,-0.014768199325890406
ACH-000986,0.042982564057325125
ACH-000988,-0.06322362791413348
ACH-000993,0.04113824788751569
ACH-000994,-0.024642738509167487
ACH-000996,-0.18860958033853967
ACH-001001,0.03180165551707705
ACH-001020,-0.06716556270427748
ACH-001028,0.03902171007215785
ACH-001031,0.07080016077898538
ACH-001038,-0.07200892831291575
ACH-001048,0.00017131605063664066
ACH-001050,-0.07087643849893073
ACH-001053,-0.06417334140172823
ACH-001054,0.014909599711818404
ACH-001061,0.03616006598662856
ACH-001067,0.04324955858081675
ACH-001075,0.02646731671390357
ACH-001096,-0.07363739764219045
ACH-001111,0.22286671532746788
ACH-001119,0.015153502735241204
ACH-001128,-0.1259162558877576
ACH-001134,0.04540634803356482
ACH-001151,0.033756064379449044
ACH-001163,0.06967650886162789
ACH-001164,0.1093853214665057
ACH-001183,0.07615968401955905
ACH-001192,0.010729169414250759
ACH-001193,-0.06773635227082002
ACH-001196,0.11425861183448545
ACH-001197,0.05033485780514
ACH-001205,0.1272562886594703
ACH-001211,-0.10837880110889976
ACH-001212,0.3158913652884578
ACH-001228,0.06443478633440462
ACH-001232,0.11078903032444068
ACH-001239,0.0389634076806882
ACH-001270,-0.0480775893339594
ACH-001274,0.0008657974062569652
ACH-001275,-0.1272200809467358
ACH-001277,-0.10605188435499882
ACH-001278,-0.05071190375398863
ACH-001280,0.04436079326234732
ACH-001283,-0.024096569838362888
ACH-001289,-0.033690742025898696
ACH-001300,0.07111680066522717
ACH-001301,0.11180144906577773
ACH-001302,0.034574807730971296
ACH-001306,0.0012424444008414285
ACH-001318,-0.053020146651509406
ACH-001322,0.26250268493067985
ACH-001328,-0.07278502459047544
ACH-001332,-0.11144553083160784
ACH-001336,-0.03338072908654533
ACH-001346,0.013902771596582418
ACH-001353,-0.03424491760228795
ACH-001354,0.0687319120323202
ACH-001367,0.09677813773158644
ACH-001368,-0.061728491373991626
ACH-001374,0.19564969959292505
ACH-001377,0.017640742381286757
ACH-001380,0.06372574850688285
ACH-001391,0.06855543822946017
ACH-001408,-0.006932755780587828
ACH-001430,0.10337451696697814
ACH-001431,-0.16213442320157198
ACH-001450,0.04573420899963217
ACH-001496,-0.029186509562411863
ACH-001500,-0.022750510468531226
ACH-001523,-0.0739158442465351
ACH-001532,-0.055168013982467366
ACH-001550,-0.05568554077881916
ACH-001552,0.06559767734168095
ACH-001554,-0.06732286314364883
ACH-001654,0.022303430166829556
ACH-001735,0.09853245638743396
ACH-001736,-0.003441825704152041
ACH-001737,-0.3905867990133817
ACH-001740,-0.014310395690412132
ACH-001745,0.0194926080517578
ACH-001765,0.01974843114490384
