,METAP1 (23173)
ACH-000521,-0.19262856776344214
ACH-000522,-0.4051728828904481
ACH-000524,-0.6172936110699971
ACH-000527,-0.5562596188554919
ACH-000528,-0.2706210217384781
ACH-000537,-0.7229039375381038
ACH-000541,-0.5791334692206471
ACH-000542,-0.7577648074285687
ACH-000544,-0.5588317686767695
ACH-000545,-0.6640673943164052
ACH-000547,-0.5103222006406537
ACH-000548,-0.2814186136135328
ACH-000549,-0.678301159328447
ACH-000550,-0.4759357729963382
ACH-000552,-0.6705478103602344
ACH-000556,-0.6315421578965974
ACH-000557,-0.04504306560821173
ACH-000569,-0.09524798732877918
ACH-000570,-0.760623646989044
ACH-000571,-0.4013308783081804
ACH-000573,-0.5330948873528131
ACH-000576,-0.05572773112580934
ACH-000579,-0.2956512777218019
ACH-000580,-0.5709166361343607
ACH-000584,-0.6230534726809627
ACH-000585,-0.1803599030102549
ACH-000588,-0.3836233659664967
ACH-000589,-0.5813095961609115
ACH-000591,-0.36538579275603617
ACH-000593,-0.5153475046250138
ACH-000600,-0.5946392363100335
ACH-000601,-0.8120858962107063
ACH-000605,-0.3653887313299919
ACH-000606,-0.8502666488879691
ACH-000608,-0.4141555784340201
ACH-000614,-0.468131090303107
ACH-000616,-0.5588482589227061
ACH-000618,-0.5372462662542418
ACH-000619,-0.4422442750987299
ACH-000620,-0.5832761455325784
ACH-000621,-0.2605666452536264
ACH-000622,-0.2724365180840027
ACH-000623,-0.3524413658998867
ACH-000624,-0.4813718861002835
ACH-000627,-0.5939664034345654
ACH-000630,-0.6072602715356658
ACH-000631,-0.767419140718741
ACH-000632,-0.5967174338561976
ACH-000633,-0.10263501723342586
ACH-000637,-0.3662093174761766
ACH-000638,-0.4471716580685558
ACH-000646,-0.3019817503480581
ACH-000647,-0.28288327650813394
ACH-000648,-0.385660022382389
ACH-000649,-0.7502516869525495
ACH-000651,-0.6889788987558365
ACH-000652,-0.6212172985403853
ACH-000653,-0.1695297844614819
ACH-000657,-0.5697021480482776
ACH-000658,-0.16287963772609867
ACH-000661,-0.6419406692832056
ACH-000662,-0.38574549452534457
ACH-000663,-0.4313663597197389
ACH-000665,-0.5685248270256695
ACH-000671,-0.10790171130289956
ACH-000672,-0.6031445063037195
ACH-000673,-0.7750038227341046
ACH-000676,-0.5883566217814737
ACH-000677,-0.23560041541644816
ACH-000681,-0.4048530293643739
ACH-000683,-0.4687083549091077
ACH-000684,-0.6979516678934761
ACH-000688,-0.41396241775196013
ACH-000693,-0.72766555196812
ACH-000694,-0.7480447018952702
ACH-000695,0.022679659998702185
ACH-000696,-0.6444962904099715
ACH-000697,-0.4654826588186604
ACH-000699,-0.3946931392915522
ACH-000701,-0.4820218250928372
ACH-000706,-0.3086878252890506
ACH-000711,-0.5685837580494165
ACH-000713,-0.8712895030375006
ACH-000714,-0.5050638657741968
ACH-000718,-0.6099375003651042
ACH-000720,-0.7201016385571407
ACH-000721,-0.191617107893566
ACH-000724,-0.35154863340353193
ACH-000725,-0.4977274478928232
ACH-000732,-0.42911059963235104
ACH-000734,-0.6226561578265329
ACH-000735,-0.7755845159042067
ACH-000736,-0.6314804406154434
ACH-000738,-0.18588431070033512
ACH-000746,-0.2450352771649794
ACH-000747,-0.1273970132179663
ACH-000748,-0.3247439836289685
ACH-000753,-0.35402133444593664
ACH-000756,-0.6048561596205783
ACH-000757,-0.4156175559071589
ACH-000758,-0.5237373780022583
ACH-000760,-0.2045921440554883
ACH-000762,-0.6937227494035066
ACH-000763,-0.4484629996922619
ACH-000764,-0.4676204963819657
ACH-000765,-0.4383400425346832
ACH-000766,-0.4538454402351386
ACH-000767,-0.18117649019005244
ACH-000768,-0.2264756390719615
ACH-000769,-0.5519018322020419
ACH-000770,-0.13716406883049026
ACH-000771,-0.6655080122008551
ACH-000773,-0.6004679881628201
ACH-000776,-0.5418928250300461
ACH-000777,-0.5655954509521943
ACH-000778,-0.5600365903965681
ACH-000781,-0.4842756466292194
ACH-000782,-0.2306515226363593
ACH-000783,-0.364434430232156
ACH-000784,-0.6453549749587242
ACH-000785,-0.5685498466306994
ACH-000787,-0.6866994497228457
ACH-000788,-0.6952912068486907
ACH-000791,-0.2880731775085708
ACH-000792,-0.6532133789625544
ACH-000794,-0.6044249445893498
ACH-000796,-0.5675969639048789
ACH-000798,-0.3748955101469321
ACH-000799,-0.3161708382460993
ACH-000800,-0.5003253430511393
ACH-000802,-0.7064351370271101
ACH-000804,-0.1428782444524857
ACH-000805,-0.4989108997513164
ACH-000809,-0.5747637405522243
ACH-000810,-0.4797396049240206
ACH-000811,-0.4548748355858784
ACH-000817,-0.04980704463411964
ACH-000819,-0.5136584174446368
ACH-000820,-0.38431064965536416
ACH-000821,-0.4716783258100855
ACH-000822,-0.5148917365015108
ACH-000823,-0.5339377943143727
ACH-000824,-0.4381755532616697
ACH-000827,-0.8172541779579988
ACH-000829,-0.0905468770043628
ACH-000831,-0.2320619866351825
ACH-000832,-0.9298293676151764
ACH-000833,-0.3738269286704584
ACH-000834,-0.7046654566819318
ACH-000835,-0.5137865208484229
ACH-000836,-0.6075546840094166
ACH-000837,-0.38339621265459456
ACH-000838,-0.1900916542456648
ACH-000839,-0.6932216600280597
ACH-000840,-0.2008545626268504
ACH-000841,-0.2357105847409777
ACH-000843,-0.3970740523422917
ACH-000846,-0.5766120115853134
ACH-000847,-0.7236997765632239
ACH-000848,-0.6745077708660144
ACH-000849,-0.6851113249955431
ACH-000851,-0.12094722861530458
ACH-000855,-0.470841255084796
ACH-000856,-0.38197489065945095
ACH-000858,-0.4605080060595208
ACH-000859,-0.6355652701602237
ACH-000861,-0.3507499936149594
ACH-000862,-0.8605597365418117
ACH-000865,-0.6377686781986373
ACH-000866,-0.4852099177699787
ACH-000867,-0.2651966236441277
ACH-000869,-0.3161456084065119
ACH-000872,-0.3935485723516268
ACH-000873,-0.5584542290158246
ACH-000876,-0.4739952361525788
ACH-000878,-0.6093347104905796
ACH-000880,-0.540358341089355
ACH-000881,-0.4854019709918307
ACH-000882,0.041923856549014
ACH-000884,-0.748410417335701
ACH-000885,-0.4813084760150936
ACH-000887,-0.6458959955281637
ACH-000889,-0.17608422270682722
ACH-000896,-0.40390959582119934
ACH-000898,-0.5357374082262032
ACH-000900,-0.3564415111792756
ACH-000901,-0.5590544941680199
ACH-000905,-0.67423740287973
ACH-000906,-0.7737537469929706
ACH-000907,-0.2474006364015376
ACH-000910,-0.3819126567991961
ACH-000911,-0.6397677575408858
ACH-000912,-0.5012862878617845
ACH-000913,-0.374083919560635
ACH-000915,-0.5825985034038107
ACH-000916,-0.09026839336488612
ACH-000917,-0.5505062362601079
ACH-000920,-0.7662197446446737
ACH-000921,-0.7311104702613361
ACH-000924,-0.5349224235887348
ACH-000926,-0.3807045561835761
ACH-000928,-0.3063494145283904
ACH-000929,-0.6789845376320891
ACH-000932,-0.187735863540342
ACH-000935,-0.7573884134609464
ACH-000936,-0.5286618115077105
ACH-000937,0.0896767262287232
ACH-000938,-0.5160525464346689
ACH-000939,-0.40707935317038135
ACH-000941,-0.43631455746879855
ACH-000943,-0.29485367522842904
ACH-000946,-0.6050189448553231
ACH-000947,-0.20238608472095965
ACH-000948,-0.33409164259903035
ACH-000950,-0.7253099337283028
ACH-000953,-0.22095328323316127
ACH-000954,-0.5843510514424453
ACH-000957,-0.3580782786355193
ACH-000958,-0.4298821728534253
ACH-000960,-0.03760835882144943
ACH-000963,-0.4996036596008415
ACH-000968,-0.3904660910596193
ACH-000969,-0.3850122570773308
ACH-000972,-0.5515972488415251
ACH-000973,-0.3055030428418549
ACH-000974,-0.7473146516693858
ACH-000978,-0.38891804457133217
ACH-000984,-0.3602153574469589
ACH-000986,-0.5118235830913853
ACH-000988,-0.3223356526150928
ACH-000993,-0.4498901764708349
ACH-000994,-0.12032531999344792
ACH-000996,-0.6581962754870324
ACH-001001,-0.7210807482976467
ACH-001020,-0.5798154765539075
ACH-001028,-0.3971128461791011
ACH-001031,-0.6083952041110631
ACH-001038,-0.4636589609892279
ACH-001048,-0.3948233076285804
ACH-001050,-0.6462972009862376
ACH-001053,-0.5283597809659397
ACH-001054,-0.7353464413461971
ACH-001061,-0.3237460524908134
ACH-001067,-0.610922396233047
ACH-001075,-0.7455900221570259
ACH-001096,-0.1864751465536108
ACH-001111,-0.4436046682277724
ACH-001119,-0.4398085549146563
ACH-001128,-0.5019933640666949
ACH-001134,-0.19988070464104504
ACH-001151,-0.538958014517023
ACH-001163,-0.21205227237772897
ACH-001164,-0.6792690393701775
ACH-001183,-0.41655430132354543
ACH-001192,-0.8358872779400085
ACH-001193,-0.5542913088777729
ACH-001196,-0.4445784627719543
ACH-001197,-0.3311957335611241
ACH-001205,-0.6635435122743254
ACH-001211,-0.09366288210829687
ACH-001212,-0.5797920515745183
ACH-001228,-0.5799499452201049
ACH-001232,-0.6047026832897906
ACH-001239,-0.44777721111046587
ACH-001270,-0.5853985401792805
ACH-001274,-0.4882273411622279
ACH-001275,-0.605654789706078
ACH-001277,-0.2917679216786715
ACH-001278,-0.23344663620601866
ACH-001280,-0.2087160993974148
ACH-001283,-0.6733243217711495
ACH-001289,-0.2453986824249245
ACH-001300,-0.4336134011829312
ACH-001301,-0.3806112091367347
ACH-001302,-0.3632731374273761
ACH-001306,-0.8456858703170419
ACH-001318,-0.5038149098537803
ACH-001322,-0.4832811954111898
ACH-001328,-0.7382589486253455
ACH-001332,-0.950742794594289
ACH-001336,-0.6057185699663903
ACH-001346,-0.6427715177917146
ACH-001353,-0.17690900694256004
ACH-001354,-0.628457004538371
ACH-001367,-0.4402360722269375
ACH-001368,-0.3334712220416637
ACH-001374,-0.5142088184968885
ACH-001377,-0.7142787024011801
ACH-001380,-0.3957486011222502
ACH-001391,-0.5528558682395229
ACH-001408,-0.5838875211295489
ACH-001430,-0.50631666892347
ACH-001431,-0.5827814696047656
ACH-001450,-0.2858886024020338
ACH-001496,-0.8115992349789358
ACH-001500,-0.4207190145478622
ACH-001523,-0.7030992632997571
ACH-001532,-0.062032369279196524
ACH-001550,-0.7101448323239423
ACH-001552,-0.3843089494188317
ACH-001554,-0.5228133456378234
ACH-001654,-0.8164647545374567
ACH-001735,-0.05894840635478739
ACH-001736,-0.08294263960761092
ACH-001737,-0.4591679023591141
ACH-001740,-0.20453924658884215
ACH-001745,-0.43354846941946346
ACH-001765,-0.3564696853827274
