,EVI5 (7813)
ACH-001302,-0.08907569373982592
ACH-001306,-0.2878341774251312
ACH-001318,-0.24430175448510424
ACH-001322,-0.2891085242882435
ACH-001328,-0.19754228430574006
ACH-001332,-0.18760600776372505
ACH-001336,-0.024175823891952858
ACH-001346,-0.13057892374499525
ACH-001353,-0.16674000553514975
ACH-001354,-0.3196735307109037
ACH-001367,0.05859500474794596
ACH-001368,-0.05335691195281746
ACH-001374,-0.08360810920838037
ACH-001377,-0.1404982067219131
ACH-001380,-0.1642839066683096
ACH-001391,0.00937635883725932
ACH-001408,-0.1165156767018402
ACH-001430,-0.1711506346056529
ACH-001431,-0.01965870235825712
ACH-001450,-0.011151592751117764
ACH-001496,-0.1208288088911451
ACH-001500,-0.0033226261655605184
ACH-001523,-0.08215211424439754
ACH-001532,-0.10031217658534164
ACH-001550,-0.12847458193248815
ACH-001552,-0.22171326303273686
ACH-001554,-0.22858877360337576
ACH-001654,-0.09977581005614686
ACH-001735,-0.13806910169866862
ACH-001736,-0.07026383841989077
ACH-001737,-0.3079466787119307
ACH-001740,-0.12878437976790275
ACH-001745,-0.04059723914359245
ACH-001765,-0.1682863861256707
