,UBN1 (29855)
ACH-000374,-0.24683651727015204
ACH-000375,-0.1274486791769086
ACH-000376,-0.10908635090002408
ACH-000381,-0.12937182668704286
ACH-000383,-0.17342873208776427
ACH-000387,-0.13629312940318614
ACH-000389,-0.3075891151766968
ACH-000390,-0.2699100408740445
ACH-000393,-0.17601976071461714
ACH-000395,-0.009024517873434465
ACH-000396,-0.028824143299671263
ACH-000397,-0.1741985513093714
ACH-000401,-0.20180438321311966
ACH-000402,-0.2640369198812058
ACH-000403,-0.017811940593922417
ACH-000404,-0.16532006815818073
ACH-000406,-0.08987024423012922
ACH-000407,-0.16994746267951674
ACH-000408,-0.05996234559316047
ACH-000410,-0.07517016558199052
ACH-000411,-0.21868161206724354
ACH-000414,-0.17576819703466295
ACH-000415,-0.17780640143558052
ACH-000416,-0.1622318386159634
ACH-000420,-0.2333304722791209
ACH-000421,-0.2126357578428066
ACH-000424,-0.18781962783094136
ACH-000425,-0.21370346577087188
ACH-000426,-0.017235122689617185
ACH-000427,-0.060025152030186886
ACH-000433,-0.13404575232785168
ACH-000435,-0.29031571393251643
ACH-000436,-0.09185449663085148
ACH-000444,-0.10169637696034313
ACH-000445,-0.16833920276657685
ACH-000448,-0.0836230861687702
ACH-000450,-0.2302778953379516
ACH-000452,-0.125685363814187
ACH-000454,-0.07125797662576193
ACH-000458,-0.06773729663686105
ACH-000459,0.002403636990413913
ACH-000460,-0.1298923801375843
ACH-000461,-0.2846936474839846
ACH-000463,-0.05007497549904599
ACH-000464,-0.2696165628004628
ACH-000466,-0.2442183721591922
ACH-000467,0.06348240817210635
ACH-000468,-0.11279747152740426
ACH-000469,-0.1715501198616464
ACH-000470,-0.12038701956479934
ACH-000471,-0.12988613479048314
ACH-000472,-0.1573999366001108
ACH-000473,-0.03212797614559524
ACH-000475,-0.12417234051914144
ACH-000476,-0.22564849806938184
ACH-000477,-0.06515091126119997
ACH-000479,-0.23528821291358035
ACH-000480,-0.08006732536612472
ACH-000481,-0.10175933312700894
ACH-000483,-0.2283620349302071
ACH-000484,-0.00969786401017897
ACH-000485,-0.2317915923813922
ACH-000486,-0.07363397481207982
ACH-000487,-0.2875307412347187
ACH-000488,-0.11148118187062328
ACH-000490,-0.16677851153914305
ACH-000491,-0.2895569397797595
ACH-000495,-0.11554769971531445
ACH-000496,-0.18595735367044414
ACH-000499,-0.13726299076436332
ACH-000500,0.2937538155698983
ACH-000502,-0.1950011029974192
ACH-000503,-0.05972177494453175
ACH-000505,-0.1890781747602204
ACH-000507,-0.13235564291949192
ACH-000510,-0.26896050990956305
ACH-000511,-0.11639292171577302
ACH-000512,-0.20986171977255327
ACH-000516,-0.21531279701987666
ACH-000517,-0.190621081677268
ACH-000518,-0.16766892027186062
ACH-000520,-0.1114169424458447
ACH-000521,-0.19224805033601253
ACH-000522,-0.16999999604733934
ACH-000524,-0.10591015245881244
ACH-000527,-0.06394328090314276
ACH-000528,-0.12811983300708066
ACH-000537,-0.17796272117052245
ACH-000541,-0.18817867612302136
ACH-000542,-0.013489725329705177
ACH-000544,-0.017961553969155584
ACH-000545,-0.07751065267976083
ACH-000547,0.1841612627643076
ACH-000548,-0.24499711568857954
ACH-000549,-0.2311844727156117
ACH-000550,-0.1391036138419096
ACH-000552,-0.25643730557244804
ACH-000556,-0.1963065768157703
ACH-000557,-0.1595986585329893
ACH-000569,-0.16600278163029455
ACH-000570,-0.13847430411157846
ACH-000571,-0.18275648651432874
ACH-000573,-0.15666265489626513
ACH-000576,-0.09682528764715008
ACH-000579,-0.00528650984901476
ACH-000580,-0.1078747336997178
ACH-000584,-0.4205954082687756
ACH-000585,-0.1509517464230088
ACH-000588,0.11938343710360155
ACH-000589,-0.3845171134940554
ACH-000591,-0.01521926204799007
ACH-000593,-0.2209097941425257
ACH-000600,-0.11077616270368196
ACH-000601,-0.12485173710470625
ACH-000605,-0.18125721010177145
ACH-000606,-0.04612097360191012
ACH-000608,-0.14106366923386074
ACH-000614,-0.2385368775689152
ACH-000616,-0.17404956252437673
ACH-000618,-0.14929282151281606
ACH-000619,-0.12682066659631122
ACH-000620,-0.04865090262233253
ACH-000621,-0.12410581385302295
ACH-000622,-0.18069184575507624
ACH-000623,-0.13700909589788965
ACH-000624,-0.16775215883903416
ACH-000627,-0.06260522121383277
ACH-000630,-0.1847723538776199
ACH-000631,-0.6007028051359642
ACH-000632,-0.09500993933399958
ACH-000633,-0.13147958499817616
ACH-000637,-0.12385748959080305
ACH-000638,-0.22063690352690365
ACH-000646,-0.2024843555672707
ACH-000647,-0.12462394015094205
ACH-000648,0.07720720354834057
ACH-000649,-0.12199917082233065
ACH-000651,-0.2899837189573065
ACH-000652,-0.28284058239835946
ACH-000653,-0.021300250996093287
ACH-000657,-0.20790046683378047
ACH-000658,-0.07432989750643215
ACH-000661,-0.3623167014376457
ACH-000662,-0.1226425348650055
ACH-000663,-0.2549793107500149
ACH-000665,-0.09286349091298947
ACH-000671,-0.10861570177497837
ACH-000672,-0.3809375767367684
ACH-000673,-0.24712081463087826
ACH-000676,-0.16704585017897508
ACH-000677,-0.05320206796190833
ACH-000681,-0.27557486790362284
ACH-000683,-0.14476574508611526
ACH-000684,-0.3244624454981813
ACH-000688,-0.1253960199122022
ACH-000693,-0.10794648201463836
ACH-000694,0.013383194736534845
ACH-000695,-0.2804609838291905
ACH-000696,-0.08735021090559295
ACH-000697,-0.4023951695564745
ACH-000699,-0.18415549662768635
ACH-000701,-0.03806325321443204
ACH-000706,-0.28814057719953684
ACH-000711,-0.08982227912233212
ACH-000713,-0.15873687331645922
ACH-000714,-0.1624179745123362
ACH-000718,-0.11896360735091716
ACH-000720,-0.06327295722620523
ACH-000721,-0.1812172178112552
ACH-000724,0.1901866444827362
ACH-000725,-0.11950163766498192
ACH-000732,-0.006644983314911275
ACH-000734,-0.1425946116984301
ACH-000735,-0.016206991868603457
ACH-000736,-0.10468502712357852
ACH-000738,-0.14024138964871458
ACH-000746,-0.2212917518865783
ACH-000747,-0.2417636649501765
ACH-000748,-0.1835477347331844
ACH-000753,-0.2092256748695281
ACH-000756,-0.01583193339834496
ACH-000757,-0.2295470147222158
ACH-000758,-0.19572345055206225
ACH-000760,-0.08457923615283723
ACH-000762,-0.14922842693268962
ACH-000763,-0.22945015842836966
ACH-000764,-0.16447368525986714
ACH-000765,-0.13365161318878085
ACH-000766,-0.08437033731084882
ACH-000767,-0.15943369305720104
ACH-000768,-0.2971015657946913
ACH-000769,-0.2787570712356515
ACH-000770,-0.1148944503768728
ACH-000771,0.025872005399753543
ACH-000773,0.03596345131804611
ACH-000776,-0.04199773579477428
ACH-000777,-0.027425965397917272
ACH-000778,-0.14281149209872132
ACH-000781,-0.09243652344770463
ACH-000782,-0.003642359546183381
ACH-000783,-0.2042441633982648
ACH-000784,-0.08407589464960827
ACH-000785,-0.14575414283345572
ACH-000787,-0.041215821333716485
ACH-000788,-0.17552744925075714
ACH-000791,-0.06882520185227052
ACH-000792,-0.154233220572116
ACH-000794,-0.1234247174451732
ACH-000796,-0.10836015582968428
ACH-000798,-0.2822844645609951
ACH-000799,-0.29673056305132306
ACH-000800,-0.1808354006492032
ACH-000802,-0.20198033305667729
ACH-000804,-0.05677308149640645
ACH-000805,-0.28572954873695194
ACH-000809,-0.2004766048805783
ACH-000810,-0.044579666371789166
ACH-000811,-0.09876923268581547
ACH-000817,-0.15927073097955738
ACH-000819,-0.12533878828453532
ACH-000820,-0.2747592574395389
ACH-000821,-0.0697786028823645
ACH-000822,-0.10929461644700124
ACH-000823,-0.16450759192517653
ACH-000824,-0.2127807930520509
ACH-000827,-0.11360034221498312
ACH-000829,-0.2489852524959538
ACH-000831,-0.3502963195178205
ACH-000832,-0.2121081574578604
ACH-000833,-0.2204485482320296
ACH-000834,-0.0996975076846116
ACH-000835,-0.2135975169982606
ACH-000836,0.27913675777924746
ACH-000837,-0.12746960986833905
ACH-000838,0.03559936346229317
ACH-000839,-0.08856845467688586
ACH-000840,0.07402459065808817
ACH-000841,-0.3879450333008699
ACH-000843,-0.10918560961704336
ACH-000846,-0.18968950470610832
ACH-000847,-0.06549102014264488
ACH-000848,-0.17033056629589055
ACH-000849,-0.29115196538182153
ACH-000851,-0.16123424721016608
ACH-000855,-0.3074868555381774
ACH-000856,-0.13514207493581715
ACH-000858,-0.1607903768094015
ACH-000859,-0.15213091678139468
ACH-000861,-0.28579545134069195
ACH-000862,-0.09050761026865793
ACH-000865,-0.20817496618306405
ACH-000866,-0.2068315568432074
ACH-000867,-0.1227176160334341
ACH-000869,-0.12481185940018905
ACH-000872,-0.16840605315218365
ACH-000873,-0.24128563818625626
ACH-000876,-0.20046614251348385
ACH-000878,0.0049664782451879575
ACH-000880,-0.2486250920942961
ACH-000881,0.06365051217568574
ACH-000882,-0.2335928216055128
ACH-000884,-0.21950769603831985
ACH-000885,-0.03451450794294194
ACH-000887,-0.10486362952315607
ACH-000889,-0.21514007082649947
ACH-000896,-0.09351341935528763
ACH-000898,-0.2591889894656141
ACH-000900,-0.20757146154227055
ACH-000901,-0.14458733489454606
ACH-000905,-0.2824718076726924
ACH-000906,-0.03939588257044101
ACH-000907,-0.23511722732414786
ACH-000910,-0.15200549683344708
ACH-000911,-0.10609693307441853
ACH-000912,-0.13376253202321084
ACH-000913,-0.1468441306772577
ACH-000915,-0.10681832409658347
ACH-000916,-0.4406722341302754
ACH-000917,-0.0858880165664213
ACH-000920,-0.08662247196345603
ACH-000921,-0.18366184051651788
ACH-000924,-0.2224463726991712
ACH-000926,-0.12315748022561375
ACH-000928,-0.281723750191471
ACH-000929,-0.2508512510780052
ACH-000932,-0.1979372196288776
ACH-000935,-0.13202364465483873
ACH-000936,-0.21983737972970252
ACH-000937,-0.16067657068135924
ACH-000938,-0.15724098473502438
ACH-000939,0.3959876576716792
ACH-000941,-0.1764590828348387
ACH-000943,-0.008562569913121999
ACH-000946,-0.07282095191332201
ACH-000947,-0.12843410999500468
ACH-000948,-0.04603094727860282
ACH-000950,-0.20628397914966248
ACH-000953,-0.1847141624533427
ACH-000954,-0.06730443899105779
ACH-000957,-0.3794733577033629
ACH-000958,-0.4234763859146914
ACH-000960,-0.2537967358727594
ACH-000963,0.21556112329556093
ACH-000968,-0.11144863568650287
ACH-000969,-0.0810130284887619
ACH-000972,-0.34045568506663154
ACH-000973,-0.14458493704968253
ACH-000974,-0.1789913846891683
ACH-000978,0.03637167763767588
ACH-000984,-0.15454410411660427
ACH-000986,0.20992035613342136
ACH-000988,-0.2915378175771931
ACH-000993,-0.30074601401339457
ACH-000994,-0.12420780537587835
ACH-000996,-0.022704537625618013
ACH-001001,-0.0938518681555774
ACH-001020,0.093963855805465
ACH-001028,-0.2411577585020108
ACH-001031,-0.10927729842113468
ACH-001038,-0.1599427892167246
ACH-001048,-0.15171804961433788
ACH-001050,-0.35069197735053875
ACH-001053,-0.21891195654094786
ACH-001054,-0.0994292501824055
ACH-001061,-0.10200917421817154
ACH-001067,-0.443105212453969
ACH-001075,-0.14091446378060038
ACH-001096,-0.07960101232974821
ACH-001111,-0.026540129750968672
ACH-001119,-0.05273219709413967
ACH-001128,1.1837325050823568
ACH-001134,-0.12363248444712485
ACH-001151,-0.0031352397150772584
ACH-001163,0.008441253313598287
ACH-001164,0.2577719804444853
ACH-001183,-0.11853645806028905
ACH-001192,-0.14365112297579222
ACH-001193,-0.3193476644221827
ACH-001196,-0.08475432040789954
ACH-001197,-0.4294580555732513
ACH-001205,-0.14465386897228613
ACH-001211,0.10219559654839147
ACH-001212,-0.131713956868839
ACH-001228,-0.013334329429008541
ACH-001232,-0.09092233490153297
ACH-001239,-0.1519332108520561
ACH-001270,-0.17045937349308754
ACH-001274,-0.07094159828980627
ACH-001275,-0.10547669486867894
ACH-001277,-0.016525641541170772
ACH-001278,-0.2709188316069195
ACH-001280,-0.03523702083322446
ACH-001283,-0.18013844601879409
ACH-001289,-0.3078559265589844
ACH-001300,-0.16260747358001182
ACH-001301,-0.2000287820688153
ACH-001302,0.059110645102969976
ACH-001306,-0.1267233793940579
ACH-001318,0.015267875187063134
ACH-001322,-0.0691045072883463
ACH-001328,-0.09922907739886827
ACH-001332,-0.3055853351065105
ACH-001336,-0.09982277167794897
ACH-001346,-0.05367064350301075
ACH-001353,-0.16493804078396862
ACH-001354,-0.17469723925206754
ACH-001367,0.027262924098979457
ACH-001368,-0.2115940775269346
ACH-001374,-0.30246554951650395
ACH-001377,-0.3302951661626611
ACH-001380,-0.069522493686032
ACH-001391,-0.1995139850877048
ACH-001408,-0.3018545970029156
ACH-001430,-0.11553356789050087
ACH-001431,-0.1763497596546889
ACH-001450,-0.2266823186676824
ACH-001496,0.09961495733024954
ACH-001500,0.0449205718194593
ACH-001523,-0.06941261515856519
ACH-001532,-0.2945547949029452
ACH-001550,0.32102038282001644
ACH-001552,-0.21608694926153227
ACH-001554,-0.10793871338674567
ACH-001654,-0.2608372676465903
ACH-001735,-0.14069459369201934
ACH-001736,-0.4809026877301677
ACH-001737,-0.16049451694829878
ACH-001740,-0.18174059153882308
ACH-001745,-0.3176455079472187
ACH-001765,-0.19114176886498102
