,SQLE (6713)
ACH-000477,-0.08428743684336573
ACH-000479,-0.030905404533699807
ACH-000480,-0.07696282812459727
ACH-000481,-0.12758834543924316
ACH-000483,-0.1004813903440022
ACH-000484,-0.2504871005582828
ACH-000485,-0.1709210748754505
ACH-000486,-0.1957104823297088
ACH-000487,-0.3181551380305349
ACH-000488,-0.002937641864041677
ACH-000490,-0.28563319258415243
ACH-000491,0.10246190538037114
ACH-000495,-0.3778637702738417
ACH-000496,-0.061707274749701335
ACH-000499,-0.03767376300881695
ACH-000500,0.22250610329544432
ACH-000502,-0.14610021505093926
ACH-000503,-0.3946739933154961
ACH-000505,-0.21413990295315047
ACH-000507,-0.208840461878894
ACH-000510,-0.16234083594545606
ACH-000511,-0.05658752386012144
ACH-000512,-0.04300332578829651
ACH-000516,-0.2239170535220895
ACH-000517,-0.1905859062735412
ACH-000518,-0.20432947038468005
ACH-000520,-0.31206655988802706
ACH-000521,-0.09901774770210812
ACH-000522,-0.15492462630001666
ACH-000524,-0.29307046953805216
ACH-000527,-0.0160805298630566
ACH-000528,-0.12372413053075725
ACH-000537,-0.13542530139376974
ACH-000541,-0.33056113601666004
ACH-000542,-0.11655019104419174
ACH-000544,-0.4328380795197436
ACH-000545,-0.3131214349874868
ACH-000547,-0.8947305314569726
ACH-000548,-0.5626685903579044
ACH-000549,-0.14458731641024572
ACH-000550,-0.18343841247659384
ACH-000552,-0.2764514347132138
ACH-000556,-0.04955421374079393
ACH-000557,-0.3397628170174216
ACH-000569,-0.14884094717999086
ACH-000570,-0.24355408821655014
ACH-000571,-0.11414116112127845
ACH-000573,-0.1170756054963257
ACH-000576,-0.2255671787005707
ACH-000579,-0.025714783852378516
ACH-000580,-0.5663423506773123
ACH-000584,-0.174656903089686
ACH-000585,-0.10533974127196223
ACH-000588,-0.05812863144199156
ACH-000589,-0.020330203039527737
ACH-000591,0.10886607252748948
ACH-000593,-0.17846271582081266
ACH-000600,-0.15674580281824593
ACH-000601,-0.014740133077770081
ACH-000605,-0.1142939369200111
ACH-000606,-0.08794693559695856
ACH-000608,-0.6978582580739959
ACH-000614,-0.05893592651460367
ACH-000616,-0.05052317294976707
ACH-000618,-0.1692411782976881
ACH-000619,-0.28090037240451043
ACH-000620,-0.3644697790775634
ACH-000621,-0.1790803493100283
ACH-000622,-0.10706632752384304
ACH-000623,-0.05669312034142077
ACH-000624,-0.1119830611347372
ACH-000627,0.06293720135781282
ACH-000630,-0.28839983720027085
ACH-000631,-0.04088519277634738
ACH-000632,-0.03121537516734534
ACH-000633,-1.008668405643432
ACH-000637,-0.05869540289798974
ACH-000638,-0.6910373554887467
ACH-000646,-0.11403264933709033
ACH-000647,-0.02199765542307667
ACH-000648,-0.02982918436379335
ACH-000649,-0.249521184694398
ACH-000651,0.006166644076730769
ACH-000652,-0.2631043319455202
ACH-000653,-0.20739213314448066
ACH-000657,-0.09501362185772044
ACH-000658,-0.2812326259252811
ACH-000661,-0.19215625391958396
ACH-000662,-0.21292090148838186
ACH-000663,0.013450163263894055
ACH-000665,-0.055560162506335456
ACH-000671,-0.3994354315384024
ACH-000672,-0.32715434035145724
ACH-000673,-0.15223689020981412
ACH-000676,-0.0811429684489158
ACH-000677,-0.12355454870489455
ACH-000681,-0.04283288732880563
ACH-000683,-0.28616368742119586
ACH-000684,-0.2293786099693104
ACH-000688,0.0021353316065221826
ACH-000693,-0.13330719357867635
ACH-000694,-0.10346823717865286
ACH-000695,-0.2015288704701857
ACH-000696,-0.14994316852788556
ACH-000697,-0.21289756206696164
ACH-000699,-0.16183760971704686
ACH-000701,-0.12518844171012272
ACH-000706,-0.19759939463992854
ACH-000711,-0.1103797603253137
ACH-000713,-0.23405884041159924
ACH-000714,-0.16942230157086194
ACH-000718,-0.2665110249277132
ACH-000720,-0.10187476760691824
ACH-000721,-0.16942778329999825
ACH-000724,-0.16659279233832364
ACH-000725,-0.11404163029558802
ACH-000732,-0.1302565915145493
ACH-000734,-0.19664058605285725
ACH-000735,-0.2811905399485081
ACH-000736,-0.388705095863318
ACH-000738,-0.18369770332797905
ACH-000746,-0.16466935209783298
ACH-000747,-0.02103119631935308
ACH-000748,-0.10917422924377908
ACH-000753,-0.0785293628045882
ACH-000756,-0.1128533673591254
ACH-000757,-0.8838565866203772
ACH-000758,-0.10759694659963127
ACH-000760,-0.11351043163560255
ACH-000762,-0.16253288244533864
ACH-000763,-0.027119169233439808
ACH-000764,-0.05952800466286547
ACH-000765,-0.24588140250135204
ACH-000766,-0.1849241907173885
ACH-000767,-0.2348259478313824
ACH-000768,-0.09678517351831528
ACH-000769,-0.1706304349760317
ACH-000770,-0.12564893381283232
ACH-000771,-0.1537049217737875
ACH-000773,0.014817975631115159
ACH-000776,-0.0903595857135324
ACH-000777,-0.14321640808973635
ACH-000778,-0.05758139436214766
ACH-000781,1.4142307577534613e-05
ACH-000782,-0.08188717990784465
ACH-000783,-0.14201489451879915
ACH-000784,-0.07775410816366153
ACH-000785,-0.16155763451846994
ACH-000787,-0.11907553608308925
ACH-000788,-0.10369662024844163
ACH-000791,-0.016146194200047374
ACH-000792,-0.0246906055020873
ACH-000794,-0.15895777661059698
ACH-000796,-0.1826014078589213
ACH-000798,-0.4423445971856934
ACH-000799,-0.3144254870097445
ACH-000800,-0.04791288028732648
ACH-000802,-0.011398765382075387
ACH-000804,-0.0677062487045427
ACH-000805,-0.2526185043355721
ACH-000809,-0.19796184142562176
ACH-000810,-0.15362788262788202
ACH-000811,-0.15990231315811398
ACH-000817,-0.3560061371025563
ACH-000819,0.021563150685697908
ACH-000820,-0.4647246840083492
ACH-000821,-0.22489726673000604
ACH-000822,-0.2473050814485253
ACH-000823,-0.12743547133851355
ACH-000824,-0.21654860536333165
ACH-000827,-0.19603597777537712
ACH-000829,-0.3769030239490477
ACH-000831,-0.02463551791717906
ACH-000832,-0.36247521096617297
ACH-000833,-0.1682300640310499
ACH-000834,-0.2783634654373511
ACH-000835,0.05356647460713848
ACH-000836,-0.2066922060789172
ACH-000837,-0.14373312677910674
ACH-000838,-0.7853466929557077
ACH-000839,-0.28088392487132274
ACH-000840,0.002133403783304972
ACH-000841,-0.2412612043983205
ACH-000843,-0.5124591125254028
ACH-000846,-0.2999155250835127
ACH-000847,-0.20212918398195776
ACH-000848,0.05301490624971604
ACH-000849,-0.17395037626757226
ACH-000851,-0.5002198958721655
ACH-000855,0.039421866293002136
ACH-000856,-0.2460279168938905
ACH-000858,-0.06683538647097394
ACH-000859,-0.2602966274261896
ACH-000861,-0.05150679379884973
ACH-000862,-0.13038984277673615
ACH-000865,-0.11327144260771145
ACH-000866,-0.1543475808887139
ACH-000867,-0.13241532181149993
ACH-000869,-0.13720642363029908
ACH-000872,0.029708575257887667
ACH-000873,0.059487657470273424
ACH-000876,-0.3310698892179755
ACH-000878,-0.08873637277501857
ACH-000880,-0.4025496520960643
ACH-000881,-0.06599995094026315
ACH-000882,-0.16874849206700535
ACH-000884,-0.3160849732363467
ACH-000885,-0.061948752383337774
ACH-000887,-0.13903813920510827
ACH-000889,-0.057994059254560436
ACH-000896,-0.2505044851670688
ACH-000898,-0.15290106355890154
ACH-000900,-0.08578235030154392
ACH-000901,-0.08975296538836541
ACH-000905,-0.2025876203145133
ACH-000906,-0.1099372036104003
ACH-000907,-0.1231518254594774
ACH-000910,-0.1312935285099085
ACH-000911,-0.14454917102291348
ACH-000912,-0.04869274271311234
ACH-000913,-0.1757039352754596
ACH-000915,-0.08914720135158781
ACH-000916,-0.10943321864141976
ACH-000917,-0.06513437285712516
ACH-000920,-0.14034514360087247
ACH-000921,-0.028813430757099686
ACH-000924,-0.11819469650968305
ACH-000926,-0.5324496857123998
ACH-000928,-0.3797108433243971
ACH-000929,-0.2164408288895196
ACH-000932,-0.10280082307106443
ACH-000935,0.07754688374782118
ACH-000936,-0.13748411320866336
ACH-000937,-0.10067530238501317
ACH-000938,-0.23160277261000198
ACH-000939,0.03568577874061575
ACH-000941,-0.22162127803737386
ACH-000943,-0.16179194641542374
ACH-000946,-0.12942001845997506
ACH-000947,-0.052372095300813264
ACH-000948,-0.27903605128126346
ACH-000950,0.06989048591693754
ACH-000953,-0.047906732921303284
ACH-000954,0.035648267677635834
ACH-000957,-0.06721143683650764
ACH-000958,-0.01298213239715592
ACH-000960,-0.122696447463972
ACH-000963,-0.16061535494695
ACH-000968,-0.0009166854061804603
ACH-000969,-0.043231648287197166
ACH-000972,-0.03289914456285573
ACH-000973,-0.06545325058077114
ACH-000974,-0.12843293051125348
ACH-000978,0.10305958282852536
ACH-000984,0.058716895623234275
ACH-000986,-0.18713641250242496
ACH-000988,-0.055224285780470415
ACH-000993,-0.2448510682137676
ACH-000994,-0.15537045425770302
ACH-000996,-0.33158386798371964
ACH-001001,-0.20169778715541226
ACH-001020,-0.4151809834978053
ACH-001028,-0.16503818987469665
ACH-001031,-0.4149781258542407
ACH-001038,-0.19700694561691656
ACH-001048,-0.1713412048625719
ACH-001050,-0.17729189213827853
ACH-001053,-0.14372813974403273
ACH-001054,-0.14949322266785994
ACH-001061,-0.02574386553181502
ACH-001067,-0.30605742773418226
ACH-001075,-0.010486560013657168
ACH-001096,-0.0035626307005317617
ACH-001111,-0.2426615747032505
ACH-001119,-0.38339856643729503
ACH-001128,-0.05350772005090141
ACH-001134,-0.2486420765117021
ACH-001151,-0.1568876850811038
ACH-001163,-0.17887727749879806
ACH-001164,-0.15901387911309148
ACH-001183,-0.207051080191642
ACH-001192,-0.18611652114432484
ACH-001193,-0.06881721673931113
ACH-001196,-0.17473096289058268
ACH-001197,-0.06493954305529036
ACH-001205,-0.26079503545651755
ACH-001211,0.027980901404561
ACH-001212,-0.3045055352546476
ACH-001228,-0.10474916377198737
ACH-001232,-0.11186743259365807
ACH-001239,-0.1654917550675599
ACH-001270,-0.19685404276456334
ACH-001274,-0.2845543052682841
ACH-001275,-0.08358667820707126
ACH-001277,-0.3060641751759189
ACH-001278,-0.10606274365867424
ACH-001280,-0.1854506669815444
ACH-001283,-0.05933497097025905
ACH-001289,-0.25945921904532143
ACH-001300,-0.28699937781179785
ACH-001301,-0.05425720463991592
ACH-001302,-0.3900445872404557
ACH-001306,-0.18667154683673606
ACH-001318,-0.025880489857602173
ACH-001322,-0.1431616830743924
ACH-001328,-0.2537470284753315
ACH-001332,-0.06117671693096035
ACH-001336,-0.17776459740248474
ACH-001346,-0.1278238921868828
ACH-001353,-0.10117747445307836
ACH-001354,-0.2354790674890261
ACH-001367,-0.6873162386705063
ACH-001368,-0.10383818047727364
ACH-001374,-0.04734691506817662
ACH-001377,-0.07854011528520828
ACH-001380,-0.15928757829357876
ACH-001391,-0.1969352146346674
ACH-001408,-0.3378634124637445
ACH-001430,-0.14042511212493916
ACH-001431,-0.14461953054447624
ACH-001450,-0.07559292728571661
ACH-001496,-0.19203151948396927
ACH-001500,0.0612885066025645
ACH-001523,-0.0858154009458031
ACH-001532,-0.19739857053943652
ACH-001550,-0.08566996889316758
ACH-001552,-0.006780177055034119
ACH-001554,-0.2472977162680293
ACH-001654,-0.20215004625577312
ACH-001735,-0.1290401717083847
ACH-001736,-0.14380006444073964
ACH-001737,-0.3735221468101185
ACH-001740,-0.12983361563151585
ACH-001745,-0.031267788619295835
ACH-001765,-0.34847745643768324
