,HNRNPA2B1 (3181)
ACH-000471,-0.264150088396683
ACH-000472,-0.2267293011932079
ACH-000473,0.08474916900150742
ACH-000475,0.010384670496698088
ACH-000476,-0.4831199003899784
ACH-000477,-0.2174550191701382
ACH-000479,0.014950982655989048
ACH-000480,-0.08565759800370233
ACH-000481,-0.550179591920634
ACH-000483,-0.04603089348763977
ACH-000484,-0.38006002081399776
ACH-000485,0.03919282515401628
ACH-000486,-0.13105315351150915
ACH-000487,0.1942016973243514
ACH-000488,-0.30600130533539144
ACH-000490,-0.5612936124455732
ACH-000491,-0.14934280458893048
ACH-000495,-0.30684904840831395
ACH-000496,-0.08765584188235337
ACH-000499,-0.6498513362851611
ACH-000500,-0.3312685401993536
ACH-000502,-0.28881815844504394
ACH-000503,-0.6499418330234472
ACH-000505,0.028394130441490636
ACH-000507,-0.3137665389532686
ACH-000510,-0.13919673117582973
ACH-000511,0.08047723415073177
ACH-000512,-0.15117139004114927
ACH-000516,-0.18620408503146374
ACH-000517,-0.1476928834933254
ACH-000518,-0.4164515561874978
ACH-000520,-0.2284090304516172
ACH-000521,-0.24049406115727645
ACH-000522,-0.34935128697300155
ACH-000524,-0.2331624150755095
ACH-000527,-0.2893327999838827
ACH-000528,-0.4698158468251681
ACH-000537,-0.255858832912324
ACH-000541,-0.3780437044348591
ACH-000542,-0.228063446991199
ACH-000544,-0.3987008598731592
ACH-000545,-0.19210345579600446
ACH-000547,0.22466524296542745
ACH-000548,-0.4265566406189419
ACH-000549,-0.3158367383219541
ACH-000550,-0.5428459125355638
ACH-000552,-0.5964708897551414
ACH-000556,-0.5024551891469315
ACH-000557,0.13607628430379726
ACH-000569,-0.4708984038795848
ACH-000570,-0.5638183821869608
ACH-000571,-0.14166921765291635
ACH-000573,-0.4640037735331167
ACH-000576,-0.4778516308005725
ACH-000579,-0.05633439529304227
ACH-000580,-0.5331438885183585
ACH-000584,0.026711781691828387
ACH-000585,0.0892858948508624
ACH-000588,-0.3759762553348916
ACH-000589,-0.3230168294181375
ACH-000591,-0.31102940911509097
ACH-000593,-0.2283269008626249
ACH-000600,-0.07211403391844004
ACH-000601,-0.28229685874744864
ACH-000605,-0.32297854218083544
ACH-000606,-0.4004289633883427
ACH-000608,-0.1687530074738529
ACH-000614,-0.3665070643787463
ACH-000616,-0.8194689905970437
ACH-000618,-0.07805361268721739
ACH-000619,-0.2936246772556945
ACH-000620,-0.183734266966368
ACH-000621,-0.09937655919573532
ACH-000622,-0.3659979858129806
ACH-000623,-0.27868080050177746
ACH-000624,0.042938325488632106
ACH-000627,-0.3913412601792052
ACH-000630,-0.20496713483485185
ACH-000631,-0.5967488100044276
ACH-000632,-0.2829374392723164
ACH-000633,-0.0786074985506187
ACH-000637,-0.230000008893542
ACH-000638,-0.35017223362782074
ACH-000646,-0.28303892769098377
ACH-000647,-0.16873137555531695
ACH-000648,-0.7654148127304742
ACH-000649,-0.6110763799369628
ACH-000651,-0.15487333412532234
ACH-000652,-0.28393501910003904
ACH-000653,-0.4629959358574351
ACH-000657,-0.370738548748976
ACH-000658,-0.3352618698068631
ACH-000661,-0.6078213239016803
ACH-000662,0.2727129171058824
ACH-000663,-0.4207008889731122
ACH-000665,0.007186802101336325
ACH-000671,-0.09086112062662992
ACH-000672,-0.588681643899339
ACH-000673,-0.6132390909759442
ACH-000676,-0.6190768403053373
ACH-000677,0.05865161093911112
ACH-000681,-0.3731491231248711
ACH-000683,-0.6949214680282151
ACH-000684,-0.7045689053415854
ACH-000688,-0.2079365367834457
ACH-000693,-0.5531586175947477
ACH-000694,-0.3248400678633729
ACH-000695,-0.26568306287556936
ACH-000696,-0.0746781819197786
ACH-000697,-0.5863092942424981
ACH-000699,-0.3305875624537115
ACH-000701,-0.24727250474116624
ACH-000706,-0.3002318399661304
ACH-000711,-0.6364928910537613
ACH-000713,-0.5934103015160739
ACH-000714,-0.03559006375474411
ACH-000718,-0.1826465518301944
ACH-000720,-0.5653303847610058
ACH-000721,-0.33372400701996496
ACH-000724,-0.4970017039105874
ACH-000725,-0.2093549404334592
ACH-000732,-0.3507989721762158
ACH-000734,0.003993735005214004
ACH-000735,-0.10967905814606874
ACH-000736,-0.2241700017357672
ACH-000738,-0.08862677913505852
ACH-000746,-0.1288638805872605
ACH-000747,-0.27748672835749805
ACH-000748,-0.007740133716947801
ACH-000753,-0.2461690761865332
ACH-000756,-0.14432600280642058
ACH-000757,0.07248775784575548
ACH-000758,-0.04290532996734744
ACH-000760,-0.09037475173264556
ACH-000762,-0.04885180763486961
ACH-000763,-0.24699881945117394
ACH-000764,-0.4104463019592694
ACH-000765,0.06498488989795753
ACH-000766,-0.3710034000606818
ACH-000767,-0.2868473296043449
ACH-000768,-0.5165167447367968
ACH-000769,-0.34628194772641285
ACH-000770,-0.11947255746865194
ACH-000771,-0.36016046385039235
ACH-000773,0.15152500780253253
ACH-000776,-0.03547618207326439
ACH-000777,-0.0028133894396476624
ACH-000778,-0.2998835648408134
ACH-000781,-0.3988718242648509
ACH-000782,-0.2196878759146297
ACH-000783,-0.3587442370306086
ACH-000784,-0.0737554186728408
ACH-000785,-0.16699549072465514
ACH-000787,-0.4707920597114423
ACH-000788,-0.3307868350904933
ACH-000791,-0.022394110756650272
ACH-000792,-0.4046716374394723
ACH-000794,-0.3792578114846231
ACH-000796,-0.0921528390473266
ACH-000798,-0.055329514300707074
ACH-000799,-0.5773144206347663
ACH-000800,-0.6288088028644524
ACH-000802,-0.3441451261882131
ACH-000804,-0.6914478145167188
ACH-000805,-0.2591235802217547
ACH-000809,-0.2587215158580766
ACH-000810,0.3262849308661296
ACH-000811,-0.4179056775077869
ACH-000817,0.5746051548230041
ACH-000819,-0.308810431551358
ACH-000820,-0.3727223190546465
ACH-000821,-0.4205370701711409
ACH-000822,-0.3153729356393478
ACH-000823,-0.5251031918332916
ACH-000824,-0.29401599435111786
ACH-000827,-0.4453262606314405
ACH-000829,-0.2617898328752627
ACH-000831,-0.2798782640349898
ACH-000832,-0.4026356758690544
ACH-000833,-0.2269659163143002
ACH-000834,-0.05778546761324916
ACH-000835,-0.17478554987458286
ACH-000836,0.3066956801024896
ACH-000837,-0.22535929064555035
ACH-000838,0.2749486128134519
ACH-000839,-0.2010674221949064
ACH-000840,0.3613245108514001
ACH-000841,-0.14516958562483345
ACH-000843,-1.03300864088179
ACH-000846,-0.10138082664348402
ACH-000847,0.0661644947962838
ACH-000848,0.014778996814741657
ACH-000849,-0.3067217528710504
ACH-000851,-0.34911575319359256
ACH-000855,-0.2441004154133372
ACH-000856,-0.32169863033929064
ACH-000858,-0.1869911909559935
ACH-000859,-0.33852252563019264
ACH-000861,-0.13502214695018985
ACH-000862,-0.2351188927852773
ACH-000865,-0.004336897736174864
ACH-000866,-0.3503883539921105
ACH-000867,-0.24030345141677145
ACH-000869,-0.041400097572228886
ACH-000872,-0.3360077842829016
ACH-000873,-0.2496753375925979
ACH-000876,-0.3288182108765826
ACH-000878,-0.664080446142266
ACH-000880,-0.043513145755172816
ACH-000881,-0.7248895891218179
ACH-000882,-0.2830896973483605
ACH-000884,-0.2669377612068466
ACH-000885,-0.23126264085887524
ACH-000887,-0.08043785523169528
ACH-000889,-0.535094741037847
ACH-000896,-0.532718321157258
ACH-000898,-0.5881882453367014
ACH-000900,-0.3527513619890114
ACH-000901,-0.3120282044124508
ACH-000905,-0.5445308691123263
ACH-000906,-0.14603815932289788
ACH-000907,-0.3092214877881481
ACH-000910,-0.08221344746022106
ACH-000911,-0.34873224379187256
ACH-000912,-0.5957793834959041
ACH-000913,-0.04968601594399832
ACH-000915,-0.14456941921754354
ACH-000916,-0.10013232176298956
ACH-000917,-0.4218835334597036
ACH-000920,-0.3455428287074406
ACH-000921,-0.4225223740927177
ACH-000924,-0.3768297509413003
ACH-000926,-0.008070466052790569
ACH-000928,-0.44872159485611335
ACH-000929,-0.5536525663019543
ACH-000932,-0.3823438853707461
ACH-000935,-0.3108719343103793
ACH-000936,-0.16192990839186078
ACH-000937,-0.34699010523264523
ACH-000938,-0.4485100692311733
ACH-000939,-0.05094190254381478
ACH-000941,-0.3427998517828809
ACH-000943,-0.35423024819768284
ACH-000946,-0.2682496741986878
ACH-000947,0.010721569143771757
ACH-000948,-0.24557919946677104
ACH-000950,-0.3590390291894733
ACH-000953,-0.30101179377061665
ACH-000954,-0.2739917862427605
ACH-000957,-0.3322323255741467
ACH-000958,-0.11178991242900907
ACH-000960,-0.21992850292964855
ACH-000963,-0.2155960156646529
ACH-000968,-0.1586734827531254
ACH-000969,-0.12432294866072954
ACH-000972,-0.36359632146409976
ACH-000973,-0.2827916565762271
ACH-000974,-0.4534368032852025
ACH-000978,-0.11205536972334447
ACH-000984,-0.3727984597587112
ACH-000986,-0.32650245635738684
ACH-000988,-0.2919022334356521
ACH-000993,-0.3855390155706711
ACH-000994,-0.13538137359115
ACH-000996,-0.26496213439793115
ACH-001001,0.006682304476124086
ACH-001020,-0.24670335655681025
ACH-001028,-0.19567427009332866
ACH-001031,-0.5290382063335377
ACH-001038,-0.2918179973346561
ACH-001048,-0.05456041492868722
ACH-001050,-0.23597380057135864
ACH-001053,-0.4056958971162283
ACH-001054,-0.2010842060689486
ACH-001061,-0.2755518289338605
ACH-001067,-0.10724246065364047
ACH-001075,-0.3100705059934205
ACH-001096,0.0002115048123665329
ACH-001111,-0.4144755185493558
ACH-001119,-0.10963913827322476
ACH-001128,0.4721448792746779
ACH-001134,-0.44728138388019056
ACH-001151,-0.040800819314164016
ACH-001163,0.03631994161421627
ACH-001164,-0.4114537127948867
ACH-001183,-0.09146437094188208
ACH-001192,0.024068912232103692
ACH-001193,-0.21405630589055652
ACH-001196,-0.21040769091563014
ACH-001197,-0.5328163051680272
ACH-001205,-0.3535442171558051
ACH-001211,-0.1836670253369057
ACH-001212,-0.5110139515413175
ACH-001228,-0.5113359753410639
ACH-001232,-0.4225276035808152
ACH-001239,-0.10352632470297517
ACH-001270,-0.3525602446713856
ACH-001274,-0.2937284511131025
ACH-001275,-0.14666581926647396
ACH-001277,0.018773834743518587
ACH-001278,-0.7303639868569595
ACH-001280,-0.029420109382071062
ACH-001283,-0.496387337803583
ACH-001289,-0.30640615067978705
ACH-001300,-0.3977043692747284
ACH-001301,-0.14259010069972675
ACH-001302,-0.31376248489726033
ACH-001306,-0.18072836037290976
ACH-001318,-0.2616362882183995
ACH-001322,-0.5742874652684726
ACH-001328,-0.5165292030650492
ACH-001332,-0.3043995386672806
ACH-001336,-0.23756856899504405
ACH-001346,-0.31746454796279183
ACH-001353,-0.0865086643327889
ACH-001354,0.2541451088467231
ACH-001367,-0.3563049514571913
ACH-001368,-0.3535596925178857
ACH-001374,-0.2459336105755759
ACH-001377,0.06753239378710238
ACH-001380,-0.01626037161862522
ACH-001391,-0.238011834587662
ACH-001408,-0.3420314531309908
ACH-001430,-0.065483593752999
ACH-001431,-0.4447560173350844
ACH-001450,-0.8948030228775692
ACH-001496,0.09976421154860504
ACH-001500,-0.3123184743912242
ACH-001523,-0.3695126340144176
ACH-001532,-0.7423355807038894
ACH-001550,-0.026704563464740143
ACH-001552,-0.11028762243672016
ACH-001554,-0.13874005683190935
ACH-001654,-0.5195354975938458
ACH-001735,-0.10776271206925234
ACH-001736,-0.7507017724929974
ACH-001737,0.3948396427521816
ACH-001740,-0.2678386525315285
ACH-001745,-0.15200949646041165
ACH-001765,-0.32748534002913016
