,TM2D3 (80213)
ACH-000792,-0.14917019437041362
ACH-000794,-0.5783963191645763
ACH-000796,-0.24533865710397695
ACH-000798,-0.2269306191518508
ACH-000799,-0.22326688703865444
ACH-000800,-0.07187209040779736
ACH-000802,-0.2541832011818418
ACH-000804,-0.2875439021886551
ACH-000805,-0.2579855009543223
ACH-000809,-0.2408593891125314
ACH-000810,-0.17049604713817482
ACH-000811,-0.2003390266199699
ACH-000817,-0.11043844224660436
ACH-000819,-0.24382042429771625
ACH-000820,-0.15746312038232066
ACH-000821,0.03308006070277339
ACH-000822,-0.13616181808223946
ACH-000823,-0.15879722340127314
ACH-000824,-0.25902052973560835
ACH-000827,-0.2662272814951107
ACH-000829,-0.2574389845773317
ACH-000831,-0.06038232714366159
ACH-000832,-0.4222652587463715
ACH-000833,-0.25495044338823225
ACH-000834,-0.21829005468334564
ACH-000835,-0.28870502939603804
ACH-000836,-0.3825960382477953
ACH-000837,-0.029608733690939908
ACH-000838,-0.32421587976690625
ACH-000839,-0.6198488291970401
ACH-000840,-0.8678118172020981
ACH-000841,-0.21957247780729225
ACH-000843,-0.19043168580515304
ACH-000846,-0.29124315959461744
ACH-000847,-0.3539803756131095
ACH-000848,-0.31025144198541993
ACH-000849,-0.3450958961683341
ACH-000851,-0.1582465964113014
ACH-000855,-0.012670783572830762
ACH-000856,-0.17128498745859416
ACH-000858,-0.24944792332918225
ACH-000859,0.12740265273260215
ACH-000861,-0.26474316967830475
ACH-000862,-0.036009486929940444
ACH-000865,-0.17853331620256832
ACH-000866,-0.19468208965419448
ACH-000867,-0.11733471462298667
ACH-000869,-0.22491105658348406
ACH-000872,-0.32082978394587164
ACH-000873,-0.11527657679235732
ACH-000876,-0.3369711358582803
ACH-000878,-0.2693910320100352
ACH-000880,-0.3740517557880067
ACH-000881,-0.1946416854063781
ACH-000882,-0.08375329293915093
ACH-000884,-0.10037247501387768
ACH-000885,-0.4854113079615701
ACH-000887,-0.11705548060012735
ACH-000889,-0.12117634490758668
ACH-000896,-0.34466666767506826
ACH-000898,-0.07840217067632134
ACH-000900,-0.016927907481703017
ACH-000901,-0.2073337831755525
ACH-000905,-0.2671728074372285
ACH-000906,-0.18133827942210312
ACH-000907,-0.3356577396032325
ACH-000910,-0.2416492157947867
ACH-000911,-0.010666720098007964
ACH-000912,-0.0706390252749884
ACH-000913,-0.35766528458713553
ACH-000915,-0.4463974457573277
ACH-000916,-0.18431641454632747
ACH-000917,-0.11247509988390328
ACH-000920,-0.19578712002639032
ACH-000921,-0.4403322648777918
ACH-000924,-0.15106076496545326
ACH-000926,-0.4319733933823253
ACH-000928,-0.14686357337662295
ACH-000929,-0.5097534227641705
ACH-000932,-0.3703261236584769
ACH-000935,-0.29892994781179283
ACH-000936,-0.3023396049219779
ACH-000937,-0.14705256127737545
ACH-000938,-0.18997105064007191
ACH-000939,-0.08541125852505926
ACH-000941,-0.15882960127549206
ACH-000943,-0.13408613336663186
ACH-000946,-0.04284786183270475
ACH-000947,-0.3181048897114121
ACH-000948,-0.04364431404589099
ACH-000950,-0.4543547358646241
ACH-000953,-0.010696147683905971
ACH-000954,-0.025301681451033654
ACH-000957,-0.1442157569977994
ACH-000958,-0.3383810411138247
ACH-000960,-0.11794039516825496
ACH-000963,-0.096646906802168
ACH-000968,-0.11394469461581905
ACH-000969,-0.0003502609689449014
ACH-000972,0.05210727826301784
ACH-000973,-0.2998395179161323
ACH-000974,-0.15655348514881784
ACH-000978,0.20080490941567467
ACH-000984,-0.1607235294309615
ACH-000986,-0.1566170640743228
ACH-000988,-0.16902547057877534
ACH-000993,-0.10232305921620044
ACH-000994,-0.09248011815928188
ACH-000996,-0.1729406772888054
ACH-001001,-0.1403906086753792
ACH-001020,-0.016696797830387543
ACH-001028,-0.1805206554530663
ACH-001031,-0.3624329312221853
ACH-001038,-0.16103995017472572
ACH-001048,-0.10874906441895843
ACH-001050,-0.4757427318840644
ACH-001053,-0.2725810729236806
ACH-001054,-0.3025752102592669
ACH-001061,-0.10306252932879767
ACH-001067,0.012272281002383858
ACH-001075,-0.32335176362437473
ACH-001096,-0.18862294182337927
ACH-001111,-0.02133771782838185
ACH-001119,-0.24366516842848265
ACH-001128,-0.4043644721911834
ACH-001134,0.06818748537348622
ACH-001151,-0.2978134034290629
ACH-001163,-0.22180288448793992
ACH-001164,-0.11943205249755474
ACH-001183,-0.31625368867783865
ACH-001192,-0.09079119740337899
ACH-001193,-0.09832178334681273
ACH-001196,-0.28077379798302937
ACH-001197,-0.2052798286332844
ACH-001205,-0.2663427243139284
ACH-001211,-0.41663930366752333
ACH-001212,-0.09162794626212124
ACH-001228,-0.1613553845693481
ACH-001232,-0.3760211257409741
ACH-001239,0.06389525672493129
ACH-001270,-0.1128457057823108
ACH-001274,-0.1991764880112188
ACH-001275,-0.0770846988418729
ACH-001277,-0.13283052670286066
ACH-001278,-0.0833086390417259
ACH-001280,0.015962667245936788
ACH-001283,-0.21326677206875347
ACH-001289,-0.2556557822774509
ACH-001300,-0.10507043158494456
ACH-001301,-0.358652178288363
ACH-001302,-0.09226019450468108
ACH-001306,-0.24073562682150745
ACH-001318,-0.10846180503482146
ACH-001322,-0.285152590761102
ACH-001328,-0.30874469949365124
ACH-001332,-0.07216982803189444
ACH-001336,-0.1125578149009872
ACH-001346,-0.4067898663013486
ACH-001353,-0.3872623267659315
ACH-001354,-0.21949768219326968
ACH-001367,-0.3753407414313374
ACH-001368,-0.1112303694842314
ACH-001374,-0.6126664712656745
ACH-001377,-0.23936980730514956
ACH-001380,-0.3232884728160662
ACH-001391,-0.10569253691893747
ACH-001408,-0.13256447565039242
ACH-001430,0.051162027415796965
ACH-001431,0.008819596178578666
ACH-001450,-0.2098253868835332
ACH-001496,-0.2860195230754796
ACH-001500,-0.3964549988842365
ACH-001523,-0.14797307840623772
ACH-001532,-0.3928816817481368
ACH-001550,-0.13926236348286514
ACH-001552,-0.261504411118448
ACH-001554,-0.2909255644668793
ACH-001654,-0.4302344218930078
ACH-001735,-0.20761481003339616
ACH-001736,-0.2750877461782527
ACH-001737,-0.6360319232433821
ACH-001740,-0.22402150507881047
ACH-001745,-0.2493024539466393
ACH-001765,-0.15860794938895653
