,CKS2 (1164)
ACH-000237,-0.2772120361117538
ACH-000238,-0.2867725738088357
ACH-000242,-0.372259462998941
ACH-000243,-0.2750925952952518
ACH-000244,-0.11896883989881853
ACH-000246,-0.2048474244392172
ACH-000248,-0.1551951799901776
ACH-000250,-0.2573401215480317
ACH-000251,-0.3425547039603649
ACH-000252,-0.04272373933774962
ACH-000253,-0.16652288993127765
ACH-000255,-0.2634896179282636
ACH-000256,-0.1746280519533409
ACH-000257,-0.0012082859286713355
ACH-000258,-0.3829194862749869
ACH-000259,-0.18086341374961185
ACH-000260,-0.2812294945276963
ACH-000261,-0.1237868153979761
ACH-000262,0.06099155081127387
ACH-000263,0.165326296124049
ACH-000264,-0.27986473382231863
ACH-000265,-0.16395675819988126
ACH-000266,-0.21199981405897936
ACH-000272,-0.1292927759776752
ACH-000274,-0.18711101177665385
ACH-000277,-0.010108337749126534
ACH-000278,-0.16229626382436285
ACH-000279,-0.07179982635464571
ACH-000280,-0.3148020245448262
ACH-000281,-0.14287870309737907
ACH-000288,-0.0314478143569358
ACH-000291,-0.3311159306674052
ACH-000293,-0.20344679665467916
ACH-000294,-0.07156775331421747
ACH-000295,-0.3772721345112136
ACH-000296,-0.09773123295976284
ACH-000302,-0.17866617457205833
ACH-000304,-0.1628339558181213
ACH-000307,-0.15393801258913656
ACH-000308,-0.25366281753490155
ACH-000310,-0.2723137472471205
ACH-000311,-0.149069585912089
ACH-000312,-0.16754780662136992
ACH-000315,-0.27969108542891136
ACH-000316,-0.30992193057752554
ACH-000317,-0.005166774010215837
ACH-000318,-0.17301234070543312
ACH-000319,-0.18500642038935294
ACH-000320,-0.17584262707747106
ACH-000322,-0.027929846848725324
ACH-000323,-0.2792620740757211
ACH-000324,-0.2655328473638243
ACH-000329,-0.1207729753191981
ACH-000330,-0.15984009093706694
ACH-000331,-0.23418252716914995
ACH-000332,-0.1009496601471038
ACH-000334,0.005672156697085892
ACH-000335,-0.4918679540096166
ACH-000336,-0.2990479400725785
ACH-000337,-0.3634544632690505
ACH-000338,-0.4636767790941387
ACH-000339,-0.32825524897864483
ACH-000341,-0.30838017216151725
ACH-000348,-0.16904611751838275
ACH-000350,-0.16888280811325415
ACH-000352,-0.1921049451801098
ACH-000356,-0.049312785415765545
ACH-000361,-0.2461976190451749
ACH-000362,-0.22055820514390384
ACH-000363,-0.15307854687014028
ACH-000364,-0.2489805923861024
ACH-000365,-0.11877656782005297
ACH-000366,-0.16506156312719036
ACH-000368,-0.19482836187775449
ACH-000374,-0.07194656444310993
ACH-000375,-0.29147999275343395
ACH-000376,-0.08650030663175144
ACH-000381,-0.15495261571765767
ACH-000383,-0.24184877020517334
ACH-000387,0.009374329831169724
ACH-000389,-0.3952683892960277
ACH-000390,-0.3452982296022589
ACH-000393,-0.3070075279363526
ACH-000395,-0.16934475502926574
ACH-000396,-0.10961585610181876
ACH-000397,-0.11297519005978905
ACH-000401,-0.16350369235850526
ACH-000402,-0.3179337219907989
ACH-000403,-0.11750258170896845
ACH-000404,-0.3810827538425008
ACH-000406,-0.13205604645962365
ACH-000407,-0.2997398424356721
ACH-000408,-0.31019779589756713
ACH-000410,-0.07022365162316584
ACH-000411,-0.2967496846554369
ACH-000414,-0.1165844280659233
ACH-000415,-0.17200653876063904
ACH-000416,-0.21884081845905204
ACH-000420,-0.022216698016657724
ACH-000421,-0.17313957200457386
ACH-000424,-0.07052177995688122
ACH-000425,-0.14310342658520242
ACH-000426,-0.06895695605476931
ACH-000427,-0.0361281218618992
ACH-000433,-0.24527186281794094
ACH-000435,-0.3865726547846191
ACH-000436,-0.21927393102031967
ACH-000444,-0.14993164879898824
ACH-000445,-0.4395385710137448
ACH-000448,-0.1703611548595759
ACH-000450,-0.2665523775947837
ACH-000452,-0.16799370722892035
ACH-000454,-0.44995910224613206
ACH-000458,-0.20487989775571594
ACH-000459,-0.18717005882115414
ACH-000460,-0.1832484190609544
ACH-000461,-0.1635558022932147
ACH-000463,-0.2468803903241208
ACH-000464,0.04871372643476478
ACH-000466,-0.0015881142976592016
ACH-000467,-0.28894467744849955
ACH-000468,-0.2252675158953036
ACH-000469,-0.19701309403197745
ACH-000470,0.5335048873214399
ACH-000471,-0.23954920292978055
ACH-000472,-0.16536152569309734
ACH-000473,-0.13048154560385689
ACH-000475,-0.2511037904913203
ACH-000476,-0.03218953521578841
ACH-000477,-0.043408021211717024
ACH-000479,-0.09354986924004627
ACH-000480,-0.1852817256104724
ACH-000481,-0.3527733462481037
ACH-000483,-0.32762596102638725
ACH-000484,-0.22977009732911186
ACH-000485,-0.3227260795837559
ACH-000486,-0.15137987158827454
ACH-000487,-0.03660562354105123
ACH-000488,-0.2143346885441005
ACH-000490,-0.3563478686277729
ACH-000491,-0.08089917508351888
ACH-000495,-0.09910845922043213
ACH-000496,-0.20472174532673926
ACH-000499,-0.09098132860428684
ACH-000500,-0.4027165996110648
ACH-000502,-0.2870254995747425
ACH-000503,-0.16260739358061946
ACH-000505,-0.1331839284998301
ACH-000507,-0.1624060827075019
ACH-000510,-0.12446994385124355
ACH-000511,-0.16709841516272886
ACH-000512,-0.21277329303457648
ACH-000516,-0.19195227378032187
ACH-000517,-0.12279969873999802
ACH-000518,-0.06975653911080687
ACH-000520,-0.1767821611000785
ACH-000521,-0.3782235480291223
ACH-000522,-0.2631154272822065
ACH-000524,-0.2277603027217289
ACH-000527,-0.1436074620042399
ACH-000528,-0.13843643861174154
ACH-000537,-0.15119877651818886
ACH-000541,0.1810204047777724
ACH-000542,0.014992996000808981
ACH-000544,-0.4679575610651018
ACH-000545,-0.2364312476454553
ACH-000547,-0.3081294304201521
ACH-000548,-0.28288869208915435
ACH-000549,-0.2763823526453943
ACH-000550,-0.2704516750365601
ACH-000552,-0.3638957103334877
ACH-000556,-0.26505154857222785
ACH-000557,-0.15510221955465556
ACH-000569,-0.2846483299347794
ACH-000570,-0.13999879663332987
ACH-000571,-0.19345023689558372
ACH-000573,-0.09294499026050453
ACH-000576,-0.025308761459254
ACH-000579,-0.0917764594786602
ACH-000580,-0.06427791111708656
ACH-000584,-0.319433643262375
ACH-000585,-0.406143166119898
ACH-000588,-0.10290925263837508
ACH-000589,-0.14936445831310652
ACH-000591,-0.1828003063812436
ACH-000593,-0.21969781404926486
ACH-000600,-0.3684402898819829
ACH-000601,-0.2896313017587893
ACH-000605,-0.24936636200685405
ACH-000606,-0.1615932984446434
ACH-000608,-0.17889156879423945
ACH-000614,-0.2457452812813358
ACH-000616,-0.07155684547145362
ACH-000618,-0.06862031837180788
ACH-000619,-0.630911185631073
ACH-000620,-0.13402690325459662
ACH-000621,-0.0510698616752173
ACH-000622,-0.2374941777155384
ACH-000623,-0.1930026946231817
ACH-000624,-0.189954549201427
ACH-000627,-0.11824835782492972
ACH-000630,-0.2166950073746685
ACH-000631,-0.053643266684332634
ACH-000632,-0.1074856366173883
ACH-000633,-0.1424178989602046
ACH-000637,-0.23624381106824385
ACH-000638,-0.07483724735543776
ACH-000646,0.0489356013019127
ACH-000647,-0.18221563624571613
ACH-000648,-0.22066361074206114
ACH-000649,-0.022309406994331142
ACH-000651,-0.21472530830332293
ACH-000652,-0.26592156306366765
ACH-000653,-0.0262338275169354
ACH-000657,-0.17181234868170495
ACH-000658,-0.2916901329949834
ACH-000661,-0.1767086812405778
ACH-000662,-0.4424613257045158
ACH-000663,-0.2972988436183697
ACH-000665,-0.2958032094962905
ACH-000671,-0.08523623143913399
ACH-000672,0.018275510415456487
ACH-000673,0.02776420871220311
ACH-000676,-0.27032595597962744
ACH-000677,-0.2383439279731001
ACH-000681,-0.33765768539169044
ACH-000683,-0.3556125973536328
ACH-000684,-0.2454461879893758
ACH-000688,0.12647110582138316
ACH-000693,-0.19989567059537247
ACH-000694,-0.11051645089518776
ACH-000695,-0.17491786827395533
ACH-000696,-0.2506704925045415
ACH-000697,-0.436072612899632
ACH-000699,-0.17371519266184227
ACH-000701,-0.11855569444524873
ACH-000706,-0.33025005881455843
ACH-000711,-0.28116429322401804
ACH-000713,-0.35641923608808984
ACH-000714,-0.15058213280345278
ACH-000718,0.01832979877790314
ACH-000720,-0.3373188872040601
ACH-000721,-0.3258169363225868
ACH-000724,-0.1588490864318245
ACH-000725,-0.31446028575160195
ACH-000732,-0.22350821199537144
ACH-000734,-0.2533582956097533
ACH-000735,-0.37354818247729854
ACH-000736,-0.17209625988630725
ACH-000738,-0.1530350126615639
ACH-000746,-0.26406361348278257
ACH-000747,-0.15116693285237756
ACH-000748,-0.18870536884441344
ACH-000753,-0.1666285366741488
ACH-000756,-0.2523700513491851
ACH-000757,-0.3074959454982334
ACH-000758,-0.27501270365807107
ACH-000760,-0.13085617488171308
ACH-000762,-0.3064862499266594
ACH-000763,-0.1598667233694754
ACH-000764,-0.2401609072694294
ACH-000765,-0.15714628704496034
ACH-000766,0.07174660506289299
ACH-000767,-0.25146358362936555
ACH-000768,-0.1908802652239437
ACH-000769,-0.15689802120311866
ACH-000770,-0.173270292397628
ACH-000771,-0.2775800298352948
ACH-000773,-0.08850430087630654
ACH-000776,-0.2382396335208223
ACH-000777,0.0315476270772338
ACH-000778,-0.07276946154913387
ACH-000781,-0.11978981941118926
ACH-000782,-0.007850994426324366
ACH-000783,-0.3440939969222963
ACH-000784,-0.2389406476569891
ACH-000785,-0.22883298196912574
ACH-000787,-0.16447624551519888
ACH-000788,-0.2510418148442225
ACH-000791,-0.19931121213147815
ACH-000792,-0.13088969078019974
ACH-000794,-0.1903236444452123
ACH-000796,-0.17595432570924094
ACH-000798,-0.4398745970209441
ACH-000799,-0.36089221362477214
ACH-000800,-0.041009012758946924
ACH-000802,-0.263903658821322
ACH-000804,-0.3230212474217739
ACH-000805,-0.4927363330216575
ACH-000809,-0.1666099455115552
ACH-000810,-0.4876845839544328
ACH-000811,-0.3168946863865688
ACH-000817,-0.13439972088294885
ACH-000819,-0.17388013177921932
ACH-000820,-0.09613550984642186
ACH-000821,-0.1846917218574114
ACH-000822,-0.2846966662430077
ACH-000823,-0.2600473352081725
ACH-000824,-0.2311126446006576
ACH-000827,-0.2641460516436575
ACH-000829,-0.176423436060102
ACH-000831,-0.3126260422567298
ACH-000832,-0.4302449016309404
ACH-000833,-0.2099271513451854
ACH-000834,-0.3646803496620855
ACH-000835,-0.15986925674373026
ACH-000836,-0.17428041052196844
ACH-000837,-0.052542123494525285
ACH-000838,-0.20717150634208667
ACH-000839,-0.34586611278583124
ACH-000840,-0.07325180811233573
ACH-000841,-0.2321819568391643
ACH-000843,-0.2888794927521985
ACH-000846,-0.20331653380864506
ACH-000847,-0.2880588378652204
ACH-000848,-0.1168587827929494
ACH-000849,-0.22011800829508965
ACH-000851,-0.24338863316466625
ACH-000855,-0.1439080811793287
ACH-000856,-0.2336532923300912
ACH-000858,-0.19092238591002456
ACH-000859,-0.4232202435533076
ACH-000861,-0.03633037997141515
ACH-000862,-0.14761932336536998
ACH-000865,-0.1417508197231311
ACH-000866,-0.22115263139833388
ACH-000867,-0.11211027927678892
ACH-000869,-0.31727891527773777
ACH-000872,-0.22268529251373495
ACH-000873,-0.18275079926848128
ACH-000876,-0.20968089905765647
ACH-000878,0.4661744976175749
ACH-000880,-0.2650385860425793
ACH-000881,-0.00961007351191848
ACH-000882,-0.2558671473291397
ACH-000884,-0.0908572784085712
ACH-000885,-0.2576329701342371
ACH-000887,-0.17552501261359033
ACH-000889,-0.19336757985428354
ACH-000896,-0.3088606085412622
ACH-000898,-0.09705614315498323
ACH-000900,-0.30151819956863
ACH-000901,-0.07528975143421507
ACH-000905,-0.15534532841473855
ACH-000906,-0.16124249300155813
ACH-000907,-0.2597665008501289
ACH-000910,-0.1539720203857225
ACH-000911,-0.21155948095252536
ACH-000912,-0.2253594598854373
ACH-000913,-0.17978315625168234
ACH-000915,-0.1999055501548608
ACH-000916,-0.14269429439769302
ACH-000917,-0.1041428717135487
ACH-000920,-0.2254796137945409
ACH-000921,-0.16164211351513572
ACH-000924,0.07128928024041897
ACH-000926,-0.3942850826337762
ACH-000928,-0.2414870673958072
ACH-000929,-0.30225700485662144
ACH-000932,-0.15805299947234724
ACH-000935,0.12241365350709868
ACH-000936,-0.27869376762255804
ACH-000937,-0.20737517865011265
ACH-000938,-0.15942205546492608
ACH-000939,-0.21824462359734453
ACH-000941,-0.1925030799166198
ACH-000943,-0.2508381208138203
ACH-000946,-0.2390690944687561
ACH-000947,-0.2139193349820176
ACH-000948,-0.1890734897663095
ACH-000950,-0.2737640479326777
ACH-000953,-0.3994080836082799
ACH-000954,-0.5047927272446653
ACH-000957,-0.5364757336350077
ACH-000958,-0.02074328598071138
ACH-000960,-0.14729974300439488
ACH-000963,-0.100511604958876
ACH-000968,-0.28409373904491664
ACH-000969,-0.2525868233435859
ACH-000972,-0.2066751833643691
ACH-000973,-0.30075978565550365
ACH-000974,-0.22544871352610385
ACH-000978,-0.12255504681161505
ACH-000984,-0.1790017113354097
ACH-000986,-0.2905566437112832
ACH-000988,-0.14354905793981326
ACH-000993,-0.14417329355766287
ACH-000994,0.019928653264931973
ACH-000996,-0.3656983152965124
ACH-001001,-0.13465220167167424
ACH-001020,-0.2237114832126556
ACH-001028,-0.13870871448584754
ACH-001031,-0.15858866176392253
ACH-001038,-0.3098705182424204
ACH-001048,-0.2378216261787255
ACH-001050,-0.22761655027543226
ACH-001053,-0.0781048593827918
ACH-001054,-0.2419342408577554
ACH-001061,-0.18126703342804232
ACH-001067,0.11104163977234137
ACH-001075,-0.12719477523255393
ACH-001096,-0.07267325357177791
ACH-001111,-0.36983462404503786
ACH-001119,-0.15439298214408087
ACH-001128,-0.30509639339652633
ACH-001134,-0.113317954604467
ACH-001151,-0.20048842387534965
ACH-001163,-0.2225641512119504
ACH-001164,-0.11987900949303062
ACH-001183,-0.06281162319692553
ACH-001192,-0.057606757903614476
ACH-001193,-0.3026979784343758
ACH-001196,-0.029551998450987882
ACH-001197,-0.19386862273038316
ACH-001205,-0.038928578832508665
ACH-001211,-0.09119966159147064
ACH-001212,-0.09355421455300984
ACH-001228,-0.28576502643323703
ACH-001232,-0.14988586296781986
ACH-001239,-0.1352012157833627
ACH-001270,-0.2207676431393676
ACH-001274,-0.28614125791748546
ACH-001275,-0.2560888757427387
ACH-001277,-0.11101884770718916
ACH-001278,-0.044901300751762775
ACH-001280,-0.13343342129387678
ACH-001283,-0.24530820725122696
ACH-001289,-0.06554327811995968
ACH-001300,-0.18290393415029807
ACH-001301,-0.21071310000560184
ACH-001302,-0.16187823621616354
ACH-001306,-0.1804156783758564
ACH-001318,-0.18285556620167048
ACH-001322,-0.00183470494288576
ACH-001328,-0.27062325122865416
ACH-001332,-0.2627859137588959
ACH-001336,-0.20883248761016995
ACH-001346,-0.21165086252690848
ACH-001353,-0.21395490658378685
ACH-001354,-0.1866548587467849
ACH-001367,-0.13169361022117196
ACH-001368,-0.16019403694476128
ACH-001374,-0.02655140885123713
ACH-001377,-0.12461052498631943
ACH-001380,-0.2715283874685388
ACH-001391,-0.13923062240142473
ACH-001408,-0.16495082336755404
ACH-001430,-0.3788230245991674
ACH-001431,-0.2813625126202952
ACH-001450,-0.5570693309820755
ACH-001496,-0.4061197935983369
ACH-001500,-0.21311097084170733
ACH-001523,-0.16191908304131175
ACH-001532,-0.039245135252583885
ACH-001550,-0.09196970972483104
ACH-001552,-0.2754692433683387
ACH-001554,-0.1499032465174597
ACH-001654,-0.1440644078846375
ACH-001735,-0.11363531365464798
ACH-001736,0.019035177352290215
ACH-001737,-0.1099003663447942
ACH-001740,-0.2507560524376944
ACH-001745,-0.24717629192435114
ACH-001765,-0.189487095347374
