,CRMP1 (1400)
ACH-000620,-0.050595825143938976
ACH-000621,-0.1148407210738416
ACH-000622,-0.14674470317353636
ACH-000623,-0.20433848385655484
ACH-000624,-0.1918222203318633
ACH-000627,-0.13970036520340526
ACH-000630,0.08457371616678848
ACH-000631,0.15221606820690806
ACH-000632,-0.13676279127779326
ACH-000633,-0.004071438319142811
ACH-000637,0.002449748801474006
ACH-000638,-0.14796207320318727
ACH-000646,-0.25857883684510696
ACH-000647,-0.11523593764457662
ACH-000648,-0.04730823184660537
ACH-000649,-0.07889775862524066
ACH-000651,-0.1426901946493532
ACH-000652,0.08506189333964402
ACH-000653,-0.2364763339345317
ACH-000657,-0.06566042192684649
ACH-000658,0.012227914939207236
ACH-000661,-0.10739651711622512
ACH-000662,-0.1878057922740977
ACH-000663,0.05484451926629027
ACH-000665,-0.03301459699811658
ACH-000671,0.04193296746880789
ACH-000672,0.0798245493519509
ACH-000673,-0.1224215799759914
ACH-000676,-0.13712663638813544
ACH-000677,-0.02408701386701334
ACH-000681,-0.22128456023490928
ACH-000683,-0.1365687751193268
ACH-000684,-0.20652266571896855
ACH-000688,-0.21371153717709024
ACH-000693,-0.14167862729919922
ACH-000694,-0.09161330138032588
ACH-000695,-0.2916617515169321
ACH-000696,-0.1313388558270788
ACH-000697,-0.1251097724900469
ACH-000699,-0.12263193156310928
ACH-000701,-0.3511087195242902
ACH-000706,0.01751351438960953
ACH-000711,-0.1628058247173526
ACH-000713,0.10771027735126944
ACH-000714,0.07285150212558264
ACH-000718,-0.11109781145410956
ACH-000720,-0.027040281893300714
ACH-000721,-0.033270029611942566
ACH-000724,-0.07335802744762689
ACH-000725,-0.15385536122881396
ACH-000732,-0.08948385804821389
ACH-000734,-0.07335093024922826
ACH-000735,-0.09932269506668392
ACH-000736,0.1345455224102072
ACH-000738,-0.0917828885873526
ACH-000746,-0.1092647981769323
ACH-000747,-0.07878364950459336
ACH-000748,-0.09172347821439346
ACH-000753,-0.06243407378185638
ACH-000756,-0.14015921205740628
ACH-000757,-0.08905204134596649
ACH-000758,0.10310869900872388
ACH-000760,-0.13533108334368044
ACH-000762,0.02878793577193924
ACH-000763,-0.1737361229854357
ACH-000764,-0.07613174151859661
ACH-000765,-0.06228077950669991
ACH-000766,0.013494640973789844
ACH-000767,-0.19072695462763864
ACH-000768,-0.1132899740004637
ACH-000769,-0.22554729752914485
ACH-000770,0.0137203505886529
ACH-000771,-0.08601906431409871
ACH-000773,-0.013416204272398877
ACH-000776,0.07706101151494886
ACH-000777,-0.17555119058735105
ACH-000778,0.015561511219911454
ACH-000781,-0.09791883500279436
ACH-000782,-0.18707190700002352
ACH-000783,-0.10311695315100132
ACH-000784,-0.12088524346648158
ACH-000785,-0.08504779486287765
ACH-000787,-0.14941481425957068
ACH-000788,-0.02197560815949415
ACH-000791,-0.09317541116051313
ACH-000792,-0.06418653913883691
ACH-000794,-0.15591072777995968
ACH-000796,-0.12473813025174885
ACH-000798,-0.12703404833466073
ACH-000799,-0.001209938072348841
ACH-000800,-0.10128135878458128
ACH-000802,-0.15929212726074052
ACH-000804,-0.04017502585912475
ACH-000805,-0.16037793183070825
ACH-000809,-0.17793004896423004
ACH-000810,-0.16069499418399386
ACH-000811,-0.09752447793891053
ACH-000817,0.12162376589621655
ACH-000819,-0.06572554484588879
ACH-000820,-0.05859636135476628
ACH-000821,0.0960490156149215
ACH-000822,-0.028569248914530318
ACH-000823,0.014089550154739098
ACH-000824,-0.09474161555104188
ACH-000827,-0.09639273227844472
ACH-000829,-0.018809026166047974
ACH-000831,-0.090107677876963
ACH-000832,-0.06592103822193468
ACH-000833,-0.2852362886195842
ACH-000834,-0.04364119953088804
ACH-000835,-0.20406195256067453
ACH-000836,-0.04824592749958312
ACH-000837,-0.005730755848745975
ACH-000838,-0.15116176631725847
ACH-000839,-0.16141101496443067
ACH-000840,0.02495704857957046
ACH-000841,-0.1421201141311323
ACH-000843,-0.026735759256680917
ACH-000846,-0.06956595536092693
ACH-000847,-0.2526466570535844
ACH-000848,-0.0584264151016721
ACH-000849,-0.11044933504335833
ACH-000851,-0.08477733666487097
ACH-000855,-0.25996878578909804
ACH-000856,-0.20405482788927906
ACH-000858,-0.2100760217010283
ACH-000859,-0.19545232478255609
ACH-000861,-0.19663220409055152
ACH-000862,-0.11823233731087435
ACH-000865,-0.17600246448702653
ACH-000866,-0.15045059864800825
ACH-000867,-0.0924595369418076
ACH-000869,-0.14141476839992068
ACH-000872,-0.0285900027392805
ACH-000873,-0.008697434846715577
ACH-000876,-0.13840390733375305
ACH-000878,0.14653083786742954
ACH-000880,-0.012803302265394058
ACH-000881,-0.11148711949812856
ACH-000882,-0.11413670279729715
ACH-000884,-0.14891111225378476
ACH-000885,-0.2460332655729983
ACH-000887,-0.02397312557903367
ACH-000889,-0.02767740261241699
ACH-000896,-0.14089825422725155
ACH-000898,-0.26756150653903354
ACH-000900,-0.0637932916965898
ACH-000901,-0.09201734076521642
ACH-000905,-0.09961276896400348
ACH-000906,-0.08850781266563522
ACH-000907,-0.01842637352154324
ACH-000910,-0.10810307215299053
ACH-000911,-0.061852148971985536
ACH-000912,-0.03396870344991402
ACH-000913,-0.017104939678988684
ACH-000915,0.003931776591251053
ACH-000916,0.09486627415766913
ACH-000917,-0.10479507118930964
ACH-000920,-0.038004018658962094
ACH-000921,-0.032800886089991835
ACH-000924,0.034075761911770724
ACH-000926,-0.1366024293596507
ACH-000928,-0.12508407631978746
ACH-000929,-0.07032063536673168
ACH-000932,-0.12345687094953998
ACH-000935,-0.02276757034089435
ACH-000936,-0.1331238003341298
ACH-000937,-0.11661748137948845
ACH-000938,-0.09382266583109104
ACH-000939,-0.271440895958013
ACH-000941,-0.15056092465889165
ACH-000943,-0.10706565575772928
ACH-000946,-0.19649606774927306
ACH-000947,-0.1687556704569093
ACH-000948,-0.10904286764967792
ACH-000950,-0.049902308597009684
ACH-000953,-0.10023003271875594
ACH-000954,-0.22848456779652426
ACH-000957,-0.07959595358132034
ACH-000958,0.032101747805455286
ACH-000960,-0.13688654306468948
ACH-000963,-0.041814493637297216
ACH-000968,0.02142798131964555
ACH-000969,-0.18604606311475666
ACH-000972,-0.07835922784825908
ACH-000973,0.007974238330062602
ACH-000974,-0.09605365242402226
ACH-000978,-0.05128764698324397
ACH-000984,-0.19796211967172195
ACH-000986,0.014666119032025474
ACH-000988,-0.08601234250180756
ACH-000993,-0.2333411978433333
ACH-000994,-0.1920511731319679
ACH-000996,-0.0666475137544256
ACH-001001,-0.13976410264277905
ACH-001020,-0.16676271054888106
ACH-001028,0.04193679430093621
ACH-001031,-0.1315999783872113
ACH-001038,-0.051261751983148605
ACH-001048,-0.010313447263305422
ACH-001050,-0.1052288183349734
ACH-001053,-0.1861924062030509
ACH-001054,-0.05948805396823902
ACH-001061,-0.08851912144382144
ACH-001067,-0.13712456335627302
ACH-001075,0.049294798740638635
ACH-001096,-0.0418176923880805
ACH-001111,-0.17278212643486265
ACH-001119,-0.2945377402123808
ACH-001128,-0.29594133686250945
ACH-001134,-0.09677076439810443
ACH-001151,-0.06522346057954476
ACH-001163,0.07691408573820659
ACH-001164,-0.2912700549062574
ACH-001183,-0.12261174164326948
ACH-001192,-0.14955043501147455
ACH-001193,0.10789294631580032
ACH-001196,-0.02185628980252341
ACH-001197,-0.2871360226574837
ACH-001205,-0.15473039970399818
ACH-001211,-0.2612603872578382
ACH-001212,-0.07148203267110778
ACH-001228,-0.1112130594451521
ACH-001232,-0.059910785857643874
ACH-001239,-0.10032311594682973
ACH-001270,-0.07966006349214913
ACH-001274,-0.07658571458132865
ACH-001275,-0.09605027797573128
ACH-001277,-0.16549318482783873
ACH-001278,-0.2599784014805986
ACH-001280,-0.15582359048209918
ACH-001283,-0.09484209239479116
ACH-001289,-0.08328058389627288
ACH-001300,-0.10249029307948727
ACH-001301,-0.01262948905491405
ACH-001302,0.16755451028458013
ACH-001306,-0.03325371348471895
ACH-001318,-0.02574566364758841
ACH-001322,-0.20547875169570773
ACH-001328,-0.14370797977740649
ACH-001332,0.09124470902868292
ACH-001336,-0.046013439091492456
ACH-001346,-0.010492458468071966
ACH-001353,-0.10578754973422352
ACH-001354,-0.10130548253369567
ACH-001367,-0.2505590465247864
ACH-001368,-0.03366528203473476
ACH-001374,-0.15285022763246225
ACH-001377,-0.2140136026321189
ACH-001380,0.04966777421956047
ACH-001391,-0.061206955428322316
ACH-001408,-0.12463626485690953
ACH-001430,0.1411219453936256
ACH-001431,-0.171829370898958
ACH-001450,-0.25702176471034954
ACH-001496,-0.033150740317495264
ACH-001500,-0.28326480323456144
ACH-001523,-0.10475971458111333
ACH-001532,-0.13953318112655533
ACH-001550,-0.04886265955595591
ACH-001552,-0.3656615834663561
ACH-001554,-0.08350502963655518
ACH-001654,-0.027099290827793644
ACH-001735,-0.17724840109027767
ACH-001736,-0.1913983360008266
ACH-001737,0.08842494487979062
ACH-001740,0.03273059166885373
ACH-001745,-0.2302823157062629
ACH-001765,-0.02870457910248745
