,SF3B4 (10262)
ACH-000510,-1.2910840628891351
ACH-000511,-1.353222645551578
ACH-000512,-1.2740897314648707
ACH-000516,-1.1387366722892265
ACH-000517,-1.3235951988746208
ACH-000518,-1.5858064366732971
ACH-000520,-1.2878821206957505
ACH-000521,-1.3619904591532517
ACH-000522,-1.3675555919625206
ACH-000524,-1.2551559719291712
ACH-000527,-1.224463812398998
ACH-000528,-1.2626185534918974
ACH-000537,-1.202299816233528
ACH-000541,-1.6895760836608629
ACH-000542,-1.3537517589128822
ACH-000544,-1.460904089815949
ACH-000545,-1.373538695210926
ACH-000547,-1.237353016345179
ACH-000548,-1.5631207281424608
ACH-000549,-1.2724701832729446
ACH-000550,-1.283229453084948
ACH-000552,-1.3987059576740253
ACH-000556,-1.2028299144399066
ACH-000557,-1.187859304372351
ACH-000569,-0.9842064820690041
ACH-000570,-1.108340687562236
ACH-000571,-1.4158578243828128
ACH-000573,-1.2335009708705058
ACH-000576,-1.0926218085134027
ACH-000579,-1.2648804065663493
ACH-000580,-1.4378540115652518
ACH-000584,-1.3364071097776218
ACH-000585,-1.2536736129853243
ACH-000588,-1.4946435825370108
ACH-000589,-1.3053071100082714
ACH-000591,-1.2377546058197977
ACH-000593,-1.3537364214509098
ACH-000600,-1.29902480953312
ACH-000601,-1.3499637084334135
ACH-000605,-1.4039255681969125
ACH-000606,-1.289063076130674
ACH-000608,-1.2941954074038382
ACH-000614,-1.5036102905943591
ACH-000616,-1.320490137190614
ACH-000618,-1.2442140780778048
ACH-000619,-1.2832917177987322
ACH-000620,-1.1028678759250266
ACH-000621,-1.41421861169748
ACH-000622,-1.2585057780036943
ACH-000623,-1.3476368794901403
ACH-000624,-1.3671109396426144
ACH-000627,-1.135342055955867
ACH-000630,-1.3376991731834942
ACH-000631,-1.4344722055506165
ACH-000632,-1.3413712702331968
ACH-000633,-1.107794848151218
ACH-000637,-1.3940614181030495
ACH-000638,-1.3160818553802316
ACH-000646,-1.0549756472528578
ACH-000647,-1.2315835163746844
ACH-000648,-1.1417079124882463
ACH-000649,-1.2800627642348676
ACH-000651,-1.4957202431810952
ACH-000652,-1.2664466041465678
ACH-000653,-1.2920909869712298
ACH-000657,-1.2733541710525365
ACH-000658,-1.5813025565269967
ACH-000661,-1.352943111972413
ACH-000662,-0.9861642361606529
ACH-000663,-1.2813874066286308
ACH-000665,-1.209710888519533
ACH-000671,-1.5793202211883781
ACH-000672,-1.0103506272685354
ACH-000673,-1.2444749468989873
ACH-000676,-1.4538108133918737
ACH-000677,-1.2520476734899912
ACH-000681,-1.362958855121586
ACH-000683,-1.422126483488758
ACH-000684,-1.27033328581324
ACH-000688,-1.42058132726471
ACH-000693,-1.096740634343667
ACH-000694,-1.3086076370845232
ACH-000695,-1.3674963608133344
ACH-000696,-1.3338436910493197
ACH-000697,-1.2627817329109343
ACH-000699,-1.6641641271341483
ACH-000701,-1.250723568260209
ACH-000706,-1.1970277386004562
ACH-000711,-1.1765493817018309
ACH-000713,-1.3709466292092023
ACH-000714,-1.044463887789869
ACH-000718,-1.4481971975242565
ACH-000720,-1.2656530386833245
ACH-000721,-1.5031380634794858
ACH-000724,-1.2102149517809475
ACH-000725,-1.2881883480510574
ACH-000732,-1.447189246040515
ACH-000734,-1.3628060014632006
ACH-000735,-1.3458515847497552
ACH-000736,-1.4241884320041507
ACH-000738,-1.3003305203152773
ACH-000746,-1.3008784393368749
ACH-000747,-1.1007730201131969
ACH-000748,-1.4496124266668005
ACH-000753,-1.0355411071583949
ACH-000756,-1.2883748876630368
ACH-000757,-1.2479946958817814
ACH-000758,-1.1833093734761788
ACH-000760,-1.1434506158579407
ACH-000762,-1.3573687401619727
ACH-000763,-1.4601462834030428
ACH-000764,-1.5208763689582956
ACH-000765,-1.6064839026767341
ACH-000766,-1.2873448468250317
ACH-000767,-1.317676002899258
ACH-000768,-1.4045036805443802
ACH-000769,-1.2558388655074966
ACH-000770,-1.4152395231101689
ACH-000771,-1.100508209799396
ACH-000773,-1.2902670397615772
ACH-000776,-1.2896288715458817
ACH-000777,-1.2666794095436875
ACH-000778,-1.5756750974152185
ACH-000781,-1.2461397039057642
ACH-000782,-1.369557752950192
ACH-000783,-1.164689291082831
ACH-000784,-1.3913123370444178
ACH-000785,-1.543035472876645
ACH-000787,-1.218342624637362
ACH-000788,-1.1369841150401043
ACH-000791,-1.4327814267776595
ACH-000792,-1.6211082817320541
ACH-000794,-1.3264432322146824
ACH-000796,-1.183794192656081
ACH-000798,-1.4589226136735058
ACH-000799,-1.2714687689279272
ACH-000800,-1.2520278951870605
ACH-000802,-1.2480720049891247
ACH-000804,-1.2545399334831289
ACH-000805,-1.1200780369282737
ACH-000809,-1.1501557171846002
ACH-000810,-1.5825016210955054
ACH-000811,-1.3514109038642312
ACH-000817,-1.612851895052969
ACH-000819,-1.3760041999636303
ACH-000820,-1.1694739542227404
ACH-000821,-1.3867622292332564
ACH-000822,-1.303763694050395
ACH-000823,-1.4321040344299365
ACH-000824,-1.5053075020787958
ACH-000827,-1.3226694003468908
ACH-000829,-1.30088185101726
ACH-000831,-1.2331375047704525
ACH-000832,-1.0030982593353888
ACH-000833,-1.7392256388983507
ACH-000834,-1.1801143925517912
ACH-000835,-1.6183565541359544
ACH-000836,-1.3352835414344124
ACH-000837,-1.3106627393237624
ACH-000838,-1.1047622924038631
ACH-000839,-1.2111707893777859
ACH-000840,-1.1678992817189284
ACH-000841,-1.13422585035397
ACH-000843,-1.5035697993271209
ACH-000846,-1.3174667979956562
ACH-000847,-1.3470957952906657
ACH-000848,-1.2201332485262637
ACH-000849,-1.2231055356362792
ACH-000851,-1.1786133319710157
ACH-000855,-1.4122091350120374
ACH-000856,-1.4118037276744984
ACH-000858,-1.252683105684374
ACH-000859,-1.151209270742911
ACH-000861,-1.6122244408745199
ACH-000862,-1.4718874266802608
ACH-000865,-1.2715259439361144
ACH-000866,-1.1025039352743908
ACH-000867,-1.2643810355531002
ACH-000869,-1.2355278406112602
ACH-000872,-1.1415850248576347
ACH-000873,-1.1513277665874042
ACH-000876,-1.4918826707465551
ACH-000878,-1.37078856176903
ACH-000880,-1.159915775411235
ACH-000881,-1.4251942602858134
ACH-000882,-1.3459441961631473
ACH-000884,-1.4730908655466748
ACH-000885,-1.3861581928680338
ACH-000887,-1.142353386543628
ACH-000889,-1.3499011019386868
ACH-000896,-1.1810618244909423
ACH-000898,-1.4976238528183974
ACH-000900,-1.1956993082647516
ACH-000901,-1.3205162051318784
ACH-000905,-1.1233151168070692
ACH-000906,-1.40758073373913
ACH-000907,-1.2640016189523915
ACH-000910,-1.1266430037993425
ACH-000911,-1.3082156980753479
ACH-000912,-1.4385043348909237
ACH-000913,-1.5661962662893345
ACH-000915,-1.4441443642355
ACH-000916,-1.198875377547108
ACH-000917,-1.3702657239341982
ACH-000920,-1.443508568728867
ACH-000921,-0.9088474741975378
ACH-000924,-1.2056766648571615
ACH-000926,-1.3430116736072084
ACH-000928,-1.2026507968260158
ACH-000929,-1.3232967663689952
ACH-000932,-1.4749857007888445
ACH-000935,-1.2481085916652863
ACH-000936,-1.197328241241124
ACH-000937,-1.4980865724757595
ACH-000938,-1.3833326981935523
ACH-000939,-1.7578345187184523
ACH-000941,-1.2876710419230617
ACH-000943,-1.4083166450805014
ACH-000946,-1.4565627367741143
ACH-000947,-1.347767802148336
ACH-000948,-1.4882532436875326
ACH-000950,-1.4027697100156755
ACH-000953,-1.3422918990024644
ACH-000954,-0.9872440994456562
ACH-000957,-1.1918319059038929
ACH-000958,-1.4606309861566842
ACH-000960,-1.3210458680549215
ACH-000963,-1.4671010369345232
ACH-000968,-1.311843204845228
ACH-000969,-1.3863506004704913
ACH-000972,-1.3445259062969457
ACH-000973,-1.3364394387821372
ACH-000974,-1.471499822001837
ACH-000978,-1.7081203195434156
ACH-000984,-1.2707197374471522
ACH-000986,-1.3649476926652102
ACH-000988,-1.326150383846648
ACH-000993,-1.0374517312124418
ACH-000994,-1.3800840042660192
ACH-000996,-1.4305964811935332
ACH-001001,-1.2092997375602104
ACH-001020,-1.22557964790455
ACH-001028,-1.2932466276140462
ACH-001031,-1.3961628071344667
ACH-001038,-1.2650486986775595
ACH-001048,-1.2573797456890476
ACH-001050,-1.3995595459362895
ACH-001053,-1.4321988254815654
ACH-001054,-1.3168505361347156
ACH-001061,-1.216171168392142
ACH-001067,-1.3736116531581777
ACH-001075,-1.1720434472848915
ACH-001096,-1.1374759539369883
ACH-001111,-1.194839011029979
ACH-001119,-1.4275321805195509
ACH-001128,-1.2098220120324141
ACH-001134,-1.0316691382328846
ACH-001151,-1.2484628333863506
ACH-001163,-1.4318381351471174
ACH-001164,-1.5138408111834054
ACH-001183,-1.2886958890090754
ACH-001192,-1.4509866165116019
ACH-001193,-1.2362089498265434
ACH-001196,-1.4876781719652947
ACH-001197,-1.2396559294429284
ACH-001205,-1.0421916647602787
ACH-001211,-1.083389769339298
ACH-001212,-1.1512947592100309
ACH-001228,-1.0332842038932564
ACH-001232,-1.1800239206603391
ACH-001239,-1.3151128277725326
ACH-001270,-1.0846497629345666
ACH-001274,-1.4406646734958293
ACH-001275,-1.2356276523616077
ACH-001277,-1.256573621736863
ACH-001278,-1.3828815469737967
ACH-001280,-1.4129527116680412
ACH-001283,-1.4565430103571395
ACH-001289,-1.1171930872747615
ACH-001300,-1.6967728478142483
ACH-001301,-1.1376340402516645
ACH-001302,-1.2906433274149165
ACH-001306,-1.2250167301916008
ACH-001318,-1.3086894279306145
ACH-001322,-1.2811842032292475
ACH-001328,-1.331027065122606
ACH-001332,-1.3049556656157044
ACH-001336,-1.3337743784708502
ACH-001346,-1.2962307491237697
ACH-001353,-1.3604715496733464
ACH-001354,-1.0852685269771476
ACH-001367,-1.1111895267034984
ACH-001368,-1.1561381371071036
ACH-001374,-1.0826354377202256
ACH-001377,-1.1894448490353913
ACH-001380,-1.2082291689780589
ACH-001391,-1.3096404215574733
ACH-001408,-1.3855341269175576
ACH-001430,-1.3483094292323177
ACH-001431,-1.2807225286792356
ACH-001450,-1.7535488408941615
ACH-001496,-1.226078695590865
ACH-001500,-1.3252747593206529
ACH-001523,-1.232887804376023
ACH-001532,-1.4111864064267663
ACH-001550,-1.329406904102309
ACH-001552,-1.15621979580739
ACH-001554,-1.3773538299812529
ACH-001654,-1.4879835437877935
ACH-001735,-1.3109714503327066
ACH-001736,-1.4655015998090848
ACH-001737,-1.5607618603021003
ACH-001740,-1.5197654233933595
ACH-001745,-1.5058489654123304
ACH-001765,-1.3449960362866722
