,POLR1A (25885)
ACH-000472,-1.0619964303140963
ACH-000473,-1.178548467214119
ACH-000475,-0.9535407892496356
ACH-000476,-1.072383797132334
ACH-000477,-1.1610787042412072
ACH-000479,-1.5600240335443432
ACH-000480,-1.093858977282879
ACH-000481,-1.2448528348210772
ACH-000483,-1.0867391970943845
ACH-000484,-1.1168975598956552
ACH-000485,-1.2880294754738617
ACH-000486,-0.8634587170979493
ACH-000487,-1.0788769056603684
ACH-000488,-0.996805636777779
ACH-000490,-1.049329981375043
ACH-000491,-1.1454258435620066
ACH-000495,-1.213131220644469
ACH-000496,-1.0808602114475063
ACH-000499,-1.0245489748279537
ACH-000500,-1.2238970672002831
ACH-000502,-1.0860176022882522
ACH-000503,-1.2813242434208687
ACH-000505,-1.026210302682029
ACH-000507,-1.120078502502237
ACH-000510,-1.2495294964047354
ACH-000511,-1.3154715999698725
ACH-000512,-1.1550920949411765
ACH-000516,-0.9570414865664201
ACH-000517,-1.1168220486545395
ACH-000518,-1.2357144189190432
ACH-000520,-1.2261800237011
ACH-000521,-0.9370357391395108
ACH-000522,-1.0924941823225305
ACH-000524,-1.084995249245478
ACH-000527,-1.1770959182222684
ACH-000528,-1.1195425603154634
ACH-000537,-1.1091221484900824
ACH-000541,-1.0281165583761342
ACH-000542,-1.2034534063634277
ACH-000544,-1.2619138561019214
ACH-000545,-1.0512598386815757
ACH-000547,-1.20180008944566
ACH-000548,-1.0710380849659362
ACH-000549,-1.129902441366006
ACH-000550,-0.8783821676806398
ACH-000552,-1.1495400276984524
ACH-000556,-1.1916208444114498
ACH-000557,-1.3735825792633023
ACH-000569,-1.2495708863137385
ACH-000570,-1.2181319902482919
ACH-000571,-1.0284541716705513
ACH-000573,-1.1770193179181243
ACH-000576,-0.8794702350446194
ACH-000579,-0.7286026048939841
ACH-000580,-0.9751955748841172
ACH-000584,-1.133069096690834
ACH-000585,-1.2129233683286125
ACH-000588,-1.0378505802632554
ACH-000589,-1.1302596471203423
ACH-000591,-1.0177141674562122
ACH-000593,-1.143687490794564
ACH-000600,-1.0783089104955543
ACH-000601,-1.1350441044084878
ACH-000605,-0.9854993103017566
ACH-000606,-1.0666546220430215
ACH-000608,-1.3818468331360785
ACH-000614,-0.9539314313517658
ACH-000616,-1.0709203175729725
ACH-000618,-1.1380381257839636
ACH-000619,-1.3844542168137646
ACH-000620,-1.1455618531115164
ACH-000621,-0.8931876842567803
ACH-000622,-1.0994214566481777
ACH-000623,-1.1612119031360348
ACH-000624,-1.329042024822977
ACH-000627,-1.1697792017839261
ACH-000630,-1.3590477707162387
ACH-000631,-1.015038706675808
ACH-000632,-1.1078032190843805
ACH-000633,-1.0615230757138008
ACH-000637,-1.075786959242737
ACH-000638,-1.160932689355695
ACH-000646,-0.8759359609802675
ACH-000647,-1.0012802843908482
ACH-000648,-1.467593033800185
ACH-000649,-1.2970451152209803
ACH-000651,-1.288691658924754
ACH-000652,-1.2170987549155785
ACH-000653,-1.0617972234321396
ACH-000657,-1.1406968539435638
ACH-000658,-0.956694815188216
ACH-000661,-1.1097663150634092
ACH-000662,-1.4867415389536185
ACH-000663,-1.153272755529415
ACH-000665,-1.2279993076155653
ACH-000671,-0.9687211956563344
ACH-000672,-0.9831589671081179
ACH-000673,-1.158376638883537
ACH-000676,-1.116310358867925
ACH-000677,-1.1552466120590934
ACH-000681,-1.0141541914241954
ACH-000683,-1.0413008688324434
ACH-000684,-1.1941304648398507
ACH-000688,-1.026001426633438
ACH-000693,-1.2137994429162746
ACH-000694,-1.1741246338188978
ACH-000695,-0.9595152946951604
ACH-000696,-1.1091479780389446
ACH-000697,-1.0399172621327488
ACH-000699,-0.9330919289665696
ACH-000701,-1.0315164819960945
ACH-000706,-1.1727339635137393
ACH-000711,-1.1474979247700254
ACH-000713,-0.9380924949527032
ACH-000714,-0.9097539733860808
ACH-000718,-1.3378496457489808
ACH-000720,-1.2071690215951074
ACH-000721,-1.1617726724215491
ACH-000724,-1.0753565007446315
ACH-000725,-1.0428126592383065
ACH-000732,-1.2822144091970007
ACH-000734,-1.0374105894582049
ACH-000735,-1.133339006048638
ACH-000736,-1.2330347487230702
ACH-000738,-1.1281364864205894
ACH-000746,-1.1582754976655254
ACH-000747,-1.0085617591518172
ACH-000748,-1.2509097919893706
ACH-000753,-1.247737031870862
ACH-000756,-1.1473979864454469
ACH-000757,-0.9740367300083826
ACH-000758,-1.0676273193979495
ACH-000760,-1.113548356073437
ACH-000762,-1.0969864494728607
ACH-000763,-1.042507095280935
ACH-000764,-1.1942581404268664
ACH-000765,-1.1631802813632517
ACH-000766,-1.1991267088441246
ACH-000767,-1.0567679037895432
ACH-000768,-1.1187031410938657
ACH-000769,-1.2968641516618082
ACH-000770,-1.2572483791800018
ACH-000771,-0.9032484323707719
ACH-000773,-1.0612716822648214
ACH-000776,-1.1212948961611655
ACH-000777,-1.3120395886404732
ACH-000778,-0.8960350752408849
ACH-000781,-1.0332612562120942
ACH-000782,-0.9342874980217156
ACH-000783,-0.7661176043441279
ACH-000784,-1.1382196937476583
ACH-000785,-1.2122391832760242
ACH-000787,-1.2589903698542289
ACH-000788,-1.124254808702143
ACH-000791,-0.9622357752226116
ACH-000792,-1.1337926923791588
ACH-000794,-1.2255600083291758
ACH-000796,-1.184115050342168
ACH-000798,-1.22004902184486
ACH-000799,-1.186744085743081
ACH-000800,-1.3045968112145945
ACH-000802,-1.4409724249723312
ACH-000804,-1.052524725646386
ACH-000805,-1.1211510585077664
ACH-000809,-1.0004757815822445
ACH-000810,-0.9451851854700936
ACH-000811,-0.9774952776726552
ACH-000817,-1.0975871957693666
ACH-000819,-1.0583716984547644
ACH-000820,-1.0716871525606748
ACH-000821,-0.8399582228356397
ACH-000822,-1.000105946190404
ACH-000823,-1.355504162879962
ACH-000824,-1.0901023806994259
ACH-000827,-1.089273562501668
ACH-000829,-1.0737436941289429
ACH-000831,-1.2986394510726451
ACH-000832,-0.9777207874051196
ACH-000833,-0.8158022612929793
ACH-000834,-1.12578493673683
ACH-000835,-1.2447479933960426
ACH-000836,-0.6850040806136902
ACH-000837,-1.0808223099846042
ACH-000838,-1.004460093121845
ACH-000839,-1.223241511032258
ACH-000840,-1.1438911048209242
ACH-000841,-1.0828518254564783
ACH-000843,-1.2058310435937671
ACH-000846,-1.139620684960314
ACH-000847,-1.2150175345485044
ACH-000848,-1.0341585915557556
ACH-000849,-1.0402940158214524
ACH-000851,-0.8908452696398541
ACH-000855,-1.3959764949565707
ACH-000856,-1.0178088006288952
ACH-000858,-1.1572515316522742
ACH-000859,-1.1078041530577845
ACH-000861,-1.1666212029741698
ACH-000862,-1.0802568056355888
ACH-000865,-1.1989192777230686
ACH-000866,-1.260021497488422
ACH-000867,-1.0533115634198134
ACH-000869,-0.9462285974504232
ACH-000872,-1.1295581253866795
ACH-000873,-1.140853650685344
ACH-000876,-1.1564735194573006
ACH-000878,-1.1497830392973702
ACH-000880,-1.0539890126048208
ACH-000881,-1.0347069977140115
ACH-000882,-0.980106072397158
ACH-000884,-1.0721577947411072
ACH-000885,-1.1409024876611011
ACH-000887,-1.0521682209408192
ACH-000889,-1.045280272106167
ACH-000896,-1.1886608495826918
ACH-000898,-1.0046027608359884
ACH-000900,-1.1534021477999656
ACH-000901,-1.143908108199802
ACH-000905,-1.110069758907625
ACH-000906,-1.2523614950298143
ACH-000907,-1.1185535130236843
ACH-000910,-1.1437594957778798
ACH-000911,-1.3433284357742912
ACH-000912,-1.0797574290204863
ACH-000913,-1.0663496791678388
ACH-000915,-1.0935315083131527
ACH-000916,-1.120912526502267
ACH-000917,-1.314067848376502
ACH-000920,-1.3560546959528912
ACH-000921,-1.2215187832923409
ACH-000924,-1.0749643472379404
ACH-000926,-1.0471710140014885
ACH-000928,-1.0068746704437668
ACH-000929,-1.2533272258427377
ACH-000932,-0.9739196801615416
ACH-000935,-1.1616349017964926
ACH-000936,-1.0142928813505745
ACH-000937,-1.3146708370867657
ACH-000938,-1.027559656075403
ACH-000939,-0.6287274820498266
ACH-000941,-1.1221853970667048
ACH-000943,-1.0830958792497212
ACH-000946,-1.0142501963762152
ACH-000947,-1.1738299500602036
ACH-000948,-1.0395398681185195
ACH-000950,-0.9110783562624444
ACH-000953,-1.2708788161465323
ACH-000954,-1.2858891530257173
ACH-000957,-1.089488740159139
ACH-000958,-1.1113903740283329
ACH-000960,-1.0224537194263292
ACH-000963,-1.7434343256291618
ACH-000968,-0.9038008781566791
ACH-000969,-1.036900364401457
ACH-000972,-1.136986381610539
ACH-000973,-1.2292778067938177
ACH-000974,-1.2313893424654754
ACH-000978,-0.9185142186857604
ACH-000984,-1.240587415333016
ACH-000986,-1.1066931868562024
ACH-000988,-1.1364901558441638
ACH-000993,-1.2356245598099207
ACH-000994,-0.9306400426817382
ACH-000996,-1.0951768790822285
ACH-001001,-1.0953432214541998
ACH-001020,-0.8932307043265073
ACH-001028,-1.1504309299160682
ACH-001031,-1.2010357813372492
ACH-001038,-1.2235383350023743
ACH-001048,-1.1847741319417773
ACH-001050,-1.1053021963489702
ACH-001053,-1.0803124305114642
ACH-001054,-1.0904607943356697
ACH-001061,-0.9036226537635468
ACH-001067,-1.2016473323238193
ACH-001075,-1.1951773621371375
ACH-001096,-1.111348115993222
ACH-001111,-1.0008941108860532
ACH-001119,-1.3597730496090077
ACH-001128,-0.5583554775597009
ACH-001134,-1.0876426831017527
ACH-001151,-1.1317487768161267
ACH-001163,-1.2005023694833996
ACH-001164,-0.9577533520496466
ACH-001183,-0.9322002395940544
ACH-001192,-1.0461515726238326
ACH-001193,-1.1168450506572278
ACH-001196,-1.0781438837182111
ACH-001197,-1.0545439246477863
ACH-001205,-1.1792853514589643
ACH-001211,-1.0208922981728128
ACH-001212,-0.9344083260048429
ACH-001228,-0.9978377240527236
ACH-001232,-1.1368625269912305
ACH-001239,-0.923303624118336
ACH-001270,-1.1235651050118662
ACH-001274,-1.1523773341137076
ACH-001275,-1.180826696956481
ACH-001277,-0.9104561527327896
ACH-001278,-1.1733527330106994
ACH-001280,-1.1619524513873332
ACH-001283,-1.0459829391751418
ACH-001289,-1.0451604892363755
ACH-001300,-1.0899545912514956
ACH-001301,-0.9726768936014888
ACH-001302,-1.035801133976656
ACH-001306,-1.2873089131880249
ACH-001318,-1.1613541062435644
ACH-001322,-1.2023147555385396
ACH-001328,-1.0986573463588232
ACH-001332,-1.108512490174316
ACH-001336,-1.1777769109269056
ACH-001346,-1.2047197779532188
ACH-001353,-1.2016666245923326
ACH-001354,-1.156925244964016
ACH-001367,-0.8982323016103798
ACH-001368,-1.095608496834004
ACH-001374,-1.5484393773056635
ACH-001377,-1.1834389443319342
ACH-001380,-1.0936021376969458
ACH-001391,-1.0922820314767794
ACH-001408,-1.104872520686148
ACH-001430,-0.8698657209818589
ACH-001431,-0.8774655468695489
ACH-001450,-0.8683483937840764
ACH-001496,-0.8497599893453432
ACH-001500,-1.0207671300550865
ACH-001523,-1.1638262708420546
ACH-001532,-1.1281067018467108
ACH-001550,-1.0042237315943088
ACH-001552,-1.291164302390635
ACH-001554,-1.070315801244745
ACH-001654,-1.1523023325158692
ACH-001735,-1.2866187924446129
ACH-001736,-1.2210755270161469
ACH-001737,-1.4322608195599182
ACH-001740,-0.9382004365619914
ACH-001745,-0.9287744677194116
ACH-001765,-0.8773073612571942
