,AKT2 (208)
ACH-000486,-0.11722875225606355
ACH-000487,-0.2681764892653129
ACH-000488,-0.003866392082476331
ACH-000490,-0.026657697282543042
ACH-000491,-0.13042361863817922
ACH-000495,-0.196260383752428
ACH-000496,-0.2626842641014077
ACH-000499,-0.15040900620799175
ACH-000500,-0.4321011219245598
ACH-000502,-0.05906701323976421
ACH-000503,-0.2429978327680783
ACH-000505,-0.16483791854153249
ACH-000507,-0.2232302247678031
ACH-000510,-0.2311641697040676
ACH-000511,0.007673699813352237
ACH-000512,-0.3328824353295674
ACH-000516,-0.057209772631445874
ACH-000517,-0.1963356530585805
ACH-000518,-0.2619947574128303
ACH-000520,-0.04111085846267394
ACH-000521,-0.2301935139074616
ACH-000522,-0.19556165516071655
ACH-000524,-0.2765085038030677
ACH-000527,-0.27839598462983195
ACH-000528,-0.12465958894318165
ACH-000537,0.048884937147900716
ACH-000541,-0.7941841782420541
ACH-000542,-0.11248621987872284
ACH-000544,-0.09052298525986599
ACH-000545,-0.2040631299500439
ACH-000547,-0.35739090281037417
ACH-000548,-0.10073161046055644
ACH-000549,-0.22303431268120008
ACH-000550,-0.029129316920612918
ACH-000552,-0.13506728301056045
ACH-000556,-0.2998362746743945
ACH-000557,-0.11557233355228864
ACH-000569,0.11217367004328116
ACH-000570,-0.12913083442276155
ACH-000571,-0.13100794614526934
ACH-000573,-0.10814422922205504
ACH-000576,-0.2788042352691274
ACH-000579,-0.22574161072356316
ACH-000580,-0.0941363467876662
ACH-000584,-0.2577729891955629
ACH-000585,-0.2469885582987548
ACH-000588,-0.21457811735482024
ACH-000589,-0.19773759051150366
ACH-000591,-0.2173690708204904
ACH-000593,-0.11001986488453873
ACH-000600,-0.2790858967602953
ACH-000601,-0.062077367039585565
ACH-000605,-0.15184918182816598
ACH-000606,-0.06690500059440194
ACH-000608,-0.1503333817839177
ACH-000614,0.2349622823020012
ACH-000616,-0.1802504926391029
ACH-000618,0.041497167369396265
ACH-000619,-0.0004486283937280334
ACH-000620,-0.4559036146811106
ACH-000621,-0.16192084349109626
ACH-000622,-0.048417126365238435
ACH-000623,-0.1475591719411537
ACH-000624,0.009082836003243043
ACH-000627,-0.3467176505045025
ACH-000630,-0.08498617512569144
ACH-000631,-0.25095471351672594
ACH-000632,-0.11317413146475287
ACH-000633,-0.16295091737007728
ACH-000637,-0.15959105913172653
ACH-000638,-0.13164471978726627
ACH-000646,-0.6397114157357084
ACH-000647,-0.12021857097360053
ACH-000648,-0.10037473885070014
ACH-000649,-0.2557199045624247
ACH-000651,-0.0667216782161801
ACH-000652,-0.11618769653221407
ACH-000653,-0.21982099067440075
ACH-000657,-0.11969553314521338
ACH-000658,-0.564258224507484
ACH-000661,0.03654737007118751
ACH-000662,-0.3107829194271653
ACH-000663,-0.21582592191910024
ACH-000665,-0.04761689478668733
ACH-000671,-0.3593397355474113
ACH-000672,-0.1979854806246204
ACH-000673,-0.09606845460187986
ACH-000676,-0.1195445114221396
ACH-000677,-0.0946749486459782
ACH-000681,-0.5033441688230602
ACH-000683,-0.059042249766940176
ACH-000684,-0.02694997543061774
ACH-000688,0.00299621430834572
ACH-000693,-0.09751993477579723
ACH-000694,-0.22850551107076456
ACH-000695,-0.02740140638935258
ACH-000696,-0.01959848267460779
ACH-000697,-0.019523038642252303
ACH-000699,-0.18260403146539064
ACH-000701,-0.21847979135170395
ACH-000706,-0.18932538077154668
ACH-000711,-0.17433414485389276
ACH-000713,-0.153656165393649
ACH-000714,-0.2761935970135957
ACH-000718,-0.023363550613026463
ACH-000720,-0.08703652670164727
ACH-000721,-0.17715596439621334
ACH-000724,-0.011267431235902792
ACH-000725,-0.25487534542197715
ACH-000732,0.030012084747705357
ACH-000734,-0.4220235629097807
ACH-000735,-0.07736804016169095
ACH-000736,-0.2712306710920612
ACH-000738,-0.004977168837969511
ACH-000746,-0.3385218511438915
ACH-000747,-0.2348465046151812
ACH-000748,-0.26786387876703405
ACH-000753,-0.06451662276184025
ACH-000756,-0.2386800190475521
ACH-000757,-0.3370941781629416
ACH-000758,-0.11350161006739075
ACH-000760,-0.1919462693113509
ACH-000762,-0.1258606611169205
ACH-000763,-0.5034563861950621
ACH-000764,-0.479639831331357
ACH-000765,-0.030420362120792813
ACH-000766,-0.27408648407909914
ACH-000767,-0.15105723340039864
ACH-000768,-0.10028136069559344
ACH-000769,-0.18021128605534276
ACH-000770,-0.35807827690495875
ACH-000771,0.1569906105532336
ACH-000773,-0.31735664481889503
ACH-000776,-0.28287237091988404
ACH-000777,-0.289810912962125
ACH-000778,-0.09420275812769068
ACH-000781,-0.2480010416463945
ACH-000782,-0.15653039059315246
ACH-000783,-0.3371509664829909
ACH-000784,-0.23432668230554576
ACH-000785,-0.08949939455445455
ACH-000787,-0.3340571331626635
ACH-000788,-0.13032131923408
ACH-000791,-0.18818539258221645
ACH-000792,-0.14413083413872485
ACH-000794,-0.06063509933619408
ACH-000796,-0.08176725812782386
ACH-000798,-0.07688016749649446
ACH-000799,-0.1558626571482419
ACH-000800,-0.014668054632474952
ACH-000802,-0.11903237445962155
ACH-000804,-0.025797837085229543
ACH-000805,-0.0509240632039408
ACH-000809,-0.24808835001370874
ACH-000810,0.03117705262820232
ACH-000811,-0.23517040468820746
ACH-000817,-0.4299630083951868
ACH-000819,-0.43548023619366794
ACH-000820,-0.3410515588510135
ACH-000821,-0.4682868574636814
ACH-000822,-0.1613020962082314
ACH-000823,-0.19433734010804735
ACH-000824,-0.27224857981435857
ACH-000827,-0.021694903769348232
ACH-000829,-0.3683027783290408
ACH-000831,0.03076516020173685
ACH-000832,-0.06990188021969207
ACH-000833,-0.17220599604257622
ACH-000834,-0.2577619482260022
ACH-000835,-0.17990524387707718
ACH-000836,-0.13193886294081056
ACH-000837,-0.1901466877241348
ACH-000838,-0.5496063936686095
ACH-000839,-0.1850226486248543
ACH-000840,-0.19648019570551967
ACH-000841,-0.07747536409530988
ACH-000843,-0.2383345225999203
ACH-000846,-0.24556986076359205
ACH-000847,0.05012662942470861
ACH-000848,-0.3187616523719097
ACH-000849,-0.038882946465165255
ACH-000851,-0.03817272420565996
ACH-000855,-0.12647587661125925
ACH-000856,-0.3322217726080171
ACH-000858,-0.20290291922666667
ACH-000859,-0.07575019782673648
ACH-000861,-0.11148133482413412
ACH-000862,-0.22848117848039265
ACH-000865,-0.1565778574962065
ACH-000866,-0.03331752629600112
ACH-000867,-0.10355534371018782
ACH-000869,-0.15451621267179094
ACH-000872,-0.15156150888498576
ACH-000873,-0.08800294171848673
ACH-000876,-0.5273225385301028
ACH-000878,-0.13739165840035056
ACH-000880,0.21988359808670505
ACH-000881,0.08411197311138015
ACH-000882,0.016144617618562562
ACH-000884,-0.21861533209450748
ACH-000885,-0.19524432081054824
ACH-000887,-0.1055947414403048
ACH-000889,-0.2056444217300439
ACH-000896,-0.2407526780238824
ACH-000898,-0.09818836054490404
ACH-000900,-0.18537784912750502
ACH-000901,-0.15557289052015638
ACH-000905,-0.11001352096648444
ACH-000906,-0.07161216523265779
ACH-000907,-0.104356326382851
ACH-000910,-0.07540014602619065
ACH-000911,-0.19265092622222116
ACH-000912,-0.0753786382008166
ACH-000913,-0.2089772502559672
ACH-000915,0.07367916840967123
ACH-000916,-0.3345376556320473
ACH-000917,-0.2536357501338215
ACH-000920,-0.23392933759952544
ACH-000921,0.004664633566017318
ACH-000924,-0.1091922266815738
ACH-000926,-0.1636497107863967
ACH-000928,-0.09722511812220566
ACH-000929,-0.3436009511183466
ACH-000932,-0.1904327522072481
ACH-000935,-0.20793681701013814
ACH-000936,-0.30220652103751033
ACH-000937,-0.1608368380925824
ACH-000938,-0.7072730350143699
ACH-000939,-0.2020991652169518
ACH-000941,-0.19697373559920134
ACH-000943,-0.07577837174282061
ACH-000946,-0.036739269320212285
ACH-000947,-0.07550645316507043
ACH-000948,-0.21123301405792846
ACH-000950,-0.1247401166600501
ACH-000953,-0.22631347626702414
ACH-000954,-0.16153600387703393
ACH-000957,-0.2669688870629677
ACH-000958,-0.057083885213961426
ACH-000960,-0.38346195503019104
ACH-000963,-0.12002819044802772
ACH-000968,-0.02938556954228208
ACH-000969,-0.14528840053125688
ACH-000972,-0.3569341032176295
ACH-000973,-0.12839574830021688
ACH-000974,0.02089336346172975
ACH-000978,-0.35019095260812105
ACH-000984,-0.2512489270692683
ACH-000986,-0.03330414830749416
ACH-000988,-0.03637113578912825
ACH-000993,-0.034746521625133704
ACH-000994,-0.1020472317241316
ACH-000996,-0.2193951633197219
ACH-001001,-0.11925966673826975
ACH-001020,-0.12438937027723028
ACH-001028,-0.0497328590580241
ACH-001031,-0.13181117498291853
ACH-001038,-0.05105040602912013
ACH-001048,-0.13758156206697714
ACH-001050,-0.3083117187936884
ACH-001053,-0.17126975309979992
ACH-001054,0.11677304233302775
ACH-001061,-0.033716780961992696
ACH-001067,-0.1616388946177341
ACH-001075,-0.2898717298465384
ACH-001096,-0.11340629267869448
ACH-001111,-0.06647646361598107
ACH-001119,-0.25906602663311284
ACH-001128,-0.473770152657594
ACH-001134,-0.11035491156190202
ACH-001151,-0.20389413879223808
ACH-001163,-0.16262447191539373
ACH-001164,-0.28242117332151195
ACH-001183,-0.18712018827064567
ACH-001192,-0.14405473416550713
ACH-001193,-0.2692746347854897
ACH-001196,-0.0646152745179423
ACH-001197,-0.3017521162184767
ACH-001205,-0.11335432903343515
ACH-001211,0.009971495339865504
ACH-001212,-0.17121193596702675
ACH-001228,-0.08972203192283107
ACH-001232,-0.025530547369512126
ACH-001239,-0.06617383752447695
ACH-001270,0.14838652730735144
ACH-001274,-0.0625814969942932
ACH-001275,0.1742770903701446
ACH-001277,-0.07852255896936196
ACH-001278,-0.1799619524698527
ACH-001280,-0.16524103013654054
ACH-001283,-0.1664799615117422
ACH-001289,-0.20273539503868465
ACH-001300,-0.12861979531029682
ACH-001301,-0.2502127103020545
ACH-001302,-0.3180534533299797
ACH-001306,0.09192704785828536
ACH-001318,0.06527154147845954
ACH-001322,-0.13418467218169486
ACH-001328,-0.2390521581683437
ACH-001332,0.07025803161481893
ACH-001336,-0.008032347696831562
ACH-001346,-0.010022713321161471
ACH-001353,-0.09419977626479087
ACH-001354,0.06480511670978395
ACH-001367,-0.047243962031882455
ACH-001368,-0.13964725121316324
ACH-001374,-0.3733759357647351
ACH-001377,-0.15553429064561644
ACH-001380,-0.09927648119567592
ACH-001391,0.001267222743451323
ACH-001408,-0.0948945327695599
ACH-001430,0.0603203266995535
ACH-001431,-0.06901183932031446
ACH-001450,7.346499239279385e-05
ACH-001496,-0.14107700132304996
ACH-001500,-0.2585086889004506
ACH-001523,-0.08512244410861716
ACH-001532,-0.010376614451801271
ACH-001550,-0.2639789866435202
ACH-001552,-0.2123714953322135
ACH-001554,-0.12806637927538936
ACH-001654,-0.08151281396313513
ACH-001735,-0.19193128927462585
ACH-001736,-0.1934729170788096
ACH-001737,0.253892182842193
ACH-001740,-0.17707906810210228
ACH-001745,-0.049656141214604106
ACH-001765,-0.1400665320915887
