,LUC7L2 (51631)
ACH-000272,-0.540633510339751
ACH-000274,-0.214895687355042
ACH-000277,-0.14841735929039546
ACH-000278,-0.6324104896803406
ACH-000279,-0.6510271664559956
ACH-000280,-0.19260015164469035
ACH-000281,-0.3686922055679519
ACH-000288,-0.3495450544949578
ACH-000291,-0.13824366013811368
ACH-000293,-0.5379464038897126
ACH-000294,-0.5225474880005576
ACH-000295,-0.1869277404037876
ACH-000296,-0.3035869687751749
ACH-000302,-0.3306480835291999
ACH-000304,-0.4507057676744469
ACH-000307,-0.2838404472535995
ACH-000308,-0.3608157358325177
ACH-000310,-0.21455876425702491
ACH-000311,-0.2829769584728174
ACH-000312,-0.22194698057475726
ACH-000315,-0.4137967500898035
ACH-000316,-0.4922004929749249
ACH-000317,-0.5692942973154389
ACH-000318,-0.3802020314537099
ACH-000319,-0.2882652685244705
ACH-000320,-0.5421278072226767
ACH-000322,-0.27415759441960075
ACH-000323,-0.09306064600351006
ACH-000324,-0.2058318165652488
ACH-000329,-0.1571482143262348
ACH-000330,-0.42922968284554985
ACH-000331,-0.4654836841419676
ACH-000332,-0.2724988021204789
ACH-000334,-0.233065904180662
ACH-000335,-0.018817384282745386
ACH-000336,-0.20012900168327236
ACH-000337,-0.24952635231066894
ACH-000338,-0.15505860502035107
ACH-000339,-0.21915692023386105
ACH-000341,-0.30604216367984016
ACH-000348,-0.6288543148111674
ACH-000350,-0.13909594848545154
ACH-000352,-0.3728735306289366
ACH-000356,-1.065387664537152
ACH-000361,-0.017689147302953713
ACH-000362,0.11946819470491235
ACH-000363,-0.18135008627442867
ACH-000364,-0.2603015090456037
ACH-000365,-0.0907823745320812
ACH-000366,-0.25827690978419315
ACH-000368,-0.4520371297067658
ACH-000374,-0.3768181829083936
ACH-000375,-0.23891392090656266
ACH-000376,-0.3812051060253929
ACH-000381,-0.1285999255855666
ACH-000383,-0.14130341869002436
ACH-000387,-0.6067090277039977
ACH-000389,-0.5452665301765429
ACH-000390,-0.2619488274450551
ACH-000393,-0.3450489190695293
ACH-000395,-0.2270042317016456
ACH-000396,-0.23652392279746656
ACH-000397,-0.6148338196921768
ACH-000401,-0.08441842618275143
ACH-000402,-0.3437389616675032
ACH-000403,-0.3422910962774116
ACH-000404,-0.32293907055309
ACH-000406,-0.622154578101295
ACH-000407,-0.18147761646618452
ACH-000408,-0.12631380728902228
ACH-000410,-0.7242546539080505
ACH-000411,-0.21260719363510008
ACH-000414,-0.10196644798088524
ACH-000415,-0.13323606404854416
ACH-000416,-0.3752697574719853
ACH-000420,-0.5635591124329015
ACH-000421,-0.19578339524292435
ACH-000424,-0.4321247662786105
ACH-000425,-0.15979084847601654
ACH-000426,-0.4014261532410014
ACH-000427,-0.328536464671826
ACH-000433,-0.45049098921108
ACH-000435,-0.09033592596146668
ACH-000436,-0.23753530567049666
ACH-000444,-0.18133091153101488
ACH-000445,-0.08812959612396806
ACH-000448,-0.18228463241596726
ACH-000450,-0.3443639941953533
ACH-000452,-0.22403396155395314
ACH-000454,-0.464151186263241
ACH-000458,-0.3688026582769469
ACH-000459,-0.673365147244975
ACH-000460,-0.5916426283327649
ACH-000461,-0.20741689193080973
ACH-000463,-0.2180122840411709
ACH-000464,-0.11076633510736422
ACH-000466,-0.41140679120823137
ACH-000467,-0.4382714919828835
ACH-000468,-0.4056357601321263
ACH-000469,-0.4915129862260583
ACH-000470,-0.4160253960335071
ACH-000471,-0.4513584840464809
ACH-000472,-0.6851288569706951
ACH-000473,-0.27452744147951125
ACH-000475,-0.12984006015408622
ACH-000476,-0.2432566563944797
ACH-000477,-0.2890799738270729
ACH-000479,-0.320624543016835
ACH-000480,-0.3898414043058242
ACH-000481,-0.11476075131142265
ACH-000483,-0.6487350870361507
ACH-000484,-0.06189014114805279
ACH-000485,-0.25759249396031136
ACH-000486,0.042316957067381936
ACH-000487,-0.6533315883636879
ACH-000488,-0.29690595196763536
ACH-000490,-0.14052577355585982
ACH-000491,-0.3148509146495901
ACH-000495,-0.9203452049056068
ACH-000496,-0.5950642779777001
ACH-000499,-0.5201573314475166
ACH-000500,-0.13799168251569036
ACH-000502,-0.4459745832799154
ACH-000503,-0.5414211644855075
ACH-000505,-0.31824372097637144
ACH-000507,-0.27270650229597765
ACH-000510,-0.3527490922192071
ACH-000511,-0.30282795614350866
ACH-000512,-0.3199374019678206
ACH-000516,-0.5148232809788169
ACH-000517,-0.5135881403852858
ACH-000518,-0.524336174525431
ACH-000520,-0.3763302787004121
ACH-000521,-0.4366383258352067
ACH-000522,-0.4485533904547456
ACH-000524,-0.15226224339118474
ACH-000527,-0.21581309361001866
ACH-000528,-0.2202654315771221
ACH-000537,-0.09869846262081332
ACH-000541,-0.35576923273493216
ACH-000542,-0.16962324825984187
ACH-000544,-0.2783301604588819
ACH-000545,-0.23981391553969295
ACH-000547,-0.09401384125464464
ACH-000548,-0.3083212984928957
ACH-000549,-0.3328485864563824
ACH-000550,-0.37219956445414404
ACH-000552,-0.4988183346742531
ACH-000556,-0.06131280001528349
ACH-000557,-0.07921155525881457
ACH-000569,-0.16381349250212204
ACH-000570,-0.2158668929589274
ACH-000571,-0.3270765182196142
ACH-000573,-0.4262996194827368
ACH-000576,-0.4231313176399174
ACH-000579,-0.32221828530688895
ACH-000580,-0.09478745532615238
ACH-000584,-0.3150827861874841
ACH-000585,-0.5519623830965479
ACH-000588,-0.35307885681549583
ACH-000589,-0.3978222187277419
ACH-000591,-0.457257960670785
ACH-000593,-0.2658372206188056
ACH-000600,-0.3905079825951589
ACH-000601,-0.4711601793467085
ACH-000605,-0.49656168023405
ACH-000606,-0.3467506233270131
ACH-000608,-0.15034723177680534
ACH-000614,-0.21937016354269195
ACH-000616,-0.16808428838763276
ACH-000618,-0.12622544790721382
ACH-000619,-0.21255496227265824
ACH-000620,-0.15231810344792546
ACH-000621,-0.3005071159167844
ACH-000622,-0.2511692699868361
ACH-000623,-0.4650308416680626
ACH-000624,-0.2943950188990076
ACH-000627,-0.4869404954498017
ACH-000630,-0.31572180329806143
ACH-000631,-0.3917905890131932
ACH-000632,-0.4317699104476905
ACH-000633,-0.2529545338278148
ACH-000637,-0.07751822608598098
ACH-000638,-0.6502029478402666
ACH-000646,0.11314317844862085
ACH-000647,-0.05193220055526128
ACH-000648,-0.28834588704621683
ACH-000649,-0.6353228866721129
ACH-000651,-0.26167530594480204
ACH-000652,-0.4856511952400835
ACH-000653,-0.3207986817683179
ACH-000657,-0.13419078712315874
ACH-000658,-0.527622038036386
ACH-000661,-0.20542710604281028
ACH-000662,-0.4789798327921042
ACH-000663,-0.01271931962542898
ACH-000665,-0.14527821979757927
ACH-000671,-0.25449339626102346
ACH-000672,-0.2440344301606052
ACH-000673,-0.17629936119523862
ACH-000676,-0.23270833827933515
ACH-000677,-0.1065156441132816
ACH-000681,-0.1885188704916508
ACH-000683,-0.2968063484321425
ACH-000684,-0.5702838843319182
ACH-000688,-0.21726607848741156
ACH-000693,-0.32125547568730894
ACH-000694,-0.2195739737287244
ACH-000695,-0.056843803337188324
ACH-000696,-0.4338984837725007
ACH-000697,-0.21312428677561304
ACH-000699,-0.2524779350089326
ACH-000701,-0.21682958740493205
ACH-000706,-0.3706767896149693
ACH-000711,-0.4128254022592759
ACH-000713,-0.18162516378472912
ACH-000714,-0.2523204023763999
ACH-000718,-0.38734529514117344
ACH-000720,-0.3077599365854324
ACH-000721,-0.2692429479409826
ACH-000724,-0.2727178399859438
ACH-000725,-0.3087016849185627
ACH-000732,-0.07497528504408195
ACH-000734,-0.2673204322546049
ACH-000735,-0.3861462818165239
ACH-000736,-0.4791819304843865
ACH-000738,-0.10798290533222203
ACH-000746,-0.2240089975217499
ACH-000747,-0.4322508693152972
ACH-000748,-0.18792812079991905
ACH-000753,-0.26322120117484343
ACH-000756,-0.15997511274508466
ACH-000757,-0.2156375200243769
ACH-000758,-0.3891013225880805
ACH-000760,-0.1899921095052838
ACH-000762,-0.2370045097205003
ACH-000763,-0.5391333128829492
ACH-000764,-0.4080848695123643
ACH-000765,-0.3785418634614535
ACH-000766,-0.3125629420927205
ACH-000767,-0.4985617751275606
ACH-000768,-0.8507867473556809
ACH-000769,0.03808414789815985
ACH-000770,-0.5048554376175329
ACH-000771,-0.5812934006756256
ACH-000773,-0.20259770637721672
ACH-000776,-0.05940962879433826
ACH-000777,-0.024563052613065985
ACH-000778,-0.3091127413484632
ACH-000781,-0.313053152463145
ACH-000782,-0.09282505585774924
ACH-000783,-0.3644818889897221
ACH-000784,-0.419973317395446
ACH-000785,-0.30383471425303643
ACH-000787,-0.4945418370706597
ACH-000788,-0.21364511467929428
ACH-000791,-0.3087828506328738
ACH-000792,-0.5921745237546875
ACH-000794,-0.4606308308762471
ACH-000796,-0.026310053898907712
ACH-000798,-0.4604078735119257
ACH-000799,-0.5771527736384793
ACH-000800,-0.2787781638961585
ACH-000802,-0.4567554415588381
ACH-000804,-0.21515315345835975
ACH-000805,-0.4274460232716241
ACH-000809,-0.26152179477428944
ACH-000810,-0.3580935900782817
ACH-000811,-0.3089950565699772
ACH-000817,-0.4831705539128578
ACH-000819,-0.35390340000162884
ACH-000820,-0.5271008954499771
ACH-000821,-1.029063904267416
ACH-000822,-0.1711331871200003
ACH-000823,-0.2985587153949853
ACH-000824,-0.10943023687364964
ACH-000827,-0.3910682723853064
ACH-000829,-0.3889295959680638
ACH-000831,-0.1145650237432034
ACH-000832,-0.7238182223127246
ACH-000833,-0.4770167713692995
ACH-000834,-0.36887716031233003
ACH-000835,-0.3060218370734307
ACH-000836,0.0533960363120464
ACH-000837,-0.15637690366561438
ACH-000838,0.10991069698711776
ACH-000839,-0.3752309186820477
ACH-000840,-0.6093582555635224
ACH-000841,-0.3936899677625672
ACH-000843,-0.39366737581368
ACH-000846,-0.3864059578001984
ACH-000847,-0.5317951260776755
ACH-000848,-0.17853358759677174
ACH-000849,-0.2921784074570837
ACH-000851,-0.3405513855358507
ACH-000855,-0.2500034208282114
ACH-000856,-0.26363524936671506
ACH-000858,0.003730016891234302
ACH-000859,-0.2399002039942857
ACH-000861,-0.5090434690333118
ACH-000862,0.18212047601767348
ACH-000865,-0.20507795633122164
ACH-000866,-0.35860243374228834
ACH-000867,-0.8256869843154007
ACH-000869,-0.473413879452459
ACH-000872,-0.18148980884884505
ACH-000873,-0.3214192088573178
ACH-000876,-0.4389767218152797
ACH-000878,-0.2375431832975986
ACH-000880,-0.2988067047920835
ACH-000881,-0.15963101431766544
ACH-000882,-0.2467586192919918
ACH-000884,-0.5944872456865151
ACH-000885,-0.35614319420136525
ACH-000887,-0.2382393746513873
ACH-000889,-0.3131061025146193
ACH-000896,-0.18508911372352554
ACH-000898,-0.21603012786687165
ACH-000900,-0.5860643367452951
ACH-000901,-0.2274691372606626
ACH-000905,-0.11304363708973705
ACH-000906,-0.2263266277896656
ACH-000907,-0.446249379052796
ACH-000910,-0.10483204990675382
ACH-000911,-0.4530221482892702
ACH-000912,-0.5021431055065848
ACH-000913,-0.6201413707783736
ACH-000915,-0.25842026663064144
ACH-000916,-0.7332157044027294
ACH-000917,-0.3377892815331966
ACH-000920,-0.20562320243653465
ACH-000921,-0.464958312089213
ACH-000924,-0.36083045895397015
ACH-000926,-0.43641617129830973
ACH-000928,-0.5499228332973822
ACH-000929,-0.53212909336084
ACH-000932,-0.3180437049317445
ACH-000935,-0.13834603154680475
ACH-000936,-0.2548435321329629
ACH-000937,-0.3287003797897401
ACH-000938,-0.6317482820253734
ACH-000939,-0.20256115330856345
ACH-000941,-0.07950718396446732
ACH-000943,-0.41170576222213695
ACH-000946,-0.3920568612264543
ACH-000947,-0.15004973278386874
ACH-000948,-0.5707848674716443
ACH-000950,-0.19037778241659656
ACH-000953,-0.23056391997471165
ACH-000954,-0.16888326815000898
ACH-000957,-0.290732137008055
ACH-000958,-0.4561822656064396
ACH-000960,-0.4158559990481801
ACH-000963,-0.5129791403399864
ACH-000968,-0.340176491839235
ACH-000969,-0.13196012763922052
ACH-000972,-0.4547691464976796
ACH-000973,-0.1663522360461656
ACH-000974,-0.2781110442481541
ACH-000978,-0.4597780955458324
ACH-000984,-0.12557381120618638
ACH-000986,-0.6011288149596038
ACH-000988,-0.39539296007610736
ACH-000993,-0.07197026776457521
ACH-000994,-0.4316922232367105
ACH-000996,-0.1805141224626211
ACH-001001,-0.14517876948648373
ACH-001020,-0.3030910421678753
ACH-001028,-0.274112225933989
ACH-001031,-0.24505139779434598
ACH-001038,-0.3600266493173752
ACH-001048,-0.4006435587774083
ACH-001050,-0.3781044941592341
ACH-001053,-0.5255706812863925
ACH-001054,-0.34478381401447183
ACH-001061,-0.3182138863567224
ACH-001067,-0.4044166881188784
ACH-001075,-0.14969385516454453
ACH-001096,-0.5621750155034665
ACH-001111,-0.3905733785774673
ACH-001119,-0.07090329859521195
ACH-001128,-0.20639694490486665
ACH-001134,-0.37784898337504064
ACH-001151,-0.3272572256697188
ACH-001163,-0.1887999122639461
ACH-001164,-0.231678813917985
ACH-001183,-0.22703727963809914
ACH-001192,-0.4091710906120232
ACH-001193,-0.04138972318812783
ACH-001196,-0.4219813925131531
ACH-001197,-0.18115908663945768
ACH-001205,-0.35462864308961023
ACH-001211,-0.2781349842652047
ACH-001212,-0.2564634333346053
ACH-001228,-0.94942193518726
ACH-001232,-0.32384447681480644
ACH-001239,-0.27269808065772755
ACH-001270,-0.3719551934690203
ACH-001274,-0.1807810884459353
ACH-001275,0.10311567972234154
ACH-001277,-0.115030586889555
ACH-001278,-0.1728557531261122
ACH-001280,-0.1706745840350733
ACH-001283,0.07571295726390002
ACH-001289,-0.08026823672832031
ACH-001300,-0.3990285857367407
ACH-001301,-0.2281682183841541
ACH-001302,-0.0512086265334012
ACH-001306,-0.06444355764160037
ACH-001318,-0.15461697842840266
ACH-001322,-0.0982950166631142
ACH-001328,-0.5428185532693176
ACH-001332,-0.7618144432485813
ACH-001336,-0.2392588686206659
ACH-001346,-0.3214954584329616
ACH-001353,0.20709040069843712
ACH-001354,-0.3292775205554632
ACH-001367,-0.3063624244537007
ACH-001368,-0.58997022576917
ACH-001374,0.035531145428332606
ACH-001377,-0.16710283782536384
ACH-001380,-0.2897946125848473
ACH-001391,-0.31780128970279165
ACH-001408,-0.28170156405991004
ACH-001430,-0.27481298995878634
ACH-001431,-0.5983175238174399
ACH-001450,-0.3611463294164328
ACH-001496,-0.14291701643773444
ACH-001500,-0.07003675974158849
ACH-001523,-0.3857990634029028
ACH-001532,-0.3694386462511458
ACH-001550,-0.13906488329811914
ACH-001552,-0.0581030452261572
ACH-001554,-0.22795355920405144
ACH-001654,-0.7655452990689484
ACH-001735,-0.09530987570276964
ACH-001736,-0.2370710641163089
ACH-001737,-0.6463493793905141
ACH-001740,-0.1036850587910006
ACH-001745,-0.16131933434612594
ACH-001765,-0.4001576496457545
