,IMP3 (55272)
ACH-000499,-1.0959996449529383
ACH-000500,-1.4180012210754207
ACH-000502,-0.9152805971026371
ACH-000503,-0.8922581429200664
ACH-000505,-0.9724482521616559
ACH-000507,-0.977836640633832
ACH-000510,-0.9998014251828496
ACH-000511,-1.0486387464947662
ACH-000512,-0.5563130024524015
ACH-000516,-0.8924005995707988
ACH-000517,-1.1041174583832405
ACH-000518,-1.4832028770306471
ACH-000520,-0.9321230318741592
ACH-000521,-0.9140442707482505
ACH-000522,-1.0882955703192314
ACH-000524,-1.0257154827107329
ACH-000527,-1.0315998333185863
ACH-000528,-1.0345424400179613
ACH-000537,-1.0339937252328908
ACH-000541,-1.0874919103953675
ACH-000542,-0.940745129751856
ACH-000544,-0.9460696969100796
ACH-000545,-1.0162566433649085
ACH-000547,-1.1481223309106805
ACH-000548,-0.9925170293697504
ACH-000549,-0.8118220523365852
ACH-000550,-0.9937693830506564
ACH-000552,-0.7892391869239425
ACH-000556,-0.8535145502955782
ACH-000557,-1.077123243276794
ACH-000569,-0.8182013101405539
ACH-000570,-0.9796141684419369
ACH-000571,-1.0049965200933602
ACH-000573,-0.9669537843119482
ACH-000576,-0.995241289215996
ACH-000579,-1.0559557185997477
ACH-000580,-1.0592654995973243
ACH-000584,-1.0038217292314235
ACH-000585,-1.0502721200093106
ACH-000588,-1.0046661589460355
ACH-000589,-1.0873707776767014
ACH-000591,-1.0880517927961328
ACH-000593,-0.9730401084160832
ACH-000600,-0.8301709760095122
ACH-000601,-0.8736768748285111
ACH-000605,-1.1823293089254079
ACH-000606,-0.9274688361770924
ACH-000608,-0.9721634707541325
ACH-000614,-1.2042502853310677
ACH-000616,-0.8179288669543813
ACH-000618,-1.2077625029234182
ACH-000619,-0.9157042767147584
ACH-000620,-1.1857593637495052
ACH-000621,-0.9804546920173784
ACH-000622,-1.0004985386546128
ACH-000623,-0.9268322147290444
ACH-000624,-0.8703055837426155
ACH-000627,-0.9275419842804904
ACH-000630,-0.8483011515738579
ACH-000631,-1.1257208656693336
ACH-000632,-1.0225853005120804
ACH-000633,-0.8288479911131579
ACH-000637,-1.1840369877713424
ACH-000638,-0.9964119381862528
ACH-000646,-0.7921584491403095
ACH-000647,-0.8792828295416723
ACH-000648,-0.726169479575201
ACH-000649,-1.042045257004946
ACH-000651,-1.104170941083208
ACH-000652,-1.0762975357921951
ACH-000653,-0.9701671075822862
ACH-000657,-0.9379517541968622
ACH-000658,-1.058661189753242
ACH-000661,-1.0460359138163835
ACH-000662,-0.9806860392418144
ACH-000663,-1.012924998509491
ACH-000665,-1.0906606584175953
ACH-000671,-1.0317615024634201
ACH-000672,-0.8978231411303946
ACH-000673,-0.7450993200715814
ACH-000676,-0.9269890497463112
ACH-000677,-0.9198486015140396
ACH-000681,-0.8937693107870041
ACH-000683,-1.0507011701477773
ACH-000684,-0.9191614847900089
ACH-000688,-0.8698481170430199
ACH-000693,-0.9984112199738724
ACH-000694,-1.0888740242892752
ACH-000695,-1.1261677799113758
ACH-000696,-0.94907529527122
ACH-000697,-1.0485388233163218
ACH-000699,-0.5844993940358245
ACH-000701,-1.1852270991140543
ACH-000706,-1.0803524434190064
ACH-000711,-0.8401231742130507
ACH-000713,-0.8810123405180147
ACH-000714,-1.054625473425406
ACH-000718,-0.8662491882202459
ACH-000720,-0.9195106438992666
ACH-000721,-1.0322149610568019
ACH-000724,-0.9784952224165137
ACH-000725,-0.6531457180976729
ACH-000732,-1.1800697608457158
ACH-000734,-0.9658599195799018
ACH-000735,-1.0168104694451296
ACH-000736,-0.9023923044465869
ACH-000738,-1.0452592488789758
ACH-000746,-1.0160856709612387
ACH-000747,-1.066724991243879
ACH-000748,-0.8931960568824387
ACH-000753,-1.0299192915031865
ACH-000756,-0.9569784564951408
ACH-000757,-1.1117529262691657
ACH-000758,-0.8943911930901025
ACH-000760,-1.2139046065953782
ACH-000762,-1.17287994034098
ACH-000763,-1.1315152208966344
ACH-000764,-0.8812495092410589
ACH-000765,-1.161078235887191
ACH-000766,-0.9330776812501421
ACH-000767,-1.195184910491027
ACH-000768,-1.055508439656861
ACH-000769,-1.0838743823326389
ACH-000770,-1.0108561254762911
ACH-000771,-1.0110283103005944
ACH-000773,-0.9521246368847052
ACH-000776,-1.1120437645598056
ACH-000777,-1.0385171443717187
ACH-000778,-0.9013583586629096
ACH-000781,-1.191419417222501
ACH-000782,-1.0727039334922257
ACH-000783,-0.7649529353214026
ACH-000784,-0.9692406156803812
ACH-000785,-0.911164740209378
ACH-000787,-0.9966242600125668
ACH-000788,-0.9857776373936102
ACH-000791,-1.084219804506087
ACH-000792,-1.0856483326881288
ACH-000794,-0.8284671218777067
ACH-000796,-0.919335787910572
ACH-000798,-0.9559055263328676
ACH-000799,-0.9450553468129104
ACH-000800,-0.8632938618699528
ACH-000802,-1.0534418529183462
ACH-000804,-0.937506278133606
ACH-000805,-0.8844470075456993
ACH-000809,-1.088417852407925
ACH-000810,-0.5314759902480055
ACH-000811,-0.974399041929788
ACH-000817,-0.9466147647828752
ACH-000819,-1.0417119112644422
ACH-000820,-1.2018333697839791
ACH-000821,-1.0969087012957075
ACH-000822,-0.5438074018659215
ACH-000823,-0.9420265562583006
ACH-000824,-0.95869404340571
ACH-000827,-1.0275455259285144
ACH-000829,-0.8339305861472471
ACH-000831,-0.9176611108578168
ACH-000832,-0.9149977582929464
ACH-000833,-1.0384787496318133
ACH-000834,-0.9067141186221959
ACH-000835,-1.1384746452143988
ACH-000836,-1.0667695443226006
ACH-000837,-0.9072646642021818
ACH-000838,-1.3726320586994156
ACH-000839,-0.930478482069614
ACH-000840,-1.1531528646528957
ACH-000841,-1.091434225400569
ACH-000843,-1.083467171913319
ACH-000846,-0.9557295977653611
ACH-000847,-1.171207642897171
ACH-000848,-0.9912770670672888
ACH-000849,-0.8798142461372034
ACH-000851,-1.0493847065018451
ACH-000855,-1.1237402634910625
ACH-000856,-0.87992295602607
ACH-000858,-1.0402491171664827
ACH-000859,-1.0485248543928638
ACH-000861,-1.0833486724860053
ACH-000862,-0.9414199428156296
ACH-000865,-1.091577136262469
ACH-000866,-1.061719223950092
ACH-000867,-0.9397589198064278
ACH-000869,-0.7386223922752461
ACH-000872,-0.980990340528738
ACH-000873,-0.8193971433359115
ACH-000876,-0.8950632442957586
ACH-000878,-1.1043955888731785
ACH-000880,-0.8135982595448329
ACH-000881,-0.9454901603403374
ACH-000882,-0.9626383841556759
ACH-000884,-1.0253269001968441
ACH-000885,-0.7702391747812071
ACH-000887,-0.98891805980617
ACH-000889,-1.1533863110017195
ACH-000896,-1.0638546511939675
ACH-000898,-0.9303194682694198
ACH-000900,-0.7975397309839091
ACH-000901,-1.0029565269852367
ACH-000905,-1.0535390756256071
ACH-000906,-0.9524647654308528
ACH-000907,-0.9685394578900876
ACH-000910,-1.3166816856876056
ACH-000911,-0.9105577082304672
ACH-000912,-1.0437161095267071
ACH-000913,-1.1138721229679645
ACH-000915,-0.8838743623129354
ACH-000916,-0.5699906614476236
ACH-000917,-1.0376098852927569
ACH-000920,-0.8652997091357696
ACH-000921,-1.1494400674297114
ACH-000924,-0.8822403977518096
ACH-000926,-0.7311143615373493
ACH-000928,-0.9219534921001212
ACH-000929,-1.179778660431508
ACH-000932,-0.9090313524737578
ACH-000935,-1.0890430262105708
ACH-000936,-1.053100170804284
ACH-000937,-0.9003418145852043
ACH-000938,-0.9721433665720424
ACH-000939,-1.1327099772905909
ACH-000941,-1.179274849290897
ACH-000943,-1.0171192562053757
ACH-000946,-0.9968165389363766
ACH-000947,-1.0574043888952478
ACH-000948,-1.0199582729634284
ACH-000950,-0.8365143570654996
ACH-000953,-0.9354847237966138
ACH-000954,-1.0762061466210804
ACH-000957,-0.9860587906585264
ACH-000958,-0.9374418020293144
ACH-000960,-1.0067491861360476
ACH-000963,-1.1454312438186829
ACH-000968,-0.9744541235879643
ACH-000969,-0.9489797245105012
ACH-000972,-1.192667231974173
ACH-000973,-0.9256835822225712
ACH-000974,-0.9720212299010104
ACH-000978,-1.063132761072439
ACH-000984,-0.9172816606099596
ACH-000986,-1.0720355446558247
ACH-000988,-1.454300429233876
ACH-000993,-0.959470538471106
ACH-000994,-0.931972312038548
ACH-000996,-0.776290879029067
ACH-001001,-0.8802843723144054
ACH-001020,-0.9620633538161142
ACH-001028,-0.9746406400397593
ACH-001031,-1.0465919665653096
ACH-001038,-1.0557637430709568
ACH-001048,-0.9514735293161032
ACH-001050,-1.057763977381572
ACH-001053,-0.9768862338644924
ACH-001054,-0.8560860350488709
ACH-001061,-1.0233266550067823
ACH-001067,-0.6959648132291713
ACH-001075,-1.0124065104010018
ACH-001096,-0.9584453207752648
ACH-001111,-1.0699046021308984
ACH-001119,-1.089382746108455
ACH-001128,-0.6709760125946761
ACH-001134,-1.0199753246765724
ACH-001151,-0.8308133241773977
ACH-001163,-0.9507894063941812
ACH-001164,-1.139993596273817
ACH-001183,-1.3044742879821374
ACH-001192,-0.91894042663305
ACH-001193,-0.859762854777002
ACH-001196,-1.0927570917801257
ACH-001197,-1.0009805955054574
ACH-001205,-0.7373464311835384
ACH-001211,-1.0222674957439852
ACH-001212,-0.7480106088283766
ACH-001228,-1.1318460886669388
ACH-001232,-1.1128169363212124
ACH-001239,-0.983955443413236
ACH-001270,-1.060692588671945
ACH-001274,-1.087836169562192
ACH-001275,-1.0387251937629065
ACH-001277,-0.8437915973891076
ACH-001278,-0.9037662654582386
ACH-001280,-0.9160750950296122
ACH-001283,-0.88822849689062
ACH-001289,-0.9857217351017992
ACH-001300,-1.1708046535419665
ACH-001301,-1.1449042847993396
ACH-001302,-1.0884895188122468
ACH-001306,-0.9525383237686108
ACH-001318,-1.0938038230247826
ACH-001322,-0.8591074660106746
ACH-001328,-0.9078192090972956
ACH-001332,-0.8278069145983911
ACH-001336,-0.9557503764935196
ACH-001346,-1.0486573357518614
ACH-001353,-0.9491590606692596
ACH-001354,-1.0423998399975458
ACH-001367,-0.8901853410877443
ACH-001368,-0.8866259050320123
ACH-001374,-0.6896210004794057
ACH-001377,-1.1381971948444216
ACH-001380,-0.934190849463099
ACH-001391,-0.8308076899567659
ACH-001408,-1.3277383782380143
ACH-001430,-0.9672433839316796
ACH-001431,-0.8015249475577454
ACH-001450,-0.6064512482889928
ACH-001496,-1.119213749723548
ACH-001500,-0.9426383276660704
ACH-001523,-1.1895562666604629
ACH-001532,-0.87868685419824
ACH-001550,-1.2456322350510602
ACH-001552,-1.0443357500351842
ACH-001554,-0.9777714424101104
ACH-001654,-0.9764571790002732
ACH-001735,-1.0897624351288793
ACH-001736,-0.8482112899839745
ACH-001737,-0.7276026870523326
ACH-001740,-0.8903081091188066
ACH-001745,-0.9942991765212372
ACH-001765,-0.8833475105697809
