,VARS2 (57176)
ACH-000688,-0.533876776991319
ACH-000693,-0.6942947094310471
ACH-000694,-0.7425556831808159
ACH-000695,-0.34653319767600893
ACH-000696,-0.6905779417996446
ACH-000697,-0.5499967849103123
ACH-000699,-0.4928253483371288
ACH-000701,-0.3976151251881213
ACH-000706,-0.7119117477322738
ACH-000711,-0.6748167046988841
ACH-000713,-0.677859155697275
ACH-000714,-0.1609105924447076
ACH-000718,-0.5624781636170694
ACH-000720,-0.7184215900338521
ACH-000721,-0.9838590755015584
ACH-000724,-0.8155034007410731
ACH-000725,-0.3814057906584794
ACH-000732,-0.7035049164458765
ACH-000734,-0.9407524200694544
ACH-000735,-0.6428411095098445
ACH-000736,-0.3208400089527199
ACH-000738,-0.7607429556851096
ACH-000746,-0.8331105358967623
ACH-000747,-0.7937850274060348
ACH-000748,-0.2716549322439605
ACH-000753,-0.6233886722459124
ACH-000756,-0.5841178504908273
ACH-000757,-0.6748701697680679
ACH-000758,-0.6162814995202204
ACH-000760,-0.7748347856792395
ACH-000762,-0.8112952818182662
ACH-000763,-0.5094030173504506
ACH-000764,-0.6215594404157108
ACH-000765,-0.6389135665906805
ACH-000766,-0.4718455864871581
ACH-000767,-0.5339234996719806
ACH-000768,-0.5337287932527814
ACH-000769,-0.4859986646247504
ACH-000770,-0.5937580383888497
ACH-000771,-0.5401030700547691
ACH-000773,-0.4014064173818924
ACH-000776,-0.5398844020723276
ACH-000777,-0.6578610426672579
ACH-000778,-0.4512051789189216
ACH-000781,-0.5778184235133614
ACH-000782,-0.6178911594067595
ACH-000783,-0.4158585371266751
ACH-000784,-0.7650329142362718
ACH-000785,-0.5338459349018254
ACH-000787,-0.6319737974190403
ACH-000788,-0.30989000063911754
ACH-000791,-0.5179441653588196
ACH-000792,-0.4362921454053758
ACH-000794,-0.6475959702368619
ACH-000796,-0.656662772115125
ACH-000798,-0.5502090473024015
ACH-000799,-0.4383456821797851
ACH-000800,-0.4968084052653658
ACH-000802,-0.7426783226152929
ACH-000804,-0.5433255499818265
ACH-000805,-0.406095984922744
ACH-000809,-0.6805877507277087
ACH-000810,-0.37326870524541705
ACH-000811,-0.4035200171477916
ACH-000817,-0.5936384081471281
ACH-000819,-0.5118770921915439
ACH-000820,-0.912968433979858
ACH-000821,-0.43070625977796745
ACH-000822,-0.4240571554222028
ACH-000823,-0.5096616461903629
ACH-000824,-0.3557090164745771
ACH-000827,-0.3632010325534354
ACH-000829,-0.4890291460100877
ACH-000831,-0.7471481614521217
ACH-000832,-0.6949519380337652
ACH-000833,-0.7912811714672502
ACH-000834,-0.7561007027263735
ACH-000835,-0.652664195711076
ACH-000836,-0.9820869026326264
ACH-000837,-0.5179924297945862
ACH-000838,-0.4260728543638924
ACH-000839,-0.7371186798601097
ACH-000840,-0.502493556493873
ACH-000841,-0.6524336997922133
ACH-000843,-0.4443680855574755
ACH-000846,-0.7504054200864854
ACH-000847,-0.6004163039185333
ACH-000848,-1.0319426990026266
ACH-000849,-0.6303269586394693
ACH-000851,-0.8300566947076078
ACH-000855,-0.7193162968937464
ACH-000856,-0.6487200596674655
ACH-000858,-0.8683811702642983
ACH-000859,-0.7500880790588321
ACH-000861,-0.5724851338651429
ACH-000862,-0.6839794245743444
ACH-000865,-0.7168444891967181
ACH-000866,-0.5573252078592897
ACH-000867,-0.29809805702394737
ACH-000869,-0.5913655515396469
ACH-000872,-0.4533529669986064
ACH-000873,-0.7443494747090741
ACH-000876,-0.639237671295048
ACH-000878,-0.6256724069915695
ACH-000880,-0.3903537492415954
ACH-000881,-0.4805493126968019
ACH-000882,-0.5909608199449079
ACH-000884,-0.6441854528856963
ACH-000885,-0.6452722307482002
ACH-000887,-0.5375851029209111
ACH-000889,-0.6302017971946141
ACH-000896,-0.7391280651025706
ACH-000898,-0.6704054028032176
ACH-000900,-0.6966332540589537
ACH-000901,-0.4963086285762148
ACH-000905,-0.6846753403702501
ACH-000906,-0.6573769061110558
ACH-000907,-0.5602946373323479
ACH-000910,-0.744812552854361
ACH-000911,-0.6189539913105501
ACH-000912,-0.6722920745479962
ACH-000913,-0.6795069738780122
ACH-000915,-0.7587508844453628
ACH-000916,-0.8097201718871636
ACH-000917,-0.5921920946015671
ACH-000920,-0.5469675160009172
ACH-000921,-0.6960114177676409
ACH-000924,-0.7395001969845091
ACH-000926,-0.7140493819534296
ACH-000928,-0.36010768453085057
ACH-000929,-0.5936747124582419
ACH-000932,-0.8711596574637898
ACH-000935,-0.7726607174544601
ACH-000936,-0.7587087013906681
ACH-000937,-0.7292398029803991
ACH-000938,-0.671683923192216
ACH-000939,-0.6694596076808027
ACH-000941,-0.6282696040544408
ACH-000943,-0.741969355901629
ACH-000946,-0.7379029289710494
ACH-000947,-0.7800934998873399
ACH-000948,-0.7088558307639675
ACH-000950,-0.7931711397937401
ACH-000953,-0.2421173337670747
ACH-000954,-1.0304188700239127
ACH-000957,-0.8538273391976902
ACH-000958,-0.4663325618784969
ACH-000960,-0.3730818189428435
ACH-000963,-0.8094559102538693
ACH-000968,-0.7791220299297432
ACH-000969,-1.121637326754135
ACH-000972,-0.3928674818419343
ACH-000973,-1.0222480611706972
ACH-000974,-0.5784552749117762
ACH-000978,-0.4677807879400151
ACH-000984,-0.6500630345735093
ACH-000986,-0.765151743938141
ACH-000988,-0.37264902034355984
ACH-000993,-0.4979822539878092
ACH-000994,-0.6025966459875844
ACH-000996,-0.4230062907618585
ACH-001001,-0.9963017197892942
ACH-001020,-0.5728392646090767
ACH-001028,-0.6552159570971102
ACH-001031,-0.4868320937021892
ACH-001038,-0.5981115485280225
ACH-001048,-0.5287554108789765
ACH-001050,-0.21104749428805197
ACH-001053,-0.5117216417307763
ACH-001054,-0.5958375686585402
ACH-001061,-0.7195922847962684
ACH-001067,-0.5380281033490393
ACH-001075,-0.6689080833724762
ACH-001096,-0.3642075691428972
ACH-001111,-0.5558880503705594
ACH-001119,-0.4186039862261945
ACH-001128,-0.7036293035502589
ACH-001134,-0.5464684094081772
ACH-001151,-0.4128958180595361
ACH-001163,-0.8089497736437475
ACH-001164,-0.5332551964659795
ACH-001183,-0.7742678535368799
ACH-001192,-0.4389228529439738
ACH-001193,-0.6646442906580329
ACH-001196,-0.3632791700665072
ACH-001197,-0.4828755473362389
ACH-001205,-0.3184244196633985
ACH-001211,-0.4451825895075626
ACH-001212,-0.387646848733745
ACH-001228,-0.5059245418472952
ACH-001232,-0.6952163648563208
ACH-001239,-0.6569317899752054
ACH-001270,-0.6661055309785439
ACH-001274,-0.486253067576622
ACH-001275,-0.6243679899785104
ACH-001277,-0.4491328749629141
ACH-001278,-0.6216458721931871
ACH-001280,-0.26490792550960984
ACH-001283,-0.5577796818837386
ACH-001289,-0.41591961009526296
ACH-001300,-0.3731585470408079
ACH-001301,-0.27571366119138163
ACH-001302,-0.5114055062323352
ACH-001306,-0.4750774371096186
ACH-001318,-0.7977940318683429
ACH-001322,-0.5770989288675835
ACH-001328,-0.7038923842578249
ACH-001332,-0.5469517962792639
ACH-001336,-0.8369373652473381
ACH-001346,-0.7716203621178582
ACH-001353,-0.35039693472549577
ACH-001354,-0.5773006668041059
ACH-001367,-0.9530912458965038
ACH-001368,-0.6764799561604208
ACH-001374,-0.7244271455765467
ACH-001377,-0.32192225433759064
ACH-001380,-0.6630301836262132
ACH-001391,-0.3884190630561568
ACH-001408,-0.6404340678512929
ACH-001430,-0.4860585733885764
ACH-001431,-0.19543963693688168
ACH-001450,-0.7864556440234973
ACH-001496,-0.6164931212085196
ACH-001500,-0.7077105750227534
ACH-001523,-0.7883771615497441
ACH-001532,-0.5371256110891679
ACH-001550,-0.6606921023135189
ACH-001552,-0.5075883147445741
ACH-001554,-0.6123910547365394
ACH-001654,-0.5234003782641725
ACH-001735,-0.5794717848242006
ACH-001736,-0.6705753204410083
ACH-001737,-0.23219642971141086
ACH-001740,-0.3214260951757428
ACH-001745,-0.19566357301126425
ACH-001765,-0.6435506579037044
