,OSCP1 (127700)
ACH-000621,-0.1639892872142637
ACH-000622,-0.0892859718223204
ACH-000623,-0.1892887107244153
ACH-000624,-0.05095421780593792
ACH-000627,-0.24811242404352796
ACH-000630,-0.12785929598365506
ACH-000631,-0.20195794969692776
ACH-000632,-0.1413424504219941
ACH-000633,-0.14949018575264403
ACH-000637,-0.24847578214460364
ACH-000638,-0.1855968641145747
ACH-000646,-0.1973165739713245
ACH-000647,-0.045488081882304236
ACH-000648,-0.2669869801163551
ACH-000649,-0.11260108986568836
ACH-000651,-0.11214422153476483
ACH-000652,-0.1912279209311639
ACH-000653,-0.09498130764205606
ACH-000657,-0.1551353507924484
ACH-000658,-0.01704042234082773
ACH-000661,-0.14318668862109593
ACH-000662,-0.011459105784189858
ACH-000663,0.08878907093506525
ACH-000665,-0.14724552958425438
ACH-000671,-0.16785301846124856
ACH-000672,-0.3479215225747542
ACH-000673,-0.1324898419004393
ACH-000676,-0.21970211927641334
ACH-000677,-0.17659001915886569
ACH-000681,-0.06536759841375259
ACH-000683,-0.19794847322698197
ACH-000684,-0.12886751841330665
ACH-000688,-0.08462186399359878
ACH-000693,0.02007178257391657
ACH-000694,-0.11718555805394508
ACH-000695,0.0622657239961961
ACH-000696,-0.09548969025547016
ACH-000697,-0.23161313296820446
ACH-000699,-0.2050405933200894
ACH-000701,-0.17995426904479964
ACH-000706,-0.04489926922275058
ACH-000711,-0.13225384436178553
ACH-000713,-0.3111437501591697
ACH-000714,-0.25238283683854634
ACH-000718,-0.04216718908138984
ACH-000720,-0.12277591370773168
ACH-000721,-0.1368749226910094
ACH-000724,-0.3565189632372439
ACH-000725,-0.09907036601126776
ACH-000732,0.04200276372971516
ACH-000734,-0.13964264391882406
ACH-000735,-0.18182327733976467
ACH-000736,-0.12456738820484695
ACH-000738,-0.12314363219569073
ACH-000746,-0.144394970918505
ACH-000747,-0.173014043423544
ACH-000748,-0.14139903223275532
ACH-000753,-0.11999706938318075
ACH-000756,-0.06562758810394709
ACH-000757,-0.13008684306347928
ACH-000758,-0.18739952910264004
ACH-000760,-0.184969496618048
ACH-000762,0.05702712580389735
ACH-000763,0.023067348781049768
ACH-000764,-0.015919157463910462
ACH-000765,-0.01531301446662536
ACH-000766,-0.14587661034822244
ACH-000767,-0.1493761066978862
ACH-000768,-0.006903995753543422
ACH-000769,-0.07726328414028033
ACH-000770,-0.0530052170668384
ACH-000771,-0.16291635613189093
ACH-000773,-0.03859128893533163
ACH-000776,-0.23573685131726865
ACH-000777,-0.16250457778440702
ACH-000778,-0.1013820052778311
ACH-000781,-0.16349414642097945
ACH-000782,-0.1837133845805552
ACH-000783,-0.1089700560862634
ACH-000784,-0.02058387013093301
ACH-000785,-0.17870964272007872
ACH-000787,-0.11073306576657736
ACH-000788,-0.11259667331394535
ACH-000791,-0.12575737001164894
ACH-000792,-0.11817641598281906
ACH-000794,-0.07630478337661188
ACH-000796,-0.05443576285735565
ACH-000798,-0.2744966890462301
ACH-000799,-0.2268248970467804
ACH-000800,-0.2419384401434561
ACH-000802,-0.05152115532504875
ACH-000804,-0.10702854984722314
ACH-000805,-0.09795115139261748
ACH-000809,0.0364703157560736
ACH-000810,-0.1248784146653537
ACH-000811,-0.27917044883998804
ACH-000817,-0.35167910159312865
ACH-000819,-0.11176580720395332
ACH-000820,-0.4559672448761463
ACH-000821,-0.21536298580661992
ACH-000822,-0.13254060978419152
ACH-000823,-0.1940161382203236
ACH-000824,-0.03589804504542253
ACH-000827,-0.041433917990146465
ACH-000829,-0.21456533881378406
ACH-000831,-0.03392134300227823
ACH-000832,-0.0901064394651654
ACH-000833,-0.14471143695517294
ACH-000834,-0.002850043064779171
ACH-000835,-0.06395613846097797
ACH-000836,0.0070127134490445405
ACH-000837,-0.2546940850889934
ACH-000838,-0.0024869859666857234
ACH-000839,-0.1325787683224584
ACH-000840,-0.011280965472397193
ACH-000841,-0.1836662111355916
ACH-000843,-0.08704448184503892
ACH-000846,-0.3380170278046265
ACH-000847,-0.32992357319867394
ACH-000848,-0.17038447269938095
ACH-000849,-0.06950850305628861
ACH-000851,-0.26915777852490713
ACH-000855,-0.11344171342413975
ACH-000856,-0.053406171647626
ACH-000858,-0.20392377987231844
ACH-000859,0.0915008495962055
ACH-000861,-0.17946892578901746
ACH-000862,-0.03384314331767317
ACH-000865,-0.006911696898924853
ACH-000866,-0.08532415208890012
ACH-000867,-0.002302774949936717
ACH-000869,-0.230589721761343
ACH-000872,-0.19700153925517355
ACH-000873,-0.12514492915437808
ACH-000876,0.0017847186210806637
ACH-000878,-0.0064582495294534
ACH-000880,-0.16232353288207732
ACH-000881,-0.07285534732308294
ACH-000882,-0.17500348095753124
ACH-000884,-0.1879853918878868
ACH-000885,-0.1541411633840176
ACH-000887,-0.20365256411770472
ACH-000889,-0.09318085628322983
ACH-000896,-0.030943879793693105
ACH-000898,-0.07607626701447348
ACH-000900,-0.15433040470335113
ACH-000901,-0.11859317786007638
ACH-000905,0.02703787071911563
ACH-000906,0.0062477110681441106
ACH-000907,-0.2611526043146789
ACH-000910,-0.08638703594359312
ACH-000911,-0.09707394989063507
ACH-000912,-0.1817660830823816
ACH-000913,-0.052675660331607824
ACH-000915,-0.12622665748787626
ACH-000916,-0.3041668663273721
ACH-000917,-0.002351721216516683
ACH-000920,0.17340962348836395
ACH-000921,-0.15524520903710565
ACH-000924,-0.18506098332120788
ACH-000926,-0.1681746041201408
ACH-000928,-0.20977078110669772
ACH-000929,-0.19883588313495665
ACH-000932,-0.18639069119674095
ACH-000935,-0.10691160993851312
ACH-000936,-0.21158769696059007
ACH-000937,-0.009617873470027715
ACH-000938,-0.01640643234621539
ACH-000939,-0.08342396122103174
ACH-000941,-0.015884177780246582
ACH-000943,-0.13388104641576898
ACH-000946,-0.1557994653341704
ACH-000947,-0.1668689427036252
ACH-000948,-0.2394759547975629
ACH-000950,-0.13010864771869354
ACH-000953,-0.14324970576286414
ACH-000954,0.16833510210357086
ACH-000957,-0.06299718589834734
ACH-000958,-0.14184293749343746
ACH-000960,-0.17538824006338155
ACH-000963,-0.10914239279938756
ACH-000968,-0.08113067872734109
ACH-000969,-0.04443508966593338
ACH-000972,0.07481854604289408
ACH-000973,-0.14209656950955546
ACH-000974,-0.06503994047077702
ACH-000978,0.19955758957522127
ACH-000984,-0.06143955495741114
ACH-000986,-0.1505702196128472
ACH-000988,-0.2245889722852886
ACH-000993,-0.09502804182186504
ACH-000994,-0.04954568537995621
ACH-000996,-0.18264246834866785
ACH-001001,-0.12530660182239572
ACH-001020,-0.024943860812977458
ACH-001028,-0.04581865195122516
ACH-001031,-0.06318974100064184
ACH-001038,-0.17266438665575612
ACH-001048,-0.08180082071041839
ACH-001050,-0.3125863686532121
ACH-001053,-0.15024190112894314
ACH-001054,-0.09589653669716816
ACH-001061,-0.008739460431920662
ACH-001067,-0.2696805638527248
ACH-001075,-0.06916024119562726
ACH-001096,-0.008564264462306466
ACH-001111,-0.4043587766687123
ACH-001119,0.11393872642574887
ACH-001128,-0.12426026839003
ACH-001134,-0.2450834977555487
ACH-001151,-0.15199943090267842
ACH-001163,-0.10352428834634003
ACH-001164,-0.2810770355580157
ACH-001183,-0.19063249081428132
ACH-001192,-0.07014288278663168
ACH-001193,-0.2199356295941373
ACH-001196,-0.3163429753187821
ACH-001197,-0.262387553151104
ACH-001205,0.1777706979998899
ACH-001211,-0.21527602353996766
ACH-001212,-0.19854252973131414
ACH-001228,-0.17534677328260556
ACH-001232,0.00253944971121367
ACH-001239,-0.17132500374788626
ACH-001270,-0.17034159571320548
ACH-001274,-0.12860833387017034
ACH-001275,-0.19404981345440175
ACH-001277,-0.13193212597988976
ACH-001278,-0.14639753527516464
ACH-001280,-0.19573629882235996
ACH-001283,-0.09179162163037743
ACH-001289,-0.18375909876390406
ACH-001300,-0.22293922040417566
ACH-001301,-0.09836448592860823
ACH-001302,-0.17323453794114224
ACH-001306,-0.19402335556472586
ACH-001318,-0.11807451326726776
ACH-001322,-0.07144504362051253
ACH-001328,-0.10549325482661458
ACH-001332,-0.15698624453191734
ACH-001336,-0.09683049866039543
ACH-001346,-0.13006070605094486
ACH-001353,-0.04250010845782793
ACH-001354,-0.08759502540187998
ACH-001367,-0.22230806156809887
ACH-001368,-0.21108543369125196
ACH-001374,-0.16571213285211892
ACH-001377,-0.11755853469022362
ACH-001380,-0.16259507280628033
ACH-001391,0.03627722642633886
ACH-001408,-0.05593664860533271
ACH-001430,-0.2267990892295629
ACH-001431,-0.16018582216255411
ACH-001450,0.017360141491516923
ACH-001496,-0.1068188718399113
ACH-001500,-0.11698922228056001
ACH-001523,-0.1515683289761484
ACH-001532,-0.21096995449048608
ACH-001550,-0.08373804579446521
ACH-001552,-0.025976101463813756
ACH-001554,-0.18534294251744532
ACH-001654,-0.09519175615756384
ACH-001735,-0.08800681701536897
ACH-001736,-0.08368394117287731
ACH-001737,0.06354317004123948
ACH-001740,-0.25104963310725736
ACH-001745,-0.06522167250226903
ACH-001765,-0.2319160065245395
