,OTULIN (90268)
ACH-000541,-0.08254149477703218
ACH-000542,-0.10774618808646907
ACH-000544,-0.14907074773256118
ACH-000545,0.02980464205275015
ACH-000547,-0.012778975341876551
ACH-000548,-0.1895487063896914
ACH-000549,-0.11544186577907005
ACH-000550,-0.017996291193114182
ACH-000552,-0.015284623813175269
ACH-000556,-0.019504597508359228
ACH-000557,0.008709500604070284
ACH-000569,0.037832818854568975
ACH-000570,0.023120189260903458
ACH-000571,-0.03469743773891462
ACH-000573,-0.17236393781553302
ACH-000576,-0.07085198772887821
ACH-000579,0.018431872582522085
ACH-000580,0.10280591166501682
ACH-000584,-0.019230820870245104
ACH-000585,-0.06356443089159301
ACH-000588,-0.0588782132149463
ACH-000589,-0.09721196431264027
ACH-000591,-0.08313694611394085
ACH-000593,-0.04457466923754248
ACH-000600,-0.19423259036304288
ACH-000601,-0.08641751727874457
ACH-000605,-0.1445937180008079
ACH-000606,0.010757816018489436
ACH-000608,-0.101140154912647
ACH-000614,-0.086721698996683
ACH-000616,0.005013960460989851
ACH-000618,-0.07348065300055233
ACH-000619,-0.11692534699967408
ACH-000620,0.016374260420320492
ACH-000621,-0.09413036721008552
ACH-000622,0.018200974899328117
ACH-000623,-0.08784817988246015
ACH-000624,-0.041224194410860664
ACH-000627,-0.13734453321387935
ACH-000630,-0.213664689108523
ACH-000631,-0.037230852568541375
ACH-000632,-0.06863063885872754
ACH-000633,-0.002215073810195733
ACH-000637,0.17076814670031829
ACH-000638,-0.041855879625660286
ACH-000646,0.04514361219778475
ACH-000647,-0.0659485725059372
ACH-000648,-0.16706698515003915
ACH-000649,-0.012751454368784616
ACH-000651,-0.017461194452916627
ACH-000652,0.12049035158381033
ACH-000653,-0.1879249147550449
ACH-000657,-0.15075014813300275
ACH-000658,-0.12187201167928
ACH-000661,0.1070161987052961
ACH-000662,-0.19571316082794027
ACH-000663,0.01546113211607611
ACH-000665,-0.12218380926960458
ACH-000671,-0.08398580881508533
ACH-000672,0.12682577649716167
ACH-000673,-0.05954673100084356
ACH-000676,0.06620096986446923
ACH-000677,-0.14911625030194775
ACH-000681,-0.03549028879352099
ACH-000683,0.06851168845845924
ACH-000684,-0.05507529457858608
ACH-000688,-0.16597924123024133
ACH-000693,-0.09399014400929516
ACH-000694,-0.02377685974921398
ACH-000695,0.01201101359390697
ACH-000696,-0.13302182342290889
ACH-000697,0.05167069974896405
ACH-000699,-0.06498695402710439
ACH-000701,-0.07807288079984125
ACH-000706,-0.02336291091553461
ACH-000711,-0.03813936377458242
ACH-000713,-0.17858046528500407
ACH-000714,0.039462846185110534
ACH-000718,-0.13603768770456245
ACH-000720,-0.011644003397483792
ACH-000721,-0.04594886438552847
ACH-000724,-0.0420743854797516
ACH-000725,-0.14792555062914062
ACH-000732,-0.1026106432364676
ACH-000734,0.10087485290005747
ACH-000735,-0.03418309301654242
ACH-000736,-0.06072678022757176
ACH-000738,-0.08214699580557541
ACH-000746,-0.08679667192641563
ACH-000747,0.01711891390285144
ACH-000748,-0.02593827092024037
ACH-000753,-0.06447758169569844
ACH-000756,-0.23022851597577976
ACH-000757,0.015484783264145794
ACH-000758,0.018760034749018738
ACH-000760,-0.09278721034223736
ACH-000762,-0.11102331152371964
ACH-000763,-0.14161650260410533
ACH-000764,-0.07829159822226928
ACH-000765,0.0900314837026048
ACH-000766,-0.15399208667718142
ACH-000767,-0.11053118878906837
ACH-000768,-0.060268628132359066
ACH-000769,-0.04868931748007113
ACH-000770,0.02984336214734187
ACH-000771,0.02360136255537409
ACH-000773,-0.17328375553081016
ACH-000776,-0.12800390287893776
ACH-000777,0.032770284296544806
ACH-000778,-0.011319801475290494
ACH-000781,-0.014903180323116416
ACH-000782,0.010532441763091671
ACH-000783,-0.12689621379133126
ACH-000784,-0.026121693979450442
ACH-000785,-0.12852897301800886
ACH-000787,-0.07077953240494816
ACH-000788,-0.04473935226193125
ACH-000791,-0.13084003313846004
ACH-000792,-0.17994681288605488
ACH-000794,-0.05962214636182405
ACH-000796,-0.059238936797252735
ACH-000798,-0.31236700009575674
ACH-000799,-0.2840662467206739
ACH-000800,0.07691434911039126
ACH-000802,-0.03044723227592807
ACH-000804,0.04466162025698235
ACH-000805,0.11702368173738968
ACH-000809,-0.017022159086465694
ACH-000810,0.3752984585190943
ACH-000811,-0.030654408774385064
ACH-000817,-0.1159380966030718
ACH-000819,0.025402108061230853
ACH-000820,-0.14318621725374386
ACH-000821,-0.12154221462990095
ACH-000822,-0.00017563823952936844
ACH-000823,-0.005152635098499703
ACH-000824,0.01581114179330626
ACH-000827,-0.027170501837269302
ACH-000829,-0.13029203564092198
ACH-000831,-0.012121685388508266
ACH-000832,0.1040281669055856
ACH-000833,0.22503937978057573
ACH-000834,-0.3212443082155673
ACH-000835,-0.06236349363206064
ACH-000836,-0.11333952679552335
ACH-000837,-0.09319973973250932
ACH-000838,0.017976403221783264
ACH-000839,-0.2004130308584243
ACH-000840,-0.0006575479841689019
ACH-000841,-0.18055204129756536
ACH-000843,0.047465498415800604
ACH-000846,0.009351865186095388
ACH-000847,-0.02509271882309777
ACH-000848,-0.021095748088708538
ACH-000849,-0.05927112735658915
ACH-000851,0.07133159605073762
ACH-000855,0.06660780415455024
ACH-000856,-0.06000467353626347
ACH-000858,-0.03146188197463759
ACH-000859,-0.26782250114506323
ACH-000861,-0.010414863285626321
ACH-000862,-0.26768947879813515
ACH-000865,-0.10889722654422516
ACH-000866,-0.07052104864434793
ACH-000867,-0.011707855529463063
ACH-000869,-0.12238727003905972
ACH-000872,-0.02066564038625059
ACH-000873,-0.14910742928832849
ACH-000876,0.005087558715443943
ACH-000878,0.02298214471971057
ACH-000880,-0.06446408643786393
ACH-000881,-0.0447084057933404
ACH-000882,-0.02795798621520764
ACH-000884,-0.09138002224352867
ACH-000885,-0.031231403234755324
ACH-000887,-0.03904722044898736
ACH-000889,0.017716664672625452
ACH-000896,-0.24944338877284955
ACH-000898,0.025429238764429245
ACH-000900,-0.23497656978143586
ACH-000901,-0.06265317534063265
ACH-000905,-0.06027701131985973
ACH-000906,0.008719281446773497
ACH-000907,-0.22110153125857512
ACH-000910,-0.04170120530376517
ACH-000911,-0.13192494300778992
ACH-000912,-0.15937616124947854
ACH-000913,-0.061942711785743565
ACH-000915,-0.0388492620415862
ACH-000916,0.2534361769294922
ACH-000917,-0.01886334232113696
ACH-000920,-0.07065442782567513
ACH-000921,-0.1270012120604146
ACH-000924,-0.008527076137896984
ACH-000926,-0.0812351136504482
ACH-000928,-0.17070486090339734
ACH-000929,-0.3791474368845748
ACH-000932,0.021178869354769102
ACH-000935,-0.006813470975755389
ACH-000936,-0.007450831931484061
ACH-000937,0.03308083616807515
ACH-000938,0.02791846030069444
ACH-000939,-0.01827515427567276
ACH-000941,-0.18017735380788652
ACH-000943,0.045137064967598325
ACH-000946,-0.013624377910828416
ACH-000947,-0.06407946973347796
ACH-000948,-0.16213609659432562
ACH-000950,-0.05951498847518263
ACH-000953,0.04812287413986775
ACH-000954,0.28330567616952657
ACH-000957,-0.16716145256658688
ACH-000958,-0.09405714045392266
ACH-000960,-0.034211695911892735
ACH-000963,0.013155672466583505
ACH-000968,-0.09902494571062392
ACH-000969,0.043870876180852836
ACH-000972,-0.3358213458568646
ACH-000973,-0.05890124175021971
ACH-000974,-0.07635575412748476
ACH-000978,0.06598451161807542
ACH-000984,-0.2399885267627025
ACH-000986,-0.012713317239072952
ACH-000988,-0.0110062220948467
ACH-000993,-0.0941949689139072
ACH-000994,-0.14606935088860598
ACH-000996,-0.02931110196766468
ACH-001001,-0.1678269312487366
ACH-001020,-0.19312370259963466
ACH-001028,-0.05155007988368639
ACH-001031,-0.10976257433093202
ACH-001038,-0.0040407736257255175
ACH-001048,-0.09363998081759783
ACH-001050,-0.1349600938639568
ACH-001053,-0.07348698689854527
ACH-001054,-0.051478458258849884
ACH-001061,-0.037254896930924826
ACH-001067,0.07793571754423746
ACH-001075,-0.07492597042695301
ACH-001096,-0.0892134902049844
ACH-001111,-0.02182846472684344
ACH-001119,-0.13676242536487918
ACH-001128,0.19968479681486995
ACH-001134,-0.3068501780867458
ACH-001151,-0.2196506511860656
ACH-001163,0.08637030165211268
ACH-001164,-0.011438694325858041
ACH-001183,-0.032391653033027885
ACH-001192,0.2073411336213325
ACH-001193,-0.008618807683710395
ACH-001196,-0.09752102373025393
ACH-001197,-0.4577743068481943
ACH-001205,-0.15853686568313516
ACH-001211,0.01867955375679866
ACH-001212,-0.18886586887649887
ACH-001228,-0.09776686038773386
ACH-001232,0.054919448540031134
ACH-001239,-0.05010607625465378
ACH-001270,0.09364885359955724
ACH-001274,-0.1332151623822128
ACH-001275,-0.07835768880850752
ACH-001277,-0.032644356432543875
ACH-001278,-0.09993613028859996
ACH-001280,-0.018071656964195968
ACH-001283,0.06322143717555431
ACH-001289,-0.11410305722004525
ACH-001300,0.01973962156470944
ACH-001301,0.0013471084707046795
ACH-001302,-0.2342715439592713
ACH-001306,0.09855065552923367
ACH-001318,0.0861818781035786
ACH-001322,-0.3133160753274517
ACH-001328,-0.021349684428203508
ACH-001332,0.05317622608157935
ACH-001336,-0.11588704789224764
ACH-001346,-0.04298969405145898
ACH-001353,-0.007689395861730887
ACH-001354,0.13575948984022976
ACH-001367,0.1445215675188142
ACH-001368,-0.034853403404638016
ACH-001374,0.14479640222941614
ACH-001377,0.06778296696531508
ACH-001380,-0.0112369553326532
ACH-001391,-0.15226992770911876
ACH-001408,-0.1285516399804056
ACH-001430,0.011639720425521643
ACH-001431,-0.027644057949735068
ACH-001450,-0.0929634154439372
ACH-001496,0.041194445085692005
ACH-001500,0.0674287310323614
ACH-001523,-0.23720170047886585
ACH-001532,0.013125583227572922
ACH-001550,-0.05433056705188947
ACH-001552,-0.36243282783830505
ACH-001554,-0.15797007239162464
ACH-001654,0.025107586440545816
ACH-001735,-0.05108055222533018
ACH-001736,-0.14272578347881248
ACH-001737,-0.3158632709459933
ACH-001740,0.04457519424279252
ACH-001745,-0.08079098278702526
ACH-001765,0.08512440334728087
