,ASNSD1 (54529)
ACH-000637,0.09109543700632572
ACH-000638,0.013516001063155272
ACH-000646,-0.11333170895278005
ACH-000647,-0.1279115003118766
ACH-000648,-0.17338585756671873
ACH-000649,-0.11602618711530932
ACH-000651,-0.08152477546954781
ACH-000652,-0.04489316374498112
ACH-000653,-0.026424533988071867
ACH-000657,-0.03343317615072945
ACH-000658,-0.08259416900314799
ACH-000661,-0.10044452868465864
ACH-000662,-0.12190670827535499
ACH-000663,-0.15676299490204354
ACH-000665,-0.17346511490628125
ACH-000671,0.020356089505102527
ACH-000672,-0.045016202985000434
ACH-000673,-0.22269910271900145
ACH-000676,-0.11193656846719212
ACH-000677,-0.0043568159449499065
ACH-000681,-0.026422318461594242
ACH-000683,-0.15701007166981798
ACH-000684,-0.2689106929927288
ACH-000688,-0.12802330402636442
ACH-000693,-0.12716656970890727
ACH-000694,-0.07532105429760821
ACH-000695,-0.20554739277472092
ACH-000696,-0.015599118962093202
ACH-000697,-0.09651892347280498
ACH-000699,-0.25165342198286994
ACH-000701,-0.13950227776736626
ACH-000706,-0.09572810664118764
ACH-000711,-0.14544137864569492
ACH-000713,-0.16044407184647472
ACH-000714,-0.18989848780997254
ACH-000718,-0.13206553896002715
ACH-000720,-0.2341090221071244
ACH-000721,-0.24657078283256675
ACH-000724,-0.0019437526707871773
ACH-000725,-0.3207978791240418
ACH-000732,-0.053092407660975664
ACH-000734,-0.08718368918068456
ACH-000735,-0.23484180491488785
ACH-000736,-0.15507768663665228
ACH-000738,-0.1471245155598393
ACH-000746,0.02701600605012996
ACH-000747,-0.15729165855737476
ACH-000748,-0.17682648652840946
ACH-000753,-0.12102293930913108
ACH-000756,-0.2484936254098669
ACH-000757,-0.1122051852981618
ACH-000758,-0.09913750218361243
ACH-000760,-0.014439938676067698
ACH-000762,-0.1573143423795949
ACH-000763,-0.11713916911885006
ACH-000764,-0.1996852944427635
ACH-000765,-0.0990406153769527
ACH-000766,-0.08908379846507734
ACH-000767,-0.0631383751675945
ACH-000768,-0.03807458690906938
ACH-000769,-0.12946521618928206
ACH-000770,-0.20038896575612802
ACH-000771,-0.10146074098774363
ACH-000773,-0.2671984661766753
ACH-000776,-0.10252960108147098
ACH-000777,-0.07352034064833204
ACH-000778,-0.03729428361755488
ACH-000781,-0.11506630034643853
ACH-000782,-0.3225642413126582
ACH-000783,-0.05169025336330982
ACH-000784,-0.04266365729639447
ACH-000785,0.02850597329492545
ACH-000787,-0.10051576740418604
ACH-000788,-0.06880996861137391
ACH-000791,-0.2683333483659139
ACH-000792,-0.11683002075950452
ACH-000794,-0.21412682669513805
ACH-000796,-0.06389066681666855
ACH-000798,-0.2836393805619534
ACH-000799,-0.04873012757577596
ACH-000800,-0.027538103166951138
ACH-000802,-0.17040921597986855
ACH-000804,-0.06024243524280039
ACH-000805,-0.3255804347235636
ACH-000809,-0.07642417413973211
ACH-000810,-0.4189670605631184
ACH-000811,-0.03492978549017685
ACH-000817,0.040520599407911743
ACH-000819,-0.09086424295599434
ACH-000820,-0.21722183286360855
ACH-000821,0.0899866489038538
ACH-000822,-0.17249254965590502
ACH-000823,-0.044122614580781684
ACH-000824,-0.14604721266814316
ACH-000827,-0.16734257798698518
ACH-000829,0.01872335319902924
ACH-000831,-0.0565082672748722
ACH-000832,-0.08975482641788504
ACH-000833,-0.07322024701594694
ACH-000834,-0.0908936703515989
ACH-000835,-0.11767607846075827
ACH-000836,-0.17688345171059094
ACH-000837,-0.08244883834478982
ACH-000838,0.11493879419707735
ACH-000839,-0.04731451440072967
ACH-000840,-0.26599092359866305
ACH-000841,-0.3083042240511304
ACH-000843,-0.14379903722274487
ACH-000846,0.011037583183040251
ACH-000847,-0.04569574943658184
ACH-000848,-0.06492834842867724
ACH-000849,-0.17873995172568366
ACH-000851,-0.13319145566959034
ACH-000855,-0.011587672748757771
ACH-000856,-0.15492957184723385
ACH-000858,-0.08463829443065274
ACH-000859,-0.15180003487995694
ACH-000861,-0.2124970654750067
ACH-000862,-0.01994893759447926
ACH-000865,-0.07063898129969177
ACH-000866,-0.04747394635159441
ACH-000867,-0.07894529060088983
ACH-000869,-0.09197227962136592
ACH-000872,-0.013386018386446409
ACH-000873,-0.11212188894691424
ACH-000876,-0.1888502821239112
ACH-000878,-0.0904984303275516
ACH-000880,-0.047252088679612426
ACH-000881,-0.12844350387434966
ACH-000882,-0.23423011516043746
ACH-000884,-0.04887199360522364
ACH-000885,-0.005340783930542542
ACH-000887,-0.011211083471731002
ACH-000889,-0.13476619313449734
ACH-000896,-0.19307574284128684
ACH-000898,-0.07051647679474615
ACH-000900,-0.13477881656129118
ACH-000901,-0.10159903870834246
ACH-000905,-0.19593048944313893
ACH-000906,-0.13541639518923687
ACH-000907,-0.16287414437617906
ACH-000910,-0.10246867163241574
ACH-000911,-0.1499981887516148
ACH-000912,-0.17997628867283966
ACH-000913,-0.029961490864652274
ACH-000915,-0.08975036201698422
ACH-000916,0.006763690318999593
ACH-000917,-0.07797395610803634
ACH-000920,-0.21499831454881524
ACH-000921,-0.0358261601788924
ACH-000924,-0.06901849605251822
ACH-000926,-0.06563646821433107
ACH-000928,0.06997161136168274
ACH-000929,-0.05574832796850498
ACH-000932,-0.12225687371201566
ACH-000935,-0.2944698030319501
ACH-000936,-0.19769300880266308
ACH-000937,-0.100787645709531
ACH-000938,-0.21948785398190726
ACH-000939,-0.28702437298551353
ACH-000941,-0.14162123612334832
ACH-000943,-0.09632781532175187
ACH-000946,-0.14006955107971025
ACH-000947,0.02717768051067045
ACH-000948,-0.09802304477912197
ACH-000950,-0.11849131424409315
ACH-000953,-0.11799541433213595
ACH-000954,-0.4243657268916025
ACH-000957,-0.1239748044800828
ACH-000958,0.016003319307989462
ACH-000960,-0.1717561838269367
ACH-000963,-0.17716731264953356
ACH-000968,-0.19719404572803828
ACH-000969,-0.13203339009326634
ACH-000972,0.19779038179519084
ACH-000973,-0.17810590518341746
ACH-000974,-0.03569509288820446
ACH-000978,-0.10284228859966882
ACH-000984,-0.02679012029715554
ACH-000986,-0.15316888259848624
ACH-000988,-0.2456594348918837
ACH-000993,-0.10055091068075568
ACH-000994,0.059035947641107415
ACH-000996,-0.046143544025656284
ACH-001001,0.04566640577168856
ACH-001020,-0.06821791141997859
ACH-001028,-0.10323268781781256
ACH-001031,-0.10082363930626513
ACH-001038,-0.13707384184375376
ACH-001048,-0.1884941938947796
ACH-001050,-0.0494239047711322
ACH-001053,-0.07819792651586344
ACH-001054,0.0474697350227202
ACH-001061,-0.10833264067889868
ACH-001067,-0.18160657668348704
ACH-001075,-0.1728137710591186
ACH-001096,-0.12120790186839345
ACH-001111,-0.09746235792004604
ACH-001119,0.03798178427895759
ACH-001128,-0.2980734055464498
ACH-001134,-0.1522864158177428
ACH-001151,-0.18302053624876974
ACH-001163,-0.1697665647768776
ACH-001164,-0.1291835080056298
ACH-001183,-0.09357360913029583
ACH-001192,-0.13181517612728555
ACH-001193,0.04465571655431666
ACH-001196,-0.0009648576311275159
ACH-001197,-0.3341731253860161
ACH-001205,-0.2886244916267152
ACH-001211,-0.3174262954647744
ACH-001212,0.09624017989524493
ACH-001228,-0.23110567883269456
ACH-001232,-0.4056789107618704
ACH-001239,-0.18880017871723184
ACH-001270,-0.2807401745653348
ACH-001274,-0.09860147176733157
ACH-001275,0.05688437342251429
ACH-001277,0.07824872862057496
ACH-001278,0.0462240175072855
ACH-001280,-0.2674432280049045
ACH-001283,-0.06296948136668222
ACH-001289,-0.13076503261391162
ACH-001300,-0.07572571632949844
ACH-001301,-0.1067668000297993
ACH-001302,-0.21486899265549328
ACH-001306,-0.2608214337499222
ACH-001318,-0.21248318893219825
ACH-001322,-0.21457452910416508
ACH-001328,-0.09831678705140773
ACH-001332,-0.09974660770020262
ACH-001336,-0.043153755676520925
ACH-001346,-0.024866639635572275
ACH-001353,-0.09862089407292814
ACH-001354,-0.08669401533704618
ACH-001367,-0.2027471362834811
ACH-001368,-0.13033780545274234
ACH-001374,-0.02412973317618079
ACH-001377,-0.0824789053327984
ACH-001380,-0.10687041017731032
ACH-001391,-0.2567381495305205
ACH-001408,-0.1311158653173944
ACH-001430,-0.25232344417697816
ACH-001431,-0.13339959571638954
ACH-001450,0.022333997698717096
ACH-001496,-0.12353529125675905
ACH-001500,-0.34363288152933985
ACH-001523,-0.047189822649567344
ACH-001532,-0.07951447553570347
ACH-001550,-0.15101844294446
ACH-001552,-0.16730773439153307
ACH-001554,-0.08629087903189593
ACH-001654,-0.0364806346037156
ACH-001735,-0.038297412228155865
ACH-001736,-0.16899037780823584
ACH-001737,-0.2259201633873461
ACH-001740,-0.1892118879214538
ACH-001745,-0.19534842639607666
ACH-001765,-0.16793755828670304
