,ATG4C (84938)
ACH-000495,-0.27549151869960803
ACH-000496,-0.18255990285808474
ACH-000499,-0.3023964023394269
ACH-000500,-0.19987134977591955
ACH-000502,-0.01388622575850845
ACH-000503,0.009035322487809168
ACH-000505,-0.18991155873704588
ACH-000507,-0.060970370084734625
ACH-000510,-0.022944987227464825
ACH-000511,-0.1418269570651456
ACH-000512,0.020268932731190674
ACH-000516,-0.020252382264890914
ACH-000517,0.006837580682214521
ACH-000518,0.03991924015029643
ACH-000520,-0.2208977134504561
ACH-000521,-0.11462776401643185
ACH-000522,-0.16032243366802754
ACH-000524,-0.0055765500871237566
ACH-000527,-0.09219026532310318
ACH-000528,-0.026728435644105267
ACH-000537,-0.01933976142430814
ACH-000541,-0.07272473695303414
ACH-000542,-0.07005766664618808
ACH-000544,-0.05107592376064573
ACH-000545,-0.14435691523575128
ACH-000547,-0.03154472738295342
ACH-000548,-0.2001329770659071
ACH-000549,-0.0792664496659376
ACH-000550,-0.11555979788402965
ACH-000552,-0.08669445711493841
ACH-000556,-0.010753469413677316
ACH-000557,0.00983580007371119
ACH-000569,-0.19296763075166326
ACH-000570,-0.023109732101153784
ACH-000571,-0.11580185056907875
ACH-000573,-0.04193853921746732
ACH-000576,-0.014202283855610962
ACH-000579,0.037994529173604616
ACH-000580,0.029355798141210174
ACH-000584,-0.06935930158661198
ACH-000585,-0.13247383932325862
ACH-000588,-0.0001317713224232835
ACH-000589,-0.062357817834928615
ACH-000591,-0.1021220758883456
ACH-000593,-0.10292135754115164
ACH-000600,-0.014120203937326185
ACH-000601,-0.02225558503677149
ACH-000605,0.034916361308113965
ACH-000606,-0.06935033241420321
ACH-000608,0.05133027353937866
ACH-000614,-0.07827217437125962
ACH-000616,0.06575617778254211
ACH-000618,0.0215439686930295
ACH-000619,0.01714147411757434
ACH-000620,-0.2454129597826906
ACH-000621,-0.10490795172403562
ACH-000622,0.001411067269956991
ACH-000623,-0.031956670569700515
ACH-000624,0.011664265267928057
ACH-000627,-0.04196297166047859
ACH-000630,-0.0813832690576632
ACH-000631,-0.2181302799722511
ACH-000632,-0.18514951356131554
ACH-000633,-0.11808905642600062
ACH-000637,0.11628912994309988
ACH-000638,-0.058949520906562525
ACH-000646,0.07141763481749296
ACH-000647,0.009161776421706158
ACH-000648,-0.21249686517484884
ACH-000649,-0.2311783116493988
ACH-000651,-0.05143455352269408
ACH-000652,-0.050279543265185946
ACH-000653,-0.06753549168795751
ACH-000657,-0.17112407406150013
ACH-000658,0.10093349457531553
ACH-000661,0.005720698000575539
ACH-000662,-0.4485268422241643
ACH-000663,-0.07681599905596513
ACH-000665,-0.0941505422972889
ACH-000671,-0.028936958644318944
ACH-000672,-0.14259075283627368
ACH-000673,0.012230438842314792
ACH-000676,-0.08124134902460323
ACH-000677,-0.12965991628419038
ACH-000681,0.08106525245547411
ACH-000683,-0.10827074381990401
ACH-000684,-0.03227647832392109
ACH-000688,-0.09231274778335788
ACH-000693,-0.08450766210543299
ACH-000694,-0.04433463047545301
ACH-000695,-0.04945085307134031
ACH-000696,-0.03816637195774225
ACH-000697,-0.4320622684817447
ACH-000699,-0.0914600683882341
ACH-000701,-0.013564565454186077
ACH-000706,-0.1339816558163629
ACH-000711,-0.14341936674113154
ACH-000713,-0.14909643551906016
ACH-000714,0.06390046099480706
ACH-000718,-0.0007466929568883848
ACH-000720,-0.07296788216925196
ACH-000721,-0.11816553530039953
ACH-000724,-0.13335971396574411
ACH-000725,0.13155165984756007
ACH-000732,-0.016017780453456122
ACH-000734,-0.20569493131978311
ACH-000735,-0.1831892415008609
ACH-000736,-0.15757406353101064
ACH-000738,0.0038162281295369845
ACH-000746,0.04879791127429933
ACH-000747,-0.0001305734063534117
ACH-000748,0.12140366770735747
ACH-000753,-0.008001822235812797
ACH-000756,0.016005596143670624
ACH-000757,-0.2361878286866653
ACH-000758,-0.034122806204371664
ACH-000760,-0.16133952161633502
ACH-000762,-0.19185318499378026
ACH-000763,0.07663101778510491
ACH-000764,-0.2533654138859295
ACH-000765,-0.09864426436919817
ACH-000766,0.04421170163939588
ACH-000767,-0.12702235852029853
ACH-000768,-0.046431082512738586
ACH-000769,-0.058827136542403326
ACH-000770,-0.06791664380893955
ACH-000771,-0.15164436584239285
ACH-000773,0.00037758747538808667
ACH-000776,-0.0722539060098673
ACH-000777,-0.1816326550947668
ACH-000778,-0.03892531976929072
ACH-000781,0.029153394765411
ACH-000782,-0.139796188002414
ACH-000783,-0.10970304525956404
ACH-000784,0.0022942605536509625
ACH-000785,-0.0895864017635921
ACH-000787,-0.055525217468151866
ACH-000788,-0.1064674360177279
ACH-000791,-0.11620092564248015
ACH-000792,-0.0627128007212128
ACH-000794,-0.07239644208774959
ACH-000796,-0.025035574010382797
ACH-000798,-0.03663618682271252
ACH-000799,-0.14493423313386594
ACH-000800,-0.0982164357674749
ACH-000802,-0.06128926455331388
ACH-000804,-0.01898750294345729
ACH-000805,-0.08789795897335953
ACH-000809,-0.033699569593731424
ACH-000810,-0.13342732272868782
ACH-000811,-0.11394461726570798
ACH-000817,-0.11467967283733245
ACH-000819,-0.11437252759081687
ACH-000820,-0.2221585749401745
ACH-000821,-0.1580376815231032
ACH-000822,-0.06121453074647914
ACH-000823,-0.1080597258454512
ACH-000824,-0.004802553300048482
ACH-000827,-0.001961386272353166
ACH-000829,0.035397746844592834
ACH-000831,-0.2588540940309321
ACH-000832,-0.2005493193006921
ACH-000833,-0.02213694977083436
ACH-000834,-0.10277929363068602
ACH-000835,-0.05142181880202879
ACH-000836,-0.017378340671385526
ACH-000837,-0.045349054489805835
ACH-000838,-0.20733945660301525
ACH-000839,-0.006550782163669143
ACH-000840,-0.009318684401312113
ACH-000841,-0.1105206643840394
ACH-000843,-0.11489112242584175
ACH-000846,-0.025752396514482526
ACH-000847,-0.20135613979566305
ACH-000848,0.07046139514797117
ACH-000849,-0.02249645027129522
ACH-000851,-0.1254649733315082
ACH-000855,-0.02393593330566557
ACH-000856,-0.21872965520918194
ACH-000858,-0.026117171778372885
ACH-000859,0.04882843288895395
ACH-000861,-0.2029630984453807
ACH-000862,-0.010411336939290694
ACH-000865,-0.014964628542709468
ACH-000866,-0.03875070717460912
ACH-000867,-0.08530917994570245
ACH-000869,-0.2814725857137725
ACH-000872,-0.2386519903275149
ACH-000873,0.009544845063714752
ACH-000876,-0.11082046676327408
ACH-000878,0.2930132906437837
ACH-000880,-0.07591331642188441
ACH-000881,0.0025745374790607733
ACH-000882,-0.03720210699791514
ACH-000884,0.08093525588668331
ACH-000885,-0.16643291729763185
ACH-000887,-0.1408998589863329
ACH-000889,-0.16584002207663628
ACH-000896,-0.06251926374112972
ACH-000898,-0.14101739103702268
ACH-000900,-0.10336917272108198
ACH-000901,-0.09180286100772676
ACH-000905,-0.029245630078756857
ACH-000906,-0.12421428864499945
ACH-000907,-0.2337963921849589
ACH-000910,-0.04565898896703118
ACH-000911,-0.052963445825530975
ACH-000912,0.03962498260374165
ACH-000913,-0.06022378956163627
ACH-000915,-0.15360403866339245
ACH-000916,0.3186470230148931
ACH-000917,-0.13638507576474102
ACH-000920,-0.0578459236308802
ACH-000921,0.006974545656207705
ACH-000924,-0.04804441118099867
ACH-000926,-0.26350467299479463
ACH-000928,0.1159234340390667
ACH-000929,-0.18722621604075515
ACH-000932,-0.04622885416199775
ACH-000935,0.04849726607983045
ACH-000936,-0.20050966422297692
ACH-000937,-0.06459656166683041
ACH-000938,0.14988744416232136
ACH-000939,-0.023524797744418985
ACH-000941,-0.059421122390490765
ACH-000943,0.012771159725928388
ACH-000946,-0.15491508476478355
ACH-000947,-0.10256552204775453
ACH-000948,-0.07732439129410701
ACH-000950,-0.002536311731541057
ACH-000953,-0.08361806265422396
ACH-000954,-0.04868995999203063
ACH-000957,0.05034860553155829
ACH-000958,-0.08840591213261456
ACH-000960,-0.010692533619750757
ACH-000963,-0.22983838656746816
ACH-000968,-0.08050347462910616
ACH-000969,0.09420896822914944
ACH-000972,-0.2837751674535341
ACH-000973,-0.01655031867647413
ACH-000974,-0.0847591863247651
ACH-000978,0.3090098249004599
ACH-000984,-0.14329218858378873
ACH-000986,-0.028855765415664175
ACH-000988,0.0100299853827703
ACH-000993,-0.2637104338260362
ACH-000994,0.04101051218296242
ACH-000996,-0.08780975757182276
ACH-001001,-0.1625046149579179
ACH-001020,-0.15326495520500075
ACH-001028,-0.0957942125289336
ACH-001031,-0.09262702575641532
ACH-001038,-0.07774222483398392
ACH-001048,-0.20368893690319406
ACH-001050,-0.2146655549788832
ACH-001053,0.00042729872522502457
ACH-001054,-0.10475374514265533
ACH-001061,-0.028105367397766687
ACH-001067,0.03253461240936584
ACH-001075,-0.09638648473569714
ACH-001096,-0.0928183811433064
ACH-001111,-0.06856990946379075
ACH-001119,0.016451726504672245
ACH-001128,-0.14894144549454194
ACH-001134,-0.010463974775133908
ACH-001151,-0.056869045867292585
ACH-001163,-0.02049541055844516
ACH-001164,0.0552014672173065
ACH-001183,0.06794647798298271
ACH-001192,-0.055467321684872936
ACH-001193,-0.2848228343483357
ACH-001196,-0.17594250385662366
ACH-001197,-0.09321709072205572
ACH-001205,-0.1863136732147527
ACH-001211,-0.07352297825934576
ACH-001212,-0.03154680400497758
ACH-001228,-0.10522922651517252
ACH-001232,0.0018429017138695387
ACH-001239,-0.01016265150949642
ACH-001270,0.18174283822376253
ACH-001274,-0.012151480643745834
ACH-001275,-0.011380697140647808
ACH-001277,0.037144545868356735
ACH-001278,-0.10218353554876468
ACH-001280,-0.30942944573032694
ACH-001283,0.0016704307629609825
ACH-001289,0.0678077368322925
ACH-001300,-0.0209757889621799
ACH-001301,-0.2637987179342544
ACH-001302,-0.051557534478802514
ACH-001306,-0.06747267248953276
ACH-001318,-0.15524161680200554
ACH-001322,-0.006605051472101529
ACH-001328,-0.08415995078862479
ACH-001332,-0.041937284082621866
ACH-001336,-0.05609802414751345
ACH-001346,-0.12455119475820492
ACH-001353,-0.09035824973176916
ACH-001354,-0.10116970711043932
ACH-001367,-0.4130396236188962
ACH-001368,0.005075899500903597
ACH-001374,-0.13536166147334006
ACH-001377,0.005881423810348436
ACH-001380,-0.05996492174088493
ACH-001391,-0.03449360241970234
ACH-001408,-0.04237706949739811
ACH-001430,-0.011697101091193884
ACH-001431,-0.04674722979619905
ACH-001450,-0.05677315652633035
ACH-001496,-0.216363797338966
ACH-001500,-0.19059711014862485
ACH-001523,-0.18770941584046869
ACH-001532,-0.1019495448201434
ACH-001550,-0.0370754458634245
ACH-001552,-0.21532275206795434
ACH-001554,0.015225145369087709
ACH-001654,0.002049772657630325
ACH-001735,0.021028148160075002
ACH-001736,0.07739580417419943
ACH-001737,0.1600650925350941
ACH-001740,-0.4008783298416648
ACH-001745,-0.1011400887863826
ACH-001765,-0.13464773139110256
