,CHTF18 (63922)
ACH-000263,-0.4131129094719153
ACH-000264,-0.3903039196842064
ACH-000265,-0.31361564786559537
ACH-000266,-0.26523515119663826
ACH-000272,-0.3635137724476593
ACH-000274,-0.452298352271073
ACH-000277,-0.40672401427804905
ACH-000278,-0.6950848504718448
ACH-000279,-0.4863525970020793
ACH-000280,-0.5764456519191957
ACH-000281,-0.14116861755398136
ACH-000288,-0.5974187964787775
ACH-000291,-0.2653229352489881
ACH-000293,-0.12147473729665365
ACH-000294,0.01136365219595245
ACH-000295,-0.3518607191065936
ACH-000296,-0.6753636283289508
ACH-000302,-0.5105954942766275
ACH-000304,-0.23165609469424575
ACH-000307,-0.2148492200668193
ACH-000308,-0.42042955387236375
ACH-000310,-0.15321586995121644
ACH-000311,-0.3261540572516153
ACH-000312,-0.2775891395380347
ACH-000315,-0.10931756776236204
ACH-000316,-0.4670243222776351
ACH-000317,-0.5993605385677996
ACH-000318,-0.2967993259273135
ACH-000319,-0.3773116601623762
ACH-000320,-0.3413272857199467
ACH-000322,-0.2978096667648493
ACH-000323,-0.264834138888476
ACH-000324,-0.4575335077837275
ACH-000329,-0.4175469302011181
ACH-000330,-0.26331454066572113
ACH-000331,-0.5567155622415295
ACH-000332,-0.5188756729992803
ACH-000334,-0.4161070475037151
ACH-000335,-0.3589689263370715
ACH-000336,-0.3708412392040609
ACH-000337,-0.3409932845059515
ACH-000338,-0.2720813404802374
ACH-000339,-0.39118629651201703
ACH-000341,-0.17785298888005338
ACH-000348,-0.3929237601005944
ACH-000350,-0.4296850010355399
ACH-000352,-0.2366630327194743
ACH-000356,-0.2314276325949075
ACH-000361,-0.14630559559083747
ACH-000362,-0.5543653442813984
ACH-000363,-0.2806378013024167
ACH-000364,-0.1896993603677828
ACH-000365,-0.37849654757715373
ACH-000366,-0.17092680753898878
ACH-000368,-0.4019149070081159
ACH-000374,-0.26717651198739434
ACH-000375,-0.6748196690142148
ACH-000376,-0.3328731012187422
ACH-000381,-0.4924327428865322
ACH-000383,-0.28831829205021764
ACH-000387,-0.6651812987125378
ACH-000389,-0.5051128414517662
ACH-000390,-0.2383442311105429
ACH-000393,-0.2375811547216332
ACH-000395,-0.18674517384795827
ACH-000396,-0.4845591130570001
ACH-000397,-0.43819816869644906
ACH-000401,-0.27282655082200385
ACH-000402,-0.10084244871083856
ACH-000403,-0.2678894012459017
ACH-000404,-0.3596028067146097
ACH-000406,-0.20284700012712853
ACH-000407,-0.3541609446978781
ACH-000408,-0.3396780206869353
ACH-000410,-0.5970152370143402
ACH-000411,-0.9038697830069609
ACH-000414,-0.5521535822562154
ACH-000415,-0.3552743852241719
ACH-000416,-0.3837983626931693
ACH-000420,-0.2450294708961574
ACH-000421,-0.4242934925978628
ACH-000424,-0.5199115333246569
ACH-000425,-0.38061773776941343
ACH-000426,0.02204207634102366
ACH-000427,-0.32020187197657085
ACH-000433,-0.4464656824740037
ACH-000435,-0.6665938213591461
ACH-000436,-0.24433418012591826
ACH-000444,-0.4493278116939672
ACH-000445,-0.05019020387727947
ACH-000448,-0.3669018041192101
ACH-000450,-0.6900621429297011
ACH-000452,-0.2943308400364816
ACH-000454,-0.08519882419651204
ACH-000458,-0.18734867228105576
ACH-000459,-0.37651698895770136
ACH-000460,-0.22395946930211044
ACH-000461,0.0482279840997001
ACH-000463,-0.5298720837319632
ACH-000464,-0.4400436833787454
ACH-000466,-0.3532319056245217
ACH-000467,-0.4300791041206484
ACH-000468,-0.31446133869040754
ACH-000469,-0.5273002969701033
ACH-000470,-0.44967852701912797
ACH-000471,-0.3167659628044914
ACH-000472,-0.2308347000553549
ACH-000473,-0.3383862157960206
ACH-000475,-0.19978245045765392
ACH-000476,-0.2446653432435429
ACH-000477,-0.3932515584483177
ACH-000479,-0.4975227193447352
ACH-000480,-0.3839272278140525
ACH-000481,-0.41193963373438297
ACH-000483,-0.5874874650075791
ACH-000484,-0.3433911396662665
ACH-000485,-0.4231007781725758
ACH-000486,-0.15221914039937756
ACH-000487,-0.16667530728103092
ACH-000488,-0.451482367587179
ACH-000490,-0.2390483327796348
ACH-000491,-0.2492428369359431
ACH-000495,-0.986060654585167
ACH-000496,-0.4667537928721533
ACH-000499,-0.2875381405235425
ACH-000500,-0.6738721773235664
ACH-000502,-0.419203466298985
ACH-000503,-0.6698554907104326
ACH-000505,-0.4058328422871258
ACH-000507,-0.4164490192235805
ACH-000510,-0.2432403695423071
ACH-000511,-0.4356612045345635
ACH-000512,-0.4170701814927615
ACH-000516,-0.6293585953292198
ACH-000517,-0.394102643296986
ACH-000518,-0.34804092564128003
ACH-000520,-0.36957301695210376
ACH-000521,-0.3932029276228261
ACH-000522,-0.6054153528519505
ACH-000524,-0.25353267079734565
ACH-000527,-0.3309333818078201
ACH-000528,-0.4391763410807493
ACH-000537,-0.0769383500723435
ACH-000541,-0.5524269127671604
ACH-000542,-0.3878017644438946
ACH-000544,-0.3182562881674338
ACH-000545,-0.5101136987209177
ACH-000547,-0.418140757174416
ACH-000548,-0.15420046260267306
ACH-000549,-0.3483994386232766
ACH-000550,-0.3221979532115823
ACH-000552,-0.21572750156264447
ACH-000556,-0.4708919974545194
ACH-000557,-0.3082406024219092
ACH-000569,-0.5973460422813246
ACH-000570,-0.3745018849530156
ACH-000571,-0.2591590484243017
ACH-000573,-0.6218371571053858
ACH-000576,-0.3034408955390188
ACH-000579,-0.3000359909926792
ACH-000580,-0.3600450176844396
ACH-000584,-0.5068789812430421
ACH-000585,-0.20976669563375694
ACH-000588,-0.5039175502107557
ACH-000589,-0.3742063529138777
ACH-000591,-0.6490002316943234
ACH-000593,-0.31628879325576537
ACH-000600,-0.491760052663308
ACH-000601,-0.3994006497363453
ACH-000605,-0.38134339593209216
ACH-000606,-0.27125945416540115
ACH-000608,-0.2803831734225733
ACH-000614,-0.2472454848782775
ACH-000616,-0.7820591248063147
ACH-000618,-0.5483648066802532
ACH-000619,-0.4135945041137438
ACH-000620,-0.30448802037244665
ACH-000621,-0.5270983076659086
ACH-000622,-0.7769098424085449
ACH-000623,-0.23784946110118765
ACH-000624,-0.25494673158266234
ACH-000627,-0.4918311146446551
ACH-000630,-0.19460115015958046
ACH-000631,-0.6336381623996798
ACH-000632,-0.30437453208017085
ACH-000633,-0.27298245687749223
ACH-000637,-0.3822559935006896
ACH-000638,-0.5535328372800452
ACH-000646,-0.491458474177567
ACH-000647,-0.1803153359743453
ACH-000648,-0.22110232947195765
ACH-000649,-0.6386035992493956
ACH-000651,-0.22026511061720444
ACH-000652,-0.6687291414430714
ACH-000653,-0.5444897857948479
ACH-000657,-0.5543436138572247
ACH-000658,-0.26319729550013465
ACH-000661,-0.2971836234351954
ACH-000662,-0.01553447375668614
ACH-000663,-0.43956634295086905
ACH-000665,-0.2871703867031399
ACH-000671,-0.5208561407184452
ACH-000672,0.008697683913947402
ACH-000673,-0.30512790644724874
ACH-000676,-0.6197175813553092
ACH-000677,-0.2971380886774413
ACH-000681,-0.3511447975003003
ACH-000683,-0.39276785199959097
ACH-000684,-0.6712610505672988
ACH-000688,-0.4087179721135887
ACH-000693,-0.29936981533009205
ACH-000694,-0.5318247963906796
ACH-000695,-0.4135659119202008
ACH-000696,-0.7305228173100289
ACH-000697,-0.3530799455914625
ACH-000699,-0.4206322681163388
ACH-000701,-0.272721530297854
ACH-000706,-0.2739463880784219
ACH-000711,-0.3869825081138033
ACH-000713,-0.666615110218964
ACH-000714,-0.2573974057580977
ACH-000718,-0.4875841522793198
ACH-000720,-0.21319128491541847
ACH-000721,-0.4795437146080589
ACH-000724,-0.4501650056993192
ACH-000725,-0.4036509021662488
ACH-000732,-0.6377536289883936
ACH-000734,-0.41403694061436747
ACH-000735,-0.2649345518146011
ACH-000736,-0.6091098386624646
ACH-000738,-0.3675622442670905
ACH-000746,-0.4690491230630915
ACH-000747,-0.1876255326461491
ACH-000748,-0.28730022693230506
ACH-000753,-0.4352405426808827
ACH-000756,-0.8055768470272731
ACH-000757,-0.4282316085394422
ACH-000758,-0.18278763994629693
ACH-000760,-0.292900202013442
ACH-000762,-0.3521560364884492
ACH-000763,-0.1862013594932649
ACH-000764,-0.2819043738776412
ACH-000765,-0.3562315159970658
ACH-000766,-0.4472864745159961
ACH-000767,-0.4329607132885673
ACH-000768,-0.4745745941451828
ACH-000769,-0.3793815242069231
ACH-000770,-0.5577886667279227
ACH-000771,-0.3832776872259422
ACH-000773,-0.16857975069069495
ACH-000776,-0.3771260711231152
ACH-000777,-0.3983619626951937
ACH-000778,-0.4078093298180249
ACH-000781,-0.5367219825179224
ACH-000782,-0.2140702862148356
ACH-000783,-0.65210368350365
ACH-000784,-0.2305728602033687
ACH-000785,-0.41680120902483137
ACH-000787,-0.4087415822627925
ACH-000788,-0.4813914377740736
ACH-000791,-0.2452838199556051
ACH-000792,-0.6543829488156901
ACH-000794,-0.3348789542632837
ACH-000796,-0.5317565739054555
ACH-000798,-0.38804027790731177
ACH-000799,-0.3090546658876499
ACH-000800,-0.8585663331094255
ACH-000802,-0.32781866379997354
ACH-000804,-0.5404878500499383
ACH-000805,-0.42777431060818205
ACH-000809,-0.20976231882943744
ACH-000810,-0.4202152451187535
ACH-000811,-0.4513626846870207
ACH-000817,-0.3076116846458057
ACH-000819,-0.2530899556744274
ACH-000820,-0.8796353023821838
ACH-000821,-0.19350853452777567
ACH-000822,-0.1984785373185334
ACH-000823,-0.3648736603749462
ACH-000824,-0.07271686229967418
ACH-000827,-0.409525829131387
ACH-000829,-0.4165215654298817
ACH-000831,-0.4076365316617195
ACH-000832,-0.3005038958804542
ACH-000833,-0.5279164211341744
ACH-000834,-0.2630246499246285
ACH-000835,-0.5262366866270483
ACH-000836,-0.6125706241699022
ACH-000837,-0.16315464344538666
ACH-000838,0.25019199022965805
ACH-000839,-0.2657824363238598
ACH-000840,-0.5535885465635253
ACH-000841,-0.5327884745542806
ACH-000843,-0.3324508853841006
ACH-000846,-0.5309273506932846
ACH-000847,-0.5388888913895189
ACH-000848,-0.1649567503986188
ACH-000849,-0.3662826194817501
ACH-000851,-0.38108630644963454
ACH-000855,-0.3202904665774737
ACH-000856,-0.5733370556273885
ACH-000858,-0.2687169159126108
ACH-000859,-0.5111915282985884
ACH-000861,-0.36188272614940376
ACH-000862,-0.3053585607837189
ACH-000865,-0.17604528059131752
ACH-000866,-0.3914116994808276
ACH-000867,-0.2675818149971398
ACH-000869,-0.5790817809329396
ACH-000872,-0.5462817497596251
ACH-000873,-0.222846723714424
ACH-000876,-0.352955401050091
ACH-000878,-0.4788411391290137
ACH-000880,-0.15459481633656447
ACH-000881,-0.4368810826580283
ACH-000882,-0.3636276794789284
ACH-000884,-0.30945319590770376
ACH-000885,-0.25564521480502683
ACH-000887,-0.15290104244617153
ACH-000889,-0.16807695402894424
ACH-000896,-0.3461532019248565
ACH-000898,-0.6361058093861415
ACH-000900,-0.6045287900325562
ACH-000901,-0.3988557800758778
ACH-000905,-0.4770327977971001
ACH-000906,-0.3949171341452699
ACH-000907,-0.7003141229289745
ACH-000910,-0.4495508986286055
ACH-000911,-0.32173496519112404
ACH-000912,-0.5321713086754107
ACH-000913,-0.5154355282456147
ACH-000915,-0.08895433398292353
ACH-000916,-0.3451163660798477
ACH-000917,-0.2109122025907504
ACH-000920,0.10212338548790896
ACH-000921,-0.8843673621858835
ACH-000924,-0.206857086401464
ACH-000926,-0.22007550994551991
ACH-000928,-0.5211831660551431
ACH-000929,-0.16275680552849747
ACH-000932,-0.3285069237828166
ACH-000935,-0.6169097201175977
ACH-000936,-0.16544576481471762
ACH-000937,-0.35666704282265244
ACH-000938,-0.21488859772906446
ACH-000939,-0.3894616610217968
ACH-000941,-0.21139835188181733
ACH-000943,-0.1610805312947025
ACH-000946,-0.41574544885402825
ACH-000947,-0.6438056869201475
ACH-000948,-0.14226455720199288
ACH-000950,-0.3351437790518446
ACH-000953,-0.2729096601247478
ACH-000954,-0.20039341806280125
ACH-000957,-0.03855809613660943
ACH-000958,-0.260004328187224
ACH-000960,-0.4441359291666889
ACH-000963,-0.2798187101531441
ACH-000968,-0.4534592733304316
ACH-000969,-0.15889316092397102
ACH-000972,-0.27439053306762723
ACH-000973,-0.2984317815795857
ACH-000974,-0.4229084029662923
ACH-000978,-0.8514885498735193
ACH-000984,-0.4864615131203573
ACH-000986,-0.34788960415388004
ACH-000988,-0.2705392975544909
ACH-000993,-0.5391689742744558
ACH-000994,-0.3653902616017112
ACH-000996,-0.16134413131135902
ACH-001001,-0.15683179511321185
ACH-001020,-0.325233513399218
ACH-001028,-0.5577643625578035
ACH-001031,-0.6236165988729578
ACH-001038,-0.4293645630742634
ACH-001048,-0.3461954659751393
ACH-001050,-0.2204407768939552
ACH-001053,-0.033676517886292286
ACH-001054,-0.4972822425854189
ACH-001061,-0.1135293070980188
ACH-001067,-0.5599459404679531
ACH-001075,-0.687673947608947
ACH-001096,-0.26579354104478264
ACH-001111,-0.3175627938304912
ACH-001119,-0.21507927833800367
ACH-001128,-0.32936661809331885
ACH-001134,-0.5829491951228079
ACH-001151,-0.3427646467295312
ACH-001163,-0.26881933579783257
ACH-001164,-0.6995564021654365
ACH-001183,-0.05247420230061888
ACH-001192,-0.3717205872483733
ACH-001193,-0.54486482406527
ACH-001196,-0.5085963626818532
ACH-001197,-0.5922386166849549
ACH-001205,-0.29290706700572816
ACH-001211,-0.5193930504110924
ACH-001212,-0.5186070757002154
ACH-001228,-0.4419619016173568
ACH-001232,-0.4036924474643491
ACH-001239,-0.2474177129748771
ACH-001270,-0.2998198025244216
ACH-001274,-0.3449771393635819
ACH-001275,-0.4491467377993063
ACH-001277,-0.2603400871702852
ACH-001278,-0.4441579938434529
ACH-001280,-0.3276418688278417
ACH-001283,-0.1750169000592753
ACH-001289,-0.4177128186144553
ACH-001300,-0.5808366269039732
ACH-001301,-0.11952464128552763
ACH-001302,-0.376784630699007
ACH-001306,-0.3031539456885122
ACH-001318,-0.18316816407535988
ACH-001322,-0.7056020513015033
ACH-001328,-0.15085436725038434
ACH-001332,-0.2605784697837354
ACH-001336,-0.5159034344019028
ACH-001346,-0.2169792680910253
ACH-001353,-0.5062288992740893
ACH-001354,-0.40471768641618094
ACH-001367,-0.5328789108961199
ACH-001368,-0.39278151834562536
ACH-001374,-0.4842058060041089
ACH-001377,-0.3284433042971566
ACH-001380,-0.4078678710212445
ACH-001391,-0.3125457283589276
ACH-001408,-0.5023913725569151
ACH-001430,-0.4744492974028895
ACH-001431,-0.4277748076271025
ACH-001450,0.0019923572455100447
ACH-001496,-0.18933779646432652
ACH-001500,-0.2394602207152885
ACH-001523,-0.276059559032494
ACH-001532,-0.5003664679575093
ACH-001550,-0.5001803191777301
ACH-001552,-0.28785574815278103
ACH-001554,-0.4931340522459018
ACH-001654,-0.3108395153628454
ACH-001735,-0.1630829193031666
ACH-001736,-0.7275693274118795
ACH-001737,-0.019784251485483826
ACH-001740,-0.2559696046028549
ACH-001745,-0.3774748909402848
ACH-001765,-0.4409254755469648
