,AMBP (259)
ACH-000681,-0.17648679446019588
ACH-000683,-0.12974227361534682
ACH-000684,0.023847560990271355
ACH-000688,-0.02832764290864925
ACH-000693,-0.024960047493714055
ACH-000694,-0.05155825409242466
ACH-000695,-0.06537563764135998
ACH-000696,-0.23319127661248204
ACH-000697,-0.1287703030806042
ACH-000699,-0.10131627531119712
ACH-000701,-0.01567267930897165
ACH-000706,-0.1466132891828712
ACH-000711,-0.12055179851004467
ACH-000713,-0.2408200931863365
ACH-000714,0.015831402081007803
ACH-000718,-0.12408398290245384
ACH-000720,-0.12391978399883315
ACH-000721,-0.11592695256564647
ACH-000724,-0.26944634835665
ACH-000725,-0.05014699881571185
ACH-000732,-0.2333702471876418
ACH-000734,-0.03778353880049349
ACH-000735,-0.1922331726697325
ACH-000736,0.04032516115474398
ACH-000738,-0.20774603919696494
ACH-000746,-0.0950470099922287
ACH-000747,-0.09923571541849883
ACH-000748,-0.2324636804812651
ACH-000753,-0.030448802032011307
ACH-000756,-0.14240887992066348
ACH-000757,-0.3455097272682425
ACH-000758,-0.08470903277783437
ACH-000760,-0.08297027366141019
ACH-000762,-0.1073352141710088
ACH-000763,-0.12033696943677995
ACH-000764,0.08794265559275524
ACH-000765,-0.1373871558614141
ACH-000766,-0.092985401799899
ACH-000767,-0.14919474488643866
ACH-000768,0.01306472077499412
ACH-000769,-0.25396173158636776
ACH-000770,-0.1720151475475495
ACH-000771,-0.12362221360213572
ACH-000773,-0.17608616195782206
ACH-000776,-0.006335329922037328
ACH-000777,-0.027914767926345018
ACH-000778,-0.053256633599915705
ACH-000781,-0.07787318254001789
ACH-000782,-0.04626148287658858
ACH-000783,-0.11657488595457326
ACH-000784,-0.03414529278769386
ACH-000785,-0.05222165626708871
ACH-000787,-0.038459489446998
ACH-000788,-0.1444911313878185
ACH-000791,-0.1416527338153093
ACH-000792,-0.0956557618430254
ACH-000794,-0.06759827969805557
ACH-000796,-0.042941635352485005
ACH-000798,-0.07191323643393342
ACH-000799,-0.4711193641596319
ACH-000800,-0.3024007135422253
ACH-000802,0.02253642011694072
ACH-000804,-0.2371043210655085
ACH-000805,-0.08829828459345132
ACH-000809,-0.0923764110953198
ACH-000810,-0.2712034053138702
ACH-000811,-0.1817486131626045
ACH-000817,0.11234831038129034
ACH-000819,-0.1767131620607024
ACH-000820,-0.3477256101858913
ACH-000821,-0.05242285464418578
ACH-000822,-0.22339262860639686
ACH-000823,-0.1696023065301423
ACH-000824,-0.15787430573268926
ACH-000827,-0.16884528313261274
ACH-000829,-0.2288756823302024
ACH-000831,-0.054758778374367836
ACH-000832,-0.1525500411317905
ACH-000833,-0.16122081332510796
ACH-000834,-0.021090710642589796
ACH-000835,-0.25154852892240753
ACH-000836,-0.05345492911823066
ACH-000837,-0.11717337878067648
ACH-000838,-0.039144846572933635
ACH-000839,-0.09374610779187484
ACH-000840,-0.12586094887138471
ACH-000841,-0.10051346988466962
ACH-000843,-0.007619589007636493
ACH-000846,-0.05357698976093684
ACH-000847,-0.043393516768667685
ACH-000848,-0.16405043469918926
ACH-000849,-0.16767304518771678
ACH-000851,-0.18211133392353385
ACH-000855,-0.1987084107129
ACH-000856,-0.13310091556591488
ACH-000858,-0.15137523638815525
ACH-000859,-0.22372732273455676
ACH-000861,-0.0395488655966121
ACH-000862,-0.2446888840966509
ACH-000865,-0.0677671510408003
ACH-000866,0.041938517805515996
ACH-000867,-0.1304616693132471
ACH-000869,-0.20097316759001704
ACH-000872,-0.11654013933240905
ACH-000873,0.29045384502475724
ACH-000876,-0.10289056104043487
ACH-000878,-0.05945576892015132
ACH-000880,-0.009702067031790005
ACH-000881,-0.0855659574850391
ACH-000882,-0.07956669644979243
ACH-000884,-0.11981350794586725
ACH-000885,-0.059277116736791764
ACH-000887,-0.10902104093430724
ACH-000889,0.0025309445892982988
ACH-000896,-0.12266892948634082
ACH-000898,-0.1457379153451956
ACH-000900,-0.16776499539961975
ACH-000901,-0.18725676738222896
ACH-000905,-0.03827168853386871
ACH-000906,-0.14009270037122373
ACH-000907,-0.18824660136827814
ACH-000910,-0.05470489329403597
ACH-000911,-0.09751558089349127
ACH-000912,-0.11953117723388001
ACH-000913,-0.1830906552694238
ACH-000915,-0.15803856933921984
ACH-000916,-0.2020486404478216
ACH-000917,0.16017409211896946
ACH-000920,-0.1014360288806138
ACH-000921,-0.30087080617883405
ACH-000924,-0.05230088625969222
ACH-000926,-0.10241161773038254
ACH-000928,-0.13746582019329187
ACH-000929,-0.11824266440338065
ACH-000932,-0.13125961263132355
ACH-000935,-0.037509553362229366
ACH-000936,-0.04687889072811224
ACH-000937,-0.21977035681484408
ACH-000938,-0.14666140578214587
ACH-000939,-0.03004638748860469
ACH-000941,-0.05070956104802549
ACH-000943,-0.025579589644800612
ACH-000946,0.03549368846204979
ACH-000947,-0.05441883164642774
ACH-000948,-0.052638019286981134
ACH-000950,-0.1183807950434247
ACH-000953,-0.15009113628477844
ACH-000954,-0.013922147302273345
ACH-000957,-0.0642588572009224
ACH-000958,-0.0347303160677418
ACH-000960,-0.151241260907547
ACH-000963,0.035090806252845434
ACH-000968,-0.0124817214968173
ACH-000969,-0.11190253423057847
ACH-000972,0.011365007934365935
ACH-000973,-0.0809902327834509
ACH-000974,-0.1692692237765578
ACH-000978,-0.04231973123426872
ACH-000984,-0.14479231409033352
ACH-000986,-0.06707203306501325
ACH-000988,-0.2805648191534026
ACH-000993,-0.2760102856073121
ACH-000994,-0.08240660807556678
ACH-000996,-0.3431047689502659
ACH-001001,-0.10294342333508087
ACH-001020,-0.3841818470210516
ACH-001028,-0.11176951002946832
ACH-001031,-0.0844349379472428
ACH-001038,-0.12530808150481967
ACH-001048,-0.10849097090359766
ACH-001050,-0.020966816944463756
ACH-001053,0.015008993023566397
ACH-001054,-0.204816959618135
ACH-001061,-0.13805756405443328
ACH-001067,-0.15295068268151335
ACH-001075,-0.01998885478726092
ACH-001096,-0.05067016736352204
ACH-001111,0.1496883273655593
ACH-001119,-0.16658418159000116
ACH-001128,-0.02996126037058905
ACH-001134,-0.11437891115228073
ACH-001151,-0.06564935871848097
ACH-001163,-0.1004885897967608
ACH-001164,-0.14216907873702567
ACH-001183,-0.1451453125755446
ACH-001192,-0.24328394156594604
ACH-001193,-0.210110367656895
ACH-001196,-0.17366395592849246
ACH-001197,-0.2897910815860561
ACH-001205,0.012744151136359176
ACH-001211,-0.1670438852488771
ACH-001212,-0.27721842479030817
ACH-001228,-0.0257257913256323
ACH-001232,-0.2946661837860165
ACH-001239,-0.17450280958041686
ACH-001270,-0.13090868548348322
ACH-001274,-0.1812283292870956
ACH-001275,-0.16180004850346075
ACH-001277,-0.4469900420336325
ACH-001278,0.013023643531202136
ACH-001280,-0.09495775392118848
ACH-001283,-0.03235196857616501
ACH-001289,-0.04108054735263604
ACH-001300,-0.17983167836308886
ACH-001301,-0.16788129541039515
ACH-001302,-0.446852150874599
ACH-001306,0.023419960514788733
ACH-001318,-0.21730994603663067
ACH-001322,0.03809784137236948
ACH-001328,-0.04485342614779854
ACH-001332,-0.2324877570538957
ACH-001336,-0.09016126337693307
ACH-001346,-0.010807638158996866
ACH-001353,-0.1986780592831516
ACH-001354,-0.04831246842936057
ACH-001367,-0.09243562252278524
ACH-001368,-0.017297182892981273
ACH-001374,0.2798383985946685
ACH-001377,-0.09043156701062546
ACH-001380,-0.07728406563977594
ACH-001391,-0.032402997509157365
ACH-001408,-0.06716382514851169
ACH-001430,0.0916603248621884
ACH-001431,-0.1788460952447692
ACH-001450,0.015005510024172157
ACH-001496,-0.06299624232948456
ACH-001500,-0.026442029378461837
ACH-001523,-0.007109058176955401
ACH-001532,-0.11531617411791167
ACH-001550,-0.11934849158219928
ACH-001552,0.007762481373801294
ACH-001554,-0.0976458310161622
ACH-001654,-0.09144439358839487
ACH-001735,-0.09421792171888764
ACH-001736,-0.07341040635157467
ACH-001737,-0.21003286326423148
ACH-001740,-0.0232172364389597
ACH-001745,-0.1061343412521074
ACH-001765,-0.07771457139421899
