,SERPIND1 (3053)
ACH-000396,0.29400954995383416
ACH-000397,-0.014849926198454903
ACH-000401,-0.21849011362494644
ACH-000402,0.01986170669910128
ACH-000403,-0.12152336560291828
ACH-000404,0.2023896344656064
ACH-000406,-0.11164788605520387
ACH-000407,0.00020620899314175966
ACH-000408,-0.07680904418575313
ACH-000410,-0.07979350677264106
ACH-000411,0.03173116853306715
ACH-000414,-0.028511891147396162
ACH-000415,0.06764376878344337
ACH-000416,-0.029236193288165086
ACH-000420,-0.08362017649200151
ACH-000421,-0.27085071553378737
ACH-000424,0.20343800723192576
ACH-000425,-0.22576171406106502
ACH-000426,0.008660767754716697
ACH-000427,0.11142354539256033
ACH-000433,-0.059391653711241076
ACH-000435,-0.2576084625926671
ACH-000436,-0.3336197724287321
ACH-000444,0.04446236779540258
ACH-000445,-0.2574965060517601
ACH-000448,-0.07409642462696367
ACH-000450,-0.08243107356531798
ACH-000452,-0.0910628744722054
ACH-000454,0.01520876424173147
ACH-000458,-0.03721449137747857
ACH-000459,-0.21187575355240212
ACH-000460,-0.13986751228964928
ACH-000461,-0.04475555923753143
ACH-000463,0.016389523885684727
ACH-000464,-0.14586224708612433
ACH-000466,-0.007760636387671148
ACH-000467,-0.23502995056312076
ACH-000468,-0.06375398598155081
ACH-000469,-0.045039749454736926
ACH-000470,-0.1082202930743902
ACH-000471,-0.09691859306358408
ACH-000472,-0.036557318902294376
ACH-000473,0.05614310063221512
ACH-000475,-0.10456658370327884
ACH-000476,-0.1476728107029754
ACH-000477,-0.14813160787144405
ACH-000479,-0.09169708818575603
ACH-000480,-0.2664633513567187
ACH-000481,-0.06630076784074816
ACH-000483,-0.16727086691196302
ACH-000484,0.04080853214683863
ACH-000485,-0.011322553624528156
ACH-000486,-0.2298724821744668
ACH-000487,0.0431025724430856
ACH-000488,-0.13507585386659024
ACH-000490,-0.06615283397825461
ACH-000491,0.055073101888498364
ACH-000495,-0.16673432400368451
ACH-000496,0.007541799609761411
ACH-000499,-0.10099766488150394
ACH-000500,-0.0027737489103000193
ACH-000502,-0.14463231963458598
ACH-000503,-0.008351862173595858
ACH-000505,-0.2222218262767819
ACH-000507,-0.0016513407411205324
ACH-000510,-0.09644702927393232
ACH-000511,0.028103426842759214
ACH-000512,0.12870300531996234
ACH-000516,-0.26175122001014456
ACH-000517,-0.3295919824367504
ACH-000518,0.03185669563421762
ACH-000520,-0.04155727318686018
ACH-000521,0.1258659881732566
ACH-000522,-0.021075366638186568
ACH-000524,-0.1855254142748616
ACH-000527,-0.1210491153990804
ACH-000528,-0.10261590115319133
ACH-000537,-0.029208256840969005
ACH-000541,-0.233734163422142
ACH-000542,-0.03327547643511395
ACH-000544,0.1047194347618528
ACH-000545,-0.21357787478164453
ACH-000547,-0.1541748433115167
ACH-000548,-0.09702441307385007
ACH-000549,-0.1484448094776703
ACH-000550,-0.125919530403379
ACH-000552,-0.1619132475858882
ACH-000556,-0.07418548978109703
ACH-000557,-0.03035214106712708
ACH-000569,-0.032395194229743275
ACH-000570,-0.12419905397237245
ACH-000571,0.012872167206455705
ACH-000573,-0.021700267420089132
ACH-000576,-0.0514181608469432
ACH-000579,-0.10211843772291804
ACH-000580,-0.13984241191497904
ACH-000584,-0.031662496773095065
ACH-000585,0.05925058788226605
ACH-000588,-0.213653233993504
ACH-000589,0.013288713418664505
ACH-000591,0.06304446509611761
ACH-000593,0.028100563333249392
ACH-000600,0.05057971636276153
ACH-000601,-0.1867948350990991
ACH-000605,-0.07204623898994326
ACH-000606,-0.18875985503452333
ACH-000608,-0.033065878091020635
ACH-000614,0.01373201048942424
ACH-000616,-0.2145592244603776
ACH-000618,-0.047691405509055984
ACH-000619,0.13620270289558076
ACH-000620,0.017347929118595232
ACH-000621,-0.0749247107355241
ACH-000622,-0.027200922320160862
ACH-000623,-0.1432876750111799
ACH-000624,-0.026240157036195068
ACH-000627,-0.12135238635929455
ACH-000630,-0.05393066421579674
ACH-000631,-0.21353252473143436
ACH-000632,-0.09627555447522433
ACH-000633,0.01647035611532115
ACH-000637,-0.08815183873919241
ACH-000638,-0.037266125151070514
ACH-000646,-0.14565170209675346
ACH-000647,0.105368085583682
ACH-000648,0.010226758050228327
ACH-000649,0.00309763311602158
ACH-000651,-0.0758039518455007
ACH-000652,-0.04668742567241503
ACH-000653,0.03590396828962266
ACH-000657,-0.052390238184673435
ACH-000658,0.006398012035783385
ACH-000661,-0.08208415663409828
ACH-000662,-0.20644236276690806
ACH-000663,-0.02637270050403585
ACH-000665,-0.17661296026713352
ACH-000671,-0.17739619760649286
ACH-000672,-0.390915385652515
ACH-000673,-0.12721335194684572
ACH-000676,-0.1223380615369698
ACH-000677,-0.10107425017018117
ACH-000681,-0.05050692772030002
ACH-000683,0.017329190753258686
ACH-000684,-0.13636110583917171
ACH-000688,-0.2735023541738404
ACH-000693,-0.062114380038154726
ACH-000694,-0.12457287507032005
ACH-000695,-0.035331842283346085
ACH-000696,-0.08906657676096892
ACH-000697,0.024781905080716246
ACH-000699,-0.10708290084937833
ACH-000701,-0.02346620991680581
ACH-000706,-0.2231934846438012
ACH-000711,-0.16750348743819068
ACH-000713,0.13350745457907506
ACH-000714,-0.06833579224728907
ACH-000718,-0.18124940223553235
ACH-000720,-0.11649763510410945
ACH-000721,-0.15150063138887526
ACH-000724,-0.18853370484250329
ACH-000725,-0.24118685472364024
ACH-000732,-0.2412016677120861
ACH-000734,-0.09635862215579327
ACH-000735,-0.13971358877132414
ACH-000736,-0.10814248943947914
ACH-000738,0.009067920360591654
ACH-000746,0.0067322573805466464
ACH-000747,0.028281497758110955
ACH-000748,-0.20800554996403367
ACH-000753,-0.15747977823107082
ACH-000756,0.02585205627508473
ACH-000757,-0.12203805316063765
ACH-000758,0.036717675890659496
ACH-000760,-0.02585334181457161
ACH-000762,-0.0708371316518472
ACH-000763,0.09758771513723673
ACH-000764,0.020092557317335242
ACH-000765,-0.00493922851329731
ACH-000766,-0.2737890483529694
ACH-000767,-0.03805273806157036
ACH-000768,-0.14695467004403207
ACH-000769,-0.1661675238348448
ACH-000770,-0.11982771007935085
ACH-000771,-0.12022457554268365
ACH-000773,-0.2238884310054615
ACH-000776,-0.03642861743991538
ACH-000777,-0.09850166657811453
ACH-000778,-0.203813206191378
ACH-000781,-0.07642938638419756
ACH-000782,-0.08051474349187053
ACH-000783,-0.06708900159103366
ACH-000784,-0.1432048086517434
ACH-000785,-0.104640239029419
ACH-000787,-0.12284027052928008
ACH-000788,-0.12863680164290334
ACH-000791,-0.12131600944208193
ACH-000792,-0.04800297781702688
ACH-000794,-0.07458892421246502
ACH-000796,0.03055082468631697
ACH-000798,-0.07153965937411884
ACH-000799,-0.37843242467655147
ACH-000800,-0.12057762252268185
ACH-000802,-0.023499851236689125
ACH-000804,-0.20693458687474992
ACH-000805,-0.37226255272041103
ACH-000809,-0.3165601724614299
ACH-000810,0.04630996282209264
ACH-000811,-0.08340628136580468
ACH-000817,-0.23147990962238865
ACH-000819,-0.025087809849527704
ACH-000820,-0.08131324628892365
ACH-000821,0.07066890633836123
ACH-000822,-0.08664017699832967
ACH-000823,-0.027065958713758685
ACH-000824,-0.006173647539275629
ACH-000827,-0.057457610841470365
ACH-000829,-0.09819105210570707
ACH-000831,-0.10847374569717044
ACH-000832,-0.08000200623947216
ACH-000833,-0.1147361042761306
ACH-000834,0.0005221137016994401
ACH-000835,-0.09598593798498857
ACH-000836,-0.09503451622857306
ACH-000837,-0.06338519072424874
ACH-000838,0.14264976433945378
ACH-000839,-0.04292510545400875
ACH-000840,0.02490388130956487
ACH-000841,-0.0440083379529598
ACH-000843,-0.06621023835377628
ACH-000846,-0.2407720424819897
ACH-000847,-0.0857753469354296
ACH-000848,-0.1589578101299222
ACH-000849,-0.02123114471484969
ACH-000851,-0.13284992426894618
ACH-000855,-0.13391434720780568
ACH-000856,0.09588659857710108
ACH-000858,-0.2162705688157467
ACH-000859,-0.07909330608750281
ACH-000861,-0.1553128063225908
ACH-000862,-0.06687402255068167
ACH-000865,-0.1058153112637402
ACH-000866,-0.12472205766278804
ACH-000867,-0.11318711506422725
ACH-000869,0.09004643318632276
ACH-000872,-0.125565248356762
ACH-000873,-0.037104710053566255
ACH-000876,-0.0445096611889424
ACH-000878,0.22075859556862612
ACH-000880,-0.1430873156637303
ACH-000881,-0.09083803172104896
ACH-000882,-0.02107094398066353
ACH-000884,-0.05713283676130971
ACH-000885,-0.014904225715251029
ACH-000887,-0.2822347100305953
ACH-000889,-0.018398807449437053
ACH-000896,-0.06092821851643195
ACH-000898,-0.07011656359845216
ACH-000900,-0.3194263303116877
ACH-000901,-0.23403174421179915
ACH-000905,-0.0229936173525846
ACH-000906,-0.05758699748605575
ACH-000907,-0.1110864881693407
ACH-000910,0.06419910300090187
ACH-000911,-0.054370464119219086
ACH-000912,-0.30684658120613595
ACH-000913,-0.06980778223001688
ACH-000915,-0.018690002524115342
ACH-000916,-0.5144730772554501
ACH-000917,0.011769771091837468
ACH-000920,-0.06296717142280292
ACH-000921,-0.16382838199092664
ACH-000924,-0.12082445888833328
ACH-000926,-0.24585120014239314
ACH-000928,-0.11110001114011923
ACH-000929,-0.014180417600626057
ACH-000932,-0.16628130210281564
ACH-000935,0.028871076663438137
ACH-000936,-0.09971640680350184
ACH-000937,-0.047316275634770165
ACH-000938,-0.020563629825912
ACH-000939,-0.2493132030011649
ACH-000941,-0.07566203312965583
ACH-000943,0.04282567841922325
ACH-000946,-0.15658147534654998
ACH-000947,-0.14265768365453602
ACH-000948,-0.2320951735280158
ACH-000950,-0.1712254261710432
ACH-000953,-0.047265543364219835
ACH-000954,-0.1044597420352764
ACH-000957,-0.2380719635847228
ACH-000958,-0.0069253356243775535
ACH-000960,-0.045806501811644584
ACH-000963,-0.05202015813806643
ACH-000968,-0.10603993433024772
ACH-000969,-0.12983273039710275
ACH-000972,-0.08658612632910129
ACH-000973,-0.026956993363824518
ACH-000974,-0.042602579461618766
ACH-000978,-0.11458727500607599
ACH-000984,0.03599126739784195
ACH-000986,-0.14517025705449002
ACH-000988,-0.0729085921350306
ACH-000993,-0.022186048002626784
ACH-000994,-0.08799735604304529
ACH-000996,-0.1376619267688884
ACH-001001,-0.0683441120775377
ACH-001020,0.19891001900329225
ACH-001028,-0.061817112169775874
ACH-001031,-0.11977096505118155
ACH-001038,-0.08801813874540255
ACH-001048,0.014535210285400488
ACH-001050,-0.06041181389663922
ACH-001053,-0.18228373320869104
ACH-001054,-0.12617078381798572
ACH-001061,-0.044972456398414566
ACH-001067,-0.17212064637737184
ACH-001075,0.04326756184642449
ACH-001096,0.03260929868206075
ACH-001111,-0.14999492046249965
ACH-001119,0.10509387381452588
ACH-001128,-0.4227057687287609
ACH-001134,-0.12045329025882273
ACH-001151,-0.34600772472492475
ACH-001163,-0.045963106063766905
ACH-001164,-0.24420222249869525
ACH-001183,-0.0808800091178977
ACH-001192,-0.044973615931559685
ACH-001193,0.3303760061056953
ACH-001196,-0.049528400645772915
ACH-001197,-0.015086880249738869
ACH-001205,-0.03381187747738202
ACH-001211,-0.1536704449870393
ACH-001212,-0.3207724571936019
ACH-001228,-0.13419801270593973
ACH-001232,-0.14144673525123275
ACH-001239,-0.10064803200555328
ACH-001270,-0.003965669006608685
ACH-001274,-0.04926738217338191
ACH-001275,0.09346092510879322
ACH-001277,-0.25278777503797945
ACH-001278,0.017765255284715318
ACH-001280,-0.18481777546526
ACH-001283,-0.15088593990935895
ACH-001289,-0.004110525326811566
ACH-001300,-0.07227959344258565
ACH-001301,0.052186810248848636
ACH-001302,-0.026526838524167828
ACH-001306,-0.1658746285638227
ACH-001318,-0.04497854290466293
ACH-001322,-0.2162082056871873
ACH-001328,0.008999062649102928
ACH-001332,-0.0009516232472939578
ACH-001336,-0.1560093276302863
ACH-001346,-0.06762224345839056
ACH-001353,-0.11105983839207982
ACH-001354,-0.023470045729989328
ACH-001367,-0.4134428249341985
ACH-001368,-0.1171159441065644
ACH-001374,-0.33411679314994386
ACH-001377,0.01018561120714358
ACH-001380,-0.004554499462534143
ACH-001391,-0.13569169961315175
ACH-001408,-0.13216429072952945
ACH-001430,-0.17598940894513596
ACH-001431,0.1567461098687685
ACH-001450,-0.0591179477857602
ACH-001496,-0.14238392819501375
ACH-001500,-0.0366410772297267
ACH-001523,-0.002962817648449313
ACH-001532,-0.013118052696654585
ACH-001550,-0.09069235327854876
ACH-001552,-0.07055258378992421
ACH-001554,0.01892200555904895
ACH-001654,-0.08365906559541778
ACH-001735,-0.020071733020551638
ACH-001736,-0.1416690376663736
ACH-001737,-0.22020400040305751
ACH-001740,0.0305808913586104
ACH-001745,-0.09177499384502376
ACH-001765,-0.2393329400229631
