,NAPA (8775)
ACH-000350,-0.8481942893481357
ACH-000352,-0.852625633874982
ACH-000356,-0.7905052207304176
ACH-000361,-0.4290310834467529
ACH-000362,-0.9320278088116456
ACH-000363,-0.8083486700994419
ACH-000364,-0.9807717760679828
ACH-000365,-0.9987792655144796
ACH-000366,-0.9662866587375942
ACH-000368,-0.6772703450193146
ACH-000374,-0.6501007468709933
ACH-000375,-0.9290746953043952
ACH-000376,-0.8172627410064051
ACH-000381,-0.8521188599059235
ACH-000383,-1.0312907030358112
ACH-000387,-0.8772392824230864
ACH-000389,-1.0543081974496005
ACH-000390,-0.8029431972080332
ACH-000393,-0.8286139385936812
ACH-000395,-1.0370521501749523
ACH-000396,-0.8580048962728138
ACH-000397,-1.038600227374902
ACH-000401,-0.9629258824004608
ACH-000402,-0.6329494085775387
ACH-000403,-0.9138768391377428
ACH-000404,-0.9509621883086972
ACH-000406,-0.8049278277362445
ACH-000407,-0.8958439143152255
ACH-000408,-1.3234257085381491
ACH-000410,-0.84928989451488
ACH-000411,-0.8173401138907611
ACH-000414,-0.7584309900137736
ACH-000415,-0.8454997152479685
ACH-000416,-0.7872383180869302
ACH-000420,-0.7676601134118732
ACH-000421,-1.030974089901506
ACH-000424,-0.9942795356605372
ACH-000425,-0.8521136456913309
ACH-000426,-0.8328844710518107
ACH-000427,-1.050480988136487
ACH-000433,-0.8339212903702752
ACH-000435,-1.3387501165847362
ACH-000436,-0.9065558005743009
ACH-000444,-0.7728807239709058
ACH-000445,-0.8581879722973976
ACH-000448,-0.6306645871819572
ACH-000450,-1.0479047125588086
ACH-000452,-0.8443796256814172
ACH-000454,-0.9852209604562874
ACH-000458,-0.9477545268911935
ACH-000459,-1.4321254742153324
ACH-000460,-0.8849642559283423
ACH-000461,-1.0239683407345808
ACH-000463,-0.8898132953741735
ACH-000464,-0.8117098059097005
ACH-000466,-0.9654709272144474
ACH-000467,-0.9430400136885272
ACH-000468,-0.7462727425191774
ACH-000469,-0.7771947309044974
ACH-000470,-0.9793785511961048
ACH-000471,-0.7725986627389391
ACH-000472,-0.990745951519594
ACH-000473,-0.7650574381576762
ACH-000475,-0.7745849444366111
ACH-000476,-0.7928254503601885
ACH-000477,-1.0604969496455563
ACH-000479,-0.6632796202140411
ACH-000480,-0.9358606532133272
ACH-000481,-0.7086772749423931
ACH-000483,-0.9323579411563993
ACH-000484,-0.9760810300664792
ACH-000485,-0.8279743055881021
ACH-000486,-0.7774663745322778
ACH-000487,-0.9416788377182244
ACH-000488,-0.8832861314476019
ACH-000490,-0.685634886975667
ACH-000491,-0.09204625058661874
ACH-000495,-0.8046641489560514
ACH-000496,-0.7090729295601927
ACH-000499,-1.1289990116183182
ACH-000500,-0.9973073060762826
ACH-000502,-0.7196917547570558
ACH-000503,-1.1002834997045503
ACH-000505,-0.8335206285249833
ACH-000507,-0.9818597920216494
ACH-000510,-0.9738560994005409
ACH-000511,-0.9693171535853354
ACH-000512,-1.0489916934711447
ACH-000516,-0.8464188639202582
ACH-000517,-0.8826255963325469
ACH-000518,-1.0358061296022667
ACH-000520,-0.8175777285122708
ACH-000521,-0.8290212418613969
ACH-000522,-0.8214367845445812
ACH-000524,-1.0908134840472372
ACH-000527,-0.7430354443496019
ACH-000528,-0.9073990392567612
ACH-000537,-0.6266765144917575
ACH-000541,-0.946096373518076
ACH-000542,-0.7498088788709051
ACH-000544,-0.7684988189596274
ACH-000545,-0.7979327261691002
ACH-000547,-0.7079081571555548
ACH-000548,-0.9385510882369336
ACH-000549,-0.8779046127096577
ACH-000550,-0.7995813476027359
ACH-000552,-0.8363899043485008
ACH-000556,-0.8537945156438229
ACH-000557,-0.907719550838065
ACH-000569,-1.0321192948731657
ACH-000570,-0.7469066175057429
ACH-000571,-1.0255169501587529
ACH-000573,-1.122215806430405
ACH-000576,-0.8933787069169484
ACH-000579,-0.9300394568088236
ACH-000580,-0.6913787496765357
ACH-000584,-0.9422042847643692
ACH-000585,-0.9358955260317532
ACH-000588,-0.8188136961603799
ACH-000589,-0.8003354992587052
ACH-000591,-0.6414871312821996
ACH-000593,-0.6707138186728866
ACH-000600,-0.7866537393085389
ACH-000601,-0.7471302772033658
ACH-000605,-0.9969190998638215
ACH-000606,-0.9326652795156504
ACH-000608,-1.0654511549365724
ACH-000614,-0.7140500981753559
ACH-000616,-1.029773325189118
ACH-000618,-0.8070665415276208
ACH-000619,-0.8117824395114766
ACH-000620,-0.7984745521829335
ACH-000621,-0.9955598034601679
ACH-000622,-0.778215500245449
ACH-000623,-0.8142346029999956
ACH-000624,-0.9963802811490136
ACH-000627,-0.9107561564100264
ACH-000630,-0.8342927737398009
ACH-000631,-0.6265131176876189
ACH-000632,-0.8188456984144298
ACH-000633,-1.0014508572831609
ACH-000637,-0.8481992056061326
ACH-000638,-0.9614366585554872
ACH-000646,-1.3181503298008712
ACH-000647,-0.6930922840823978
ACH-000648,-0.6684534682814555
ACH-000649,-0.8941429273444501
ACH-000651,-0.9967036664164568
ACH-000652,-0.9288827853925296
ACH-000653,-0.7976355582836893
ACH-000657,-1.0581393778298638
ACH-000658,-1.0405826913895788
ACH-000661,-1.10500529698839
ACH-000662,-0.6462606951632867
ACH-000663,-1.0348667136607252
ACH-000665,-0.9443758885474264
ACH-000671,-0.908100731976981
ACH-000672,-0.6117837920898803
ACH-000673,-0.6983263230701873
ACH-000676,-0.7990384315119536
ACH-000677,-1.1852986456139278
ACH-000681,-0.7933832714337858
ACH-000683,-0.8123093053645625
ACH-000684,-1.021634506230584
ACH-000688,-1.2994205029609578
ACH-000693,-0.7239583197346691
ACH-000694,-0.958228507247911
ACH-000695,-0.4453533487699561
ACH-000696,-0.9172565097128236
ACH-000697,-0.8884774766126556
ACH-000699,-1.303729120287905
ACH-000701,-1.0861333550679275
ACH-000706,-0.9519039546308607
ACH-000711,-1.0085069398377708
ACH-000713,-0.961913714604052
ACH-000714,-1.0234930660956945
ACH-000718,-0.8273340914436249
ACH-000720,-0.9335753637124198
ACH-000721,-0.8057740359696149
ACH-000724,-0.9975320631189372
ACH-000725,-1.1745155989439409
ACH-000732,-0.8936169346073216
ACH-000734,-0.8843720618803038
ACH-000735,-0.8664767131142951
ACH-000736,-0.6152814824596462
ACH-000738,-0.8872111122957649
ACH-000746,-0.8823401911392812
ACH-000747,-0.921499237411092
ACH-000748,-0.6638540915165762
ACH-000753,-0.974188465182918
ACH-000756,-0.8144870685563508
ACH-000757,-0.94885252591445
ACH-000758,-0.9135042898817411
ACH-000760,-0.8265830533138128
ACH-000762,-1.0470499195344094
ACH-000763,-0.9293976185932064
ACH-000764,-0.9304631868492302
ACH-000765,-0.8404267172872788
ACH-000766,-0.8926605304457627
ACH-000767,-0.25422680930041314
ACH-000768,-0.8126324514665962
ACH-000769,-1.1952148119957122
ACH-000770,-0.9447188792283328
ACH-000771,-0.8185621617572052
ACH-000773,-0.9613473759335592
ACH-000776,-1.0132585977069053
ACH-000777,-0.7492193816403462
ACH-000778,-1.1128965979076757
ACH-000781,-0.8510364251951473
ACH-000782,-0.7996544076610432
ACH-000783,-1.1216327117152456
ACH-000784,-0.9082652860543828
ACH-000785,-0.8665215016673113
ACH-000787,-0.987713108081706
ACH-000788,-0.9078087494351502
ACH-000791,-0.7451218974966305
ACH-000792,-0.8297599977898142
ACH-000794,-0.7464767987303745
ACH-000796,-0.9528978936789888
ACH-000798,-0.7205951923070724
ACH-000799,-0.7757273495152593
ACH-000800,-0.5891657937755531
ACH-000802,-0.9720462644199076
ACH-000804,-0.88775815524056
ACH-000805,-0.8418601251689241
ACH-000809,-0.7459000787824902
ACH-000810,-0.8094718455373844
ACH-000811,-1.0592874402161052
ACH-000817,-0.8723921525589704
ACH-000819,-0.8673705807577481
ACH-000820,-0.5649555803902847
ACH-000821,-1.0568285628930691
ACH-000822,-1.1593045410254834
ACH-000823,-0.8186013805523191
ACH-000824,-0.801652341849091
ACH-000827,-0.8737728968718734
ACH-000829,-1.022936484662516
ACH-000831,-0.8706048339593127
ACH-000832,-0.5914979170716895
ACH-000833,-0.6884999040040228
ACH-000834,-0.7655848386759144
ACH-000835,-0.999539158330052
ACH-000836,-1.0242178423496942
ACH-000837,-0.9922933624102837
ACH-000838,-0.5903034862885247
ACH-000839,-0.8391241590290959
ACH-000840,-0.8252518341172497
ACH-000841,-1.003346929950568
ACH-000843,-1.0666167842097385
ACH-000846,-0.7114436047397688
ACH-000847,-1.2854132705027927
ACH-000848,-1.0062222966261605
ACH-000849,-0.8127023672711798
ACH-000851,-0.8506796918738857
ACH-000855,-0.9381870388342344
ACH-000856,-1.1436547177463432
ACH-000858,-0.97250605773084
ACH-000859,-0.8699302015936633
ACH-000861,-0.7995052316977814
ACH-000862,-0.7619759416311961
ACH-000865,-0.9605556689201094
ACH-000866,-0.9135471931588864
ACH-000867,-0.9292831630805118
ACH-000869,-1.0526135230888012
ACH-000872,-0.9351932538793928
ACH-000873,-1.118874733098773
ACH-000876,-1.1503483880840524
ACH-000878,-0.6316652012904347
ACH-000880,-0.5892382626748232
ACH-000881,-0.934563338687136
ACH-000882,-0.6567330622241422
ACH-000884,-0.8955499548301978
ACH-000885,-0.8844935949175204
ACH-000887,-0.8259470289813823
ACH-000889,-0.97775966645515
ACH-000896,-0.8444882245128185
ACH-000898,-0.909175872558156
ACH-000900,-0.7893481021957275
ACH-000901,-0.8871856107773912
ACH-000905,-0.8377430190421915
ACH-000906,-0.9775947523638316
ACH-000907,-0.9478949770514684
ACH-000910,-0.8115519888626654
ACH-000911,-1.1231529281978072
ACH-000912,-0.9850544143337134
ACH-000913,-0.7863225104553517
ACH-000915,-0.6511090592205541
ACH-000916,-0.724112921390996
ACH-000917,-1.0572516895858977
ACH-000920,-0.7882264736447371
ACH-000921,-1.0068822141823943
ACH-000924,-0.6832704907988446
ACH-000926,-0.8658279408122935
ACH-000928,-0.6630816050575363
ACH-000929,-0.9353455963137892
ACH-000932,-0.8885850458383394
ACH-000935,-0.7562501118016016
ACH-000936,-0.996842750777763
ACH-000937,-0.7571997267308428
ACH-000938,-0.7465322191551401
ACH-000939,-0.8976242852395436
ACH-000941,-0.94428571796883
ACH-000943,-0.9940379694124842
ACH-000946,-0.9395380807081959
ACH-000947,-0.9567919667147518
ACH-000948,-0.9081713208534352
ACH-000950,-0.7429926808044885
ACH-000953,-0.6382240106270671
ACH-000954,-0.9964266055310808
ACH-000957,-0.7873311074909887
ACH-000958,-0.672756271896845
ACH-000960,-0.9504883573695172
ACH-000963,-0.8102351675109956
ACH-000968,-0.7026670084554106
ACH-000969,-1.0733801596116392
ACH-000972,-0.8279046642140138
ACH-000973,-0.7039649910431114
ACH-000974,-0.7506070599641051
ACH-000978,-1.0705478855779047
ACH-000984,-0.8435610495731575
ACH-000986,-0.876847321443657
ACH-000988,-0.8543335820403419
ACH-000993,-0.7429948318932907
ACH-000994,-1.011092089848002
ACH-000996,-0.7748064246611347
ACH-001001,-0.7017199483753049
ACH-001020,-0.8749872212953564
ACH-001028,-0.8912615252607011
ACH-001031,-0.9499211029398416
ACH-001038,-1.0127171383392504
ACH-001048,-0.8506491032414962
ACH-001050,-0.8616954186063037
ACH-001053,-0.938320483049028
ACH-001054,-0.7761531263537859
ACH-001061,-0.8366956771383617
ACH-001067,-0.9742647349308418
ACH-001075,-0.8547337855056018
ACH-001096,-0.973121634605362
ACH-001111,-0.9294382102019086
ACH-001119,-0.9111712925827296
ACH-001128,-0.8266504874941851
ACH-001134,-0.5849680751029469
ACH-001151,-0.9073926099287374
ACH-001163,-0.8846593402055664
ACH-001164,-0.9177911216714846
ACH-001183,-0.7509513305956831
ACH-001192,-1.0497922783598213
ACH-001193,-0.9580983247048463
ACH-001196,-0.7413623844243901
ACH-001197,-1.1692710538044966
ACH-001205,-0.9332526019593054
ACH-001211,-0.9177823298826056
ACH-001212,-0.8031898832915311
ACH-001228,-0.7577849780347862
ACH-001232,-0.6149930066800977
ACH-001239,-0.9517441482098083
ACH-001270,-0.5910130028056185
ACH-001274,-0.6274757123929637
ACH-001275,-0.8741419648919309
ACH-001277,-0.8275709008785227
ACH-001278,-0.7643626527171204
ACH-001280,-0.7880022825176555
ACH-001283,-0.8661814700801619
ACH-001289,-0.6440835007271697
ACH-001300,-0.5784117727518812
ACH-001301,-0.8102830393194114
ACH-001302,-0.994879160642669
ACH-001306,-0.7386628154877453
ACH-001318,-0.7079253392811917
ACH-001322,-0.8752992210991208
ACH-001328,-0.6768623341944462
ACH-001332,-0.9308857168608377
ACH-001336,-0.7662522153157558
ACH-001346,-0.9387607193072894
ACH-001353,-0.9986224348984316
ACH-001354,-1.032039448598763
ACH-001367,-0.7788002945612129
ACH-001368,-0.7943179445241508
ACH-001374,-0.9737005814742944
ACH-001377,-0.8925941828353402
ACH-001380,-0.8497546424321785
ACH-001391,-0.978517074566282
ACH-001408,-0.927749964815123
ACH-001430,-0.8440951715895079
ACH-001431,-0.9197766561334458
ACH-001450,-0.442512603563127
ACH-001496,-0.8955235657757598
ACH-001500,-0.980072500121609
ACH-001523,-0.8393812072866499
ACH-001532,-0.7848167507917632
ACH-001550,-1.0350309944182834
ACH-001552,-0.9472530640134466
ACH-001554,-0.9117026513303426
ACH-001654,-1.027309702135261
ACH-001735,-0.8389153183192238
ACH-001736,-0.7692618868789217
ACH-001737,-0.7142686698051527
ACH-001740,-1.3820281377355472
ACH-001745,-1.1776043283520992
ACH-001765,-0.8566096830038546
