,NOB1 (28987)
ACH-000584,-1.0288727525682646
ACH-000585,-0.7616596439896209
ACH-000588,-0.8231210190868427
ACH-000589,-0.892395045779227
ACH-000591,-0.8875343006330321
ACH-000593,-0.9435375721910972
ACH-000600,-0.9907464447270238
ACH-000601,-0.9066170398734446
ACH-000605,-1.0089536723823145
ACH-000606,-0.7076795814770547
ACH-000608,-0.9139761344536386
ACH-000614,-1.1099855436245436
ACH-000616,-1.0376682539084836
ACH-000618,-0.9264671074854862
ACH-000619,-0.9589082823527028
ACH-000620,-0.9788907183302428
ACH-000621,-0.5861569105741362
ACH-000622,-1.1089560378514065
ACH-000623,-0.9843972835149458
ACH-000624,-0.9649321142747368
ACH-000627,-0.902231180420624
ACH-000630,-0.948298169757242
ACH-000631,-0.9101906701332376
ACH-000632,-1.0847398957841716
ACH-000633,-0.6770456402178912
ACH-000637,-1.013201108792433
ACH-000638,-0.5928345358967545
ACH-000646,-0.705799627132396
ACH-000647,-1.009375762301805
ACH-000648,-0.8877612807341128
ACH-000649,-0.9773959784451828
ACH-000651,-1.0249665780681734
ACH-000652,-0.8503457104873459
ACH-000653,-0.6510056460232246
ACH-000657,-1.0095997223130273
ACH-000658,-0.8837452935483434
ACH-000661,-0.9489249788800472
ACH-000662,-0.911006462912734
ACH-000663,-0.9314659423197806
ACH-000665,-0.7362730753024402
ACH-000671,-0.7258503781416192
ACH-000672,-0.7931572367556989
ACH-000673,-0.7988153994449027
ACH-000676,-0.9237949232105076
ACH-000677,-1.250922849860972
ACH-000681,-0.8786196784085729
ACH-000683,-0.6848489886732086
ACH-000684,-0.9591926684223632
ACH-000688,-1.0135961207779165
ACH-000693,-1.0348192693170568
ACH-000694,-0.9919057443011978
ACH-000695,-0.8468985258597593
ACH-000696,-0.8325715229663465
ACH-000697,-0.899841326512692
ACH-000699,-0.6281346623645795
ACH-000701,-0.9869757118899458
ACH-000706,-0.9965958026836682
ACH-000711,-0.788236403537067
ACH-000713,-1.1016866291286789
ACH-000714,-0.9651410979777948
ACH-000718,-0.6843936988201569
ACH-000720,-0.8266002714285543
ACH-000721,-0.870934033441685
ACH-000724,-0.6450049078092107
ACH-000725,-1.0344323609866992
ACH-000732,-0.8985719048417483
ACH-000734,-0.9172857544798356
ACH-000735,-0.8313597712129622
ACH-000736,-0.8261244294179163
ACH-000738,-1.0429518241718505
ACH-000746,-0.75847366964356
ACH-000747,-0.9535543487303206
ACH-000748,-0.9551572453614096
ACH-000753,-0.7879586465450309
ACH-000756,-1.0805683632903909
ACH-000757,-1.0035575632553808
ACH-000758,-0.8002802381734633
ACH-000760,-0.9511092914581196
ACH-000762,-0.8245630161709967
ACH-000763,-0.9695048771383772
ACH-000764,-0.935790363438054
ACH-000765,-1.1542032663987143
ACH-000766,-0.8261977010513193
ACH-000767,-1.3080026389164447
ACH-000768,-0.9221353431204484
ACH-000769,-0.8547970120011839
ACH-000770,-0.9708640442607948
ACH-000771,-0.8913322786611315
ACH-000773,-0.8642175681004233
ACH-000776,-0.8713925786318576
ACH-000777,-1.1821055542284458
ACH-000778,-0.8712896840203881
ACH-000781,-0.9298050881402384
ACH-000782,-0.7911170828387523
ACH-000783,-0.8041369284985488
ACH-000784,-1.019093454781937
ACH-000785,-0.7815977568260029
ACH-000787,-0.8399660468775857
ACH-000788,-0.9156029384612512
ACH-000791,-0.8944420308700558
ACH-000792,-0.9775674907477916
ACH-000794,-0.8904708261896894
ACH-000796,-0.5331158555047217
ACH-000798,-0.6963119281933132
ACH-000799,-0.8045681744795367
ACH-000800,-0.8919386097218381
ACH-000802,-0.8380282289759926
ACH-000804,-0.8545599663963649
ACH-000805,-0.8691659038020833
ACH-000809,-0.8145179494374674
ACH-000810,-0.7314058723070158
ACH-000811,-1.0745118837468497
ACH-000817,-0.8060056275043144
ACH-000819,-0.6752041883812462
ACH-000820,-1.1926913864814392
ACH-000821,-1.0167778141949788
ACH-000822,-0.6317313389346862
ACH-000823,-0.8786989899702232
ACH-000824,-1.0414817570606787
ACH-000827,-0.8552891897007349
ACH-000829,-0.973766353393438
ACH-000831,-0.6849199142429584
ACH-000832,-0.8823465742027574
ACH-000833,-1.0658797024889215
ACH-000834,-1.0358485142782947
ACH-000835,-1.183863958528358
ACH-000836,-0.7965573000680783
ACH-000837,-0.9122063635608448
ACH-000838,-0.5778217824635008
ACH-000839,-0.7227635859088414
ACH-000840,-1.1386777840993016
ACH-000841,-0.716457587976972
ACH-000843,-0.7829260913557434
ACH-000846,-0.8233099860839224
ACH-000847,-1.0833502403235415
ACH-000848,-1.026283064706103
ACH-000849,-0.7913857483770107
ACH-000851,-0.5709305654797068
ACH-000855,-1.1667173886568558
ACH-000856,-0.9164877449694788
ACH-000858,-0.8731105137343087
ACH-000859,-0.8567052867669604
ACH-000861,-0.8839291318888618
ACH-000862,-0.9959858052781004
ACH-000865,-0.8768208095217394
ACH-000866,-0.9611347163790296
ACH-000867,-0.5191954089191894
ACH-000869,-0.7557218740273012
ACH-000872,-0.9974378462935976
ACH-000873,-0.7275805066011475
ACH-000876,-0.8623721362474291
ACH-000878,-0.7426806754090288
ACH-000880,-1.0644631058657672
ACH-000881,-0.8974104114253886
ACH-000882,-0.8589875785286012
ACH-000884,-1.0495063256771249
ACH-000885,-0.937847821314728
ACH-000887,-1.0183858623944613
ACH-000889,-0.7821551673002086
ACH-000896,-0.9575760796010698
ACH-000898,-0.9052869224568114
ACH-000900,-0.7784343097719896
ACH-000901,-0.7377482027723687
ACH-000905,-0.9647867128982329
ACH-000906,-0.9536063733981726
ACH-000907,-0.8612083236978083
ACH-000910,-0.9793100840793616
ACH-000911,-0.9373895814896668
ACH-000912,-0.8935084335419162
ACH-000913,-0.950879576111428
ACH-000915,-0.7085965363854078
ACH-000916,-0.8959970499153748
ACH-000917,-0.8612054374478295
ACH-000920,-0.9061986019988452
ACH-000921,-0.7362890834362834
ACH-000924,-0.9355314641442506
ACH-000926,-0.9856170025260989
ACH-000928,-0.8839258876908693
ACH-000929,-0.7112376466282677
ACH-000932,-0.7065328220256295
ACH-000935,-0.9743589160505076
ACH-000936,-0.7669454976367719
ACH-000937,-0.7936990090727221
ACH-000938,-0.9152318252744424
ACH-000939,-0.9452439712672372
ACH-000941,-0.6656325527075595
ACH-000943,-0.9571966839589346
ACH-000946,-0.9247137164759792
ACH-000947,-0.9750830858103344
ACH-000948,-0.9795320188305244
ACH-000950,-0.892830614655386
ACH-000953,-0.8272131618555949
ACH-000954,-1.3846938737256305
ACH-000957,-0.8522376235202512
ACH-000958,-1.1176607901450064
ACH-000960,-0.8252302739156058
ACH-000963,-0.8291270307694214
ACH-000968,-1.1560470600159485
ACH-000969,-0.9025637019854988
ACH-000972,-0.6168471663665064
ACH-000973,-1.0034460233605682
ACH-000974,-0.8818612155883325
ACH-000978,-1.095672492246102
ACH-000984,-0.9314377480890436
ACH-000986,-0.8832220584281131
ACH-000988,-1.1085370641689871
ACH-000993,-0.9304736495355568
ACH-000994,-0.6327491321106912
ACH-000996,-0.6384361582791559
ACH-001001,-0.7816549466569164
ACH-001020,-0.9800265535921076
ACH-001028,-0.7179480636473874
ACH-001031,-0.8455220237085143
ACH-001038,-1.0012708527268048
ACH-001048,-0.8871459987906989
ACH-001050,-1.1900777554199278
ACH-001053,-0.9005692182536419
ACH-001054,-0.8708759229719784
ACH-001061,-0.8849655864849114
ACH-001067,-0.8376019412211031
ACH-001075,-0.8991495078741701
ACH-001096,-0.8656379620564635
ACH-001111,-1.0745339699777021
ACH-001119,-0.9380000413720232
ACH-001128,-0.9128354763330886
ACH-001134,-0.8571622419211055
ACH-001151,-1.0037183821815492
ACH-001163,-0.8722737606806927
ACH-001164,-0.6429874832229342
ACH-001183,-1.0052427357679683
ACH-001192,-1.20010838062602
ACH-001193,-0.9766060675009436
ACH-001196,-1.0989447427467276
ACH-001197,-0.8383446875441022
ACH-001205,-0.915804294959544
ACH-001211,-0.8707669977860878
ACH-001212,-0.9157430043843215
ACH-001228,-0.8593839315628693
ACH-001232,-1.1909599432418625
ACH-001239,-0.8234358952689559
ACH-001270,-0.8123130659632742
ACH-001274,-0.7569842853728833
ACH-001275,-0.8088546006265209
ACH-001277,-0.9809685443626198
ACH-001278,-0.8773152883814971
ACH-001280,-0.9874036465493492
ACH-001283,-0.7732094566148494
ACH-001289,-0.9396821097120542
ACH-001300,-1.0478796492297038
ACH-001301,-0.7125739300779772
ACH-001302,-1.0120039173259958
ACH-001306,-1.0442819863835149
ACH-001318,-1.1519005927163932
ACH-001322,-0.8339884998594502
ACH-001328,-0.6033377041936028
ACH-001332,-1.0263092270459175
ACH-001336,-0.9537895897754652
ACH-001346,-0.8029273043681145
ACH-001353,-0.9589522816350852
ACH-001354,-0.8150657239489932
ACH-001367,-0.9746345882319034
ACH-001368,-0.9796572464555856
ACH-001374,-0.6356029685880329
ACH-001377,-0.984356101372693
ACH-001380,-0.8896595682541943
ACH-001391,-0.9840368040185906
ACH-001408,-0.9398702603682804
ACH-001430,-0.8856906587193547
ACH-001431,-0.9460205131382614
ACH-001450,-0.969588846023675
ACH-001496,-0.9968347004256072
ACH-001500,-0.7973562519294491
ACH-001523,-0.941050612250648
ACH-001532,-0.8138970024156948
ACH-001550,-1.0875523710832846
ACH-001552,-0.9274893908379762
ACH-001554,-1.0519421734604983
ACH-001654,-1.0436253009681735
ACH-001735,-0.9035451060871358
ACH-001736,-0.8940206080498758
ACH-001737,-0.7238026604278776
ACH-001740,-0.8061991979380941
ACH-001745,-0.8237324573274509
ACH-001765,-0.7571314400884753
