,NRDE2 (55051)
ACH-000646,-1.246991054041634
ACH-000647,-0.955444675558825
ACH-000648,-1.054710343229105
ACH-000649,-1.192933924770627
ACH-000651,-1.1340245880531972
ACH-000652,-0.8354190811674599
ACH-000653,-0.7535707245150921
ACH-000657,-0.7337318410176564
ACH-000658,-1.1009779778504196
ACH-000661,-0.9296244384176614
ACH-000662,-0.6458522991429494
ACH-000663,-0.8229320650903272
ACH-000665,-0.7583032125872077
ACH-000671,-0.7652895003329371
ACH-000672,-0.989369877678322
ACH-000673,-0.7963509391589136
ACH-000676,-0.7538108398322659
ACH-000677,-0.7909264045048682
ACH-000681,-0.6767278254635732
ACH-000683,-0.9476810867764586
ACH-000684,-1.0525196194407822
ACH-000688,-1.0439467265897102
ACH-000693,-0.9779779907264692
ACH-000694,-0.7474503826103975
ACH-000695,-0.9136755144810365
ACH-000696,-0.9870279168986876
ACH-000697,-0.6074717389080925
ACH-000699,-0.7048114626872746
ACH-000701,-0.7571285277856468
ACH-000706,-0.7705638533170667
ACH-000711,-1.093141294991686
ACH-000713,-0.6206119516576873
ACH-000714,-1.0841064973230787
ACH-000718,-0.9048416841165512
ACH-000720,-0.7689872999924275
ACH-000721,-0.8527253234936696
ACH-000724,-0.8221434491118291
ACH-000725,-0.9106993713100414
ACH-000732,-1.0930360115077793
ACH-000734,-0.730192367020083
ACH-000735,-0.9214490126390634
ACH-000736,-0.9490242964031926
ACH-000738,-0.7412415749208389
ACH-000746,-0.7077412691518229
ACH-000747,-0.887471130980436
ACH-000748,-1.0146326861717294
ACH-000753,-0.9582308019474788
ACH-000756,-0.941274057680774
ACH-000757,-1.1168438221874364
ACH-000758,-0.9138973299671271
ACH-000760,-1.2204759652079176
ACH-000762,-1.1663892080823983
ACH-000763,-1.1884811883820068
ACH-000764,-0.9512631365506226
ACH-000765,-0.916654872775056
ACH-000766,-0.9212465122149568
ACH-000767,-0.930833173826238
ACH-000768,-1.1162414150008535
ACH-000769,-0.9695717009268799
ACH-000770,-0.8428674074650846
ACH-000771,-0.9073801615891628
ACH-000773,-1.1117153075347883
ACH-000776,-0.8766778412035635
ACH-000777,-0.8083728237563865
ACH-000778,-0.8429060309834606
ACH-000781,-0.9808969672774606
ACH-000782,-0.6935926357609773
ACH-000783,-0.8577041301037022
ACH-000784,-0.8802404154079433
ACH-000785,-0.9498049681776184
ACH-000787,-0.8515305096795446
ACH-000788,-0.8151525352371746
ACH-000791,-1.0525142567445815
ACH-000792,-0.9578265591446626
ACH-000794,-0.7189691209712785
ACH-000796,-0.8389116063204254
ACH-000798,-1.2554615900543968
ACH-000799,-1.0452906529057704
ACH-000800,-0.8952020225920986
ACH-000802,-0.7838630376550039
ACH-000804,-0.9082980371055992
ACH-000805,-1.038741999957846
ACH-000809,-0.8051590711502749
ACH-000810,-0.6976690407076757
ACH-000811,-1.0261497171738003
ACH-000817,-1.0751019535522972
ACH-000819,-0.9072275583105264
ACH-000820,-1.081446368219719
ACH-000821,-0.8371262318870379
ACH-000822,-0.8970024792222527
ACH-000823,-1.0353191166082738
ACH-000824,-0.6733510989507138
ACH-000827,-0.9441825508616633
ACH-000829,-0.9043329998395988
ACH-000831,-0.8779314000303882
ACH-000832,-0.8159932721350979
ACH-000833,-0.8623688129380735
ACH-000834,-0.7070965914719709
ACH-000835,-0.9576579683030292
ACH-000836,-0.8038313381066302
ACH-000837,-0.9805496984737008
ACH-000838,-0.8150294096544788
ACH-000839,-1.0322498396532471
ACH-000840,-0.9260056337795146
ACH-000841,-0.7415220518633263
ACH-000843,-0.8822576773754405
ACH-000846,-0.6455307927623615
ACH-000847,-0.7060388712166573
ACH-000848,-0.9331980501127112
ACH-000849,-0.8126929520613394
ACH-000851,-0.8855133017658254
ACH-000855,-1.0136206504936396
ACH-000856,-0.8180293526960792
ACH-000858,-0.8425019182617861
ACH-000859,-1.025004299219222
ACH-000861,-0.8871460510621417
ACH-000862,-0.5772855804832782
ACH-000865,-0.9756686843897818
ACH-000866,-0.7701662997939057
ACH-000867,-0.8368611902848017
ACH-000869,-1.118265162550258
ACH-000872,-0.8597996497539022
ACH-000873,-0.8628685408943035
ACH-000876,-0.9734803384764424
ACH-000878,-0.6582601490138835
ACH-000880,-0.5970523919351612
ACH-000881,-0.9623494422821476
ACH-000882,-0.9368638085951342
ACH-000884,-0.9116400312651768
ACH-000885,-0.8787924881221272
ACH-000887,-0.8028805792363877
ACH-000889,-1.0953555456397004
ACH-000896,-1.1474947917147549
ACH-000898,-0.5605743961202522
ACH-000900,-1.1555177160757506
ACH-000901,-0.7936378400460562
ACH-000905,-0.8355082813466637
ACH-000906,-0.9584963384689243
ACH-000907,-1.038152953479644
ACH-000910,-0.7800752884874437
ACH-000911,-1.0474979870202368
ACH-000912,-0.8556436685758368
ACH-000913,-0.7727039701644354
ACH-000915,-0.8380942299335415
ACH-000916,-0.6300031719466432
ACH-000917,-1.0623016106206526
ACH-000920,-0.66589991506519
ACH-000921,-1.011562842161568
ACH-000924,-0.7332989659616913
ACH-000926,-0.8128776706133835
ACH-000928,-1.1453402539454118
ACH-000929,-0.8930695028230908
ACH-000932,-0.9693349798867192
ACH-000935,-1.0529734726715778
ACH-000936,-0.6932823536914089
ACH-000937,-0.7853922797166005
ACH-000938,-0.9847333391728575
ACH-000939,-0.7983049421009301
ACH-000941,-1.0590226581326907
ACH-000943,-0.850418107959093
ACH-000946,-0.8634115967066666
ACH-000947,-1.0343192553228862
ACH-000948,-0.8554980345780581
ACH-000950,-0.7318746521901475
ACH-000953,-0.7148439747378051
ACH-000954,-0.9841959183387472
ACH-000957,-0.640063022278181
ACH-000958,-0.7682612406532798
ACH-000960,-0.8798044602092493
ACH-000963,-0.8612945427001578
ACH-000968,-0.8522612133483121
ACH-000969,-0.9111806468027016
ACH-000972,-0.7916505355429253
ACH-000973,-0.7841109795383768
ACH-000974,-0.7445072923247532
ACH-000978,-1.197940983007958
ACH-000984,-0.9983022403256958
ACH-000986,-0.9026741633297034
ACH-000988,-0.9912093470669672
ACH-000993,-1.0148788949198009
ACH-000994,-0.7926816609987267
ACH-000996,-0.969300892362024
ACH-001001,-0.7144426634556541
ACH-001020,-0.9265477053911108
ACH-001028,-0.9846980671480606
ACH-001031,-1.0108335043279812
ACH-001038,-1.1220809919005663
ACH-001048,-1.1527137241649374
ACH-001050,-1.0265415625919982
ACH-001053,-1.029866194914116
ACH-001054,-1.0215183128480825
ACH-001061,-1.0577625715995078
ACH-001067,-0.9451335006406012
ACH-001075,-0.9362216916556388
ACH-001096,-1.001506197261652
ACH-001111,-0.7149533548210557
ACH-001119,-1.0197987297852724
ACH-001128,-1.1733738856786613
ACH-001134,-0.8133531926852383
ACH-001151,-0.7535732559628814
ACH-001163,-0.8882021877036894
ACH-001164,-0.8055908023968426
ACH-001183,-0.8344169566944368
ACH-001192,-1.10492332644873
ACH-001193,-0.5905773081171162
ACH-001196,-1.1166948909934316
ACH-001197,-0.9772178974046064
ACH-001205,-0.8642777461927159
ACH-001211,-1.025096764694054
ACH-001212,-0.8967384564182694
ACH-001228,-0.9517611017893728
ACH-001232,-1.1727775549017896
ACH-001239,-0.7132121545897451
ACH-001270,-0.8423609317621298
ACH-001274,-0.8396994922190513
ACH-001275,-0.8262372693745489
ACH-001277,-0.9777045932179264
ACH-001278,-0.9788887314554506
ACH-001280,-1.0705201625878544
ACH-001283,-0.9506217991570202
ACH-001289,-1.026297059199501
ACH-001300,-0.9951605556787476
ACH-001301,-0.9422954845582404
ACH-001302,-0.8245285483270856
ACH-001306,-0.885642359146356
ACH-001318,-0.9037399078786772
ACH-001322,-1.1694280525753251
ACH-001328,-0.6937832663412378
ACH-001332,-0.8557100295458697
ACH-001336,-0.7458084904345159
ACH-001346,-0.808172629016162
ACH-001353,-0.8207304737594757
ACH-001354,-1.1874956552216274
ACH-001367,-0.9321876945559484
ACH-001368,-0.8971959561328411
ACH-001374,-1.035897761800676
ACH-001377,-0.8385178515646549
ACH-001380,-0.9168679077911596
ACH-001391,-0.910181647845822
ACH-001408,-0.9066855601787316
ACH-001430,-1.020404548408617
ACH-001431,-0.9125673937926267
ACH-001450,-1.1172486995249498
ACH-001496,-0.8372500567735709
ACH-001500,-0.9831514518357786
ACH-001523,-1.0474343515087865
ACH-001532,-0.8281633546133823
ACH-001550,-0.8647758715027708
ACH-001552,-1.019074663722001
ACH-001554,-0.8564101862809202
ACH-001654,-0.7714425596097697
ACH-001735,-0.9634655677172472
ACH-001736,-0.9464206985066448
ACH-001737,-0.9942957892038105
ACH-001740,-1.0302479702725449
ACH-001745,-0.8982395508473344
ACH-001765,-0.8847434333685497
