,ALK (238)
ACH-000472,-0.18624130038051606
ACH-000473,-0.018285634318852755
ACH-000475,-0.1343400579745973
ACH-000476,-0.03683681391557963
ACH-000477,-0.2700813500822334
ACH-000479,-0.06995494017007484
ACH-000480,-0.13844007542247996
ACH-000481,-0.012379721742599352
ACH-000483,-0.037114391807785814
ACH-000484,-0.24244587582643246
ACH-000485,-0.09852006265509383
ACH-000486,-0.18550742121742111
ACH-000487,-0.09983145219941003
ACH-000488,-0.15157950159100167
ACH-000490,-0.12494117810301544
ACH-000491,-0.11062110862297987
ACH-000495,-0.14441226850489347
ACH-000496,-0.07986953961291451
ACH-000499,0.007862323582577293
ACH-000500,0.030225797030755994
ACH-000502,-0.05189911404855081
ACH-000503,-0.11800659012762475
ACH-000505,-0.2047001321418281
ACH-000507,-0.16277538648266696
ACH-000510,-0.12091413387180328
ACH-000511,-0.12041963568922175
ACH-000512,-0.0841840163597174
ACH-000516,-0.19949249602629654
ACH-000517,-0.16809198956384613
ACH-000518,-0.15424710725819282
ACH-000520,-0.062477954633764536
ACH-000521,-0.1695704922515702
ACH-000522,-0.2054030220901563
ACH-000524,-0.13672185129375802
ACH-000527,-0.11394353680743582
ACH-000528,-0.09046564699060852
ACH-000537,-0.06534590182152422
ACH-000541,-0.26456018453226154
ACH-000542,-0.20563384166049908
ACH-000544,-0.08387086645472673
ACH-000545,-0.16721583004239254
ACH-000547,-0.2260314732351969
ACH-000548,-0.1332320452820196
ACH-000549,0.00020649353785833372
ACH-000550,-0.09818108882642483
ACH-000552,-0.05089766306249623
ACH-000556,-0.03932553946413255
ACH-000557,-0.1033013011456236
ACH-000569,-0.09071271195407983
ACH-000570,-0.1914436633568644
ACH-000571,-0.12494856078511835
ACH-000573,-0.19500248347407215
ACH-000576,-0.08711951485080195
ACH-000579,0.1082317404454584
ACH-000580,0.0017553477353443707
ACH-000584,-0.10939172464435457
ACH-000585,-0.18982748142351924
ACH-000588,-0.11491238427796653
ACH-000589,-0.090446451702627
ACH-000591,-0.22501020025559587
ACH-000593,-0.16869302447462672
ACH-000600,-0.04224980706076652
ACH-000601,-0.1862971783138411
ACH-000605,-0.11682519820977705
ACH-000606,-0.0550795956776997
ACH-000608,-0.1474749866022339
ACH-000614,-0.13845747725365404
ACH-000616,-0.1624563368212835
ACH-000618,-0.07190644474863478
ACH-000619,-0.21027805549972045
ACH-000620,-0.16990182550943447
ACH-000621,-0.12043955753620665
ACH-000622,-0.11706028259168234
ACH-000623,-0.19591797011186976
ACH-000624,-0.2983295481365387
ACH-000627,-0.1574849666307611
ACH-000630,-0.1281975842685903
ACH-000631,-0.17320884143051818
ACH-000632,-0.1378918682358534
ACH-000633,-0.2944014758170991
ACH-000637,-0.4045580343344179
ACH-000638,0.03248456865415665
ACH-000646,-0.2822821952283089
ACH-000647,-0.1573967908991473
ACH-000648,-0.1574663069094642
ACH-000649,-0.15633798953186787
ACH-000651,-0.21946921644835846
ACH-000652,-0.02005371551020847
ACH-000653,-0.037368294194655566
ACH-000657,-0.16491068263685668
ACH-000658,-0.11169282706862746
ACH-000661,-0.055092054502379716
ACH-000662,-0.16227182977631385
ACH-000663,-0.22870907689140704
ACH-000665,-0.2054472464537699
ACH-000671,-0.06547618677758897
ACH-000672,-0.2589945848986877
ACH-000673,-0.1516217770462669
ACH-000676,-0.12403029057799005
ACH-000677,-0.03955822600479534
ACH-000681,-0.1185237548669121
ACH-000683,-0.12912968357277893
ACH-000684,-0.17854161896630658
ACH-000688,-0.24064233428160325
ACH-000693,-0.10834864309705984
ACH-000694,-0.14099435326327273
ACH-000695,-0.10781029755902982
ACH-000696,-0.14997547955981724
ACH-000697,-0.08025699423602906
ACH-000699,-0.19572679405690416
ACH-000701,-0.0865585570895118
ACH-000706,-0.01794641680554179
ACH-000711,-0.14354635693508702
ACH-000713,-0.1711068101024016
ACH-000714,-0.09033300400301728
ACH-000718,-0.09028184257978672
ACH-000720,-0.08361161082238272
ACH-000721,-0.1304178195967277
ACH-000724,-0.1472103570465248
ACH-000725,-0.07477215452787775
ACH-000732,0.09924660829914501
ACH-000734,-0.20919626822419032
ACH-000735,-0.11406101464631825
ACH-000736,-0.10275432903104942
ACH-000738,-0.1699113629844099
ACH-000746,-0.14204082399239387
ACH-000747,-0.1817658113724328
ACH-000748,-0.14459587317287906
ACH-000753,-0.0788880915251851
ACH-000756,-0.08912217343407419
ACH-000757,-0.010958910297053568
ACH-000758,-0.002591555701341792
ACH-000760,-0.2310212950443929
ACH-000762,-0.0162337435352392
ACH-000763,-0.16978030072431946
ACH-000764,-0.17986147358733953
ACH-000765,-0.09334288185641762
ACH-000766,-0.10717153249516308
ACH-000767,-0.10992720324096313
ACH-000768,-0.2065150701901599
ACH-000769,-0.008458247454826866
ACH-000770,-0.08271415513135208
ACH-000771,-0.006481946882456143
ACH-000773,-0.10717740877959182
ACH-000776,0.10323556959902076
ACH-000777,-0.18505457659689573
ACH-000778,-0.14759675919065
ACH-000781,-0.04371193101407071
ACH-000782,-0.2156678231925393
ACH-000783,-0.08797432159696633
ACH-000784,-0.10284291982328787
ACH-000785,-0.12568748684859485
ACH-000787,-0.1466885913755181
ACH-000788,-0.1362544497757157
ACH-000791,-0.12431490883781025
ACH-000792,-0.17141715123524393
ACH-000794,-0.20856002759088696
ACH-000796,-0.2660449611917157
ACH-000798,0.02268829420120786
ACH-000799,-0.44121266047308005
ACH-000800,-0.1631243138501932
ACH-000802,-0.16018955635367751
ACH-000804,-0.6682100682539239
ACH-000805,-0.23524987466185265
ACH-000809,-0.21046035113552494
ACH-000810,-0.2292641131270729
ACH-000811,-0.17503960801127802
ACH-000817,-0.1405254779178109
ACH-000819,-0.0209886408361541
ACH-000820,-0.3362324769924497
ACH-000821,-0.08222286455645422
ACH-000822,-0.1768963232860762
ACH-000823,-0.0890233655714684
ACH-000824,-0.15284313501258387
ACH-000827,-0.1946526359753989
ACH-000829,-0.12141369518739024
ACH-000831,-0.09406061658019273
ACH-000832,-0.039027444018905566
ACH-000833,0.00014489787653541083
ACH-000834,-0.04403683716775559
ACH-000835,-0.11530014501868173
ACH-000836,-0.13211610394805706
ACH-000837,-0.15881355353697146
ACH-000838,-0.11389277524379532
ACH-000839,-0.10802520252651854
ACH-000840,-0.16407819891189462
ACH-000841,0.057243336957830286
ACH-000843,-0.08941979407902945
ACH-000846,-0.17556029559677913
ACH-000847,0.0074308088361682845
ACH-000848,-0.00400865354172216
ACH-000849,-0.12353461949926448
ACH-000851,0.007959472829352545
ACH-000855,-0.3550226179971316
ACH-000856,-0.08810982172132878
ACH-000858,-0.10467386907287804
ACH-000859,-0.11422006981984488
ACH-000861,-0.03528535182102832
ACH-000862,-0.2588349242668845
ACH-000865,-0.10196134411900296
ACH-000866,-0.1051746328207944
ACH-000867,-0.06909401220090303
ACH-000869,-0.10389415605027494
ACH-000872,-0.055031944807991486
ACH-000873,-0.09028558347103853
ACH-000876,-0.1712245669233844
ACH-000878,-0.02395999006776764
ACH-000880,-0.02602220220791246
ACH-000881,-0.1258418129511994
ACH-000882,-0.14653687495200138
ACH-000884,-0.2260438639603111
ACH-000885,-0.20307246942697893
ACH-000887,-0.0875271529289039
ACH-000889,-0.019819032470892717
ACH-000896,-0.12886246270258006
ACH-000898,-0.1815013871128633
ACH-000900,0.028221715516381283
ACH-000901,-0.19672694428922785
ACH-000905,0.030560456198670562
ACH-000906,-0.15009309676507532
ACH-000907,-0.13814398526653604
ACH-000910,-0.1822307955241688
ACH-000911,-0.16708590033683232
ACH-000912,-0.13782607868579969
ACH-000913,0.0536081448725638
ACH-000915,-0.09820373250624834
ACH-000916,0.5895611702390936
ACH-000917,-0.01743962010927403
ACH-000920,-0.004952903995366589
ACH-000921,-0.1939874874441528
ACH-000924,-0.2340941758228658
ACH-000926,-0.06897224661171378
ACH-000928,-0.17367425221482452
ACH-000929,0.05625971187439293
ACH-000932,-0.2597271103526984
ACH-000935,-0.2607889957289473
ACH-000936,-0.20768020576482524
ACH-000937,-0.14742924256210194
ACH-000938,-0.010446805984543478
ACH-000939,-0.1181355859114885
ACH-000941,-0.013949317981645656
ACH-000943,-0.10352584231300488
ACH-000946,-0.2081651258433584
ACH-000947,-0.10069596140896248
ACH-000948,-0.09045150278464767
ACH-000950,-0.013036374213650231
ACH-000953,-0.08433763435159078
ACH-000954,0.050329969172827546
ACH-000957,-0.1773291757158353
ACH-000958,-0.1118456710346358
ACH-000960,-0.08702013039937652
ACH-000963,-0.19512429207206225
ACH-000968,-0.17159170604109486
ACH-000969,-0.13152658146949928
ACH-000972,-0.4377519792794993
ACH-000973,-0.17249508995837382
ACH-000974,-0.12431711213478733
ACH-000978,-0.1931457958233723
ACH-000984,-0.22792434301901165
ACH-000986,-0.1659946623795495
ACH-000988,-0.3078565204738571
ACH-000993,-0.2913219918719182
ACH-000994,-0.34031635242405345
ACH-000996,-0.1637607724107415
ACH-001001,-0.20577564067728
ACH-001020,-0.1635054988035589
ACH-001028,-0.1445911096974785
ACH-001031,0.004793739439695949
ACH-001038,-0.08486417334967836
ACH-001048,-0.12205761552147365
ACH-001050,-0.09692156992855623
ACH-001053,-0.2117649572180801
ACH-001054,-0.0725533583757154
ACH-001061,-0.2242464854765783
ACH-001067,-0.15541717527621848
ACH-001075,-0.07205123161799304
ACH-001096,0.00044885692478053977
ACH-001111,-0.12200741244438774
ACH-001119,-0.0759041157310593
ACH-001128,-0.16989257296537355
ACH-001134,-0.15592334597817048
ACH-001151,-0.2433695076606418
ACH-001163,-0.10975091146389404
ACH-001164,-0.03303022697967952
ACH-001183,-0.2466351758815317
ACH-001192,-0.15934168029890694
ACH-001193,-0.154658109276706
ACH-001196,-0.1758070115545725
ACH-001197,-0.08015045072017603
ACH-001205,-0.08911026148494781
ACH-001211,-0.19310655713537705
ACH-001212,-0.36984645656977816
ACH-001228,-0.20329115295285755
ACH-001232,-0.13324279350260934
ACH-001239,-0.14553745960425093
ACH-001270,-0.08274415686677943
ACH-001274,-0.09521644919275453
ACH-001275,-0.07488599617163125
ACH-001277,0.02225370940046655
ACH-001278,-0.18226609458214807
ACH-001280,-0.1036358710661295
ACH-001283,-0.0990308501699363
ACH-001289,-0.27849240479054604
ACH-001300,-1.0160874252801513
ACH-001301,-0.004900955678290586
ACH-001302,-0.2674469914751034
ACH-001306,-0.26197448418084496
ACH-001318,-0.08399952870478199
ACH-001322,0.022535542563189532
ACH-001328,-0.1829909185246948
ACH-001332,-0.19863061129794415
ACH-001336,-0.07300004663999636
ACH-001346,-0.12172767272095532
ACH-001353,-0.12687574715326802
ACH-001354,-0.11432491372540216
ACH-001367,-0.332923326587626
ACH-001368,-0.17949582467244246
ACH-001374,-0.17311528682335076
ACH-001377,-0.053105082644795104
ACH-001380,-0.08741380582273077
ACH-001391,-0.053751049824063424
ACH-001408,-0.049079528837612664
ACH-001430,-0.2108006227351069
ACH-001431,-0.08259339427440535
ACH-001450,-0.20030606398274303
ACH-001496,-0.15085916836041874
ACH-001500,-0.08065584374430619
ACH-001523,-0.06794998005952363
ACH-001532,-0.1395395488655717
ACH-001550,-0.12233070218528085
ACH-001552,-0.3042994570421061
ACH-001554,-0.11143273284583356
ACH-001654,-0.20260307616303425
ACH-001735,-0.0926420681676242
ACH-001736,-0.15216388544867648
ACH-001737,0.25576321314445344
ACH-001740,-0.19502168699306427
ACH-001745,-0.1150453292850054
ACH-001765,-0.13962343509220265
