,HIST1H4A (8359)
ACH-000227,0.0147259578066324
ACH-000228,-0.05269365168947986
ACH-000231,-0.2056487278308261
ACH-000232,-0.131554068373031
ACH-000233,-0.379544546367133
ACH-000234,-0.23381279532156696
ACH-000235,-0.10688638317427966
ACH-000237,-0.13405590384057164
ACH-000238,-0.21518021967111486
ACH-000242,0.2938847471806045
ACH-000243,-0.05825559297342627
ACH-000244,-0.1642310461486984
ACH-000246,-0.20081697814585325
ACH-000248,-0.07797215930834582
ACH-000250,-0.19383664304188405
ACH-000251,-0.4419114081101948
ACH-000252,-0.05340191185050653
ACH-000253,-0.0029326790134947683
ACH-000255,-0.1286626165538297
ACH-000256,-0.16182115516036544
ACH-000257,-0.1384449679258409
ACH-000258,-0.015047621878740381
ACH-000259,-0.0977476267980428
ACH-000260,-0.12893339238373616
ACH-000261,-0.05891510898275755
ACH-000262,0.045849600271009316
ACH-000263,-0.013604806945678468
ACH-000264,-0.20549810592427897
ACH-000265,-0.1662569833153536
ACH-000266,-0.09542763663381354
ACH-000272,-0.14291857975927494
ACH-000274,-0.08017457332058235
ACH-000277,-0.10370390566949804
ACH-000278,-0.09655923861879308
ACH-000279,-0.19989693536335226
ACH-000280,-0.2136876089365497
ACH-000281,0.00687462919749209
ACH-000288,-0.0933429319353604
ACH-000291,-0.17026618403835306
ACH-000293,-0.0832540885623696
ACH-000294,-0.029883506370293307
ACH-000295,-0.12559008241896746
ACH-000296,-0.19942054966246697
ACH-000302,0.032842094031149016
ACH-000304,-0.24017519640168056
ACH-000307,-0.12834597395279335
ACH-000308,-0.20607382234516486
ACH-000310,-0.17141963086941886
ACH-000311,-0.2039010466850596
ACH-000312,0.0039940334322871324
ACH-000315,0.14467713021286902
ACH-000316,-0.12294039272938005
ACH-000317,-0.21258439476411373
ACH-000318,-0.10363701687234687
ACH-000319,-0.15645344418043686
ACH-000320,0.011902465059536998
ACH-000322,-0.1996949480530945
ACH-000323,-0.1987153637165612
ACH-000324,-0.20774427196129489
ACH-000329,-0.09862779171007784
ACH-000330,-0.07932983048918832
ACH-000331,-0.1534097580905321
ACH-000332,-0.1325588475595794
ACH-000334,-0.07917465036522797
ACH-000335,-0.3263959623770336
ACH-000336,-0.2564953791204182
ACH-000337,-0.12284677465863815
ACH-000338,-0.2622588622847864
ACH-000339,-0.09142495418474836
ACH-000341,-0.0588479374853061
ACH-000348,-0.1453415102092681
ACH-000350,-0.0659533062130988
ACH-000352,-0.0626554595302021
ACH-000356,-0.3823573247038744
ACH-000361,-0.2784833038614829
ACH-000362,-0.15106007850409828
ACH-000363,-0.1059741217943124
ACH-000364,-0.07529809995493153
ACH-000365,0.04921189808020685
ACH-000366,-0.05940102279756966
ACH-000368,0.08410126046375231
ACH-000374,-0.13881605675390582
ACH-000375,-0.07150655097356423
ACH-000376,-0.03707943715900708
ACH-000381,-0.06812538046527973
ACH-000383,-0.06644049279186487
ACH-000387,-0.07460855034504346
ACH-000389,-0.12023411529192367
ACH-000390,0.0038731777792059374
ACH-000393,-0.2331138199886508
ACH-000395,-0.016482860991290697
ACH-000396,-0.32697916913218633
ACH-000397,-0.15496150298895633
ACH-000401,-0.14994931559917116
ACH-000402,-0.143244554532229
ACH-000403,-0.14985666811360054
ACH-000404,-0.17392176401444906
ACH-000406,-0.02593577823173852
ACH-000407,-0.2363319648356204
ACH-000408,-0.15989608125699128
ACH-000410,-0.08037300518660874
ACH-000411,-0.3392761990682089
ACH-000414,-0.32425440957752144
ACH-000415,-0.04475859430711873
ACH-000416,-0.03695296450534223
ACH-000420,0.03623112183571362
ACH-000421,-0.12364757585062575
ACH-000424,0.034230331119723116
ACH-000425,0.04370671706851841
ACH-000426,-0.27251792031392397
ACH-000427,-0.1436745033553288
ACH-000433,-0.2569712876954878
ACH-000435,-0.2965705968192691
ACH-000436,0.08018426192827681
ACH-000444,-0.1838344591599864
ACH-000445,-0.08569524628124152
ACH-000448,-0.12423752973723942
ACH-000450,-0.5286220349678155
ACH-000452,-0.0834626812090775
ACH-000454,-0.2281763679806578
ACH-000458,-0.22526471849361085
ACH-000459,-0.2694012655071126
ACH-000460,-0.09141019167957884
ACH-000461,-0.06673895620690959
ACH-000463,-0.08101479138305852
ACH-000464,-0.17869246138924932
ACH-000466,-0.07374997856646621
ACH-000467,-0.0955854586408746
ACH-000468,-0.03363338595927818
ACH-000469,-0.04509369239101007
ACH-000470,0.09011588313864656
ACH-000471,-0.057292296305390226
ACH-000472,-0.11276857001246132
ACH-000473,0.008384518736887893
ACH-000475,-0.09571232099183108
ACH-000476,-0.040552670137464934
ACH-000477,-0.2227372876878889
ACH-000479,-0.21964812719549973
ACH-000480,-0.023182120030845
ACH-000481,-0.15590033467265385
ACH-000483,0.023761925244258773
ACH-000484,-0.1910650991920015
ACH-000485,-0.14513833088698802
ACH-000486,-0.18361590622762464
ACH-000487,-0.1637487234146998
ACH-000488,-0.16924334205261338
ACH-000490,-0.1864561265692192
ACH-000491,-0.11856810370268095
ACH-000495,-0.061751367642301824
ACH-000496,-0.10935703758288087
ACH-000499,-0.061300735302193626
ACH-000500,-0.1288730109230449
ACH-000502,-0.14594763357194465
ACH-000503,0.0293682207562252
ACH-000505,-0.05311485038057087
ACH-000507,-0.05143673652990167
ACH-000510,-0.04324756673856185
ACH-000511,-0.04047511862298238
ACH-000512,-0.3982697762393973
ACH-000516,-0.27812468566991155
ACH-000517,-0.14637665357900753
ACH-000518,-0.007860824361723017
ACH-000520,-0.10092355912504264
ACH-000521,-0.08646480778402148
ACH-000522,-0.1381274773590329
ACH-000524,-0.5942735083553
ACH-000527,-0.08751978278621789
ACH-000528,-0.1971721951100308
ACH-000537,-0.30564405249481424
ACH-000541,-0.015369315813584269
ACH-000542,-0.1634018172869122
ACH-000544,-0.005536878303139242
ACH-000545,-0.23441400505045684
ACH-000547,0.018250950624574738
ACH-000548,-0.268868985480218
ACH-000549,-0.10151855708921016
ACH-000550,0.002504955230526475
ACH-000552,-0.08633783836219344
ACH-000556,-0.08488212390801274
ACH-000557,-0.015107477713526132
ACH-000569,-0.5214529490894817
ACH-000570,-0.054599865550554655
ACH-000571,-0.12230991522921543
ACH-000573,-0.004768082540859936
ACH-000576,-0.2819197202158225
ACH-000579,-0.01619775588234306
ACH-000580,-0.20635195945804066
ACH-000584,-0.08673364551279937
ACH-000585,-0.22070731985340172
ACH-000588,0.014833035835203866
ACH-000589,-0.09491307478977784
ACH-000591,-0.2798240182278947
ACH-000593,-0.060817375580194864
ACH-000600,-0.12883923655228294
ACH-000601,-0.14019392503900566
ACH-000605,-0.17688783037415912
ACH-000606,-0.18852679466998531
ACH-000608,-0.09629205034059443
ACH-000614,-0.013881344952051808
ACH-000616,-0.07886386670238743
ACH-000618,-0.10201439614586066
ACH-000619,-0.010228067291447474
ACH-000620,-0.1514142416118073
ACH-000621,-0.08556825935270403
ACH-000622,-0.16485546726559808
ACH-000623,-0.21636488072871585
ACH-000624,-0.1041990356292378
ACH-000627,-0.10835928059883816
ACH-000630,-0.055923597673389946
ACH-000631,0.003958084839406735
ACH-000632,0.01991780117054528
ACH-000633,-0.08739933020729271
ACH-000637,-0.387353879367152
ACH-000638,-0.16232958440091425
ACH-000646,-0.10630992794910207
ACH-000647,-0.13200739678596835
ACH-000648,-0.08948961174097292
ACH-000649,-0.1514085377346988
ACH-000651,0.0064903386504404316
ACH-000652,-0.13104488812474113
ACH-000653,-0.10365373573815452
ACH-000657,-0.21451945704044065
ACH-000658,-0.269100845353452
ACH-000661,0.0366159644007228
ACH-000662,0.04009110429247681
ACH-000663,-0.17450031512906947
ACH-000665,-0.1858364196849268
ACH-000671,0.0128391782941643
ACH-000672,-0.012754630170411485
ACH-000673,-0.19212628926759087
ACH-000676,-0.10633169359360944
ACH-000677,-0.2394919997290805
ACH-000681,-0.20942494054765254
ACH-000683,-0.18700695749769009
ACH-000684,-0.1304139258833507
ACH-000688,-0.1148590324025484
ACH-000693,-0.1412473033668009
ACH-000694,-0.0990170114699121
ACH-000695,-0.3050594455792979
ACH-000696,-0.152749422167494
ACH-000697,-0.3140409824759461
ACH-000699,-0.09050122275624403
ACH-000701,-0.2722024376549463
ACH-000706,-0.2811789616709553
ACH-000711,-0.152200740059928
ACH-000713,-0.3728297963217824
ACH-000714,-0.04971790955549478
ACH-000718,-0.12375147006569225
ACH-000720,-0.2033965939813447
ACH-000721,-0.11158509821019663
ACH-000724,0.003554252074468929
ACH-000725,-0.09190398744577766
ACH-000732,-0.028348795590421205
ACH-000734,-0.20185495534425835
ACH-000735,-0.0607256684866298
ACH-000736,-0.07530346287520788
ACH-000738,-0.118131847134987
ACH-000746,-0.21346036753921696
ACH-000747,0.05369513339968402
ACH-000748,-0.2962649509943894
ACH-000753,-0.19670284682640135
ACH-000756,-0.3350160549634895
ACH-000757,-0.011946595846404676
ACH-000758,-0.15119997602513408
ACH-000760,0.002377360968230854
ACH-000762,-0.22953826648375064
ACH-000763,-0.3570011601339048
ACH-000764,-0.5591617307774613
ACH-000765,-0.22534974231345234
ACH-000766,-0.15141272334872816
ACH-000767,-0.13230898758006482
ACH-000768,-0.019810284661374897
ACH-000769,-0.10391101212707554
ACH-000770,-0.07691543369552126
ACH-000771,-0.04125854805870597
ACH-000773,-0.23727577161600136
ACH-000776,-0.1861085715652132
ACH-000777,-0.2183965159711137
ACH-000778,-0.04250595886769548
ACH-000781,-0.13033173440249016
ACH-000782,-0.0975837599357249
ACH-000783,-0.3132539237479193
ACH-000784,-0.023070753756564383
ACH-000785,-0.13549711610601106
ACH-000787,-0.10630778309129504
ACH-000788,-0.10763955137903017
ACH-000791,-0.1543121824238341
ACH-000792,-0.15241313930015088
ACH-000794,-0.16173144430370015
ACH-000796,-0.08087735745810336
ACH-000798,-0.12431313578159438
ACH-000799,-0.017088458359130306
ACH-000800,-0.03837106733622105
ACH-000802,-0.14542187679392587
ACH-000804,-0.152570722781055
ACH-000805,-0.26281911298231797
ACH-000809,-0.18947276948819813
ACH-000810,-0.23686872132513684
ACH-000811,-0.058590567108982826
ACH-000817,-0.291451540381076
ACH-000819,-0.17300456712257384
ACH-000820,-0.0802324312476732
ACH-000821,-0.21970483890412446
ACH-000822,-0.026730390366930597
ACH-000823,-0.04380708506870183
ACH-000824,-0.16400921287884687
ACH-000827,-0.15158301093060905
ACH-000829,-0.25558229440518104
ACH-000831,-0.0058553817999948184
ACH-000832,-0.0950216718922512
ACH-000833,-0.11332172608454047
ACH-000834,-0.2182478094851661
ACH-000835,0.01801051420158228
ACH-000836,0.2048219203996658
ACH-000837,-0.00940587025216859
ACH-000838,-0.18287069825546654
ACH-000839,-0.15164767369922078
ACH-000840,0.15796099484124235
ACH-000841,-0.08840475406956176
ACH-000843,-0.12319892382822273
ACH-000846,-0.27695166761464324
ACH-000847,-0.05597026210911666
ACH-000848,-0.13963826874941218
ACH-000849,-0.010671933965293623
ACH-000851,-0.09809521712948
ACH-000855,-0.3594827675731333
ACH-000856,-0.2301866412267013
ACH-000858,-0.14205837537502064
ACH-000859,0.04290296326216405
ACH-000861,-0.14897952175277662
ACH-000862,-0.05483479512312328
ACH-000865,-0.18928351637788668
ACH-000866,-0.1029158672843158
ACH-000867,-0.11954158524730198
ACH-000869,-0.09226692667902096
ACH-000872,-0.0893804605699397
ACH-000873,-0.13324477020315484
ACH-000876,-0.20917264092530946
ACH-000878,-0.3074220599507397
ACH-000880,-0.18704958032315144
ACH-000881,-0.24206404215001365
ACH-000882,-0.1433575655156142
ACH-000884,-0.04689945782144568
ACH-000885,-0.14006172778086948
ACH-000887,-0.12228727032694968
ACH-000889,-0.4253961471602052
ACH-000896,-0.10380997447740348
ACH-000898,-0.0951874436422653
ACH-000900,-0.2425395147380133
ACH-000901,-0.02119634890389291
ACH-000905,-0.047455406452709965
ACH-000906,-0.05827975895054961
ACH-000907,-0.1286084524945622
ACH-000910,-0.14597830353461735
ACH-000911,-0.04906855711858133
ACH-000912,-0.11906932184482973
ACH-000913,-0.18708031120078664
ACH-000915,0.08288364070525678
ACH-000916,-0.1934664872793448
ACH-000917,-0.06848731674202907
ACH-000920,-0.4662177889374334
ACH-000921,-0.07887651019036274
ACH-000924,-0.06829511582101394
ACH-000926,-0.06738093405679843
ACH-000928,-0.07930134925425636
ACH-000929,-0.24503438791725385
ACH-000932,-0.212738197714574
ACH-000935,-0.11394378009691612
ACH-000936,-0.20404071522045328
ACH-000937,-0.23568553665331315
ACH-000938,-0.09196148331604123
ACH-000939,0.32188308832415546
ACH-000941,0.01892590730678221
ACH-000943,0.05132433776238463
ACH-000946,-0.2060685592936385
ACH-000947,-0.14617454419176282
ACH-000948,-0.12490167896444178
ACH-000950,-0.1209433866134303
ACH-000953,-0.2068748322994746
ACH-000954,0.06206102742232208
ACH-000957,-0.03336957264636059
ACH-000958,-0.24766713074213015
ACH-000960,-0.21238367103317687
ACH-000963,-0.03214666721923976
ACH-000968,-0.06341175017668839
ACH-000969,-0.2396152967878445
ACH-000972,-0.4046217481627985
ACH-000973,-0.2369537085835577
ACH-000974,-0.19289555266321906
ACH-000978,-0.022117593490332342
ACH-000984,-0.07075629684873921
ACH-000986,-0.18915519060299044
ACH-000988,-0.14056930757494487
ACH-000993,-0.3086828758048996
ACH-000994,-0.09445654653272086
ACH-000996,-0.3617814209089054
ACH-001001,-0.2718969651598787
ACH-001020,0.25546644862271106
ACH-001028,-0.13203925912244244
ACH-001031,-0.07353396417968687
ACH-001038,-0.1563954411605479
ACH-001048,-0.25025829796439825
ACH-001050,-0.1965967943669778
ACH-001053,-0.18601018949826875
ACH-001054,-0.24473013464821644
ACH-001061,-0.05669392799273944
ACH-001067,-0.1872147040196766
ACH-001075,-0.06043830832020379
ACH-001096,0.11112950171733334
ACH-001111,-0.17677099556532752
ACH-001119,-0.1462474266162954
ACH-001128,0.7432055445740663
ACH-001134,-0.1938766477120651
ACH-001151,-0.1197299671295607
ACH-001163,-0.07052323023290531
ACH-001164,-0.06598716853375672
ACH-001183,-0.06016532873686355
ACH-001192,-0.17770538299542502
ACH-001193,-0.05577270353584912
ACH-001196,0.17040534760306922
ACH-001197,-0.3121379227983884
ACH-001205,-0.25848497818878524
ACH-001211,0.09873843424863933
ACH-001212,-0.11934012687054
ACH-001228,-0.08457809322847737
ACH-001232,0.00033753040243836405
ACH-001239,-0.15823796103039567
ACH-001270,-0.04628540038808605
ACH-001274,-0.13515247471017985
ACH-001275,-0.2530130302973884
ACH-001277,0.08070293497473134
ACH-001278,-0.2770535413837698
ACH-001280,-0.1691647925747835
ACH-001283,-0.082914347540625
ACH-001289,-0.00045167202001575557
ACH-001300,-0.07808442083286282
ACH-001301,-0.19929783204701534
ACH-001302,-0.2209451886764809
ACH-001306,0.029906930621342857
ACH-001318,-0.13783004585078956
ACH-001322,-0.12911656125951074
ACH-001328,-0.10952019133531413
ACH-001332,-0.05763833548145773
ACH-001336,-0.09970794098777253
ACH-001346,-0.06687261579372117
ACH-001353,-0.31306370123037
ACH-001354,0.002922418339867146
ACH-001367,-0.11567420557754415
ACH-001368,-0.09343330549415683
ACH-001374,-0.047191191946399084
ACH-001377,-0.2115212785531429
ACH-001380,-0.07513405893567421
ACH-001391,-0.0684530375194848
ACH-001408,-0.233470288983164
ACH-001430,-0.2179776068466022
ACH-001431,-0.1585866624122996
ACH-001450,-0.15571255311346055
ACH-001496,0.13896167010941732
ACH-001500,0.16482227119465975
ACH-001523,-0.06979081058806443
ACH-001532,-0.13728130767156718
ACH-001550,0.17237187109629096
ACH-001552,0.1542120467417822
ACH-001554,-0.04750934123907336
ACH-001654,-0.12496210524402215
ACH-001735,-0.15876570808381593
ACH-001736,-0.06905538691201256
ACH-001737,-0.4220520210071338
ACH-001740,-0.00531222742188394
ACH-001745,0.03807608297163535
ACH-001765,-0.11845238708836694
