,PDXK (8566)
ACH-000926,-0.13209822430052073
ACH-000928,-0.2208755858943743
ACH-000929,-0.2780307079319476
ACH-000932,-0.14334152038374812
ACH-000935,-0.17406252683221846
ACH-000936,0.06338370716663153
ACH-000937,-0.15807741296429098
ACH-000938,-0.5108086650313156
ACH-000939,-0.1132468209316839
ACH-000941,-0.0246486668326226
ACH-000943,-0.2551001803289199
ACH-000946,-0.029921882635816837
ACH-000947,-0.03211635282415061
ACH-000948,-0.16381342530080506
ACH-000950,-0.4267617529346667
ACH-000953,-0.3372251091137002
ACH-000954,0.1337323222899293
ACH-000957,-0.3978567272456792
ACH-000958,-0.25751994090269764
ACH-000960,-0.388683465004333
ACH-000963,-0.09799052324332268
ACH-000968,-0.09503029653612724
ACH-000969,-0.0017607709354692488
ACH-000972,-0.30219710813405354
ACH-000973,-0.15335458955628012
ACH-000974,0.03234332266912681
ACH-000978,0.10148496986437984
ACH-000984,-0.12078893592088108
ACH-000986,-0.016442355862055717
ACH-000988,-0.2519084697327492
ACH-000993,-0.17288896434154444
ACH-000994,-0.1760026925710826
ACH-000996,-0.09615529574675584
ACH-001001,-0.06857249435811416
ACH-001020,-0.1844967939715381
ACH-001028,-0.13575076986930518
ACH-001031,-0.09596104228470212
ACH-001038,-0.08661070873743541
ACH-001048,-0.10972355252607943
ACH-001050,-0.2629576309308835
ACH-001053,0.040930604261823454
ACH-001054,-0.031446418492991186
ACH-001061,0.013097932634486435
ACH-001067,-0.15982901623850254
ACH-001075,-0.10956132783602736
ACH-001096,-0.12664149575010544
ACH-001111,-0.06171583487154459
ACH-001119,-0.1815066419950672
ACH-001128,-0.0459841297791071
ACH-001134,-0.461682545342925
ACH-001151,-0.15496566113115992
ACH-001163,-0.07529494725609548
ACH-001164,-0.08069622306689032
ACH-001183,-0.3833487591950127
ACH-001192,-0.10938523384395403
ACH-001193,0.06873991025968454
ACH-001196,-0.07347718484963417
ACH-001197,0.19758832830098544
ACH-001205,-0.09673175886637156
ACH-001211,-0.4896666194823408
ACH-001212,-0.2196638462139798
ACH-001228,-0.10507113084659928
ACH-001232,-0.1507263844009387
ACH-001239,-0.09548521351717636
ACH-001270,0.06708714513630981
ACH-001274,-0.261848974277368
ACH-001275,-0.07061098759682417
ACH-001277,-0.20229599996292247
ACH-001278,-0.026209814705634486
ACH-001280,-0.4434929394785606
ACH-001283,-0.08936382736669958
ACH-001289,-0.19760177273691135
ACH-001300,-0.0357191046794128
ACH-001301,-0.21221595514466374
ACH-001302,0.00014919927836274887
ACH-001306,-0.21276812818933424
ACH-001318,-0.06774277983165736
ACH-001322,-0.09878656209422053
ACH-001328,-0.1544935574415675
ACH-001332,0.046378697654985424
ACH-001336,-0.0473660892194517
ACH-001346,-0.054588834234567715
ACH-001353,-0.2281747865034589
ACH-001354,-0.10105539729241682
ACH-001367,0.11859977354336597
ACH-001368,-0.2917067614503857
ACH-001374,-0.16816042313407545
ACH-001377,-0.07236152709751331
ACH-001380,-0.16952435252318798
ACH-001391,-0.23457045013912875
ACH-001408,-0.15424924480500835
ACH-001430,0.05398875942754701
ACH-001431,-0.4817051862043916
ACH-001450,-0.13242829154081534
ACH-001496,-0.3955192431185218
ACH-001500,0.040115906244058135
ACH-001523,-0.09602906874890013
ACH-001532,-0.05269330480351559
ACH-001550,-0.17904298038572788
ACH-001552,-0.08320282439402618
ACH-001554,-0.09568027046646196
ACH-001654,-0.05363440636213337
ACH-001735,-0.07816378411025914
ACH-001736,-0.3872390876527234
ACH-001737,0.18232090557569774
ACH-001740,-0.05438607575028246
ACH-001745,0.032319469484236696
ACH-001765,-0.019262602263682645
