,ALOXE3 (59344)
ACH-000221,-0.2268933708903259
ACH-000222,0.06310570983427999
ACH-000223,-0.09410282546929333
ACH-000226,-0.14614770148047534
ACH-000227,-0.04077427382436572
ACH-000228,-0.15385969546429135
ACH-000231,-0.24921559175499586
ACH-000232,-0.14080941459805058
ACH-000233,-0.17432789044166005
ACH-000234,-0.033416653625986587
ACH-000235,-0.1924672781459524
ACH-000237,-0.16789835776438233
ACH-000238,-0.17023006226422535
ACH-000242,-0.3774848017071353
ACH-000243,-0.21557430186024684
ACH-000244,-0.3294435988187319
ACH-000246,-0.22135850359759213
ACH-000248,-0.19330997460149696
ACH-000250,-0.18262636186385972
ACH-000251,-0.271544089338395
ACH-000252,-0.13491334266549698
ACH-000253,-0.1443984355364996
ACH-000255,-0.14827224811157844
ACH-000256,-0.1364483815776344
ACH-000257,-0.10175015330923512
ACH-000258,-0.2780751216804861
ACH-000259,-0.1236448424583664
ACH-000260,-0.213600571061982
ACH-000261,-0.15237485030395226
ACH-000262,-0.18752831224999789
ACH-000263,0.25504737006238765
ACH-000264,-0.15252465406810786
ACH-000265,-0.24086119092140626
ACH-000266,-0.18456538253858906
ACH-000272,-0.046769056203348425
ACH-000274,-0.16856119026036384
ACH-000277,-0.18498043858442995
ACH-000278,-0.061206489677255074
ACH-000279,-0.18630818269253127
ACH-000280,-0.1333262013727084
ACH-000281,-0.21129536265220614
ACH-000288,-0.3212814028725227
ACH-000291,-0.13614636582800185
ACH-000293,-0.1645794241921007
ACH-000294,-0.1196630502726589
ACH-000295,-0.16073592922370733
ACH-000296,-0.1495034248239424
ACH-000302,-0.19680839753256552
ACH-000304,-0.07869127118082765
ACH-000307,0.015693449381821482
ACH-000308,-0.14452738927056374
ACH-000310,-0.07654567721468124
ACH-000311,-0.09005603021467136
ACH-000312,-0.15096092881236653
ACH-000315,-0.22741997626207544
ACH-000316,-0.4169042746452287
ACH-000317,0.11141549843520653
ACH-000318,-0.1593498374269991
ACH-000319,-0.23697581921265684
ACH-000320,-0.2609462032343572
ACH-000322,0.008498866497444114
ACH-000323,-0.2047876641774466
ACH-000324,-0.15650763551493355
ACH-000329,-0.09458140199097832
ACH-000330,-0.014167577538321891
ACH-000331,-0.16237560657847694
ACH-000332,-0.20746046608720786
ACH-000334,0.16786207566528516
ACH-000335,0.15249846642040546
ACH-000336,-0.21962700022235426
ACH-000337,-0.2667779333981028
ACH-000338,-0.10293895302776042
ACH-000339,-0.2404112097877138
ACH-000341,0.27621445223636765
ACH-000348,-0.033692699341431605
ACH-000350,-0.1136104989027092
ACH-000352,-0.16997512162842826
ACH-000356,-0.3827297761056835
ACH-000361,-0.03249421882947559
ACH-000362,-0.16167650242123466
ACH-000363,-0.1746515568802788
ACH-000364,-0.27931424176086284
ACH-000365,-0.1873058804002928
ACH-000366,-0.2560739641993745
ACH-000368,-0.11027908420682976
ACH-000374,-0.1509519434006514
ACH-000375,-0.2058739632947857
ACH-000376,-0.1632348182189271
ACH-000381,-0.2741069601665488
ACH-000383,-0.1939041938948325
ACH-000387,-0.16806355531819833
ACH-000389,-0.12979273218455922
ACH-000390,0.020096543002147374
ACH-000393,-0.2477699916107592
ACH-000395,-0.23674297579281994
ACH-000396,-0.2599071733307721
ACH-000397,-0.045385660513077984
ACH-000401,0.032792520600164535
ACH-000402,-0.046918779366210285
ACH-000403,-0.08152270168810567
ACH-000404,-0.11394249696503195
ACH-000406,-0.16939315088394413
ACH-000407,-0.20864637747040404
ACH-000408,-0.1460482269197766
ACH-000410,-0.22687096594958614
ACH-000411,-0.10981736383176482
ACH-000414,-0.14323519219369538
ACH-000415,-0.22754828966201046
ACH-000416,-0.11091464008903433
ACH-000420,-0.23619289534392465
ACH-000421,-0.17858478807284642
ACH-000424,-0.18820083181473124
ACH-000425,0.029984374898547887
ACH-000426,-0.201499926087542
ACH-000427,-0.13132990028665434
ACH-000433,-0.06597754553027987
ACH-000435,-0.014190799184450925
ACH-000436,-0.15624398887166818
ACH-000444,-0.12790319076743936
ACH-000445,-0.22648502813298085
ACH-000448,-0.14449053492837333
ACH-000450,0.05111001449199282
ACH-000452,-0.1841033135290565
ACH-000454,-0.3751485368309283
ACH-000458,-0.10861404941993964
ACH-000459,-0.2248959429377748
ACH-000460,-0.14142602493298048
ACH-000461,0.0011831582324795936
ACH-000463,-0.21951811615902256
ACH-000464,-0.12656748696464082
ACH-000466,-0.08407440728305501
ACH-000467,-0.1621541317089905
ACH-000468,-0.2812977050184653
ACH-000469,-0.2655679472397024
ACH-000470,-0.03230611754545945
ACH-000471,-0.22260290003779254
ACH-000472,-0.14418914171745567
ACH-000473,-0.15167689235096735
ACH-000475,-0.16034004943876914
ACH-000476,-0.14441801694629547
ACH-000477,0.0037198522410856814
ACH-000479,-0.015968924877933312
ACH-000480,-0.09146084860536713
ACH-000481,-0.19079918079405525
ACH-000483,-0.22832960954053375
ACH-000484,-0.2343901046185868
ACH-000485,-0.08701036315182784
ACH-000486,-0.10561414348731893
ACH-000487,0.013487948070220156
ACH-000488,-0.11420067878821034
ACH-000490,-0.07481900027450017
ACH-000491,-0.3032356314263147
ACH-000495,0.09807506886392114
ACH-000496,-0.2292689444207707
ACH-000499,-0.10071707483249016
ACH-000500,-0.32789824930542144
ACH-000502,-0.2102572383253493
ACH-000503,-0.10563822288303826
ACH-000505,-0.16009866251655133
ACH-000507,-0.019990191424991897
ACH-000510,-0.1481134116569325
ACH-000511,0.02091484179056857
ACH-000512,-0.057806482260952335
ACH-000516,-0.06854439641035202
ACH-000517,-0.1816219580167451
ACH-000518,-0.1788449787131466
ACH-000520,-0.2004651383552349
ACH-000521,-0.2078862300028664
ACH-000522,-0.04271485719148892
ACH-000524,-0.12437563317429876
ACH-000527,-0.18682294733515808
ACH-000528,-0.10765258013848523
ACH-000537,-0.0749538781032718
ACH-000541,-0.01983657278535339
ACH-000542,-0.1259481454037679
ACH-000544,-0.07509650223668987
ACH-000545,-0.17079657271365786
ACH-000547,0.17435901218651184
ACH-000548,-0.05607587457149383
ACH-000549,-0.1445460503690472
ACH-000550,-0.3199438505140358
ACH-000552,-0.0881615613425584
ACH-000556,-0.2010662902366576
ACH-000557,-0.17663237289535896
ACH-000569,-0.022444326823081086
ACH-000570,-0.07351254334407074
ACH-000571,-0.2046779813252345
ACH-000573,-0.17190901641510706
ACH-000576,-0.09132852909534632
ACH-000579,-0.10640112467577913
ACH-000580,-0.14393608973171104
ACH-000584,-0.11446988956229355
ACH-000585,-0.13276679629335195
ACH-000588,-0.2405429647754461
ACH-000589,-0.20383819142972825
ACH-000591,-0.1806870510867492
ACH-000593,-0.2103222132894852
ACH-000600,0.018511438472021857
ACH-000601,-0.11556721881828948
ACH-000605,-0.22202145048712554
ACH-000606,-0.08089310227299898
ACH-000608,-0.0845815605316245
ACH-000614,-0.1775168615482414
ACH-000616,-0.06901208008708044
ACH-000618,-0.19295839177474114
ACH-000619,-0.12617312891271054
ACH-000620,-0.17790226862648853
ACH-000621,-0.29047316949482177
ACH-000622,-0.15394924017858752
ACH-000623,-0.2370458962194864
ACH-000624,-0.2094540915932504
ACH-000627,-0.11105244792990147
ACH-000630,-0.18214053509543515
ACH-000631,-0.07598455763647552
ACH-000632,-0.19962362553534296
ACH-000633,-0.30337851607377136
ACH-000637,-0.06403276144754426
ACH-000638,-0.16389930995932267
ACH-000646,-0.2686436125621601
ACH-000647,-0.1104015770049612
ACH-000648,0.04601536262129032
ACH-000649,-0.1095114333369508
ACH-000651,-0.15529902743770366
ACH-000652,-0.11611588954849797
ACH-000653,-0.2450731092472528
ACH-000657,-0.2492716362095529
ACH-000658,-0.08620075143567593
ACH-000661,-0.04314624614943103
ACH-000662,0.058284915237557564
ACH-000663,0.06632162008471837
ACH-000665,-0.19169043018294726
ACH-000671,-0.10414212121858066
ACH-000672,-0.019389143375865336
ACH-000673,-0.16495322548563845
ACH-000676,-0.014008897501126959
ACH-000677,-0.12930978127526882
ACH-000681,-0.3314610818353119
ACH-000683,-0.07656749162746608
ACH-000684,-0.017163571275221313
ACH-000688,-0.18622775587482007
ACH-000693,-0.15035952779116776
ACH-000694,-0.18369587233056264
ACH-000695,-0.14379174002627304
ACH-000696,-0.08147914721463642
ACH-000697,-0.1495977829659032
ACH-000699,-0.16353294173529853
ACH-000701,-0.045363897701529536
ACH-000706,-0.07324002128956539
ACH-000711,-0.08288921399691282
ACH-000713,-0.3275150047146279
ACH-000714,-0.27956179661296066
ACH-000718,-0.19395496424338102
ACH-000720,-0.16818219799230066
ACH-000721,-0.2797180920897017
ACH-000724,-0.11289048928733428
ACH-000725,-0.0212742898276792
ACH-000732,-0.014564974231471838
ACH-000734,-0.1450905101163664
ACH-000735,-0.2175008877686904
ACH-000736,-0.0019820377086178613
ACH-000738,-0.20201154429299906
ACH-000746,-0.2700529216245706
ACH-000747,-0.10086233143997728
ACH-000748,-0.21055198194661365
ACH-000753,-0.14856886947629738
ACH-000756,-0.26239417016858396
ACH-000757,-0.2797092160540748
ACH-000758,-0.10981822597083646
ACH-000760,-0.10193722699647104
ACH-000762,-0.29420248090261913
ACH-000763,-0.13295072406818478
ACH-000764,-0.24172166106860124
ACH-000765,0.1424114853190245
ACH-000766,-0.17273268484999138
ACH-000767,-0.20236349418563354
ACH-000768,-0.09977717960968986
ACH-000769,-0.1329241946312405
ACH-000770,-0.1965928664483812
ACH-000771,-0.2077855525326108
ACH-000773,-0.08969481172112778
ACH-000776,-0.07512247774362743
ACH-000777,-0.2277644901889787
ACH-000778,-0.11845438833761855
ACH-000781,-0.2291164521975852
ACH-000782,0.005643539676329946
ACH-000783,-0.11148716097438127
ACH-000784,-0.0945970619691428
ACH-000785,-0.02292981406126677
ACH-000787,-0.13518275383925465
ACH-000788,-0.14750047718556414
ACH-000791,-0.2336915401480263
ACH-000792,-0.014498415847124978
ACH-000794,-0.13472253355474953
ACH-000796,-0.150314181134326
ACH-000798,-0.17962061968313775
ACH-000799,0.08312763018680372
ACH-000800,-0.2549196096464613
ACH-000802,-0.12184874331453095
ACH-000804,-0.07253975366058385
ACH-000805,0.0962080158882852
ACH-000809,-0.1611762479257464
ACH-000810,0.1899536687333698
ACH-000811,-0.2680388544005717
ACH-000817,-0.01630071262080054
ACH-000819,-0.11611788708732525
ACH-000820,-0.3038711689866031
ACH-000821,0.05045330157928317
ACH-000822,-0.1000062118155335
ACH-000823,-0.09969716621180777
ACH-000824,-0.12185795588616803
ACH-000827,-0.15495647941251114
ACH-000829,-0.27516223149298424
ACH-000831,0.013273186415037237
ACH-000832,-0.16857810922965152
ACH-000833,-0.2569279570014757
ACH-000834,-0.2821817193020165
ACH-000835,-0.16579316911842135
ACH-000836,-0.06904801336125545
ACH-000837,-0.2452068942250471
ACH-000838,-0.15885856939413742
ACH-000839,-0.3712971645676702
ACH-000840,-0.2748853605274698
ACH-000841,-0.16092483586896114
ACH-000843,-0.2437625451133233
ACH-000846,-0.1883977519202636
ACH-000847,-0.2556191118819589
ACH-000848,-0.09497815402387202
ACH-000849,-0.14328009389002327
ACH-000851,-0.23315141205776166
ACH-000855,0.018436899058595226
ACH-000856,-0.1494174929514951
ACH-000858,-0.21599636431939856
ACH-000859,-0.09808878861991936
ACH-000861,-0.28708147003969364
ACH-000862,-0.07469635285104849
ACH-000865,-0.03358531638222883
ACH-000866,-0.1323060948585038
ACH-000867,-0.13703446000042158
ACH-000869,-0.1996591838875475
ACH-000872,-0.2510844919679619
ACH-000873,-0.25725540067284663
ACH-000876,-0.14509614951348387
ACH-000878,-0.3621384891534082
ACH-000880,-0.29765729335098495
ACH-000881,-0.0172300809060062
ACH-000882,-0.04876473179848303
ACH-000884,-0.1419556663183849
ACH-000885,-0.048651630968904916
ACH-000887,-0.14214902277368394
ACH-000889,-0.07665509593567342
ACH-000896,-0.045557104514238805
ACH-000898,-0.07284763850206746
ACH-000900,-0.09240396676588636
ACH-000901,-0.1174123805644918
ACH-000905,-0.13843805143486884
ACH-000906,-0.12290837392015208
ACH-000907,-0.12837494784703682
ACH-000910,-0.1520999765142216
ACH-000911,-0.20296297468116573
ACH-000912,-0.14145097129688278
ACH-000913,-0.2532978660339087
ACH-000915,-0.29797357649117623
ACH-000916,-0.2472473838354572
ACH-000917,-0.3452158452894128
ACH-000920,-0.27600126786834506
ACH-000921,-0.0842175497647387
ACH-000924,-0.145130283850646
ACH-000926,-0.21201733915166093
ACH-000928,-0.09854872352385452
ACH-000929,-0.5264646673791892
ACH-000932,-0.1632057871446606
ACH-000935,-0.2045436485995354
ACH-000936,-0.1082780923657766
ACH-000937,-0.08144711516711305
ACH-000938,-0.02275869009350513
ACH-000939,-0.2578418000786076
ACH-000941,-0.12320337713999195
ACH-000943,-0.21854858171102035
ACH-000946,-0.1119233358848422
ACH-000947,-0.14181780706846542
ACH-000948,0.010445156746642452
ACH-000950,-0.2131035498793841
ACH-000953,-0.10974165070099888
ACH-000954,-0.06729866853070965
ACH-000957,-0.1061697661593456
ACH-000958,-0.04602774879597506
ACH-000960,-0.09887798101520327
ACH-000963,-0.01846988203757983
ACH-000968,0.008187267304446456
ACH-000969,-0.08786299395740382
ACH-000972,-0.16372668529833612
ACH-000973,-0.13452884576957172
ACH-000974,-0.04522834119160904
ACH-000978,-0.1182767014875236
ACH-000984,-0.13105125082461344
ACH-000986,-0.10040697577485656
ACH-000988,-0.14519247331661864
ACH-000993,-0.24678965606141506
ACH-000994,-0.1633802103903026
ACH-000996,-0.2531104785020833
ACH-001001,-0.1291790236033181
ACH-001020,-0.3024120754792993
ACH-001028,-0.033636247008982226
ACH-001031,-0.14294811144182418
ACH-001038,-0.17069497899356031
ACH-001048,-0.10377574202487197
ACH-001050,-0.16544843258319766
ACH-001053,-0.32679505152941235
ACH-001054,-0.0855355712874087
ACH-001061,-0.03032925440821225
ACH-001067,-0.11104202153253358
ACH-001075,-0.06338442706999478
ACH-001096,-0.1801585596181752
ACH-001111,-0.07421146586177622
ACH-001119,-0.10659987510784448
ACH-001128,-0.27001300896178354
ACH-001134,-0.04246612019966688
ACH-001151,-0.17709377198290846
ACH-001163,-0.23030674981346985
ACH-001164,-0.141982302911706
ACH-001183,-0.22517197579189574
ACH-001192,-0.1166916391221549
ACH-001193,-0.2734500574496121
ACH-001196,-0.13746523221789073
ACH-001197,0.09185335196013236
ACH-001205,-0.0731648873470348
ACH-001211,-0.16451042251782547
ACH-001212,-0.0978429824960466
ACH-001228,-0.20653040274812232
ACH-001232,-0.309584829101434
ACH-001239,-0.10139622184593794
ACH-001270,-0.042178826094056106
ACH-001274,-0.2456774655844052
ACH-001275,-0.3058051002064316
ACH-001277,-0.3841402135289309
ACH-001278,-0.17606484469069358
ACH-001280,0.09425451375219246
ACH-001283,-0.15316395986751855
ACH-001289,-0.1668809052999526
ACH-001300,-0.18332917446460534
ACH-001301,-0.034463640028344456
ACH-001302,-0.24015474040957
ACH-001306,-0.2884933632537125
ACH-001318,-0.10513241170734712
ACH-001322,-0.05412682915077557
ACH-001328,-0.20788352019387407
ACH-001332,-0.3009721116845495
ACH-001336,-0.04930197728179219
ACH-001346,-0.1175233271269537
ACH-001353,-0.17826624823072196
ACH-001354,-0.3075318726800499
ACH-001367,0.0017904466151064098
ACH-001368,-0.12208846352214812
ACH-001374,-0.07161149306817426
ACH-001377,-0.11073688074994048
ACH-001380,-0.22764704056651236
ACH-001391,-0.14230741177622666
ACH-001408,-0.17855054548022198
ACH-001430,-0.09339866217448696
ACH-001431,-0.2983689986393681
ACH-001450,-0.13613022306330982
ACH-001496,-0.10918031463526552
ACH-001500,-0.03654662322038535
ACH-001523,0.024524275470438714
ACH-001532,-0.09439609635000466
ACH-001550,-0.06233445483220317
ACH-001552,-0.21596568536120608
ACH-001554,-0.09938003076615097
ACH-001654,-0.1353407654309871
ACH-001735,-0.1544623931263524
ACH-001736,-0.062044705095336175
ACH-001737,-0.449206691230706
ACH-001740,-0.08246599703587768
ACH-001745,-0.16105589133840514
ACH-001765,-0.1534519593177911
