,MYO18A (399687)
ACH-000368,-0.02389732705088924
ACH-000374,-0.4330763474765463
ACH-000375,-0.2743439502207613
ACH-000376,-0.16107065948429974
ACH-000381,-0.21345894830214432
ACH-000383,-0.3247163007692608
ACH-000387,-0.4329432123408904
ACH-000389,-0.16297444541771738
ACH-000390,-0.4600172245824861
ACH-000393,-0.3028801122502265
ACH-000395,-0.2833589760003675
ACH-000396,-0.2111694709893896
ACH-000397,-0.27638837567786106
ACH-000401,-0.254401793437139
ACH-000402,-0.4916033999147724
ACH-000403,-0.3614777922686652
ACH-000404,-0.3673811073679806
ACH-000406,-0.30906486443573
ACH-000407,-0.1909713461417271
ACH-000408,-0.6827938175749607
ACH-000410,-0.2464628671635392
ACH-000411,-0.3005269986629401
ACH-000414,-0.3591948289913872
ACH-000415,-0.7609772677707844
ACH-000416,-0.3363578407061538
ACH-000420,-0.14609836025625
ACH-000421,-0.36680826945018496
ACH-000424,-0.4969274768502171
ACH-000425,-0.23140103517399965
ACH-000426,-0.23047467115939746
ACH-000427,-0.4156074365139011
ACH-000433,-0.19816875106048906
ACH-000435,-0.2945086356487428
ACH-000436,-0.07977165279080467
ACH-000444,-0.2809572047775328
ACH-000445,-0.19072319741210125
ACH-000448,-0.33078653548639114
ACH-000450,-0.15983210311645904
ACH-000452,-0.3358369485687409
ACH-000454,-0.39528082034782797
ACH-000458,-0.3656655088239552
ACH-000459,-0.4185938696937072
ACH-000460,-0.25803704685569784
ACH-000461,-0.3294507728274539
ACH-000463,-0.3228179985052421
ACH-000464,-0.04335902069410449
ACH-000466,-0.5013045661002707
ACH-000467,-0.14961465870470958
ACH-000468,-0.3753077220755341
ACH-000469,-0.2648642920761267
ACH-000470,-0.2420226871454698
ACH-000471,-0.34519991123024063
ACH-000472,-0.3526666377817241
ACH-000473,-0.2425668113995728
ACH-000475,-0.3301509524595864
ACH-000476,-0.27195035326285816
ACH-000477,-0.20575425201996086
ACH-000479,-0.2463697343106768
ACH-000480,-0.25752368511224544
ACH-000481,-0.2742840361349804
ACH-000483,-0.4851409387877355
ACH-000484,-0.27744161266323536
ACH-000485,-0.21608201182069725
ACH-000486,-0.3693598085669298
ACH-000487,-0.2995948452445116
ACH-000488,-0.3212641939413613
ACH-000490,-0.3959025433443625
ACH-000491,-0.4005089618487812
ACH-000495,-0.3696970297017904
ACH-000496,-0.1410233478070077
ACH-000499,-0.3009329283032516
ACH-000500,-0.2831225412436957
ACH-000502,-0.28270266607124883
ACH-000503,-0.1600247377341724
ACH-000505,-0.28688878517124605
ACH-000507,-0.28969260244623696
ACH-000510,-0.30874375095490875
ACH-000511,-0.4017197460367273
ACH-000512,-0.33096911191668565
ACH-000516,-0.34076119312149195
ACH-000517,-0.2291965512042021
ACH-000518,-0.28665741559845137
ACH-000520,-0.39398424267283977
ACH-000521,-0.2541821331917046
ACH-000522,-0.20937780872567807
ACH-000524,-0.3180645013101758
ACH-000527,-0.26110758450599897
ACH-000528,-0.19190042215785272
ACH-000537,-0.3430995760850426
ACH-000541,0.02336212229215227
ACH-000542,-0.3830254398986134
ACH-000544,-0.2356031909292231
ACH-000545,-0.2247386379633109
ACH-000547,-0.1847759825070544
ACH-000548,-0.3549038314786596
ACH-000549,-0.1685505252809037
ACH-000550,-0.19098070815201745
ACH-000552,-0.2696199312922448
ACH-000556,-0.4232144414887763
ACH-000557,-0.3600561778616862
ACH-000569,-0.06965185589478412
ACH-000570,-0.3839295149898042
ACH-000571,-0.2264160982345035
ACH-000573,-0.24594068787188444
ACH-000576,-0.369339088023187
ACH-000579,-0.14581181653066014
ACH-000580,-0.4178594012925736
ACH-000584,-0.26010782147758393
ACH-000585,-0.2253756845117707
ACH-000588,-0.19202287933866305
ACH-000589,-0.25078605323761355
ACH-000591,-0.056360583928896216
ACH-000593,-0.3182634032483551
ACH-000600,-0.3818852189875155
ACH-000601,-0.2317663629022359
ACH-000605,-0.2874676565707061
ACH-000606,-0.28260581688333475
ACH-000608,-0.28276540993074223
ACH-000614,-0.2117404516636234
ACH-000616,-0.25218624000789724
ACH-000618,-0.353542249215181
ACH-000619,-0.4357244095948953
ACH-000620,-0.23005609192187595
ACH-000621,-0.2532612059142724
ACH-000622,-0.2416477538272745
ACH-000623,-0.35394474728614633
ACH-000624,-0.20655476866074404
ACH-000627,-0.22279321404988314
ACH-000630,-0.2542017453633131
ACH-000631,0.13965506445755166
ACH-000632,-0.2998419277266301
ACH-000633,-0.1623930886606432
ACH-000637,-0.25230490722817805
ACH-000638,-0.14578196700457324
ACH-000646,-0.16829325720841565
ACH-000647,-0.3192148167307259
ACH-000648,-0.34681959710711285
ACH-000649,-0.23387960192580465
ACH-000651,-0.3416465130918085
ACH-000652,-0.23498803181543024
ACH-000653,-0.39189139333666895
ACH-000657,-0.2380548023625628
ACH-000658,-0.335829655065322
ACH-000661,-0.2379682758925752
ACH-000662,-0.3306416079412163
ACH-000663,-0.452132910418757
ACH-000665,-0.21954174741960644
ACH-000671,-0.2712084739360284
ACH-000672,-0.4020957976583284
ACH-000673,-0.32850229946594434
ACH-000676,-0.2977399246762738
ACH-000677,-0.21173797990262533
ACH-000681,-0.3451137389738224
ACH-000683,-0.22679568496740504
ACH-000684,-0.3193080065714413
ACH-000688,-0.20023287716083224
ACH-000693,-0.3496742325735451
ACH-000694,-0.19774079745621026
ACH-000695,-0.3807791859318422
ACH-000696,-0.4202882611846535
ACH-000697,-0.05343733558087384
ACH-000699,-0.2712069503685216
ACH-000701,-0.18121623801006495
ACH-000706,-0.2889766204589724
ACH-000711,-0.4265582787303308
ACH-000713,-0.4354310490883901
ACH-000714,-0.3134767576079087
ACH-000718,-0.2562989674057842
ACH-000720,-0.2946494067839689
ACH-000721,-0.3779752426226356
ACH-000724,-0.2735551952727681
ACH-000725,-0.5174009992799746
ACH-000732,-0.2627647987998515
ACH-000734,-0.128927775819262
ACH-000735,-0.3079410555930813
ACH-000736,-0.20991843206094168
ACH-000738,-0.160363850867384
ACH-000746,-0.3816785833903832
ACH-000747,-0.4140026358032602
ACH-000748,-0.23359648718270826
ACH-000753,-0.21270505971654224
ACH-000756,-0.09335998683827086
ACH-000757,-0.33067191089002923
ACH-000758,-0.4171653885961902
ACH-000760,-0.2035844510303205
ACH-000762,-0.21748864177424349
ACH-000763,-0.3044669774312772
ACH-000764,-0.3027175935303243
ACH-000765,-0.21318232679880886
ACH-000766,-0.4209881899648361
ACH-000767,-0.5367097670628285
ACH-000768,-0.3053079909794337
ACH-000769,-0.4677418429610905
ACH-000770,-0.2731213866547084
ACH-000771,-0.25613716224501937
ACH-000773,-0.3615388292027549
ACH-000776,-0.4612149567718025
ACH-000777,-0.09449572658403928
ACH-000778,-0.5012724895340912
ACH-000781,-0.20359370363929324
ACH-000782,-0.29625421008064834
ACH-000783,-0.2762678004336242
ACH-000784,-0.5191251766385441
ACH-000785,-0.2910111716081385
ACH-000787,-0.4137484351910557
ACH-000788,-0.2474646431206101
ACH-000791,-0.4488832638940381
ACH-000792,-0.2736691252122881
ACH-000794,-0.4177222951151385
ACH-000796,-0.2838396810384919
ACH-000798,-0.2537610614504651
ACH-000799,-0.2765931659888009
ACH-000800,-0.43087632238297296
ACH-000802,-0.3086456663552958
ACH-000804,-0.1943908544723281
ACH-000805,-0.25632628904210164
ACH-000809,-0.5938249788823805
ACH-000810,-0.6327894487319126
ACH-000811,-0.3590951555954434
ACH-000817,-0.12150807283459053
ACH-000819,-0.25456627487600114
ACH-000820,-0.1470431493344145
ACH-000821,-0.6874525829849839
ACH-000822,-0.3457698974980304
ACH-000823,-0.4429149331030557
ACH-000824,-0.2049783145449767
ACH-000827,-0.2185988452892044
ACH-000829,-0.2265575384716806
ACH-000831,-0.2730896666515111
ACH-000832,-0.4655849006775492
ACH-000833,-0.3655753772508126
ACH-000834,-0.31633929512960884
ACH-000835,-0.2346287712005476
ACH-000836,-0.06416410003508823
ACH-000837,-0.2941459004361151
ACH-000838,-0.26109437527527946
ACH-000839,-0.44392920488366217
ACH-000840,-0.4144711963329536
ACH-000841,-0.3973501354556013
ACH-000843,-0.5750811268700402
ACH-000846,-0.3018101651635925
ACH-000847,-0.3560942676473342
ACH-000848,-0.24691948685367324
ACH-000849,-0.2413645665284543
ACH-000851,-0.19738742830449785
ACH-000855,-0.07107721697304341
ACH-000856,-0.2933071922723766
ACH-000858,-0.3105292699716445
ACH-000859,-0.4788493109291488
ACH-000861,-0.07052419716388114
ACH-000862,-0.3528804298388991
ACH-000865,-0.35771343987898285
ACH-000866,-0.18681326272106205
ACH-000867,-0.3668462033802327
ACH-000869,-0.3286609516236067
ACH-000872,-0.3686064576444391
ACH-000873,-0.4064420586361893
ACH-000876,-0.1911205050768267
ACH-000878,0.14292599991757446
ACH-000880,-0.30484606872623554
ACH-000881,-0.32582677773566665
ACH-000882,-0.045074288340644426
ACH-000884,-0.20174663920973307
ACH-000885,-0.06891531190423197
ACH-000887,-0.3624681209977541
ACH-000889,-0.34912950078493105
ACH-000896,-0.2341517191968281
ACH-000898,-0.342160790241533
ACH-000900,-0.32889055424432395
ACH-000901,-0.19246381729784795
ACH-000905,-0.24144934765779086
ACH-000906,-0.32971367668782803
ACH-000907,-0.36076749742637293
ACH-000910,-0.1226983207787872
ACH-000911,-0.2573961883183637
ACH-000912,-0.5768974734437792
ACH-000913,-0.20585114919354874
ACH-000915,-0.43733745018833897
ACH-000916,-0.09087583774791062
ACH-000917,-0.42296005209574056
ACH-000920,-0.2720895692413556
ACH-000921,-0.3700979726566328
ACH-000924,-0.3221718875307494
ACH-000926,-0.28146461836938874
ACH-000928,-0.3116459939653167
ACH-000929,-0.05867653393056151
ACH-000932,-0.1866024005690004
ACH-000935,-0.3028613801280212
ACH-000936,-0.2521295880927204
ACH-000937,-0.3024265065329799
ACH-000938,-0.2796375478142005
ACH-000939,-0.4582741654691749
ACH-000941,-0.2973229482055917
ACH-000943,-0.2382146304938076
ACH-000946,-0.3785814765974333
ACH-000947,-0.27220937411823604
ACH-000948,-0.1769141468079951
ACH-000950,-0.18090191671071584
ACH-000953,-0.5116686727138561
ACH-000954,-0.6289708026429468
ACH-000957,-0.12094535864400892
ACH-000958,-0.00012346681349258978
ACH-000960,-0.3618751584639271
ACH-000963,-0.2852520573120621
ACH-000968,-0.14531690685650164
ACH-000969,-0.12307590810268892
ACH-000972,-0.4456153119401966
ACH-000973,-0.3880880876818229
ACH-000974,-0.3264659833911858
ACH-000978,-0.11472692500983225
ACH-000984,-0.23059873736281816
ACH-000986,-0.36059671226852297
ACH-000988,-0.329083276425062
ACH-000993,-0.16831927104506514
ACH-000994,-0.13773775021539494
ACH-000996,-0.2134364593708875
ACH-001001,-0.35690390570751795
ACH-001020,-0.24093225055599166
ACH-001028,-0.2923155195410833
ACH-001031,-0.4464062595742751
ACH-001038,-0.3889584125360091
ACH-001048,-0.1913106853987294
ACH-001050,-0.3430021689922822
ACH-001053,-0.3534428106710275
ACH-001054,-0.4151930486570472
ACH-001061,-0.23004300159438135
ACH-001067,-0.2058450845005794
ACH-001075,-0.18453330572884344
ACH-001096,-0.52380282643167
ACH-001111,-0.2148743163088328
ACH-001119,-0.2879327590959902
ACH-001128,-0.4858037031384657
ACH-001134,-0.3274661343951588
ACH-001151,-0.14621361317800788
ACH-001163,-0.5215133155253273
ACH-001164,-0.2435861352385313
ACH-001183,-0.4140972350139814
ACH-001192,-0.21092182465690773
ACH-001193,-0.3310958613481555
ACH-001196,-0.5510724858607586
ACH-001197,-0.447724501502878
ACH-001205,-0.32039738023314146
ACH-001211,-0.3366228361662321
ACH-001212,-0.13170972934294126
ACH-001228,-0.5162709187341236
ACH-001232,-0.3366018607273404
ACH-001239,-0.32156585308220176
ACH-001270,-0.3228948737113015
ACH-001274,-0.2825027736634645
ACH-001275,-0.28999497454705203
ACH-001277,-0.3481898018588716
ACH-001278,-0.17029693176395144
ACH-001280,-0.6409010231353849
ACH-001283,-0.2375375247777069
ACH-001289,-0.3572589482274097
ACH-001300,-0.4405071936316972
ACH-001301,-0.3040033364255491
ACH-001302,-0.5980414022030148
ACH-001306,-0.2654811065479598
ACH-001318,-0.21144685160758625
ACH-001322,-0.4916465469303366
ACH-001328,-0.3933200544092512
ACH-001332,-0.4473178685305421
ACH-001336,-0.2983210030988121
ACH-001346,-0.2889898313443825
ACH-001353,-0.30331310320181337
ACH-001354,-0.5379065778101565
ACH-001367,-0.20421034163917726
ACH-001368,-0.3586919136395245
ACH-001374,0.13920161613761484
ACH-001377,-0.13501975590681078
ACH-001380,-0.22452930856905307
ACH-001391,-0.2552273724661601
ACH-001408,-0.4053461872765508
ACH-001430,-0.34972560197768915
ACH-001431,-0.256710744908649
ACH-001450,-0.3610770608439007
ACH-001496,-0.3688517284146229
ACH-001500,-0.3860716922511939
ACH-001523,-0.35574708825655144
ACH-001532,-0.2616254939106352
ACH-001550,-0.2972396630819553
ACH-001552,-0.4560346814513669
ACH-001554,-0.2324567150713635
ACH-001654,-0.3101594122954027
ACH-001735,-0.2524056711652437
ACH-001736,-0.3083331127016697
ACH-001737,-0.09871603481815472
ACH-001740,-0.29139116200797444
ACH-001745,-0.25400894754090514
ACH-001765,-0.4120462307292615
