,SKP1 (6500)
ACH-000159,-0.6309177556792425
ACH-000160,-0.17135967722245968
ACH-000163,-0.6770414120824688
ACH-000167,0.5472458298327109
ACH-000168,-0.5636367539538205
ACH-000169,-0.6538881657002165
ACH-000178,-0.40587786331743503
ACH-000183,-0.6431835733458503
ACH-000188,-0.732508796637397
ACH-000189,-0.8011611499252561
ACH-000190,-0.24482885094225698
ACH-000198,-0.5468229649385946
ACH-000203,-0.5529435785607216
ACH-000204,-0.9020064584223992
ACH-000206,-0.731685426536249
ACH-000207,-0.5114526297125677
ACH-000208,-0.5620024756674848
ACH-000210,-0.529115476266191
ACH-000211,-0.6288037302469834
ACH-000215,-0.6973375799961372
ACH-000221,-0.5476023633200718
ACH-000222,-0.7123170144933056
ACH-000223,-0.6477532855553245
ACH-000226,-0.3916608408740778
ACH-000227,-0.5550988872590138
ACH-000228,-0.6275522206828014
ACH-000231,-0.7930439594463673
ACH-000232,-0.5649016733812535
ACH-000233,-0.414149272407676
ACH-000234,-0.4861565196171506
ACH-000235,-0.776488588695409
ACH-000237,-0.6738767717875505
ACH-000238,-0.6880676540649614
ACH-000242,-1.0781956262774304
ACH-000243,-0.5678886680070785
ACH-000244,-0.6707826414839234
ACH-000246,-0.6334172411256062
ACH-000248,-0.7829855577063628
ACH-000250,-0.5299240588546655
ACH-000251,-0.626624411673334
ACH-000252,-0.8085293300181703
ACH-000253,-0.49155128005017495
ACH-000255,-0.7556756621259724
ACH-000256,-0.7272986124516416
ACH-000257,-1.0407764777483726
ACH-000258,-0.4607240129664626
ACH-000259,-0.5005506030619192
ACH-000260,-0.5528443390503072
ACH-000261,-0.6835318453204288
ACH-000262,-0.5960733256672404
ACH-000263,-0.8125677739695174
ACH-000264,-0.5792505613829279
ACH-000265,-0.6302539106581688
ACH-000266,-0.6556951515271309
ACH-000272,-0.6529544440958944
ACH-000274,-0.7941450159179446
ACH-000277,-0.442685587437582
ACH-000278,-0.6338986211789523
ACH-000279,-0.7267628725459431
ACH-000280,-0.5922260567687402
ACH-000281,-0.4151748956193555
ACH-000288,-0.4956163557854274
ACH-000291,-0.5877071218413958
ACH-000293,-0.5513553817873882
ACH-000294,-0.19101726477193487
ACH-000295,-0.7510881611101001
ACH-000296,-0.5917306679806792
ACH-000302,-0.6155553868415843
ACH-000304,-0.769540220962918
ACH-000307,-0.6353409589832719
ACH-000308,-0.6769506282479361
ACH-000310,-0.5670781651892802
ACH-000311,-0.5362352783806531
ACH-000312,-0.6218297722283875
ACH-000315,-0.5943029555202923
ACH-000316,-0.6423719631014662
ACH-000317,-0.4462544705641666
ACH-000318,-0.5244165210848705
ACH-000319,-0.6950126470933797
ACH-000320,-0.6773561880835295
ACH-000322,-0.6544121664891845
ACH-000323,-0.690998941374822
ACH-000324,-0.5516647684095429
ACH-000329,-0.39338602223028896
ACH-000330,-0.5575467472514082
ACH-000331,-0.6155539965564151
ACH-000332,-0.5778421072128278
ACH-000334,-0.8279600037904119
ACH-000335,-0.510509154433872
ACH-000336,-0.4432543139499657
ACH-000337,-0.8086167269345674
ACH-000338,-0.5119473316019209
ACH-000339,-0.6070778459058863
ACH-000341,-0.5447732825905544
ACH-000348,-0.6056508967793022
ACH-000350,-0.5021376429848995
ACH-000352,-0.6155454466274617
ACH-000356,-0.7188741773230493
ACH-000361,-0.7933309886316924
ACH-000362,-0.5314644184831763
ACH-000363,-0.7315452255564521
ACH-000364,-0.7385726537916931
ACH-000365,-0.6053526166841183
ACH-000366,-0.5660172302767472
ACH-000368,-0.6468218843756764
ACH-000374,-0.4761815968659249
ACH-000375,-0.5053723457456145
ACH-000376,-0.7192973210264698
ACH-000381,-0.5021978268390573
ACH-000383,-0.6907430354423678
ACH-000387,-0.8123700122438977
ACH-000389,-0.7489490038589829
ACH-000390,-0.5755759096592328
ACH-000393,-0.8368164864950173
ACH-000395,-0.8101915548792439
ACH-000396,-0.8937165126087318
ACH-000397,-0.7138407125249357
ACH-000401,-0.6896412725453661
ACH-000402,-0.5465271881947543
ACH-000403,-0.6786723401649626
ACH-000404,-0.7030869018440374
ACH-000406,-0.5378667318241911
ACH-000407,-0.7901913032077045
ACH-000408,-0.6751105730662061
ACH-000410,-0.6328384898658662
ACH-000411,-0.6730164016987802
ACH-000414,-0.5028368886173906
ACH-000415,-0.438047092901351
ACH-000416,-0.6995776431113051
ACH-000420,-0.6455585411499257
ACH-000421,-0.4941966379071165
ACH-000424,-0.9065938330229082
ACH-000425,-0.7351762955852813
ACH-000426,-0.5622241278505656
ACH-000427,-0.637851913811944
ACH-000433,-0.7256526929244438
ACH-000435,-0.5022487994088705
ACH-000436,-0.7352527152840002
ACH-000444,-0.570964355531141
ACH-000445,-0.8222881589280763
ACH-000448,-0.6648565550355695
ACH-000450,-0.5897613495635003
ACH-000452,-0.4855144990496889
ACH-000454,-0.7247996420440355
ACH-000458,-0.5568562317418296
ACH-000459,-0.17982876069376336
ACH-000460,-0.5283286898775187
ACH-000461,-0.450071232777619
ACH-000463,-0.5500499476295911
ACH-000464,-0.5778521589337058
ACH-000466,-0.5526531113990841
ACH-000467,-0.4533779039085955
ACH-000468,-0.4573835233117175
ACH-000469,-0.5965373996592409
ACH-000470,-0.7727840194372622
ACH-000471,-0.6614979927187828
ACH-000472,-0.5645368122538442
ACH-000473,-0.5344882021706778
ACH-000475,-0.4902796347625322
ACH-000476,-0.6104228260809523
ACH-000477,-0.4100795409858801
ACH-000479,-0.6517894111527954
ACH-000480,-0.5622870223928106
ACH-000481,-0.6202417728290968
ACH-000483,-0.4405799316852248
ACH-000484,-0.7210194141526728
ACH-000485,-0.6426238355178561
ACH-000486,-0.6925175786186903
ACH-000487,-0.6333673008420836
ACH-000488,-0.5543616437239896
ACH-000490,-0.4410825951472482
ACH-000491,-0.5726561470909289
ACH-000495,-0.6479363594088692
ACH-000496,-0.5376376417393737
ACH-000499,-0.6693010851659895
ACH-000500,-0.2628560438055216
ACH-000502,-0.5914992855793632
ACH-000503,-0.3375322937976293
ACH-000505,-0.646522484093185
ACH-000507,-0.6769282480757867
ACH-000510,-0.4748895084737954
ACH-000511,-0.6677723768146726
ACH-000512,-0.7959105796278512
ACH-000516,-0.5987084291748515
ACH-000517,-0.8724388692063678
ACH-000518,-0.5162478735976374
ACH-000520,-0.6229262901179521
ACH-000521,-0.4691961483611958
ACH-000522,-0.7244310133478692
ACH-000524,-0.4713277273030978
ACH-000527,-0.6163889922108419
ACH-000528,-0.4235007507538114
ACH-000537,-0.6599976348811143
ACH-000541,-0.797280523390866
ACH-000542,-0.7088610635385382
ACH-000544,-0.4572707528146756
ACH-000545,-0.6255538762710537
ACH-000547,-0.4610141419360619
ACH-000548,-0.6594183039502693
ACH-000549,-0.6208685229678045
ACH-000550,-0.5471675939181729
ACH-000552,-0.6189875766265897
ACH-000556,-0.7302208820811341
ACH-000557,-0.5325876688050171
ACH-000569,-0.693096902805491
ACH-000570,-0.6428165906834308
ACH-000571,-0.5728807213748164
ACH-000573,-0.660578743977171
ACH-000576,-0.5011981916192481
ACH-000579,-0.6440946046655136
ACH-000580,-0.6834504719393067
ACH-000584,-0.5736057330885277
ACH-000585,-0.3905127992632928
ACH-000588,-0.6842887793896021
ACH-000589,-0.6161135528740314
ACH-000591,-0.4108756543912658
ACH-000593,-0.6638592346942002
ACH-000600,-0.6545382282325035
ACH-000601,-0.5718572108429896
ACH-000605,-0.534534931604437
ACH-000606,-0.7451145401417948
ACH-000608,-0.4724418035652843
ACH-000614,-0.5949362926386312
ACH-000616,-0.64934559981327
ACH-000618,-0.6299418401514614
ACH-000619,-0.6519388238663985
ACH-000620,-0.35759835037885856
ACH-000621,-0.4941849359091908
ACH-000622,-0.6803324582606667
ACH-000623,-0.4301570111005333
ACH-000624,-0.6619257039779339
ACH-000627,-0.7302951825677063
ACH-000630,-0.5651492721778948
ACH-000631,-0.2837451684609755
ACH-000632,-0.5622653866051157
ACH-000633,-0.4424996935347249
ACH-000637,-0.4555277712907814
ACH-000638,-0.6726388288763152
ACH-000646,-0.6007907528031874
ACH-000647,-0.6792077050183574
ACH-000648,-0.4181999498128215
ACH-000649,-0.4694106622307875
ACH-000651,-0.6276313990906084
ACH-000652,-0.6034973947448913
ACH-000653,-0.5560686373937435
ACH-000657,-0.6594176644948848
ACH-000658,-0.51812582292815
ACH-000661,-0.6654743821159733
ACH-000662,-0.8325449629410552
ACH-000663,-0.4812494702996448
ACH-000665,-0.7157983737791874
ACH-000671,-0.6213651929140099
ACH-000672,-0.7296291430919862
ACH-000673,-0.7219208625852412
ACH-000676,-0.5586389481116277
ACH-000677,-0.30118367878629704
ACH-000681,-0.4973769637564709
ACH-000683,-0.582436058015836
ACH-000684,-0.7984630583600363
ACH-000688,-0.7249115640462801
ACH-000693,-0.6845964529018063
ACH-000694,-0.6532430467918237
ACH-000695,-0.7139005501149667
ACH-000696,-0.77680874867072
ACH-000697,-0.6560085630182684
ACH-000699,-0.6150516190857648
ACH-000701,-0.4911292634420039
ACH-000706,-0.583158423196197
ACH-000711,-0.7270346486809716
ACH-000713,-0.7264539160797485
ACH-000714,-0.6256452946513407
ACH-000718,-0.8011674675162901
ACH-000720,-0.5779582227021267
ACH-000721,-0.7314958065499766
ACH-000724,-0.465153809513621
ACH-000725,-0.7256066055728861
ACH-000732,-0.8244297897886314
ACH-000734,-0.4251536461123488
ACH-000735,-0.5824506758234093
ACH-000736,-0.5362447930285272
ACH-000738,-0.6697810490141607
ACH-000746,-0.507531904616801
ACH-000747,-0.6228689880731674
ACH-000748,-0.6307516040698833
ACH-000753,-0.628635092773175
ACH-000756,-0.5397491675353719
ACH-000757,-0.5594287528741702
ACH-000758,-0.7259793334824536
ACH-000760,-0.6142813569646572
ACH-000762,-0.330499601636662
ACH-000763,-0.4922898320684589
ACH-000764,-0.7263729827469326
ACH-000765,-0.5042262460456949
ACH-000766,-0.7530151115256564
ACH-000767,-0.8588144497663517
ACH-000768,-0.6895246304050016
ACH-000769,-0.5452544185699606
ACH-000770,-0.5467008822930072
ACH-000771,-0.6079651062288438
ACH-000773,-0.7660015786413324
ACH-000776,-0.6200876106871773
ACH-000777,-0.5767197779935694
ACH-000778,-0.5213697668920262
ACH-000781,-0.6134054846910526
ACH-000782,-0.5644703521669316
ACH-000783,-0.5137905240642415
ACH-000784,-0.32793467143248
ACH-000785,-0.7181197683170718
ACH-000787,-0.7452561355099194
ACH-000788,-0.6301215578402636
ACH-000791,-0.6945093541101438
ACH-000792,-0.5949464974032371
ACH-000794,-0.7169742285969212
ACH-000796,-0.6474208937152137
ACH-000798,-0.975660656834388
ACH-000799,-0.687040062956498
ACH-000800,-0.7327859454708583
ACH-000802,-0.4888365327144428
ACH-000804,-0.5008610844187601
ACH-000805,-0.4827544642085258
ACH-000809,-0.6108125952444919
ACH-000810,-0.6305295324265091
ACH-000811,-0.6530373471329076
ACH-000817,-0.6833465605187362
ACH-000819,-0.6714231613667531
ACH-000820,-0.6785288977291157
ACH-000821,-0.6810474986992135
ACH-000822,-0.6296020076479366
ACH-000823,-0.5145664919086322
ACH-000824,-0.5110269292597042
ACH-000827,-0.5966181621162919
ACH-000829,-0.6352190872224749
ACH-000831,-0.638063174386745
ACH-000832,-0.7997070428776389
ACH-000833,-0.4776141457189197
ACH-000834,-0.5039511301783935
ACH-000835,-0.4731994654913327
ACH-000836,-0.1863458536200744
ACH-000837,-0.4501235194460797
ACH-000838,-0.8250319148505576
ACH-000839,-0.78091943086008
ACH-000840,-0.8786477457201016
ACH-000841,-0.7050848003406659
ACH-000843,-0.5326000414239468
ACH-000846,-0.7620839072492999
ACH-000847,-0.5839320543299139
ACH-000848,-0.5732365940795859
ACH-000849,-0.4628006453604791
ACH-000851,-0.8659100258489075
ACH-000855,-0.4862000280118092
ACH-000856,-0.5644084353863855
ACH-000858,-0.5240090760519994
ACH-000859,-0.7168113339825511
ACH-000861,-0.6568172579535195
ACH-000862,-0.5819686117440841
ACH-000865,-0.5895191088726874
ACH-000866,-0.6528019104185688
ACH-000867,-0.4871772878351746
ACH-000869,-0.7558552145973301
ACH-000872,-0.6885490253735143
ACH-000873,-0.7842126343626271
ACH-000876,-0.3209506818831128
ACH-000878,-0.7193923313457367
ACH-000880,-0.5028091022427941
ACH-000881,-0.4667648304254329
ACH-000882,-0.5510107925571092
ACH-000884,-0.9353198636538648
ACH-000885,-0.5871226175698846
ACH-000887,-0.6815585079924036
ACH-000889,-0.4892126671297442
ACH-000896,-0.7051171863275464
ACH-000898,-0.7266974295081116
ACH-000900,-0.695071561540477
ACH-000901,-0.5264216594389296
ACH-000905,-0.6584591098473734
ACH-000906,-0.5084382441285367
ACH-000907,-0.3208805784684315
ACH-000910,-0.42176238372103975
ACH-000911,-0.6596132359793063
ACH-000912,-0.6190579977308805
ACH-000913,-0.596305383863328
ACH-000915,-0.5725323679954788
ACH-000916,-0.4135048068182438
ACH-000917,-0.6110110752168318
ACH-000920,-0.6597370165171406
ACH-000921,-0.9256797327154354
ACH-000924,-0.7297464775500668
ACH-000926,-0.7819016390527548
ACH-000928,-0.9093456694576626
ACH-000929,-0.7489502946692184
ACH-000932,-0.5541203874812352
ACH-000935,-0.7760667724145307
ACH-000936,-0.4864600214981616
ACH-000937,-0.5174750983659812
ACH-000938,-0.4966146002698775
ACH-000939,-0.19769420892370265
ACH-000941,-0.7610751441027782
ACH-000943,-0.521159142660126
ACH-000946,-0.6852678792182707
ACH-000947,-0.5484869078007246
ACH-000948,-0.5507771713796065
ACH-000950,-0.6920962779879825
ACH-000953,-0.465845165171408
ACH-000954,-0.6226985076053446
ACH-000957,-0.5580184881705644
ACH-000958,-0.4962125478175625
ACH-000960,-0.5677412917933798
ACH-000963,-0.4774056600426069
ACH-000968,-0.6075973261615162
ACH-000969,-0.5260822536727803
ACH-000972,-1.0282541083025796
ACH-000973,-0.9177260789238896
ACH-000974,-0.7214066077118296
ACH-000978,-0.7206930689369901
ACH-000984,-0.9114076001386084
ACH-000986,-0.7012473527900219
ACH-000988,-0.3662293895105325
ACH-000993,-0.7992054300260232
ACH-000994,-0.6711564987378077
ACH-000996,-0.8222102689034104
ACH-001001,-0.6768817376199251
ACH-001020,-0.4867233579082965
ACH-001028,-0.6511600008793218
ACH-001031,-0.07453543335795647
ACH-001038,-0.7084029304406125
ACH-001048,-0.6237446754491405
ACH-001050,-0.6821399314461406
ACH-001053,-0.8312107050695001
ACH-001054,-0.7835006921991656
ACH-001061,-0.7322790244892186
ACH-001067,-0.71484316147372
ACH-001075,-0.756624786802543
ACH-001096,-0.6754595819653118
ACH-001111,-0.410473623355284
ACH-001119,-0.6270226103888623
ACH-001128,-0.006941448802398054
ACH-001134,-0.7049893763845848
ACH-001151,-0.6236168545854108
ACH-001163,-0.6256774455522861
ACH-001164,-0.7215816374422888
ACH-001183,-0.5362719499455675
ACH-001192,-0.6492233096486991
ACH-001193,-0.6349464198899847
ACH-001196,-0.6550672101057978
ACH-001197,-0.4184586748069993
ACH-001205,-0.3316070768943921
ACH-001211,-0.5892785433524667
ACH-001212,-0.9227965688274548
ACH-001228,-0.41119757367313386
ACH-001232,-0.9507586482631664
ACH-001239,-0.4157159633336471
ACH-001270,-0.7483170475298637
ACH-001274,-0.3927340750292277
ACH-001275,-0.5199882599849843
ACH-001277,-0.5843561874760583
ACH-001278,-0.5647934464125185
ACH-001280,-0.4411592466066194
ACH-001283,-0.5426292069447025
ACH-001289,-0.4219135032328804
ACH-001300,-0.5604410528921121
ACH-001301,-0.6788970189672617
ACH-001302,-0.6997376308928956
ACH-001306,-0.599019287315807
ACH-001318,-0.6182709202351394
ACH-001322,-0.5284792467237207
ACH-001328,-0.70168418398794
ACH-001332,-0.8140189691510785
ACH-001336,-0.8389148777728722
ACH-001346,-0.5839450149979608
ACH-001353,-0.7261809145771384
ACH-001354,-0.8012016990630674
ACH-001367,-0.8677759563142137
ACH-001368,-0.8898392309621876
ACH-001374,-0.8890400025399137
ACH-001377,-0.4434492873010365
ACH-001380,-0.6113245444930164
ACH-001391,-0.8594003656901829
ACH-001408,-0.6521228803352884
ACH-001430,-0.6453385691856682
ACH-001431,-0.5489299263668336
ACH-001450,-0.700156859393803
ACH-001496,-0.5234396861930594
ACH-001500,-0.4974057093865216
ACH-001523,-0.5454530421886639
ACH-001532,-0.6153710349187191
ACH-001550,-0.22042897324904773
ACH-001552,-0.7161083165549247
ACH-001554,-0.6257005517935289
ACH-001654,-0.6182346297546677
ACH-001735,-0.6436377266069635
ACH-001736,-0.7926860854128702
ACH-001737,-1.0606536636192232
ACH-001740,-0.6925742926323003
ACH-001745,-0.5636163490703356
ACH-001765,-0.5445184101394427
