,ECM1 (1893)
ACH-000316,-0.03441727127527201
ACH-000317,0.019497043016347696
ACH-000318,-0.060278758014251775
ACH-000319,-0.11370893068831907
ACH-000320,-0.25256236033894314
ACH-000322,-0.08800112748241955
ACH-000323,-0.22287190197947546
ACH-000324,-0.2069520081024125
ACH-000329,-0.22325898335651898
ACH-000330,-0.005652035646084965
ACH-000331,-0.058509770232189735
ACH-000332,-0.13202187835607251
ACH-000334,-0.16223538116852254
ACH-000335,-0.19548452827023471
ACH-000336,-0.1148877262122532
ACH-000337,-0.15322275075049954
ACH-000338,-0.1999401615845119
ACH-000339,0.019038208200620858
ACH-000341,-0.1284210944356869
ACH-000348,-0.21227395627274706
ACH-000350,-0.138271581598279
ACH-000352,-0.09894371752955143
ACH-000356,-0.024781328677283568
ACH-000361,-0.2544627390601485
ACH-000362,-0.035328078161319124
ACH-000363,-0.16292732418364494
ACH-000364,-0.0999120129551872
ACH-000365,-0.16659192134131096
ACH-000366,-0.13146738240802722
ACH-000368,-0.09469736339242003
ACH-000374,-0.15108611472220612
ACH-000375,-0.11678340593304952
ACH-000376,-0.1277928374462957
ACH-000381,-0.16187973742351466
ACH-000383,-0.1601032781270522
ACH-000387,-0.1557145600484887
ACH-000389,-0.186515140023964
ACH-000390,-0.2338137510667559
ACH-000393,0.0052235595177721715
ACH-000395,-0.1035651914967163
ACH-000396,-0.18305000155380236
ACH-000397,-0.12970706105781307
ACH-000401,-0.2706585099677978
ACH-000402,-0.35086878776948754
ACH-000403,-0.2608877591535848
ACH-000404,-0.2131600186444844
ACH-000406,-0.11753878770172947
ACH-000407,-0.1610564658887143
ACH-000408,-0.1080346541172089
ACH-000410,-0.26456186996307274
ACH-000411,0.07410025483102843
ACH-000414,-0.10486653986661344
ACH-000415,-0.15640178599464508
ACH-000416,-0.2776171231459172
ACH-000420,0.1085007112105021
ACH-000421,-0.20781352524666954
ACH-000424,-0.21588604255701127
ACH-000425,-0.13195127164292772
ACH-000426,-0.3672681933149501
ACH-000427,-0.152002206305625
ACH-000433,-0.17185030562738873
ACH-000435,-0.21660249550802202
ACH-000436,-0.14162929217903467
ACH-000444,-0.0482638303823221
ACH-000445,-0.27592287887370165
ACH-000448,-0.14365157934118244
ACH-000450,0.0284197533677122
ACH-000452,-0.1988266235619666
ACH-000454,-0.3491438819688689
ACH-000458,0.01928908215489811
ACH-000459,-0.13631926988350396
ACH-000460,-0.12854131713223507
ACH-000461,-0.22806340634449845
ACH-000463,-0.18896722773496133
ACH-000464,-0.26457447954764324
ACH-000466,-0.12286972976229495
ACH-000467,-0.042019572841343056
ACH-000468,-0.1851266901948428
ACH-000469,-0.14307247139703586
ACH-000470,-0.07984478833053893
ACH-000471,-0.11046817435550696
ACH-000472,-0.10695098922456256
ACH-000473,-0.19964888918460275
ACH-000475,-0.11573098856362707
ACH-000476,-0.08516068248374703
ACH-000477,-0.06349647465204421
ACH-000479,-0.0472721023839062
ACH-000480,-0.0971091770160547
ACH-000481,-0.08469906608848389
ACH-000483,-0.2399021668512787
ACH-000484,-0.2478326886266915
ACH-000485,-0.2370192244635345
ACH-000486,-0.1483033072338973
ACH-000487,-0.2862365814575713
ACH-000488,-0.16228918103825135
ACH-000490,-0.011905961244941596
ACH-000491,-0.15399437337636254
ACH-000495,-0.11733067884424785
ACH-000496,-0.08261661736532666
ACH-000499,-0.11860951701297542
ACH-000500,-0.166254701850383
ACH-000502,-0.14801779435854234
ACH-000503,-0.3136477822180983
ACH-000505,-0.1811442962663772
ACH-000507,-0.2576031830890383
ACH-000510,-0.3260556379165459
ACH-000511,-0.1891195119768456
ACH-000512,-0.07609641961815736
ACH-000516,-0.17648040786327954
ACH-000517,-0.19147531131736556
ACH-000518,-0.1234629046616768
ACH-000520,-0.13174196749309616
ACH-000521,-0.23105020265693665
ACH-000522,-0.05226133458834583
ACH-000524,-0.16010532409257236
ACH-000527,-0.1538723097157658
ACH-000528,-0.2495158081432099
ACH-000537,-0.09160678019142576
ACH-000541,-0.32297123002179184
ACH-000542,-0.18411814680176264
ACH-000544,-0.18823041128743248
ACH-000545,-0.239259026195332
ACH-000547,-0.492044545416265
ACH-000548,-0.19551077770920766
ACH-000549,-0.1768930826947799
ACH-000550,-0.177289289662948
ACH-000552,-0.26276661687415515
ACH-000556,-0.19031446956406756
ACH-000557,-0.11833777593076435
ACH-000569,-0.33842918914836223
ACH-000570,0.05857070951540407
ACH-000571,-0.2612012929430777
ACH-000573,-0.11274873284434092
ACH-000576,-0.22166856588892647
ACH-000579,-0.12893979160490396
ACH-000580,0.09784941369674437
ACH-000584,-0.09192051980162252
ACH-000585,-0.2617669637329638
ACH-000588,-0.3846613992278456
ACH-000589,-0.37742806857606603
ACH-000591,-0.1499356223792741
ACH-000593,-0.19977061721587133
ACH-000600,-0.17465938067798828
ACH-000601,-0.1989954720030403
ACH-000605,-0.13104240938762227
ACH-000606,-0.2043980046357544
ACH-000608,-0.08390042625789873
ACH-000614,-0.06506204125010205
ACH-000616,-0.05339659839927231
ACH-000618,-0.18371782804000736
ACH-000619,-0.2303092889773871
ACH-000620,-0.1846067843040633
ACH-000621,-0.16578553807501528
ACH-000622,-0.06568237942176104
ACH-000623,-0.2348848678548953
ACH-000624,-0.14679147540105295
ACH-000627,-0.244046206895524
ACH-000630,-0.19222888913587066
ACH-000631,-0.19879235557324287
ACH-000632,-0.12583780452916904
ACH-000633,-0.18744808730027485
ACH-000637,-0.0526030379590507
ACH-000638,-0.1325168869038643
ACH-000646,0.04953015547854864
ACH-000647,-0.18250966075423566
ACH-000648,-0.06608042915224689
ACH-000649,-0.09414145324261856
ACH-000651,-0.14192797793424494
ACH-000652,-0.22123740857160706
ACH-000653,-0.2078447308245908
ACH-000657,-0.18973262191070964
ACH-000658,-0.14514441699360495
ACH-000661,-0.025135636789410474
ACH-000662,-0.1248640073308798
ACH-000663,-0.061979881421575865
ACH-000665,-0.15683199609872822
ACH-000671,-0.1932249038676452
ACH-000672,-0.03428642127222018
ACH-000673,-0.1880076937118572
ACH-000676,-0.2240928165606904
ACH-000677,0.019544752378812383
ACH-000681,-0.18730775215799825
ACH-000683,-0.432765997262688
ACH-000684,-0.10133679896262153
ACH-000688,-0.03684462434355572
ACH-000693,-0.1664180436197555
ACH-000694,-0.16621859190923366
ACH-000695,-0.1918329206366312
ACH-000696,-0.2254074119084365
ACH-000697,-0.21854166350425808
ACH-000699,-0.10356323785330372
ACH-000701,-0.16440968982803808
ACH-000706,-0.19421040679919926
ACH-000711,-0.13103921764471302
ACH-000713,-0.4922207965848853
ACH-000714,-0.3594954935192473
ACH-000718,-0.1133218627064804
ACH-000720,-0.10449116864869323
ACH-000721,-0.20867653055771124
ACH-000724,-0.07493118563231874
ACH-000725,-0.2947995080502828
ACH-000732,0.02068699170026518
ACH-000734,-0.25095045966772794
ACH-000735,-0.2763735585614217
ACH-000736,-0.1922420946145727
ACH-000738,-0.12963160518132846
ACH-000746,-0.23372452633704385
ACH-000747,-0.3457926195919525
ACH-000748,-0.09248943977616196
ACH-000753,-0.2510381459491691
ACH-000756,-0.08383057155144187
ACH-000757,-0.2280926406805641
ACH-000758,-0.1281857194803175
ACH-000760,-0.5155119852438007
ACH-000762,-0.2536218560680537
ACH-000763,-0.08935334147194215
ACH-000764,-0.09304049468152993
ACH-000765,-0.21752974441764847
ACH-000766,-0.1314302797554678
ACH-000767,-0.40078797003034705
ACH-000768,-0.04143042978711271
ACH-000769,-0.4859699829181254
ACH-000770,-0.10379937334759554
ACH-000771,-0.15468486469686496
ACH-000773,-0.18442828148268695
ACH-000776,-0.1109835404196185
ACH-000777,-0.28502401829993185
ACH-000778,-0.13479336570801315
ACH-000781,-0.18975306595289534
ACH-000782,0.015233052674484047
ACH-000783,-0.0625390218110132
ACH-000784,-0.2706133987229853
ACH-000785,-0.2199919360286876
ACH-000787,-0.2703299102219126
ACH-000788,-0.06380152291029595
ACH-000791,-0.2476825124183579
ACH-000792,-0.13443231368014996
ACH-000794,-0.19941173520580213
ACH-000796,0.002587825146667022
ACH-000798,-0.14804660048976648
ACH-000799,-0.0462922403364416
ACH-000800,-0.2795668203189477
ACH-000802,-0.13039478565523255
ACH-000804,-0.018781109393614225
ACH-000805,-0.05895840506477324
ACH-000809,-0.12758765071133954
ACH-000810,-0.0414943396859827
ACH-000811,-0.17401627330654496
ACH-000817,-0.3727859738617966
ACH-000819,-0.17638913558670105
ACH-000820,-0.19052902903002625
ACH-000821,-0.25267973452345577
ACH-000822,-0.13131504073910258
ACH-000823,-0.13398251424215574
ACH-000824,-0.15293584154334944
ACH-000827,-0.12379080753958617
ACH-000829,-0.1764804762588184
ACH-000831,-0.038780164917497466
ACH-000832,-0.1533878471078753
ACH-000833,-0.1351147759636067
ACH-000834,-0.11410958035565462
ACH-000835,-0.10314434085822002
ACH-000836,-0.19248037572026974
ACH-000837,-0.09216499697130504
ACH-000838,-0.15718351442874146
ACH-000839,-0.06297364166304062
ACH-000840,-0.1970897353758405
ACH-000841,0.025130151352738987
ACH-000843,-0.2526812290041556
ACH-000846,-0.14735135313437167
ACH-000847,-0.024866590921214536
ACH-000848,-0.0911189991897131
ACH-000849,-0.08593932607167246
ACH-000851,-0.11555062866651937
ACH-000855,-0.07333053485570692
ACH-000856,0.031346310214780584
ACH-000858,-0.19193210712980294
ACH-000859,-0.14397586364755194
ACH-000861,-0.21114338574259084
ACH-000862,-0.1756170758931487
ACH-000865,-0.2779609695478467
ACH-000866,-0.17553185275555275
ACH-000867,-0.24984488115050354
ACH-000869,-0.3390459464080726
ACH-000872,-0.13905871816296397
ACH-000873,-0.2480135817409666
ACH-000876,-0.0811432377257169
ACH-000878,0.0050370697716577
ACH-000880,-0.2576015423445762
ACH-000881,-0.08383644148643851
ACH-000882,-0.11750596040448633
ACH-000884,-0.009013329275379794
ACH-000885,-0.12337948130605901
ACH-000887,-0.08871013103902384
ACH-000889,-0.21341962110591053
ACH-000896,-0.2187284076902656
ACH-000898,-0.019778018986949312
ACH-000900,-0.37453867675562696
ACH-000901,-0.10622288757119552
ACH-000905,-0.21063204587059892
ACH-000906,-0.1192013159805385
ACH-000907,-0.055318449357342224
ACH-000910,-0.06620510887960959
ACH-000911,-0.10169487871647598
ACH-000912,-0.25751248950607925
ACH-000913,-0.2184929718499432
ACH-000915,-0.04338405276551232
ACH-000916,-0.1775923588616158
ACH-000917,-0.15029121299342396
ACH-000920,-0.10402022222227432
ACH-000921,-0.10797416239307438
ACH-000924,-0.22657879370795914
ACH-000926,-0.054075452660937474
ACH-000928,-0.19115208917869425
ACH-000929,-0.444390833935185
ACH-000932,-0.12970536251752268
ACH-000935,-0.04574988469019258
ACH-000936,-0.20243266837014184
ACH-000937,-0.07095547061325773
ACH-000938,-0.15207417455370506
ACH-000939,-0.1950632044750606
ACH-000941,-0.2195789048261479
ACH-000943,-0.17659290185029475
ACH-000946,-0.04694478853974097
ACH-000947,-0.18577462901388214
ACH-000948,-0.13677250890491527
ACH-000950,-0.15209281833680574
ACH-000953,-0.2664374061985323
ACH-000954,-0.517962500816831
ACH-000957,-0.06348034753942597
ACH-000958,0.037237127332046746
ACH-000960,-0.07746445175848947
ACH-000963,-0.18222092492253336
ACH-000968,-0.1942544320785366
ACH-000969,-0.06952527402472168
ACH-000972,-0.0651326421847883
ACH-000973,-0.23700788359153285
ACH-000974,-0.1197273653911146
ACH-000978,0.2711242290618866
ACH-000984,-0.2708929482090094
ACH-000986,-0.22402325737804454
ACH-000988,-0.09862597953817476
ACH-000993,-0.22879843284442825
ACH-000994,-0.10165602865788508
ACH-000996,-0.12230629564150924
ACH-001001,-0.10925404173900324
ACH-001020,-0.2580647635248193
ACH-001028,-0.20071284924486754
ACH-001031,-0.30842554327794536
ACH-001038,-0.12553341101707596
ACH-001048,-0.12654638091262468
ACH-001050,-0.10144259724564388
ACH-001053,-0.20835144813725975
ACH-001054,-0.2303921699682752
ACH-001061,-0.18233323519893424
ACH-001067,-0.2525102434272227
ACH-001075,-0.047289442187476716
ACH-001096,-0.2572774634343485
ACH-001111,-0.2329112311899949
ACH-001119,-0.13641259286290494
ACH-001128,-0.5215367913581161
ACH-001134,-0.15318330226421067
ACH-001151,-0.1657293367575665
ACH-001163,-0.29551503771510784
ACH-001164,-0.26858403397963737
ACH-001183,-0.1715248900101058
ACH-001192,-0.060332876836961286
ACH-001193,-0.031317967274318334
ACH-001196,-0.03360915464340214
ACH-001197,0.0990757740579322
ACH-001205,0.03215553922147259
ACH-001211,-0.18625176348635591
ACH-001212,-0.17114052492239884
ACH-001228,-0.09257441340867134
ACH-001232,-0.16148911421263673
ACH-001239,-0.09325500095192564
ACH-001270,-0.04106536841474242
ACH-001274,-0.13455888737050112
ACH-001275,0.08916939284557547
ACH-001277,-0.25160191804942
ACH-001278,-0.14601247622572894
ACH-001280,-0.07533955751598538
ACH-001283,-0.12052608977398648
ACH-001289,-0.43470823023758337
ACH-001300,-0.06645218180136936
ACH-001301,-0.1176698823098448
ACH-001302,-0.3953425077548757
ACH-001306,-0.146641195887496
ACH-001318,-0.26401550321531697
ACH-001322,-0.2112265761736826
ACH-001328,-0.18711446736285506
ACH-001332,-0.3919764943063924
ACH-001336,-0.3322107567067619
ACH-001346,-0.1896944187088946
ACH-001353,-0.1290088090927815
ACH-001354,-0.0560725654158298
ACH-001367,-0.3408236124856974
ACH-001368,-0.1385372819332125
ACH-001374,-0.28403879013105204
ACH-001377,-0.0653952318197569
ACH-001380,-0.15714890639242235
ACH-001391,-0.133389302779737
ACH-001408,-0.06120981468184375
ACH-001430,-0.2334155105468461
ACH-001431,0.06769673551660806
ACH-001450,-0.11234757522242647
ACH-001496,-0.15449458251526835
ACH-001500,-0.20505830737927996
ACH-001523,-0.07863796009177433
ACH-001532,-0.022126221777562797
ACH-001550,-0.1060323086868294
ACH-001552,-0.334614685652943
ACH-001554,-0.1045299751340253
ACH-001654,-0.0592343363863669
ACH-001735,-0.04724834226195556
ACH-001736,-0.12259751735915947
ACH-001737,-0.17454065777607108
ACH-001740,-0.2771970167618746
ACH-001745,-0.19183571977418867
ACH-001765,-0.09753313848168513
