,CRYGA (1418)
ACH-000570,-0.2223350415307507
ACH-000571,-0.16281221474800547
ACH-000573,-0.2949807070121359
ACH-000576,-0.2278551189423238
ACH-000579,-0.14407175313951093
ACH-000580,-0.2051836457953756
ACH-000584,-0.1794548765928769
ACH-000585,-0.2021608154373722
ACH-000588,-0.08087606924360759
ACH-000589,-0.2567170337424611
ACH-000591,-0.11109847142473696
ACH-000593,-0.2140105633027861
ACH-000600,-0.2363007506311764
ACH-000601,-0.1732057942571861
ACH-000605,-0.026447349025532963
ACH-000606,-0.160770676604039
ACH-000608,-0.29151559585519754
ACH-000614,-0.19200914394732568
ACH-000616,-0.17571937048314265
ACH-000618,-0.21346960471400456
ACH-000619,-0.2403253520447156
ACH-000620,-0.08534417050328504
ACH-000621,-0.22989445587679466
ACH-000622,-0.3395910921062362
ACH-000623,-0.25913975973766673
ACH-000624,-0.3254262442585361
ACH-000627,-0.2205855368510684
ACH-000630,-0.1515724787783051
ACH-000631,0.0030124980994322985
ACH-000632,-0.25857966069278177
ACH-000633,-0.22143886399544788
ACH-000637,-0.046747589117697136
ACH-000638,-0.15550946993812345
ACH-000646,-0.10005783031237267
ACH-000647,-0.18570947530416448
ACH-000648,-0.3141291832989054
ACH-000649,-0.18184219251168865
ACH-000651,-0.09751922752514193
ACH-000652,-0.1318334052156077
ACH-000653,-0.31061392333931714
ACH-000657,-0.15443965345319607
ACH-000658,-0.079990395513051
ACH-000661,-0.12137691418665215
ACH-000662,-0.30132362875589
ACH-000663,-0.04734811417717637
ACH-000665,-0.17798773541367038
ACH-000671,-0.1137920610056207
ACH-000672,-0.4976127270742377
ACH-000673,-0.16720087762051164
ACH-000676,-0.12312130103713426
ACH-000677,-0.08025119000467756
ACH-000681,-0.2679043801200935
ACH-000683,-0.11675688976116018
ACH-000684,-0.09082310826681464
ACH-000688,-0.27876210814535096
ACH-000693,-0.14052935122278598
ACH-000694,-0.07598186732180913
ACH-000695,-0.35957549763921515
ACH-000696,-0.27078312025429396
ACH-000697,-0.2464285766471643
ACH-000699,-0.1205083448930753
ACH-000701,-0.4507889744208897
ACH-000706,-0.1802108335350609
ACH-000711,-0.20236592197124612
ACH-000713,-0.11113640876951768
ACH-000714,-0.2878868190301214
ACH-000718,-0.12517713440917375
ACH-000720,-0.22323510331155455
ACH-000721,-0.15913710697286973
ACH-000724,0.02706127080595619
ACH-000725,-0.17666508153802024
ACH-000732,-0.2315215875791625
ACH-000734,-0.10323747915301423
ACH-000735,-0.2382356668819107
ACH-000736,-0.22455101429487198
ACH-000738,-0.26307654701287503
ACH-000746,-0.1644367852416676
ACH-000747,-0.1503501394011094
ACH-000748,-0.16169022510207962
ACH-000753,-0.2596733659057692
ACH-000756,-0.21585444607198634
ACH-000757,-0.10805606701732867
ACH-000758,-0.27183690092569496
ACH-000760,-0.15893462996147806
ACH-000762,-0.3197107934035068
ACH-000763,-0.24887949897878084
ACH-000764,-0.20069974162061047
ACH-000765,-0.14607292132187966
ACH-000766,-0.1258114530748007
ACH-000767,-0.20163612350617247
ACH-000768,-0.18982080044899907
ACH-000769,-0.2249830960342832
ACH-000770,-0.2479784427714408
ACH-000771,-0.08297435016328507
ACH-000773,-0.23160794150319436
ACH-000776,-0.2572269541265106
ACH-000777,-0.1518573393741424
ACH-000778,-0.05116701885924895
ACH-000781,-0.2398856069963434
ACH-000782,-0.3404980645233787
ACH-000783,-0.2058139035231132
ACH-000784,-0.2537849301460893
ACH-000785,-0.1478300999699048
ACH-000787,-0.24806820773611615
ACH-000788,-0.2205247316909517
ACH-000791,-0.15461398004348886
ACH-000792,-0.16935399602839113
ACH-000794,-0.02198829001748108
ACH-000796,-0.2579270030632141
ACH-000798,-0.09225809141373592
ACH-000799,-0.4633432623772344
ACH-000800,-0.3182746172493309
ACH-000802,-0.22651872475518325
ACH-000804,-0.17887777930233084
ACH-000805,0.11061109704239123
ACH-000809,-0.2492121837639723
ACH-000810,-0.153559825671329
ACH-000811,-0.20506803939809554
ACH-000817,-0.1973246916446532
ACH-000819,-0.1734063407659475
ACH-000820,-0.3630401079099457
ACH-000821,-0.3762921975573599
ACH-000822,-0.1878040836002913
ACH-000823,-0.1648315565419349
ACH-000824,-0.2114687676464091
ACH-000827,-0.13883785541559432
ACH-000829,-0.2786196239454721
ACH-000831,-0.20323992257111725
ACH-000832,-0.13516658170547954
ACH-000833,-0.09442725281746696
ACH-000834,-0.14683493112070936
ACH-000835,-0.227865811400987
ACH-000836,-0.1846052545570668
ACH-000837,-0.27735352400179475
ACH-000838,-0.18505949871448887
ACH-000839,-0.22189049154399104
ACH-000840,-0.20215458730123395
ACH-000841,-0.15723537187326114
ACH-000843,-0.11063000332596297
ACH-000846,-0.08313546214233633
ACH-000847,-0.23424761349919235
ACH-000848,-0.13870790658485396
ACH-000849,-0.2436659840082445
ACH-000851,-0.2129939254200256
ACH-000855,-0.0598663349413181
ACH-000856,-0.2522944218011196
ACH-000858,-0.18295342928025832
ACH-000859,-0.10889836477400347
ACH-000861,-0.27344520659035065
ACH-000862,-0.1781680028620491
ACH-000865,-0.1778457126573417
ACH-000866,-0.05592495499195778
ACH-000867,-0.2231052284085321
ACH-000869,-0.16177697242702188
ACH-000872,-0.3005961312649251
ACH-000873,-0.18786051368847215
ACH-000876,-0.20949270702681103
ACH-000878,-0.38409209386647936
ACH-000880,-0.10652882070503768
ACH-000881,-0.03765741046617498
ACH-000882,-0.18773536843965846
ACH-000884,-0.20949978852269785
ACH-000885,-0.2380195274746647
ACH-000887,-0.21097345214510285
ACH-000889,-0.19901944500389784
ACH-000896,-0.2314130096519697
ACH-000898,-0.08117235471506408
ACH-000900,-0.21574902970419693
ACH-000901,-0.20318641893957265
ACH-000905,-0.1278890161872704
ACH-000906,-0.24115483579303035
ACH-000907,-0.24807870366941964
ACH-000910,-0.2812158615527425
ACH-000911,-0.13532052106429415
ACH-000912,-0.13855458055698902
ACH-000913,-0.19254510350261048
ACH-000915,-0.19382024888408525
ACH-000916,0.03128720834582485
ACH-000917,-0.311613472747262
ACH-000920,-0.4043760378684117
ACH-000921,-0.1917919819026985
ACH-000924,-0.2947622205259457
ACH-000926,-0.13483800952113065
ACH-000928,-0.3621223014873624
ACH-000929,-0.11211436790669273
ACH-000932,-0.10308131080300496
ACH-000935,-0.20662686842739966
ACH-000936,-0.1918598138325494
ACH-000937,-0.2234445403620635
ACH-000938,-0.13315392821897004
ACH-000939,-0.1583458124071783
ACH-000941,-0.2569224278087377
ACH-000943,-0.2395936266900877
ACH-000946,-0.13545605205876346
ACH-000947,-0.19693711677730272
ACH-000948,-0.12177428821519835
ACH-000950,-0.2274191988538829
ACH-000953,-0.12355762164869355
ACH-000954,-0.3233500713730845
ACH-000957,-0.09965727004849707
ACH-000958,-0.09413038494874182
ACH-000960,-0.2365410011470267
ACH-000963,-0.06234533295759129
ACH-000968,-0.0904822179563807
ACH-000969,-0.31934544610499105
ACH-000972,-0.1321896483697578
ACH-000973,-0.19784357575534975
ACH-000974,-0.3832354250411935
ACH-000978,-0.30670544142002065
ACH-000984,-0.0875780351041039
ACH-000986,-0.2078299519379708
ACH-000988,-0.15080003682652324
ACH-000993,-0.17252381871965014
ACH-000994,-0.08530860818348089
ACH-000996,-0.3056240719006526
ACH-001001,-0.09162681858260906
ACH-001020,-0.04877993984299453
ACH-001028,-0.22256471871594288
ACH-001031,-0.08572818246075209
ACH-001038,-0.1736756665018104
ACH-001048,-0.3112421482801499
ACH-001050,-0.20851815091912232
ACH-001053,-0.15772876573274588
ACH-001054,-0.1447403386844594
ACH-001061,-0.1336733498179861
ACH-001067,-0.12320901367678125
ACH-001075,-0.1931113248508611
ACH-001096,0.052186486661901454
ACH-001111,-0.17724952800992178
ACH-001119,-0.3286669176699602
ACH-001128,-0.18599907291298726
ACH-001134,-0.17829142358902286
ACH-001151,-0.158031696068842
ACH-001163,-0.1889662041022793
ACH-001164,-0.2115549523257827
ACH-001183,-0.21908952964284192
ACH-001192,-0.23681584068035105
ACH-001193,-0.21096635906197544
ACH-001196,-0.2507299612717142
ACH-001197,-0.09210917126480324
ACH-001205,0.07911465983097199
ACH-001211,-0.10583395505392794
ACH-001212,-0.26921235481245304
ACH-001228,-0.16495651963238
ACH-001232,-0.28218424877259024
ACH-001239,-0.17645736145620586
ACH-001270,-0.06686707180049638
ACH-001274,-0.0946340747616129
ACH-001275,-0.205013709894292
ACH-001277,-0.2110792986258159
ACH-001278,-0.1760707579281951
ACH-001280,-0.2340462595031213
ACH-001283,-0.13515606511269032
ACH-001289,-0.21651053624982064
ACH-001300,-0.16734332047165915
ACH-001301,-0.025309282714772032
ACH-001302,-0.22391944156201854
ACH-001306,-0.2002693879574581
ACH-001318,-0.31540526742702096
ACH-001322,-0.13396485023401491
ACH-001328,-0.12046633706940328
ACH-001332,-0.3347815000565665
ACH-001336,-0.18025747183830346
ACH-001346,-0.15554821443023584
ACH-001353,-0.09035773194442873
ACH-001354,-0.3309618112970873
ACH-001367,-0.4445828789685924
ACH-001368,-0.0639354678855925
ACH-001374,-0.3127599156702741
ACH-001377,-0.14877671943991774
ACH-001380,-0.21239100367065414
ACH-001391,-0.09620056785603297
ACH-001408,-0.21582820033745026
ACH-001430,-0.154681581571991
ACH-001431,-0.11855794188767915
ACH-001450,-0.2141543685970004
ACH-001496,-0.1669054955250304
ACH-001500,-0.13441612617855805
ACH-001523,-0.13331603624940355
ACH-001532,-0.15925977369293048
ACH-001550,-0.11885010714085815
ACH-001552,-0.27188357963853904
ACH-001554,-0.14217586198653204
ACH-001654,-0.20532609274778765
ACH-001735,-0.18607539718439464
ACH-001736,-0.08039479423868598
ACH-001737,-0.2585904085528323
ACH-001740,-0.1882866331627316
ACH-001745,-0.2197324183762176
ACH-001765,-0.15393143594272288
