,HEPACAM (220296)
ACH-000829,0.03974073337463973
ACH-000831,0.0271463439224442
ACH-000832,-0.1946204580355195
ACH-000833,0.2877800836747326
ACH-000834,-0.03758467570498407
ACH-000835,0.04368369765506988
ACH-000836,0.0980393162457573
ACH-000837,-0.020945338610537486
ACH-000838,0.18476814022859112
ACH-000839,0.03305571684825924
ACH-000840,0.034551251107618426
ACH-000841,-0.06096773644398915
ACH-000843,-0.06366239408909803
ACH-000846,0.11426523078162708
ACH-000847,0.01748404052002351
ACH-000848,-0.03282077699781244
ACH-000849,-0.060938519116029974
ACH-000851,-0.04484591256831762
ACH-000855,-0.016224704501187
ACH-000856,0.0140898970031073
ACH-000858,0.04499700890683566
ACH-000859,0.10516076064508333
ACH-000861,0.021552429376382312
ACH-000862,-0.12823089598492513
ACH-000865,0.027446646878230542
ACH-000866,-0.021358481936334626
ACH-000867,-0.023847435486170358
ACH-000869,-0.10200590075245093
ACH-000872,-0.048093615878982164
ACH-000873,0.12235131608995102
ACH-000876,-0.08147614469926
ACH-000878,-0.07406228310007383
ACH-000880,0.09107856771111698
ACH-000881,0.06228618874671076
ACH-000882,-0.03745708790393383
ACH-000884,-0.14943465891970825
ACH-000885,-0.06761515420626908
ACH-000887,-0.019748626934659053
ACH-000889,-0.016924702534224016
ACH-000896,0.0268700681939126
ACH-000898,0.014517413118632718
ACH-000900,0.14646251973430185
ACH-000901,0.014127077605615409
ACH-000905,-0.023157870209010226
ACH-000906,-0.09526525813667304
ACH-000907,-0.08013901354271721
ACH-000910,-0.09641580745029674
ACH-000911,-0.07541409348416052
ACH-000912,0.07599978660261772
ACH-000913,0.04080645206099332
ACH-000915,0.04805083254693891
ACH-000916,-0.14165028142948408
ACH-000917,-0.05471397012930018
ACH-000920,-0.1277336795720706
ACH-000921,0.06763797488300728
ACH-000924,-0.06675016615907535
ACH-000926,-0.06748149772836018
ACH-000928,0.13187561278507656
ACH-000929,0.10251339514831707
ACH-000932,-0.033993833938291286
ACH-000935,-0.0014096399175801875
ACH-000936,-0.14455197088130362
ACH-000937,0.05305305574642396
ACH-000938,-0.25432812852015696
ACH-000939,-0.022945513710002054
ACH-000941,-0.05131171229273086
ACH-000943,-0.0281914212439207
ACH-000946,-0.08819207025715961
ACH-000947,-0.038581166333974314
ACH-000948,0.03523257799620993
ACH-000950,0.02009512800258701
ACH-000953,0.15349902539707533
ACH-000954,0.06992355779838404
ACH-000957,-0.14061213876746514
ACH-000958,0.10639992566060172
ACH-000960,-0.053991152512152994
ACH-000963,-0.07579186512293849
ACH-000968,-0.16283352451598934
ACH-000969,-0.026021727863522182
ACH-000972,-0.14267794616643825
ACH-000973,-0.016122846793082242
ACH-000974,-0.016369987833918066
ACH-000978,0.15821764778482075
ACH-000984,-0.14119296528177808
ACH-000986,0.06287227184503684
ACH-000988,-0.0946536501364696
ACH-000993,0.0498123737576601
ACH-000994,-0.0405715751418624
ACH-000996,-0.0432219974153872
ACH-001001,0.09290469326435556
ACH-001020,0.07663220617005491
ACH-001028,-0.011259001520824085
ACH-001031,-0.11815296123072368
ACH-001038,-0.004028754282578253
ACH-001048,-0.0491534795764448
ACH-001050,-0.056405793104896386
ACH-001053,-0.08057943007874828
ACH-001054,-0.08411236432474263
ACH-001061,0.0016731844349594154
ACH-001067,-0.08724532238565483
ACH-001075,-0.06208088717645886
ACH-001096,-0.10853815719135808
ACH-001111,0.14183386553937904
ACH-001119,0.06800924790959
ACH-001128,-0.04941753011037678
ACH-001134,0.16762105547884118
ACH-001151,-0.005516448394330324
ACH-001163,0.030089288117370244
ACH-001164,-0.1193803638961534
ACH-001183,0.1156768734915197
ACH-001192,0.043447996863634375
ACH-001193,-0.036157361471356515
ACH-001196,0.05953107206283517
ACH-001197,0.07706842484503301
ACH-001205,-0.0720624466988249
ACH-001211,0.12918516416449807
ACH-001212,-0.22481637543611555
ACH-001228,0.00042448971977669333
ACH-001232,0.11143061320414653
ACH-001239,-0.03461188397086884
ACH-001270,0.1713586302230093
ACH-001274,0.04502463480624353
ACH-001275,-0.10970422318201116
ACH-001277,0.09788433731727073
ACH-001278,0.12401625491624407
ACH-001280,-0.02691997006964515
ACH-001283,-0.025379537590647483
ACH-001289,0.11065516100676924
ACH-001300,-0.08140727731730202
ACH-001301,-0.1169399863720532
ACH-001302,-0.19763489713864407
ACH-001306,-0.16089783482525705
ACH-001318,0.00387232616995171
ACH-001322,0.08523477228602186
ACH-001328,-0.0211090544198368
ACH-001332,-0.051695088450918636
ACH-001336,-0.13768829859710574
ACH-001346,-0.013354493435005077
ACH-001353,-0.041709769653351964
ACH-001354,-0.2765292031381566
ACH-001367,0.2307109456246827
ACH-001368,-0.0810447715599928
ACH-001374,-0.1881895921868844
ACH-001377,-0.06265343389701683
ACH-001380,-0.05934873094556761
ACH-001391,-0.037661381298783735
ACH-001408,-0.04007961538702763
ACH-001430,-0.0768018374595841
ACH-001431,-0.1243831580536072
ACH-001450,-0.13261111988245086
ACH-001496,-0.04425105360699065
ACH-001500,0.026025232977930912
ACH-001523,0.0934383396172029
ACH-001532,-0.03206216543065644
ACH-001550,0.025381427214201682
ACH-001552,-0.16785949184742555
ACH-001554,-0.035931730357532624
ACH-001654,0.034564648564406907
ACH-001735,0.004394769622967069
ACH-001736,0.040236014161905975
ACH-001737,0.010146276677742469
ACH-001740,-0.004848051004848039
ACH-001745,-0.02260961247933064
ACH-001765,0.1078297681441831
