,TTYH2 (94015)
ACH-000932,-0.11008570374912904
ACH-000935,-0.15184348750948007
ACH-000936,-0.22353098700763868
ACH-000937,0.00976250108412312
ACH-000938,-0.16499460094589302
ACH-000939,-0.14737184441140366
ACH-000941,-0.08855863871849028
ACH-000943,-0.20842650087686684
ACH-000946,-0.1782577591939583
ACH-000947,0.0397400232434575
ACH-000948,-0.2391512801564874
ACH-000950,-0.13100417773338305
ACH-000953,-0.2564616312812114
ACH-000954,-0.2670814434367143
ACH-000957,-0.12235492275201908
ACH-000958,-0.1843368829362321
ACH-000960,-0.0013995342662426055
ACH-000963,-0.1019627772076286
ACH-000968,-0.0821423816359523
ACH-000969,-0.18533662917569288
ACH-000972,0.0844244411774374
ACH-000973,-0.13419320547346375
ACH-000974,-0.1778279930006009
ACH-000978,-0.2652432532852201
ACH-000984,-0.13512307938252885
ACH-000986,-0.03771868308829695
ACH-000988,-0.11352296722911613
ACH-000993,-0.1549834888547399
ACH-000994,-0.049144638754734765
ACH-000996,-0.4048524369061308
ACH-001001,-0.2819270510131405
ACH-001020,-0.20295903610044455
ACH-001028,-0.2901548850811049
ACH-001031,-0.14483352651949166
ACH-001038,-0.13507264400925564
ACH-001048,-0.08074668780818672
ACH-001050,-0.09263727233104796
ACH-001053,-0.20804011859807667
ACH-001054,-0.27838531397175786
ACH-001061,-0.10215400109494867
ACH-001067,-0.1027915865034049
ACH-001075,-0.09596927463975212
ACH-001096,-0.06314783024432308
ACH-001111,-0.5413119101537279
ACH-001119,0.0036338860301334814
ACH-001128,-0.13837911944274586
ACH-001134,-0.21023993093821453
ACH-001151,-0.16971977856589796
ACH-001163,-0.1579477539011828
ACH-001164,-0.3431148079420506
ACH-001183,-0.2698069938511958
ACH-001192,-0.13459937374599676
ACH-001193,-0.228525563551942
ACH-001196,-0.2366363650309836
ACH-001197,-0.08346046212587127
ACH-001205,0.032217196877177064
ACH-001211,-0.11058164361679253
ACH-001212,-0.08659146381056193
ACH-001228,-0.12999704015120714
ACH-001232,-0.2770251060785247
ACH-001239,-0.27940240357740104
ACH-001270,-0.12666925312619962
ACH-001274,-0.24777215173856065
ACH-001275,-0.30219974970862395
ACH-001277,-0.3632497975382236
ACH-001278,-0.08298186978103853
ACH-001280,-0.07689448904262255
ACH-001283,-0.4766438313082012
ACH-001289,-0.11947648868454508
ACH-001300,-0.06760833064168095
ACH-001301,0.1507817498402075
ACH-001302,-0.1893207075817876
ACH-001306,-0.1738935348162631
ACH-001318,-0.18471296546381652
ACH-001322,-0.07112814896525102
ACH-001328,-0.137825098223017
ACH-001332,-0.3524436005546176
ACH-001336,-0.25635534562239554
ACH-001346,-0.2033728138678234
ACH-001353,-0.04082823666814588
ACH-001354,-0.16288948017113436
ACH-001367,-0.19974890475074614
ACH-001368,-0.0976520062995386
ACH-001374,-0.2689473052543096
ACH-001377,-0.27359468199073544
ACH-001380,-0.1137226400574794
ACH-001391,-0.2451227280692522
ACH-001408,-0.15812662705642147
ACH-001430,-0.08628842033984101
ACH-001431,0.07608077778374847
ACH-001450,-0.15507192034434547
ACH-001496,-0.1453072852009749
ACH-001500,-0.12824416884756992
ACH-001523,-0.06495644457210395
ACH-001532,-0.11451273938870735
ACH-001550,-0.05481986783632843
ACH-001552,-0.0715335470591106
ACH-001554,-0.13276923517495826
ACH-001654,-0.2803097512046125
ACH-001735,-0.06650409482389312
ACH-001736,-0.08092824394686868
ACH-001737,-0.1032765736932185
ACH-001740,-0.08846663220905017
ACH-001745,-0.18771339399667644
ACH-001765,0.036855149063450665
