,DDI2 (84301)
ACH-000589,-0.1204211388768623
ACH-000591,-0.4909602136383725
ACH-000593,-0.11078486769864067
ACH-000600,-0.2484267642797791
ACH-000601,-0.14895748441329548
ACH-000605,0.06223370316543277
ACH-000606,0.12806313195298136
ACH-000608,-0.13225535202263708
ACH-000614,-0.3002819302377326
ACH-000616,-0.15319000785275178
ACH-000618,0.02408615651965688
ACH-000619,-0.17725986358371892
ACH-000620,-0.03616384540699544
ACH-000621,-0.3034099175032713
ACH-000622,-0.09756207786606308
ACH-000623,-0.27043242021146496
ACH-000624,-0.19501346600350625
ACH-000627,-0.1905099660959371
ACH-000630,-0.07820298374245417
ACH-000631,-0.04142005031502149
ACH-000632,-0.2667099052941981
ACH-000633,-0.185754172183409
ACH-000637,0.04349213054940535
ACH-000638,-0.4785176316050712
ACH-000646,-0.2450523342282805
ACH-000647,-0.15599458557064405
ACH-000648,-0.0484121263572347
ACH-000649,-0.5148480794546173
ACH-000651,0.05777093567075589
ACH-000652,-0.2461421419828011
ACH-000653,-0.3185669989540999
ACH-000657,-0.11733452532808715
ACH-000658,-0.4383346145941853
ACH-000661,-0.1793522553912401
ACH-000662,-0.12946166292624695
ACH-000663,-0.08297876450023936
ACH-000665,-0.044246639184604405
ACH-000671,-0.21362708723763127
ACH-000672,-0.04933865388564965
ACH-000673,-0.22067771978110948
ACH-000676,-0.5419925342797682
ACH-000677,-0.06777286536196092
ACH-000681,0.09459657327481594
ACH-000683,-0.14778529547501287
ACH-000684,-0.5594993961768345
ACH-000688,-0.4798124835509634
ACH-000693,0.03158886643992845
ACH-000694,-0.5408831522442238
ACH-000695,-0.19191090403743555
ACH-000696,-0.6151754912033198
ACH-000697,-0.8120293053219945
ACH-000699,-0.2969853205949669
ACH-000701,-0.2114879756656479
ACH-000706,-0.1345746437842189
ACH-000711,-0.08019327814491882
ACH-000713,-0.7742274958856122
ACH-000714,-0.33576428150682497
ACH-000718,-0.33851061667479243
ACH-000720,-0.19375664989520927
ACH-000721,-0.5863408040956858
ACH-000724,-0.2327598176924827
ACH-000725,-0.18973164093054307
ACH-000732,-0.547761142455464
ACH-000734,-0.11152384672395432
ACH-000735,-0.4559653754066462
ACH-000736,-0.08659325335635146
ACH-000738,-0.24960220032163724
ACH-000746,-0.07232770651140191
ACH-000747,-0.4598398712358082
ACH-000748,-0.0786385406159678
ACH-000753,-0.2828494043364269
ACH-000756,-0.8743681665776727
ACH-000757,-0.3371210696713497
ACH-000758,-0.327714064666041
ACH-000760,-0.17284552998333608
ACH-000762,-0.4784708860712752
ACH-000763,-0.6230864046153602
ACH-000764,-0.1982142996991052
ACH-000765,-0.4410910219620384
ACH-000766,-0.4988827503610676
ACH-000767,-0.3054049057246673
ACH-000768,-0.06597445364526176
ACH-000769,-0.1738717668194077
ACH-000770,-0.8080167899008854
ACH-000771,-0.6330799908519704
ACH-000773,-0.2294023833576858
ACH-000776,-0.2347477921246938
ACH-000777,-0.33668849927259115
ACH-000778,-0.15238443431447354
ACH-000781,-0.2563725869111447
ACH-000782,-0.17193316680343215
ACH-000783,-0.16997098213592507
ACH-000784,-0.14483086249733645
ACH-000785,-0.23292828153525905
ACH-000787,-0.13111463773670895
ACH-000788,-0.07729074209035036
ACH-000791,-0.31599362719310176
ACH-000792,-0.2885272877003457
ACH-000794,-0.39966799763480776
ACH-000796,-0.06536126113884826
ACH-000798,-0.08456627053182886
ACH-000799,-0.08223965884528803
ACH-000800,-0.4797525174899988
ACH-000802,-0.1249664915114317
ACH-000804,-0.24997943971774156
ACH-000805,-0.4035199419058015
ACH-000809,-0.05818764229819168
ACH-000810,-0.2832917077728042
ACH-000811,-0.3222292582137997
ACH-000817,-0.6594233183839368
ACH-000819,-0.1557890897815724
ACH-000820,-0.07218168647722067
ACH-000821,-0.1753992632760588
ACH-000822,-0.02937145729559515
ACH-000823,-0.1384431245383513
ACH-000824,-0.20550324981793885
ACH-000827,-0.210033286040678
ACH-000829,-0.16480157099188047
ACH-000831,0.030886168848422987
ACH-000832,-0.3713490786982569
ACH-000833,-0.2930861211757193
ACH-000834,-0.11341957851243738
ACH-000835,-0.23086399577696176
ACH-000836,-0.3498965457731441
ACH-000837,-0.18884692545924509
ACH-000838,-0.6840030303244959
ACH-000839,-0.3266488113425424
ACH-000840,-0.38289490572591256
ACH-000841,-0.6843757722627869
ACH-000843,-0.32105882571642896
ACH-000846,-0.2535243978410329
ACH-000847,-0.3160677660704593
ACH-000848,-0.2583896977955636
ACH-000849,-0.09572931046538888
ACH-000851,0.012079747191087963
ACH-000855,-0.039900838924066866
ACH-000856,0.007670365733113942
ACH-000858,-0.11569871255912355
ACH-000859,-0.2762582661495272
ACH-000861,-0.19165184266382146
ACH-000862,-0.2732973590155412
ACH-000865,-0.04353259329344829
ACH-000866,-0.2437069584174172
ACH-000867,-0.14097676068243273
ACH-000869,-0.3541693605527177
ACH-000872,-0.2177661032490368
ACH-000873,-0.4265863391559236
ACH-000876,-0.24189906161031116
ACH-000878,-0.19172265790533685
ACH-000880,0.012113185708872579
ACH-000881,-0.1948679545664541
ACH-000882,-0.18459906739347712
ACH-000884,-0.5044737299140777
ACH-000885,-0.023894352279366312
ACH-000887,-0.3283492482024164
ACH-000889,-0.2516278937433187
ACH-000896,-0.20487006426181495
ACH-000898,0.034289872052807584
ACH-000900,-0.3751761703488515
ACH-000901,-0.20675411622597967
ACH-000905,-0.00882433573509365
ACH-000906,-0.18312789764198373
ACH-000907,-0.20911984194948866
ACH-000910,-0.2367679716890595
ACH-000911,-0.015438147320254732
ACH-000912,-0.4446427823713481
ACH-000913,-0.41499855447270895
ACH-000915,-0.4549643220904703
ACH-000916,-0.07873923472402199
ACH-000917,-0.6033488513598828
ACH-000920,-0.06485601193074371
ACH-000921,-0.2313567767872127
ACH-000924,-0.07572033500234042
ACH-000926,-0.1617856752314018
ACH-000928,-0.19063742323599775
ACH-000929,-0.06454600661973406
ACH-000932,-0.4547799326962312
ACH-000935,-0.11102628453534312
ACH-000936,-0.1014129562227739
ACH-000937,-0.05277346223469179
ACH-000938,-0.1254869393175857
ACH-000939,-0.029322313276410005
ACH-000941,-0.0512876091345201
ACH-000943,-0.4409275540706433
ACH-000946,0.10388458704538832
ACH-000947,-0.3948254729385402
ACH-000948,-0.15351421767507928
ACH-000950,-0.23831219524800365
ACH-000953,0.029974081106024238
ACH-000954,0.2531421573032238
ACH-000957,-0.1515739616320277
ACH-000958,-0.2712785352702197
ACH-000960,-0.12998610082382808
ACH-000963,-0.06170957757265255
ACH-000968,-0.6208864765958508
ACH-000969,-0.03771317397628058
ACH-000972,-0.01691757093976561
ACH-000973,-0.119794480034846
ACH-000974,0.022364887640689026
ACH-000978,-0.22910585896119615
ACH-000984,-0.13121841309205964
ACH-000986,-0.12643459663662335
ACH-000988,-0.2223626232107489
ACH-000993,-0.05188264521948646
ACH-000994,0.09405156400694878
ACH-000996,-0.04219325729771465
ACH-001001,0.013165211626670243
ACH-001020,0.01136654146844322
ACH-001028,-0.14535789619637873
ACH-001031,-0.2238484302076274
ACH-001038,-0.2964576492459411
ACH-001048,-0.08832017522989978
ACH-001050,-0.14776652248091166
ACH-001053,-0.3007725378790672
ACH-001054,-0.19413153962727406
ACH-001061,-0.14522223052957448
ACH-001067,-0.2936056732310599
ACH-001075,-0.3357865551673936
ACH-001096,-0.2308227575028931
ACH-001111,-0.010793211764653235
ACH-001119,-0.14445840759323406
ACH-001128,-0.4727766128035805
ACH-001134,-0.10211671741092417
ACH-001151,-0.026239959389944445
ACH-001163,-0.26907844037690143
ACH-001164,-0.08463529499678543
ACH-001183,-0.06946454359181832
ACH-001192,-0.3325216232058272
ACH-001193,-0.5555496920206848
ACH-001196,-0.8041969441910594
ACH-001197,-0.2920581538935724
ACH-001205,-0.21562864993156028
ACH-001211,-0.2753397052915061
ACH-001212,-0.16200444794481142
ACH-001228,0.01968578920411765
ACH-001232,-0.4740781455020058
ACH-001239,-0.3561213607977617
ACH-001270,-0.2376856105709873
ACH-001274,-0.2425387988745903
ACH-001275,-0.3966243393799925
ACH-001277,-0.09807214367636284
ACH-001278,-0.1404658067282252
ACH-001280,-0.209586185777922
ACH-001283,-0.21830336868567607
ACH-001289,-0.08816972792819568
ACH-001300,0.011793427200937566
ACH-001301,-0.3084695302360574
ACH-001302,0.09051515435852904
ACH-001306,-0.10181094942025418
ACH-001318,-0.05870788259967071
ACH-001322,-0.30815290412070456
ACH-001328,0.09717356786304353
ACH-001332,-0.388463043714901
ACH-001336,-0.2229117041985512
ACH-001346,-0.3072799980515283
ACH-001353,-0.25768168830281674
ACH-001354,-0.01777185129208785
ACH-001367,-0.5082657009041424
ACH-001368,-0.08578555324640698
ACH-001374,-0.08442367419065032
ACH-001377,-0.17809436896651418
ACH-001380,-0.2578361238472298
ACH-001391,-0.2649140183995223
ACH-001408,-0.20477098500563096
ACH-001430,-0.11425612754482678
ACH-001431,-0.5770118915556943
ACH-001450,-0.09158787884658724
ACH-001496,-0.4080216687169092
ACH-001500,-0.1829864834619397
ACH-001523,-0.07395380732040722
ACH-001532,-0.101722025642314
ACH-001550,-0.29418949344915873
ACH-001552,-0.1094335181260809
ACH-001554,-0.18629551520327825
ACH-001654,-0.012406256820934769
ACH-001735,0.02396774041000903
ACH-001736,-0.3182069147786015
ACH-001737,-0.29888582606100483
ACH-001740,-0.2323227676270524
ACH-001745,-0.13283141507870952
ACH-001765,-0.5291517167373001
