,PRX (57716)
ACH-000549,-0.10396158360322473
ACH-000550,-0.16504431873815908
ACH-000552,-0.3068429324396601
ACH-000556,-0.2835864999646788
ACH-000557,-0.16133663797466313
ACH-000569,-0.5389925595772787
ACH-000570,-0.17010924596197524
ACH-000571,-0.2876327172282193
ACH-000573,-0.2124636344387858
ACH-000576,-0.14024921649843264
ACH-000579,-0.21453305939463804
ACH-000580,-0.08850288514063916
ACH-000584,-0.3936439809366479
ACH-000585,-0.2609418743664274
ACH-000588,-0.3620480145746999
ACH-000589,-0.2717292675957725
ACH-000591,-0.13276282336046635
ACH-000593,-0.17424040174443414
ACH-000600,-0.12336522669246608
ACH-000601,-0.12420646354553826
ACH-000605,-0.3380696765617456
ACH-000606,-0.19751404330467587
ACH-000608,-0.1757331690101131
ACH-000614,-0.2114077189220204
ACH-000616,-0.24964342517970556
ACH-000618,-0.18141271085241692
ACH-000619,0.07123591059512528
ACH-000620,-0.4473556622667981
ACH-000621,-0.2305147630281515
ACH-000622,-0.13859568224033936
ACH-000623,-0.2975899950843976
ACH-000624,-0.11546330134323032
ACH-000627,-0.17092337117416814
ACH-000630,-0.08680038679212408
ACH-000631,-0.16836462507886765
ACH-000632,-0.1845651731637948
ACH-000633,-0.026667135550215864
ACH-000637,-0.1190615773489748
ACH-000638,-0.16395957646251186
ACH-000646,-0.3065022549585997
ACH-000647,-0.13873254908069252
ACH-000648,-0.02751980443360004
ACH-000649,-0.2671445935868593
ACH-000651,-0.19691277262647386
ACH-000652,-0.21822340656502304
ACH-000653,-0.1977535727264722
ACH-000657,-0.25672398862228696
ACH-000658,-0.1002097651559894
ACH-000661,-0.1661404199105854
ACH-000662,-0.12627175967778234
ACH-000663,-0.3099036814420513
ACH-000665,-0.1632065861830605
ACH-000671,-0.19734409739257935
ACH-000672,-0.15464937647244564
ACH-000673,-0.1619823071019417
ACH-000676,-0.10022518371077403
ACH-000677,-0.20918202998184296
ACH-000681,-0.4872564495687279
ACH-000683,-0.11075363486184647
ACH-000684,0.09490288715819764
ACH-000688,-0.035115475850685265
ACH-000693,-0.1991101781821387
ACH-000694,-0.17760936695833907
ACH-000695,-0.323222363717643
ACH-000696,-0.15901943486361395
ACH-000697,-0.15102751289908845
ACH-000699,-0.2738297430598272
ACH-000701,-0.26536109614392583
ACH-000706,-0.1884158702188158
ACH-000711,-0.2998327043437881
ACH-000713,-0.22155006293557405
ACH-000714,-0.1778488471166598
ACH-000718,-0.14084915118985514
ACH-000720,-0.16865472763765366
ACH-000721,-0.1834746482696713
ACH-000724,-0.2890792617302025
ACH-000725,-0.190193062280284
ACH-000732,-0.05255995035715096
ACH-000734,-0.37799145675919416
ACH-000735,-0.11434737048528393
ACH-000736,-0.304195583743232
ACH-000738,-0.20996045912450095
ACH-000746,-0.2411460282242452
ACH-000747,-0.2446476806734969
ACH-000748,-0.11173625113622672
ACH-000753,-0.10886499623119776
ACH-000756,-0.3145275855624122
ACH-000757,-0.3229831363353449
ACH-000758,-0.20078334127580716
ACH-000760,-0.18876771907094805
ACH-000762,-0.1700954397073299
ACH-000763,-0.14212490602137878
ACH-000764,-0.2102636332105716
ACH-000765,-0.2804583825656357
ACH-000766,-0.2816702444965225
ACH-000767,-0.24922873327590736
ACH-000768,-0.2238818079382358
ACH-000769,-0.29703918274628344
ACH-000770,-0.21019430609039025
ACH-000771,-0.17191454407566292
ACH-000773,-0.2909345159193342
ACH-000776,-0.29204825020586234
ACH-000777,-0.18728061453069594
ACH-000778,-0.19863313480711103
ACH-000781,-0.2035578516129856
ACH-000782,-0.1189513930900678
ACH-000783,-0.17174156487680287
ACH-000784,-0.2021154116904826
ACH-000785,-0.1267310996412984
ACH-000787,-0.25909705189184884
ACH-000788,-0.1919647482773391
ACH-000791,-0.20081704518048965
ACH-000792,-0.3028462789379068
ACH-000794,-0.14745683210049534
ACH-000796,-0.20878621491527746
ACH-000798,-0.12680164435233146
ACH-000799,-0.051597571885581575
ACH-000800,-0.040669856072448114
ACH-000802,-0.1833546215877604
ACH-000804,-0.2553688975007284
ACH-000805,-0.10928115977683656
ACH-000809,-0.2352496913638724
ACH-000810,-0.4216291650601325
ACH-000811,-0.16537078408435998
ACH-000817,-0.10185866361624372
ACH-000819,-0.40904587242000906
ACH-000820,-0.011655789424945344
ACH-000821,-0.19211526374268356
ACH-000822,-0.2591811775843188
ACH-000823,-0.30967269680294673
ACH-000824,-0.5314436077565114
ACH-000827,-0.2710144590608144
ACH-000829,-0.20620951970390916
ACH-000831,-0.2494700323889801
ACH-000832,-0.09328902644888384
ACH-000833,-0.2283070119146809
ACH-000834,-0.26932859909746026
ACH-000835,-0.20176847096103687
ACH-000836,-0.11313129643354768
ACH-000837,-0.2245494882704084
ACH-000838,-0.2078509882629905
ACH-000839,0.05113478762598013
ACH-000840,-0.17989686181537382
ACH-000841,-0.07986240561517816
ACH-000843,-0.2556846992820247
ACH-000846,-0.1421415224396654
ACH-000847,-0.14308494187864793
ACH-000848,-0.13192269376532992
ACH-000849,-0.19278725168079813
ACH-000851,-0.037557143945760416
ACH-000855,-0.4820685332819666
ACH-000856,-0.32613435030573
ACH-000858,-0.15321036521867526
ACH-000859,-0.15151282596070942
ACH-000861,-0.3530967718823613
ACH-000862,-0.14655942078460446
ACH-000865,-0.18424123690697372
ACH-000866,-0.17491006312789548
ACH-000867,-0.2425032377163112
ACH-000869,-0.15882108844145715
ACH-000872,-0.1662709594408601
ACH-000873,-0.3092819941446535
ACH-000876,-0.2538568846433452
ACH-000878,-0.2723908359902813
ACH-000880,-0.3469666624674461
ACH-000881,-0.19980047607457072
ACH-000882,-0.2937718947364418
ACH-000884,-0.25964755609239665
ACH-000885,-0.2141732533959398
ACH-000887,-0.235672277611784
ACH-000889,-0.14544907393009188
ACH-000896,-0.2135999491874058
ACH-000898,-0.17989707131158006
ACH-000900,-0.2518559051642653
ACH-000901,-0.19439458027055345
ACH-000905,-0.03179454202695798
ACH-000906,-0.2398474416470998
ACH-000907,-0.16185352576279655
ACH-000910,-0.18454434293351224
ACH-000911,-0.1873163714168364
ACH-000912,-0.2827432730073524
ACH-000913,-0.05482365862347045
ACH-000915,-0.20651491932307808
ACH-000916,-0.13547800101750088
ACH-000917,-0.1735915125946146
ACH-000920,-0.03119544496289478
ACH-000921,-0.09218900939871688
ACH-000924,-0.18495821545247573
ACH-000926,-0.12011893964060898
ACH-000928,-0.3045165220823296
ACH-000929,-0.25458204341355345
ACH-000932,-0.13311244172401898
ACH-000935,-0.13038743880038284
ACH-000936,-0.2610376584263944
ACH-000937,-0.03507481176473595
ACH-000938,0.05335549423354093
ACH-000939,-0.2561509798058663
ACH-000941,-0.19471505008560716
ACH-000943,-0.15889819983518652
ACH-000946,-0.09759245853819493
ACH-000947,-0.21356903556916074
ACH-000948,-0.2458651499468197
ACH-000950,-0.204780648445347
ACH-000953,-0.1266930130303493
ACH-000954,-0.36250979982016995
ACH-000957,-0.1410936373934466
ACH-000958,-0.3486264641633515
ACH-000960,-0.2134255582516085
ACH-000963,-0.3726448899351894
ACH-000968,-0.25550784024644674
ACH-000969,-0.2113918049291844
ACH-000972,-0.31006696638413483
ACH-000973,-0.16426063173339125
ACH-000974,-0.28638719882613256
ACH-000978,-0.2456103291221746
ACH-000984,-0.1615100044810975
ACH-000986,-0.12199141600523387
ACH-000988,-0.19755540705043448
ACH-000993,-0.4313794586771464
ACH-000994,-0.17336355844766027
ACH-000996,-0.08064194001679145
ACH-001001,-0.23585472603111984
ACH-001020,-0.2280837991197173
ACH-001028,-0.1024539267968552
ACH-001031,-0.2829172535734921
ACH-001038,-0.10319332393622196
ACH-001048,-0.29139181169868994
ACH-001050,-0.04596276028217385
ACH-001053,-0.2936010330455032
ACH-001054,-0.34098716773911625
ACH-001061,-0.21571016798244871
ACH-001067,-0.1682101435349606
ACH-001075,-0.060287363485832426
ACH-001096,-0.20522157172249345
ACH-001111,-0.4377646141017108
ACH-001119,-0.06800572703529349
ACH-001128,-0.4600670272349512
ACH-001134,-0.1362433659823099
ACH-001151,-0.17543271772718302
ACH-001163,-0.14450186010846228
ACH-001164,-0.13747395051191175
ACH-001183,-0.2384945376739725
ACH-001192,-0.3430163932827822
ACH-001193,-0.2726252709259285
ACH-001196,-0.14698434878070465
ACH-001197,0.03592847745068529
ACH-001205,-0.3310777566112568
ACH-001211,-0.2995905449325306
ACH-001212,-0.13010044380573113
ACH-001228,-0.12237288917988963
ACH-001232,-0.13378774613760172
ACH-001239,-0.13094420039285368
ACH-001270,0.1045602216318584
ACH-001274,-0.2175232644154058
ACH-001275,-0.3027505403928826
ACH-001277,-0.23387994568054615
ACH-001278,-0.15553755174372536
ACH-001280,-0.18442906547449253
ACH-001283,-0.19974663328586265
ACH-001289,-0.24168446075294794
ACH-001300,-0.3078229493086233
ACH-001301,-0.4217313809295532
ACH-001302,-0.024839186524968408
ACH-001306,-0.20278990545399306
ACH-001318,-0.18188348041023425
ACH-001322,-0.17811046336956152
ACH-001328,-0.1382727955931195
ACH-001332,-0.13862695513490034
ACH-001336,-0.12944326996700928
ACH-001346,-0.21243633976531592
ACH-001353,-0.20102864333604226
ACH-001354,-0.1381714904699918
ACH-001367,-0.0013633830772202516
ACH-001368,-0.20597205629782128
ACH-001374,-0.03896579104109248
ACH-001377,-0.19893192923317235
ACH-001380,-0.10066146266324087
ACH-001391,-0.332328967222613
ACH-001408,-0.2893212211284769
ACH-001430,-0.5199234427119127
ACH-001431,-0.3877543088701168
ACH-001450,-0.07521559871953581
ACH-001496,-0.11815309319572305
ACH-001500,-0.3296549166677429
ACH-001523,-0.13273428471329668
ACH-001532,-0.19919065613916934
ACH-001550,-0.22864227119568145
ACH-001552,-0.4034829281000518
ACH-001554,-0.2081442759793083
ACH-001654,-0.3043919806108734
ACH-001735,-0.1118025294817036
ACH-001736,-0.030548382269887955
ACH-001737,-0.28842934659900205
ACH-001740,-0.2735650921192826
ACH-001745,-0.20086431654747428
ACH-001765,-0.2032541945538518
