,MNX1 (3110)
ACH-001289,0.00010042639567371404
ACH-001300,0.017590119753450602
ACH-001301,0.09695273043158943
ACH-001302,0.2509067395277446
ACH-001306,0.06004319622609953
ACH-001318,0.013340687030077862
ACH-001322,-0.0193414586544604
ACH-001328,-0.03639961348175328
ACH-001332,-0.10187978035029996
ACH-001336,0.08232907965241958
ACH-001346,-0.002031420375780114
ACH-001353,-0.05236348389783003
ACH-001354,-0.11087337456667967
ACH-001367,-0.30263282935440056
ACH-001368,-0.031913117445019096
ACH-001374,-0.03898496460316265
ACH-001377,-0.04031397136936588
ACH-001380,-0.03109539262052581
ACH-001391,-0.0282421106333901
ACH-001408,-0.04123417578477248
ACH-001430,0.07649846692997271
ACH-001431,-0.13380111129431102
ACH-001450,0.003125757141853509
ACH-001496,0.01742245115989973
ACH-001500,-0.02540413886454062
ACH-001523,0.0004091763200749464
ACH-001532,-0.04101996450436962
ACH-001550,-0.035326766775567134
ACH-001552,0.03649853692044326
ACH-001554,-0.0162205455402315
ACH-001654,0.010283151587814027
ACH-001735,-0.08890177563531701
ACH-001736,0.08883991215089958
ACH-001737,0.05079269693487794
ACH-001740,0.11549045152756808
ACH-001745,-0.001804265745207575
ACH-001765,0.010300937223618913
