,NAGK (55577)
ACH-000882,-0.0356044495934
ACH-000884,-0.0382177148851
ACH-000885,0.0714651508878
ACH-000887,-0.0911726179648
ACH-000888,0.028254272073
ACH-000889,0.0052367845237
ACH-000890,0.15896266932199998
ACH-000896,-0.130526591361
ACH-000898,0.00450827851912
ACH-000900,0.29223118249499996
ACH-000901,0.0265978173538
ACH-000905,-0.0649130773305
ACH-000906,-0.032697726224
ACH-000907,-0.035713163916599996
ACH-000910,0.0657903182113
ACH-000911,-0.103512379758
ACH-000912,-0.034386016635599995
ACH-000913,0.134715610138
ACH-000915,-0.24610911588799997
ACH-000916,-0.225389032866
ACH-000917,0.08447878651389999
ACH-000921,0.00228141760323
ACH-000924,-0.023995701056499997
ACH-000926,0.116935740135
ACH-000928,-0.0712003676848
ACH-000929,-0.178700311631
ACH-000932,-0.0245416158262
ACH-000935,0.109933597396
ACH-000936,0.205187272244
ACH-000937,-0.10410073102600001
ACH-000938,-0.20597343686
ACH-000939,-0.019527823544599997
ACH-000941,0.013912960139799998
ACH-000943,-0.00459383604842
ACH-000946,0.023159299972099995
ACH-000947,0.018097891112400004
ACH-000948,-0.0357207661201
ACH-000950,0.433476438471
ACH-000953,0.0186932220776
ACH-000957,0.248483873827
ACH-000958,0.152725680228
ACH-000960,-0.08576055442460001
ACH-000963,-0.0396466576547
ACH-000968,-0.04877419002280001
ACH-000969,-0.11539018609000001
ACH-000973,-0.0727121806508
ACH-000974,-0.00302099231205
ACH-000975,-0.04693873846419999
ACH-000976,0.223323784964
ACH-000978,-0.19307706063299998
ACH-000980,0.0673935015318
ACH-000984,0.145036460585
ACH-000986,0.187089966507
ACH-000988,-0.282296165707
ACH-000993,-0.0726636966434
ACH-000994,0.319163175279
ACH-000996,-0.034919060846899996
ACH-001001,-0.0654104318345
ACH-001020,0.0973352092317
ACH-001028,-0.09373369548789999
ACH-001031,0.151716665066
ACH-001038,-0.150590623437
ACH-001048,-0.122471753486
ACH-001050,0.113819758235
ACH-001053,0.0193634920368
ACH-001054,0.0688378159615
ACH-001061,-0.12078744898
ACH-001067,-0.012425096763500001
ACH-001075,0.028771711892900002
ACH-001096,0.274067396853
ACH-001128,-0.21355119837
ACH-001134,-0.0232097146345
ACH-001151,-0.165069877444
ACH-001163,-0.18603084745200002
ACH-001164,-0.0104893786966
ACH-001173,-0.0666443092247
ACH-001183,0.13599587018200002
ACH-001184,0.10634587949799999
ACH-001190,-0.226505080365
ACH-001192,-0.0035366118095999997
ACH-001193,0.0068299522387799995
ACH-001196,-0.017399669187099998
ACH-001197,-0.101967978913
ACH-001205,-0.0160063325043
ACH-001211,0.0402720358954
ACH-001212,-0.0603307200525
ACH-001228,-0.029662355400099996
ACH-001232,0.159899925186
ACH-001239,-0.0400385062201
ACH-001274,0.0192273645954
ACH-001275,0.049683693949600004
ACH-001277,-0.139751459344
ACH-001278,0.016155745806499998
ACH-001280,-0.0883032489103
ACH-001283,-0.127349052595
ACH-001289,0.171196241276
ACH-001295,-0.05545313663240001
ACH-001300,0.148542911706
ACH-001301,-0.101432198158
ACH-001302,0.292167937185
ACH-001303,-0.076902528181
ACH-001306,0.195966268962
ACH-001318,-0.17208179985199998
ACH-001322,0.0928270403972
ACH-001328,-0.0146406948119
ACH-001332,-0.028052219123
ACH-001333,0.253048557141
ACH-001336,-0.033835244289099994
ACH-001340,-0.05158353481840001
ACH-001346,0.19072758596500003
ACH-001353,0.049474765109
ACH-001354,-0.37636395711900006
ACH-001367,-0.198076513807
ACH-001368,0.11289072009000002
ACH-001374,-0.40920772054
ACH-001375,0.052150101679800005
ACH-001377,0.126473557967
ACH-001380,-0.0805693316185
ACH-001391,-0.00670326930526
ACH-001407,-0.09496231532260001
ACH-001408,0.0357738967116
ACH-001413,-0.052317456482699996
ACH-001430,-0.07083618986489999
ACH-001431,0.094471877871
ACH-001450,0.0791894917334
ACH-001496,0.0718492482613
ACH-001500,0.0417981883209
ACH-001521,-0.1931887562
ACH-001523,0.11663578127900001
ACH-001532,0.07102143067580001
ACH-001536,0.203999184029
ACH-001550,0.012844941076400001
ACH-001552,0.0544465130352
ACH-001554,-0.0505009916155
ACH-001645,-0.037372562918
ACH-001654,0.15250065772399998
ACH-001715,0.160276038354
ACH-001735,-0.012304641189700002
ACH-001736,-0.124411559311
ACH-001737,-0.323419198119
ACH-001740,-0.153062704543
ACH-001745,-0.08598009154860001
ACH-001750,-0.0982788412676
ACH-001765,-0.0725631360569
ACH-001956,-0.0214756024173
ACH-001957,0.131895336325
