,PDPR (55066)
ACH-000968,-0.242901735139
ACH-000969,-0.238199834948
ACH-000973,-0.032413143990799996
ACH-000974,0.10245219506200001
ACH-000975,-0.184999891372
ACH-000976,-0.192333592715
ACH-000978,-0.0588656690781
ACH-000980,-0.130463575798
ACH-000984,-0.35177788445200003
ACH-000986,-0.20701360208500003
ACH-000988,-0.17776845981199998
ACH-000993,-0.21669706033599997
ACH-000994,-0.165735002369
ACH-000996,-0.11789771025200001
ACH-001001,0.10303369707999999
ACH-001020,-0.516310187903
ACH-001028,-0.049878172796499996
ACH-001031,-0.101667965503
ACH-001038,-0.14318477045999997
ACH-001048,0.015161491574299999
ACH-001050,-0.21483118331700002
ACH-001053,0.0881091668995
ACH-001054,-0.37850230817
ACH-001061,-0.15364055414
ACH-001067,-0.389562307319
ACH-001075,-0.23623089095
ACH-001096,-0.102577382983
ACH-001128,-0.445587059469
ACH-001134,-0.163549550126
ACH-001151,-0.0655009346712
ACH-001163,-0.156094242686
ACH-001164,-0.367962438915
ACH-001173,-0.231794000719
ACH-001183,-0.054937003063400006
ACH-001184,-0.09050317207010002
ACH-001190,-0.114274500065
ACH-001192,-0.00675161161806
ACH-001193,-0.507126205757
ACH-001196,-0.259485584121
ACH-001197,-0.243766650733
ACH-001205,-0.0166315245441
ACH-001211,-0.458093372969
ACH-001212,-0.229673036043
ACH-001228,0.0677243334665
ACH-001232,-0.136976583928
ACH-001239,-0.00553880783559
ACH-001274,-0.128845767224
ACH-001275,-0.022426559884900003
ACH-001277,-0.10360378315199999
ACH-001278,-0.198994181494
ACH-001280,-0.24342095510200001
ACH-001283,0.114751723514
ACH-001289,-0.393663638759
ACH-001295,-0.22882816183899998
ACH-001300,-0.109936048717
ACH-001301,-0.18996065393800002
ACH-001302,-0.211040684109
ACH-001303,-0.292965827989
ACH-001306,0.0473340852172
ACH-001318,-0.039436901948
ACH-001322,-0.228691577802
ACH-001328,0.023093384949599997
ACH-001332,-0.130055485961
ACH-001333,-0.09256725946080001
ACH-001336,-0.109167984155
ACH-001340,-0.14426585635199998
ACH-001346,-0.0635956123293
ACH-001353,-0.262256626786
ACH-001354,0.0803187192596
ACH-001367,-0.0807401786579
ACH-001368,-0.100057463433
ACH-001374,0.379307715281
ACH-001375,-0.313944978075
ACH-001377,-0.0034998886045700004
ACH-001380,-0.18313638567200002
ACH-001391,-0.223083923527
ACH-001407,-0.054768112656
ACH-001408,-0.07449674070000001
ACH-001413,-0.322377074563
ACH-001430,0.24330733763300003
ACH-001431,0.046136377363999996
ACH-001450,-0.0233962607287
ACH-001496,-0.136028684917
ACH-001500,-0.110342085677
ACH-001521,0.104125367109
ACH-001523,-0.024798942209900005
ACH-001532,-0.298156627788
ACH-001536,-0.250277582647
ACH-001550,0.0983150635615
ACH-001552,-0.42921286010399995
ACH-001554,-0.0853957061167
ACH-001645,0.021654437802800002
ACH-001654,-0.153520948116
ACH-001715,0.15068845305099998
ACH-001735,0.135676575237
ACH-001736,0.164297659728
ACH-001737,-0.200546606096
ACH-001740,0.052159951519099995
ACH-001745,-0.0499008290983
ACH-001750,-0.0693964629701
ACH-001765,-0.028908507402
ACH-001956,-0.292040512492
ACH-001957,-0.265896407141
