,SNRPD1 (6632)
ACH-000475,-2.2099090070900003
ACH-000476,-2.087697535
ACH-000477,-2.05768659363
ACH-000480,-2.06411969447
ACH-000481,-1.9761120713099998
ACH-000483,-2.2453766817900003
ACH-000484,-2.2469336747499997
ACH-000485,-2.32024482256
ACH-000486,-1.86328623634
ACH-000487,-1.96520437215
ACH-000488,-1.980839825
ACH-000490,-1.81082192382
ACH-000491,-2.34244886273
ACH-000495,-1.63032570284
ACH-000496,-1.6405408707299998
ACH-000499,-1.9459586522299999
ACH-000500,-1.9451209911900003
ACH-000502,-1.91537484263
ACH-000503,-1.5677590506799999
ACH-000505,-1.96655826627
ACH-000507,-2.11029438204
ACH-000510,-2.02821995211
ACH-000511,-1.61787382893
ACH-000512,-2.1855502464099996
ACH-000516,-2.01634791453
ACH-000517,-2.1173306896599997
ACH-000518,-2.0531757070400003
ACH-000520,-1.9346045709200002
ACH-000521,-1.86415546323
ACH-000522,-2.20474085919
ACH-000524,-2.30810006203
ACH-000527,-2.01960706889
ACH-000528,-1.9860228052700002
ACH-000537,-2.18053277778
ACH-000541,-2.17946637888
ACH-000542,-1.9442630354799997
ACH-000544,-1.7974412820900003
ACH-000545,-1.8244792246000001
ACH-000547,-2.10783874884
ACH-000548,-1.70908531857
ACH-000549,-2.01177858173
ACH-000550,-2.1989695896400003
ACH-000552,-2.00691695254
ACH-000556,-2.0091446133099997
ACH-000557,-2.38969233602
ACH-000570,-1.9334108188900003
ACH-000571,-2.6685590548500002
ACH-000573,-2.21158946063
ACH-000576,-1.59880711883
ACH-000580,-2.00224031749
ACH-000584,-2.38900880556
ACH-000585,-2.02091128105
ACH-000588,-1.9836819038299998
ACH-000589,-1.9478861135499999
ACH-000591,-2.03907239765
ACH-000593,-2.2018656044
ACH-000600,-2.29339964323
ACH-000601,-1.95508294091
ACH-000604,-2.3729860081400003
ACH-000605,-1.83117050412
ACH-000606,-1.77596886757
ACH-000608,-3.10319395834
ACH-000614,-1.60000487404
ACH-000616,-2.02352997632
ACH-000618,-2.10052784954
ACH-000619,-2.00893042142
ACH-000620,-2.10695443602
ACH-000621,-2.28986941752
ACH-000622,-1.78281035178
ACH-000623,-2.20191422426
ACH-000624,-2.10676178838
ACH-000627,-2.02070616926
ACH-000630,-2.0051444329700003
ACH-000632,-1.93649526164
ACH-000633,-2.058628821
ACH-000637,-1.76275726658
ACH-000638,-1.8258241575299998
ACH-000646,-1.9577159257599996
ACH-000647,-1.92725290461
ACH-000648,-2.20611017273
ACH-000649,-2.16362851062
ACH-000651,-2.03173978375
ACH-000652,-1.6865944285699999
ACH-000653,-1.8517085086200002
ACH-000657,-2.1535225107900002
ACH-000658,-2.18360233531
ACH-000661,-2.57475499206
ACH-000662,-1.8617763063
ACH-000663,-1.6234255604899999
ACH-000665,-1.85056067409
ACH-000671,-2.01405268747
ACH-000673,-2.0004794808
ACH-000676,-2.1293036214099996
ACH-000677,-1.7651030061300002
ACH-000681,-2.24289785336
ACH-000682,-2.02939683861
ACH-000683,-2.2444417260900003
ACH-000684,-2.1971652679599996
ACH-000688,-2.00183318527
ACH-000693,-2.13581046176
ACH-000694,-2.08949385128
ACH-000695,-1.6093417502
ACH-000696,-1.98517837224
ACH-000697,-1.9930732255
ACH-000699,-1.8012403834200001
ACH-000701,-2.06038978309
ACH-000706,-2.02882972301
ACH-000711,-2.00670289975
ACH-000713,-1.6079295752200002
ACH-000714,-1.8590953166
ACH-000718,-2.15232429023
ACH-000720,-1.79068658634
ACH-000721,-1.9862627070599996
ACH-000724,-2.57957345118
ACH-000725,-2.3824770765200003
ACH-000732,-1.5453924681400002
ACH-000734,-2.25479228757
ACH-000735,-1.9461662192500002
ACH-000736,-1.8671607782900002
ACH-000738,-1.9626516991499998
ACH-000746,-2.46558699689
ACH-000747,-1.67039522506
ACH-000748,-2.0332620605900003
ACH-000753,-2.1517112689599998
ACH-000756,-2.13358735094
ACH-000757,-1.92736626885
ACH-000758,-1.8836514247599998
ACH-000760,-1.9350868757700002
ACH-000763,-1.61988724567
ACH-000764,-1.76626338387
ACH-000765,-1.52111322869
ACH-000766,-2.00011683487
ACH-000767,-2.42107577772
ACH-000768,-1.9545078084799998
ACH-000769,-1.9613553238499999
ACH-000770,-2.06601870067
ACH-000771,-1.8277910914400002
ACH-000773,-2.0507469163099996
ACH-000776,-2.05110888367
ACH-000777,-2.18687770332
ACH-000778,-1.8289703713499998
ACH-000781,-1.97392595176
ACH-000782,-1.8842954326400003
ACH-000783,-2.2331834479799997
ACH-000784,-2.1897559051299997
ACH-000785,-2.27979747275
ACH-000787,-1.9239762470800001
ACH-000788,-2.18375221277
ACH-000791,-1.8169784763799999
ACH-000792,-2.17090563002
ACH-000794,-1.9374103178599997
ACH-000796,-2.19643766512
ACH-000799,-1.92274257337
ACH-000800,-2.15582674608
ACH-000802,-2.07732129063
ACH-000804,-2.7808805399
ACH-000805,-1.8840621726900002
ACH-000809,-2.27192119861
ACH-000810,-1.84573886188
ACH-000811,-2.25278038734
ACH-000817,-1.75943133463
ACH-000819,-1.88835346757
ACH-000820,-1.80239401185
ACH-000821,-1.6316432118700002
ACH-000822,-2.18160742841
ACH-000823,-2.14117379744
ACH-000824,-2.20771065945
ACH-000827,-1.8156532974700001
ACH-000829,-2.31381891901
ACH-000831,-1.9159607837700001
ACH-000832,-1.7756592348599998
ACH-000833,-2.39866681229
ACH-000834,-2.00115493781
ACH-000835,-1.9269998288299999
ACH-000836,-2.0940075948500003
ACH-000837,-2.00227971765
ACH-000838,-2.0626967614300002
ACH-000839,-1.85287063694
ACH-000840,-1.91640505539
ACH-000841,-2.10367834682
ACH-000843,-1.8752887235299998
ACH-000846,-2.05925665057
ACH-000847,-1.75771531007
ACH-000848,-2.241343409
ACH-000849,-2.24844453147
ACH-000851,-2.0158799545500004
ACH-000855,-1.90712148697
ACH-000856,-2.17402511935
ACH-000858,-1.77532549995
ACH-000859,-1.73493796387
ACH-000861,-2.11488800817
ACH-000862,-2.09494727393
ACH-000865,-1.84720601819
ACH-000866,-2.20363050395
ACH-000867,-2.10429024609
ACH-000869,-2.43871868595
ACH-000872,-1.7836835651900003
ACH-000873,-1.8376017823800002
ACH-000876,-2.47241966038
ACH-000878,-1.87655990786
ACH-000880,-1.9348244161200001
ACH-000881,-1.93609502127
ACH-000882,-1.9260736481099998
ACH-000884,-1.8881569602300001
ACH-000885,-2.23133752191
ACH-000887,-1.9759636173099997
ACH-000888,-2.3189094779099997
ACH-000889,-1.7513949392400003
ACH-000890,-1.8299054338900003
ACH-000896,-1.9364470073500002
ACH-000898,-2.09845074711
ACH-000900,-1.90252132896
ACH-000901,-2.05053604107
ACH-000905,-1.90376586617
ACH-000906,-2.1168915781099997
ACH-000907,-1.78176091993
ACH-000910,-2.31736466435
ACH-000911,-2.07193461961
ACH-000912,-1.8819896576800001
ACH-000913,-2.0113769932700003
ACH-000915,-2.0601729301800003
ACH-000916,-2.04319279871
ACH-000917,-1.8165344154099998
ACH-000921,-1.5787436330200002
ACH-000924,-2.13008609871
ACH-000926,-2.27363323493
ACH-000928,-2.0850740927599998
ACH-000929,-1.9066877420800001
ACH-000932,-2.01909673873
ACH-000935,-1.8394777947099998
ACH-000936,-1.97942665613
ACH-000937,-2.57019900292
ACH-000938,-2.33378812308
ACH-000939,-2.13703700148
ACH-000941,-2.16034810061
ACH-000943,-1.78346619849
ACH-000946,-1.7212025757299998
ACH-000947,-2.10149220176
ACH-000948,-1.9249117710299999
ACH-000950,-2.33284995148
ACH-000953,-2.4322022998299997
ACH-000957,-1.7339774376599997
ACH-000958,-1.7916740593400002
ACH-000960,-2.3452330255500002
ACH-000963,-2.11649072563
ACH-000968,-1.67218308233
ACH-000969,-1.93398802843
ACH-000973,-2.0775646454900003
ACH-000974,-2.21543596433
ACH-000975,-2.0789694497099998
ACH-000976,-2.02498548929
ACH-000978,-2.0480472933400002
ACH-000980,-1.93931695569
ACH-000984,-2.00724820128
ACH-000986,-1.9776001192500001
ACH-000988,-2.2242493096900002
ACH-000993,-1.8797737631
ACH-000994,-2.55649517804
ACH-000996,-1.8426771295700002
ACH-001001,-2.16391929164
ACH-001020,-2.35698806582
ACH-001028,-2.18919319925
ACH-001031,-1.9945710462200001
ACH-001038,-2.36960068918
ACH-001048,-2.08612073163
ACH-001050,-2.0190090307
ACH-001053,-2.03228094444
ACH-001054,-1.97931437532
ACH-001061,-2.0691292773
ACH-001067,-2.13019492871
ACH-001075,-1.80124418657
ACH-001096,-2.1857190868900003
ACH-001128,-2.32092985902
ACH-001134,-1.8808686263599999
ACH-001151,-2.00311409055
ACH-001163,-2.0243395893200002
ACH-001164,-2.08914587917
ACH-001173,-2.06211567741
ACH-001183,-1.6303652554299999
ACH-001184,-2.29433275633
ACH-001190,-1.72142306711
ACH-001192,-2.04656005358
ACH-001193,-2.0139726310499997
ACH-001196,-1.84065512383
ACH-001197,-2.31874155272
ACH-001205,-2.2222082217700003
ACH-001211,-2.19360163359
ACH-001212,-1.54456147741
ACH-001228,-2.42055161625
ACH-001232,-1.74809413435
ACH-001239,-1.94323992627
ACH-001274,-1.9043647263599999
ACH-001275,-2.08016239996
ACH-001277,-2.37487638377
ACH-001278,-2.2545209329299998
ACH-001280,-2.10138527338
ACH-001283,-1.82647131938
ACH-001289,-1.8770258838999998
ACH-001295,-1.9518832807
ACH-001300,-2.3474694213900005
ACH-001301,-2.0207960929
ACH-001302,-1.83245895414
ACH-001303,-2.08560811294
ACH-001306,-1.70841015618
ACH-001318,-1.8138570135900003
ACH-001322,-1.96295187811
ACH-001328,-1.92460822648
ACH-001332,-1.97349770961
ACH-001333,-2.01936381093
ACH-001336,-1.69426798186
ACH-001340,-1.9695307682599998
ACH-001346,-1.8946596360199999
ACH-001353,-2.0515151825999998
ACH-001354,-2.3188257242900003
ACH-001367,-1.8647299254099998
ACH-001368,-2.0336324723
ACH-001374,-1.98850760256
ACH-001375,-2.10731813618
ACH-001377,-1.9645417288999998
ACH-001380,-2.09039416069
ACH-001391,-1.9668607035299999
ACH-001407,-1.8776993179199999
ACH-001408,-2.12983853352
ACH-001413,-1.87698210697
ACH-001430,-2.08698350644
ACH-001431,-1.9692535544499998
ACH-001450,-1.5312111674899997
ACH-001496,-1.9108671266900004
ACH-001500,-2.0338034038900004
ACH-001521,-2.0498541313
ACH-001523,-1.87455700396
ACH-001532,-2.05300607146
ACH-001536,-2.3475384163
ACH-001550,-2.33729484226
ACH-001552,-2.04594605716
ACH-001554,-2.1547956043700003
ACH-001645,-2.03788291037
ACH-001654,-1.9599351823500002
ACH-001715,-1.9549432745900002
ACH-001735,-1.99986794499
ACH-001736,-2.2483069423099997
ACH-001737,-2.5295781723700004
ACH-001740,-2.07880951328
ACH-001745,-2.21284218664
ACH-001750,-1.91579747868
ACH-001765,-2.16664116881
ACH-001956,-1.9609556669200001
ACH-001957,-1.8827023951
