,CERKL (375298)
ACH-001391,0.103058624893
ACH-001407,-0.00737081161092
ACH-001408,0.154943209719
ACH-001413,-0.009772654559959999
ACH-001430,0.390583929561
ACH-001431,0.039468989423
ACH-001450,-0.10686760951600001
ACH-001496,0.237576958473
ACH-001500,0.0552643194711
ACH-001521,0.00859400401621
ACH-001523,-0.103253719254
ACH-001532,0.0339454163301
ACH-001536,0.00793751054352
ACH-001550,0.158820255735
ACH-001552,-0.170158429749
ACH-001554,0.0017606295823699998
ACH-001645,-0.0891108578382
ACH-001654,0.0583418044831
ACH-001715,-0.0582952353867
ACH-001735,0.0299999238988
ACH-001736,0.19241771021200002
ACH-001737,0.16874323812199998
ACH-001740,0.00398078616871
ACH-001745,0.0630630369287
ACH-001750,0.07032593781589999
ACH-001765,-0.042704518150199995
ACH-001956,0.0466004956046
ACH-001957,-0.0900243880785
