,PDCL3 (79031)
ACH-001183,-0.19330160077199998
ACH-001184,-0.172727734374
ACH-001190,-0.555787454057
ACH-001192,-0.143046842365
ACH-001193,-0.42560785130400003
ACH-001196,-0.286625428946
ACH-001197,-0.44644699256399994
ACH-001205,-0.492842846249
ACH-001211,-0.5676932122739999
ACH-001212,-0.6139419420409999
ACH-001228,-0.327713829762
ACH-001232,-0.496361859774
ACH-001239,-0.257074653629
ACH-001274,-0.293140646502
ACH-001275,-0.560167090729
ACH-001277,-0.05089637458290001
ACH-001278,-0.237362554428
ACH-001280,-0.304294976948
ACH-001283,-0.165293924374
ACH-001289,-0.325983657085
ACH-001295,-0.11218570498
ACH-001300,-0.057814006044699995
ACH-001301,-0.138879963694
ACH-001302,-0.11789617039200001
ACH-001303,-0.38978403682400004
ACH-001306,-0.350287539927
ACH-001318,-0.114879191238
ACH-001322,-0.299491312769
ACH-001328,-0.48426627230400004
ACH-001332,-0.269681500599
ACH-001333,-0.09318233483619999
ACH-001336,-0.487645265682
ACH-001340,-0.5687438213329999
ACH-001346,-0.299322057718
ACH-001353,-0.319832372468
ACH-001354,-0.350408742166
ACH-001367,-0.605741563049
ACH-001368,-0.186325530697
ACH-001374,-0.36170017362499995
ACH-001375,-0.422851181011
ACH-001377,-0.270243049233
ACH-001380,-0.323200547357
ACH-001391,-0.18752673909899997
ACH-001407,-0.218469698541
ACH-001408,-0.269413596145
ACH-001413,-0.5908268331009999
ACH-001430,-0.43552424978200005
ACH-001431,-0.308233989733
ACH-001450,-0.144996395435
ACH-001496,-0.164901935248
ACH-001500,-0.286975269967
ACH-001521,-0.142368085396
ACH-001523,-0.329063954001
ACH-001532,-0.368373558451
ACH-001536,-0.08635091424460001
ACH-001550,-0.32561447244
ACH-001552,-0.421173104533
ACH-001554,-0.335220050887
ACH-001645,-0.5775309699769999
ACH-001654,-0.328482616264
ACH-001715,-0.250111527515
ACH-001735,-0.0966452637984
ACH-001736,-0.056782853925700004
ACH-001737,-0.377877717368
ACH-001740,-0.22820669857700002
ACH-001745,-0.136180121415
ACH-001750,-0.289715621343
ACH-001765,-0.116265707126
ACH-001956,-0.262623720454
ACH-001957,-0.46546657361
