,RXRG (6258)
ACH-000695,-0.341762977521
ACH-000696,-0.268031755331
ACH-000697,-0.27197764248000006
ACH-000699,-0.11099795585899999
ACH-000701,-0.40799507295000004
ACH-000706,-0.23942818737500002
ACH-000711,-0.139591248189
ACH-000713,-0.174090407494
ACH-000714,-0.398362559146
ACH-000718,-0.06383779874119999
ACH-000720,-0.15144582489800001
ACH-000721,-0.15899062814
ACH-000724,-0.229946152764
ACH-000725,-0.265758273771
ACH-000732,-0.213773010101
ACH-000734,-0.199741499569
ACH-000735,-0.174999290454
ACH-000736,-0.380120511647
ACH-000738,-0.193710368986
ACH-000746,-0.054237241510000006
ACH-000747,-0.307469498202
ACH-000748,-0.27773459261
ACH-000753,-0.284018149452
ACH-000756,-0.273324328666
ACH-000757,-0.433710812572
ACH-000758,-0.150750716585
ACH-000760,-0.251786471274
ACH-000763,-0.239860364795
ACH-000764,0.118867324257
ACH-000765,-0.320421162494
ACH-000766,-0.234303053704
ACH-000767,-0.549912878824
ACH-000768,-0.144835166783
ACH-000769,-0.138964773839
ACH-000770,-0.0907417507252
ACH-000771,-0.191995580731
ACH-000773,-0.083801144442
ACH-000776,-0.0481260903336
ACH-000777,-0.0910886909162
ACH-000778,-0.114362380493
ACH-000781,-0.231273974197
ACH-000782,-0.259598565452
ACH-000783,-0.09627648334780001
ACH-000784,-0.140592925673
ACH-000785,-0.202712391416
ACH-000787,-0.09450063854360001
ACH-000788,-0.36473778196900003
ACH-000791,-0.257712064419
ACH-000792,-0.103369872521
ACH-000794,-0.11811838359000001
ACH-000796,-0.0842513686915
ACH-000799,0.00835498320493
ACH-000800,-0.133658342687
ACH-000802,-0.34272731069
ACH-000804,-0.25342235613
ACH-000805,-0.0862717875285
ACH-000809,-0.129342376426
ACH-000810,-0.021708575457
ACH-000811,-0.163299213449
ACH-000817,-0.187575484653
ACH-000819,-0.156170177132
ACH-000820,0.0388790439445
ACH-000821,-0.23703048002799998
ACH-000822,-0.429728586697
ACH-000823,-0.208801860259
ACH-000824,-0.146847847143
ACH-000827,-0.144362415542
ACH-000829,-0.0682969062254
ACH-000831,-0.210383699903
ACH-000832,-0.257170640388
ACH-000833,-0.234920084363
ACH-000834,-0.319868432138
ACH-000835,-0.188363008182
ACH-000836,-0.123120175823
ACH-000837,-0.19629393557100003
ACH-000838,-0.215131524104
ACH-000839,0.019082286814700002
ACH-000840,-0.21378638945999998
ACH-000841,-0.179061843459
ACH-000843,-0.285387117464
ACH-000846,-0.318319276072
ACH-000847,0.115763207784
ACH-000848,-0.22767945452399999
ACH-000849,-0.209008429795
ACH-000851,-0.156772779153
ACH-000855,-0.398735229522
ACH-000856,-0.118332067438
ACH-000858,-0.146989973244
ACH-000859,-0.07249014291789999
ACH-000861,-0.144726083982
ACH-000862,-0.10452126050300001
ACH-000865,-0.253451576826
ACH-000866,-0.130349638885
ACH-000867,-0.287400154974
ACH-000869,-0.16276870316
ACH-000872,-0.131945707761
ACH-000873,-0.266622468423
ACH-000876,-0.176590914871
ACH-000878,-0.129361978479
ACH-000880,-0.102871805954
ACH-000881,-0.12300944704500001
ACH-000882,-0.12380966568099999
ACH-000884,-0.233522499888
ACH-000885,-0.07846973930319999
ACH-000887,-0.10188613594799999
ACH-000888,-0.187192496353
ACH-000889,-0.270936848377
ACH-000890,-0.221488599159
ACH-000896,-0.213491083408
ACH-000898,-0.206169850942
ACH-000900,-0.0842019498656
ACH-000901,-0.103159096644
ACH-000905,-0.262199173198
ACH-000906,-0.22398425298900002
ACH-000907,-0.269523515429
ACH-000910,-0.11566012310000001
ACH-000911,-0.16923990113600001
ACH-000912,-0.305326047895
ACH-000913,-0.18306571950300002
ACH-000915,-0.139978268331
ACH-000916,0.012602254959100001
ACH-000917,-0.17000181110399998
ACH-000921,-0.15361225544
ACH-000924,-0.329334992984
ACH-000926,-0.180820509553
ACH-000928,-0.18135727161499998
ACH-000929,-0.335495147875
ACH-000932,-0.287973526202
ACH-000935,-0.163375429824
ACH-000936,-0.330560082029
ACH-000937,-0.24393332238
ACH-000938,-0.249806862266
ACH-000939,-0.275367245866
ACH-000941,-0.199117859881
ACH-000943,-0.128696477641
ACH-000946,-0.14126767884000002
ACH-000947,-0.0991838125344
ACH-000948,-0.180459942074
ACH-000950,-0.241281635418
ACH-000953,-0.102195390743
ACH-000957,0.060185473051699995
ACH-000958,-0.019383098400700002
ACH-000960,-0.203773794282
ACH-000963,-0.284344124198
ACH-000968,-0.290053061512
ACH-000969,-0.165348218936
ACH-000973,-0.302378451417
ACH-000974,-0.20768236024
ACH-000975,-0.189236724954
ACH-000976,-0.151801106579
ACH-000978,-0.304033397807
ACH-000980,-0.353051317346
ACH-000984,-0.314702079756
ACH-000986,-0.26552441897
ACH-000988,-0.241437285367
ACH-000993,-0.420313319562
ACH-000994,-0.14913425556600002
ACH-000996,-0.0619431474591
ACH-001001,-0.138223452217
ACH-001020,-0.20705800360399998
ACH-001028,-0.226147947382
ACH-001031,-0.07140910252930001
ACH-001038,-0.23532648812399998
ACH-001048,-0.08124136183639999
ACH-001050,-0.142183098192
ACH-001053,-0.316624526822
ACH-001054,-0.17278900091
ACH-001061,-0.23784859575300002
ACH-001067,-0.0129345195748
ACH-001075,-0.0161701247554
ACH-001096,-0.35068119413000004
ACH-001128,0.0077798654438099996
ACH-001134,-0.335535380128
ACH-001151,-0.272948535098
ACH-001163,-0.252043751124
ACH-001164,0.00441936781155
ACH-001173,-0.225376678376
ACH-001183,-0.0671850469991
ACH-001184,-0.246836375807
ACH-001190,-0.213546531907
ACH-001192,-0.320681796318
ACH-001193,-0.47824185754799997
ACH-001196,-0.104899107298
ACH-001197,-0.209867089811
ACH-001205,-0.33188719963
ACH-001211,-0.232183018112
ACH-001212,-0.43938609493299996
ACH-001228,-0.22526068517700001
ACH-001232,-0.14066180873
ACH-001239,-0.245212075009
ACH-001274,-0.215709287425
ACH-001275,-0.23871714486499998
ACH-001277,-0.348945749233
ACH-001278,-0.151588091145
ACH-001280,0.0675313838513
ACH-001283,-0.17076733385200002
ACH-001289,-0.274354806349
ACH-001295,-0.372274266008
ACH-001300,-0.0480162690481
ACH-001301,-0.044544094603
ACH-001302,-0.203131289521
ACH-001303,0.06891747468239999
ACH-001306,-0.162322555186
ACH-001318,-0.524472604703
ACH-001322,-0.0344165914126
ACH-001328,-0.121149831282
ACH-001332,-0.355466218216
ACH-001333,-0.19754112354400002
ACH-001336,-0.26261812644
ACH-001340,-0.255262511603
ACH-001346,-0.193718256545
ACH-001353,-0.16109131009000002
ACH-001354,-0.739917773082
ACH-001367,-0.06027678416
ACH-001368,-0.246558986107
ACH-001374,-0.0182717475232
ACH-001375,-0.312307754015
ACH-001377,-0.218156646874
ACH-001380,-0.284671392987
ACH-001391,-0.21336613421599998
ACH-001407,-0.0363774455812
ACH-001408,-0.255406426197
ACH-001413,-0.111216524542
ACH-001430,-0.117343934144
ACH-001431,-0.22896498942200003
ACH-001450,-0.07015875867589999
ACH-001496,-0.32199658669500003
ACH-001500,-0.184139380027
ACH-001521,-0.15960569409000003
ACH-001523,-0.10760611063100001
ACH-001532,-0.11203254474400001
ACH-001536,-0.232260910086
ACH-001550,-0.0508123932307
ACH-001552,-0.241223953431
ACH-001554,-0.0661971989744
ACH-001645,-0.341217888185
ACH-001654,-0.17993830289700002
ACH-001715,-0.206973099016
ACH-001735,-0.0765896036513
ACH-001736,-0.221558295952
ACH-001737,-0.183393307046
ACH-001740,0.00258293006835
ACH-001745,-0.249405010476
ACH-001750,-0.0341724748536
ACH-001765,-0.29884902208299996
ACH-001956,-0.23801631433200002
ACH-001957,-0.43557473765500004
