,MS4A6A (64231)
ACH-000738,-0.25007127421799996
ACH-000746,-0.19653663840100002
ACH-000747,-0.24546590096999998
ACH-000748,-0.276988598527
ACH-000753,-0.154840884431
ACH-000756,-0.7731989484110001
ACH-000757,-0.486667640266
ACH-000758,-0.23869676884500002
ACH-000760,-0.176711762562
ACH-000763,-0.21845160444400002
ACH-000764,-0.411322838508
ACH-000765,-0.260691111531
ACH-000766,-0.217002899458
ACH-000767,-0.144506006922
ACH-000768,-0.279662183206
ACH-000769,-0.32693576872900004
ACH-000770,-0.34840365178599997
ACH-000771,-0.27397391095
ACH-000773,-0.37941875169
ACH-000776,-0.314560539609
ACH-000777,-0.14633976084
ACH-000778,-0.22398561042800003
ACH-000781,-0.277617558623
ACH-000782,-0.337541621791
ACH-000783,-0.224522190853
ACH-000784,-0.148687777732
ACH-000785,-0.32963321603
ACH-000787,-0.18627789621899998
ACH-000788,-0.23561726633000002
ACH-000791,-0.23911028837499998
ACH-000792,-0.16347160066400002
ACH-000794,-0.40905141704400005
ACH-000796,-0.198614228381
ACH-000799,-0.250998672802
ACH-000800,0.0609890665654
ACH-000802,-0.23341124110999997
ACH-000804,-0.407441674014
ACH-000805,-0.17244066508699998
ACH-000809,-0.17072814560199998
ACH-000810,-0.22745924815299998
ACH-000811,-0.148896975236
ACH-000817,-0.35321484361100003
ACH-000819,-0.259191234562
ACH-000820,-0.283963082361
ACH-000821,0.10149412175200001
ACH-000822,-0.303933026659
ACH-000823,-0.19737857553
ACH-000824,-0.36089492171
ACH-000827,-0.241122966646
ACH-000829,-0.22580865541700001
ACH-000831,-0.354653614323
ACH-000832,-0.407493695107
ACH-000833,-0.271952289962
ACH-000834,-0.316752409348
ACH-000835,-0.13460787514
ACH-000836,-0.184743480534
ACH-000837,-0.287923742493
ACH-000838,-0.424356197757
ACH-000839,-0.465028196169
ACH-000840,-0.18523709300900001
ACH-000841,-0.306105293997
ACH-000843,-0.244006834787
ACH-000846,-0.194090984406
ACH-000847,-0.237829087375
ACH-000848,-0.262784160211
ACH-000849,0.00681827940259
ACH-000851,-0.20416841489999998
ACH-000855,-0.060517346884000005
ACH-000856,-0.391665635878
ACH-000858,-0.12931382211
ACH-000859,-0.421142099216
ACH-000861,-0.431624907596
ACH-000862,-0.302693294694
ACH-000865,-0.208726658006
ACH-000866,-0.205596153589
ACH-000867,-0.20534399113899998
ACH-000869,-0.168763371919
ACH-000872,-0.37051668621600004
ACH-000873,-0.141647148139
ACH-000876,-0.405256517433
ACH-000878,-0.399228161994
ACH-000880,-0.18557652556200002
ACH-000881,-0.260538395409
ACH-000882,-0.142011465311
ACH-000884,-0.141542290287
ACH-000885,-0.26632875701299996
ACH-000887,-0.288168092918
ACH-000888,-0.378573379921
ACH-000889,-0.288394281596
ACH-000890,-0.33680363895099996
ACH-000896,-0.24396977049899998
ACH-000898,-0.16046202335100002
ACH-000900,-0.30333723022500003
ACH-000901,-0.473238793501
ACH-000905,-0.34856073369199997
ACH-000906,-0.309926262244
ACH-000907,-0.101541190496
ACH-000910,-0.195304991347
ACH-000911,-0.220204887166
ACH-000912,-0.200348379429
ACH-000913,-0.23834991565900002
ACH-000915,-0.309579933832
ACH-000916,-0.38592743022299997
ACH-000917,-0.33018741241099997
ACH-000921,-0.33458584401700003
ACH-000924,-0.257508984905
ACH-000926,-0.38528101428499995
ACH-000928,-0.18232491900400002
ACH-000929,-0.210271066864
ACH-000932,-0.259465149254
ACH-000935,-0.440274399514
ACH-000936,-0.43937758023199996
ACH-000937,-0.213909397521
ACH-000938,-0.0440047924713
ACH-000939,-0.291844589412
ACH-000941,-0.298164027723
ACH-000943,-0.218421895498
ACH-000946,-0.30346745464
ACH-000947,-0.293062835332
ACH-000948,-0.34098084693499997
ACH-000950,-0.13794451045999997
ACH-000953,-0.394558428899
ACH-000957,-0.38237574320900003
ACH-000958,-0.29921368793
ACH-000960,-0.23800613230099998
ACH-000963,-0.251878693132
ACH-000968,-0.364063643262
ACH-000969,-0.299903123682
ACH-000973,-0.121404783571
ACH-000974,-0.125772906727
ACH-000975,-0.238189197254
ACH-000976,-0.160177225252
ACH-000978,0.24515340445
ACH-000980,-0.219707755759
ACH-000984,-0.23983575444000002
ACH-000986,-0.316067069621
ACH-000988,-0.341950310557
ACH-000993,-0.0648592076485
ACH-000994,-0.240493146976
ACH-000996,-0.170065192868
ACH-001001,-0.12227649698899999
ACH-001020,-0.46743173725000003
ACH-001028,-0.152253597474
ACH-001031,-0.252908936519
ACH-001038,-0.428445058654
ACH-001048,-0.311184233117
ACH-001050,-0.323687689247
ACH-001053,-0.0842139163527
ACH-001054,-0.268050533092
ACH-001061,-0.260700762306
ACH-001067,-0.208187515306
ACH-001075,-0.189174805256
ACH-001096,-0.349627348916
ACH-001128,-0.19582196365600002
ACH-001134,-0.094353186452
ACH-001151,-0.200170058297
ACH-001163,-0.257226945007
ACH-001164,-0.45017215391300003
ACH-001173,-0.341169963506
ACH-001183,-0.329173379966
ACH-001184,-0.137637117884
ACH-001190,-0.41191705969000003
ACH-001192,-0.36282138121299995
ACH-001193,-0.298758913044
ACH-001196,-0.0476719109735
ACH-001197,-0.315196268081
ACH-001205,-0.274014705541
ACH-001211,-0.120132646288
ACH-001212,-0.18445150564800003
ACH-001228,-0.25579271023600003
ACH-001232,-0.289275586021
ACH-001239,-0.138494549248
ACH-001274,-0.175938790364
ACH-001275,-0.10659457512800001
ACH-001277,-0.316407674369
ACH-001278,-0.033622177436199996
ACH-001280,-0.335118778069
ACH-001283,-0.296072796661
ACH-001289,-0.149436965823
ACH-001295,-0.283698210064
ACH-001300,-0.242422122426
ACH-001301,-0.139342522785
ACH-001302,-0.25137676433
ACH-001303,-0.21244404183600002
ACH-001306,-0.300975149297
ACH-001318,-0.40669156253399996
ACH-001322,-0.060817476073400004
ACH-001328,-0.305853603664
ACH-001332,-0.434031837078
ACH-001333,-0.38059656270000003
ACH-001336,-0.372402923755
ACH-001340,-0.261302431971
ACH-001346,-0.269889163503
ACH-001353,-0.262118801231
ACH-001354,-0.21282421933200002
ACH-001367,-0.23699167294100001
ACH-001368,-0.272672309548
ACH-001374,0.14102528279
ACH-001375,-0.39952155914099996
ACH-001377,-0.1921004475
ACH-001380,-0.309872244826
ACH-001391,-0.17926433241099998
ACH-001407,-0.277726780939
ACH-001408,-0.246197139568
ACH-001413,-0.269374015571
ACH-001430,-0.209613723002
ACH-001431,-0.17367732641199998
ACH-001450,-0.14548031827
ACH-001496,-0.198395891686
ACH-001500,-0.287528984903
ACH-001521,-0.0480343347903
ACH-001523,-0.22840924361499998
ACH-001532,-0.30956449813299997
ACH-001536,-0.27102073687100003
ACH-001550,-0.296865462784
ACH-001552,-0.037624862775599996
ACH-001554,-0.162324505447
ACH-001645,-0.288787901586
ACH-001654,-0.44390790812799996
ACH-001715,-0.394135487965
ACH-001735,-0.296241315812
ACH-001736,-0.20640179080499998
ACH-001737,-0.581437767703
ACH-001740,-0.344220360785
ACH-001745,-0.170669180493
ACH-001750,-0.116628319583
ACH-001765,-0.166303325793
ACH-001956,-0.276135792429
ACH-001957,-0.23522264047699998
