,ZMIZ1 (57178)
ACH-000234,-0.176467155119
ACH-000235,-0.316052712244
ACH-000237,-0.480462369486
ACH-000238,-0.258462103283
ACH-000243,-0.19003480681899998
ACH-000244,-0.013751799914799998
ACH-000246,-0.390774843029
ACH-000248,-0.408863507078
ACH-000250,-0.325176744544
ACH-000251,-0.499729253692
ACH-000253,-0.332781070691
ACH-000255,-0.304104556598
ACH-000256,-0.36562907731
ACH-000257,-0.49487844554099997
ACH-000258,-0.41229302095
ACH-000259,-0.358834340332
ACH-000260,-0.40136956521
ACH-000261,-0.188071889234
ACH-000262,-0.38981060808
ACH-000263,-0.526525571272
ACH-000264,-0.47479276598700004
ACH-000265,-0.21371699176
ACH-000266,-0.289984253175
ACH-000272,-0.40396981420100003
ACH-000273,-0.10869876709000001
ACH-000274,-0.215049769447
ACH-000277,-0.37051417489200006
ACH-000278,-0.225818691717
ACH-000279,-0.198653811166
ACH-000280,-0.222051906777
ACH-000281,-0.346878901695
ACH-000288,-0.233959887319
ACH-000291,-0.331849252636
ACH-000293,-0.224464263157
ACH-000294,-0.184924919014
ACH-000295,-0.495906590521
ACH-000296,-0.24879775415999997
ACH-000302,-0.366510092152
ACH-000304,-0.523676301888
ACH-000307,-0.155553882758
ACH-000308,-0.25573289186799997
ACH-000310,-0.474644050983
ACH-000311,-0.318888116475
ACH-000312,-0.520077375951
ACH-000315,-0.36647853218599996
ACH-000316,-0.43245938851899995
ACH-000317,-0.523265243165
ACH-000318,-0.18454094444699998
ACH-000319,-0.09360763522189999
ACH-000320,-0.7112121160189999
ACH-000322,-0.130702521956
ACH-000323,-0.24167310409
ACH-000324,-0.268979199925
ACH-000329,-0.24942932656599998
ACH-000330,-0.9369494909200001
ACH-000331,-0.330140795258
ACH-000332,-0.577515068664
ACH-000334,-0.605811986799
ACH-000335,-0.09866768096629999
ACH-000336,-0.369337326224
ACH-000337,-0.551975129734
ACH-000339,-0.29711829297
ACH-000341,-0.595209037033
ACH-000348,-0.130580182271
ACH-000350,-0.319329156492
ACH-000352,-0.448264433648
ACH-000356,-0.328717246544
ACH-000361,-0.287644156172
ACH-000362,-0.39060349631999997
ACH-000363,0.024870326176900003
ACH-000364,-0.09062421474760002
ACH-000365,-0.441862618477
ACH-000366,-0.5214767520629999
ACH-000368,-0.09495050564580002
ACH-000374,-0.18761818989999998
ACH-000375,-0.41552419317100003
ACH-000376,-0.44602166072300004
ACH-000381,-0.488589222079
ACH-000383,-0.307359953712
ACH-000387,-0.648021063919
ACH-000389,-0.122195704505
ACH-000390,-0.543199130487
ACH-000393,-0.270348560129
ACH-000395,0.175604732313
ACH-000397,-0.158766493418
ACH-000401,-0.414303766497
ACH-000402,-0.159814762172
ACH-000403,-0.257557122105
ACH-000404,-0.109498443695
ACH-000406,-0.243045209361
ACH-000407,-0.426752719438
ACH-000408,-0.49213311224
ACH-000410,-0.593403511168
ACH-000411,-0.250161608567
ACH-000414,-0.36482714867399996
ACH-000415,-0.341227268857
ACH-000416,-0.264701820183
ACH-000420,-0.564171973089
ACH-000421,-0.1566846916
ACH-000424,-0.446778016634
ACH-000425,-0.658174413778
ACH-000426,-0.495150850516
ACH-000427,-0.161059786121
ACH-000433,-0.143588287864
ACH-000436,-0.011309611523599999
ACH-000444,-0.166788709581
ACH-000445,-0.018323506051799998
ACH-000448,-0.302242432781
ACH-000450,-0.153386218386
ACH-000452,-0.405445259075
ACH-000454,-0.40036144907
ACH-000458,-0.126956165929
ACH-000459,-0.18221446647999998
ACH-000460,-0.281431492247
ACH-000461,-0.375230348539
ACH-000463,-0.08089164419980001
ACH-000464,-0.42826478793000006
ACH-000466,-0.266151719187
ACH-000467,-0.464301897125
ACH-000468,-0.365289566246
ACH-000469,-0.21184478645799998
ACH-000470,-0.236421138135
ACH-000471,-0.130568299563
ACH-000472,-0.420625593968
ACH-000473,-0.22037594011599998
ACH-000475,-0.283753649568
ACH-000476,-0.65639400508
ACH-000477,-0.039772749227699994
ACH-000480,-0.14360690381
ACH-000481,-0.168717384502
ACH-000483,-0.20136435473
ACH-000484,-0.136339485084
ACH-000485,-0.37066878784699997
ACH-000486,-0.39827210743
ACH-000487,-0.693807250166
ACH-000488,-0.149164285504
ACH-000490,-0.501497590058
ACH-000491,-0.123919492743
ACH-000495,-0.66288496838
ACH-000496,-0.269556726787
ACH-000499,-0.19576737139199998
ACH-000500,0.34135367829
ACH-000502,-0.31587909896899996
ACH-000503,-0.320112657363
ACH-000505,-0.104699524505
ACH-000507,-0.3209717196
ACH-000510,-0.338296121719
ACH-000511,-0.23209563820300003
ACH-000512,-0.453052709934
ACH-000516,-0.217539266692
ACH-000517,-0.124584818333
ACH-000518,-0.337901022918
ACH-000520,-0.269322192489
ACH-000521,-0.176742876442
ACH-000522,-0.19482764990499998
ACH-000524,-0.630438036339
ACH-000527,-0.28395383927900003
ACH-000528,-0.310610789908
ACH-000537,-0.479720989671
ACH-000541,-0.140305544074
ACH-000542,-0.177607506596
ACH-000544,-0.36230127408299995
ACH-000545,-0.267938294142
ACH-000547,-0.48073496961199996
ACH-000548,-0.293511514225
ACH-000549,-0.14341176746200002
ACH-000550,-0.378268998371
ACH-000552,-0.42441679968900003
ACH-000556,-0.32381848888500003
ACH-000557,-0.346880041843
ACH-000570,-0.297656675373
ACH-000571,-0.20593345820300002
ACH-000573,-0.11134985566099999
ACH-000576,-0.207042795179
ACH-000580,-0.173990892312
ACH-000584,-0.322836460462
ACH-000585,-0.11358049938100001
ACH-000588,-0.34724901711499995
ACH-000589,-0.30720426748199997
ACH-000591,-0.4504543441800001
ACH-000593,-0.196742574631
ACH-000600,-0.423688520617
ACH-000601,-0.182446167977
ACH-000604,-0.192327172025
ACH-000605,-0.281490097537
ACH-000606,-0.210780337061
ACH-000608,-0.138974102782
ACH-000614,-0.287028790861
ACH-000616,-0.386294922716
ACH-000618,-0.257657324229
ACH-000619,-0.178899116124
ACH-000620,-0.203664409728
ACH-000621,-0.103429346667
ACH-000622,-0.44041366212300004
ACH-000623,-0.305758694298
ACH-000624,-0.211947766576
ACH-000627,-0.1856505598
ACH-000630,-0.188654277786
ACH-000632,-0.42293129435800003
ACH-000633,-0.250596602703
ACH-000637,-0.0562312057923
ACH-000638,-0.23396335317800002
ACH-000646,-0.37221397631399994
ACH-000647,-0.248774491184
ACH-000648,-0.6330248135059999
ACH-000649,-0.308894377743
ACH-000651,-0.548949163431
ACH-000652,-0.12846824350400002
ACH-000653,-0.227650615848
ACH-000657,-0.222309322936
ACH-000658,0.011831976528
ACH-000661,-0.443183846051
ACH-000662,-0.0891014674231
ACH-000663,-0.331123279344
ACH-000665,-0.244399644995
ACH-000671,-0.15046977947
ACH-000673,-0.21127072177200001
ACH-000676,-0.479555912716
ACH-000677,-0.323951438784
ACH-000681,-0.410275384384
ACH-000682,-0.206753980926
ACH-000683,-0.42185899187799997
ACH-000684,-0.22872832044
ACH-000688,-0.47136744446999995
ACH-000693,-0.19816192756499998
ACH-000694,-0.252882447795
ACH-000695,-0.325304522313
ACH-000696,-0.230599560364
ACH-000697,-0.254506608167
ACH-000699,-0.251952142838
ACH-000701,-0.138759356906
ACH-000706,-0.11023624999000002
ACH-000711,-0.400768791991
ACH-000713,-0.350519998317
ACH-000714,0.0555809948245
ACH-000718,-0.49948744823700003
ACH-000720,-0.328640556187
ACH-000721,-0.256017626608
ACH-000724,-0.259068940289
ACH-000725,-0.142877070546
ACH-000732,-0.451489413363
ACH-000734,-0.24405656710299997
ACH-000735,-0.49261274072899996
ACH-000736,-0.515544921567
ACH-000738,-0.365136991766
ACH-000746,-0.287796848675
ACH-000747,-0.543955292417
ACH-000748,-0.413486591692
ACH-000753,-0.361895646403
ACH-000756,-0.506169254277
ACH-000757,-0.21239295099599997
ACH-000758,-0.38665492422
ACH-000760,-0.333206231543
ACH-000763,-0.051236472718699994
ACH-000764,-0.0930522168712
ACH-000765,-0.266548911994
ACH-000766,-0.252127853573
ACH-000767,-0.701826382588
ACH-000768,-0.428452003354
ACH-000769,-0.267931627276
ACH-000770,-0.337708964048
ACH-000771,-0.278030286217
ACH-000773,-0.6914452391339999
ACH-000776,-0.36505746649099996
ACH-000777,-0.15050616758
ACH-000778,-0.517378315174
ACH-000781,-0.155448235863
ACH-000782,-0.333607937019
ACH-000783,-0.36494160188
ACH-000784,-0.154440373503
ACH-000785,-0.20086259971200002
ACH-000787,-0.110741467785
ACH-000788,-0.260832462809
ACH-000791,-0.239671905492
ACH-000792,-0.17418371096299998
ACH-000794,-0.12363839717599999
ACH-000796,-0.308017544816
ACH-000799,-0.48966391719700003
ACH-000800,-0.45345246038500003
ACH-000802,-0.36525843041100003
ACH-000804,-0.31253142179000004
ACH-000805,-0.6676699279199999
ACH-000809,-0.129763612249
ACH-000810,-0.11305051719900001
ACH-000811,-0.285021156136
ACH-000817,-0.000122342315483
ACH-000819,-0.18384811729800002
ACH-000820,0.115776980213
ACH-000821,-0.313454239663
ACH-000822,-0.39909093846
ACH-000823,-0.258977909101
ACH-000824,-0.166326801401
ACH-000827,-0.328347524655
ACH-000829,-0.0926114547786
ACH-000831,-0.31954688104699996
ACH-000832,-0.20423247213
ACH-000833,-0.374115583104
ACH-000834,-0.41515788439900003
ACH-000835,-0.259163300456
ACH-000836,-0.407350383543
ACH-000837,-0.321216554205
ACH-000838,-0.48824887886999996
ACH-000839,-0.219929672608
ACH-000840,-0.0537323561087
ACH-000841,-0.361342045025
ACH-000843,-0.142486712326
ACH-000846,-0.38301354022600004
ACH-000847,-0.47766890260300005
ACH-000848,-0.34448890734
ACH-000849,-0.130326416803
ACH-000851,-0.229000774807
ACH-000855,-0.368270803448
ACH-000856,-0.145988551395
ACH-000858,-0.262707982811
ACH-000859,-0.558649051911
ACH-000861,-0.46958257212899995
ACH-000862,-0.154938078222
ACH-000865,-0.253677425269
ACH-000866,-0.615369470526
ACH-000867,-0.18423424995499998
ACH-000869,-0.317959038975
ACH-000872,-0.44369845803400004
ACH-000873,-0.37579273230099997
ACH-000876,-0.45929637108099997
ACH-000878,-0.38279419655599994
ACH-000880,-0.120488620404
ACH-000881,-0.36382019633900003
ACH-000882,-0.204386813288
ACH-000884,-0.08992359221030001
ACH-000885,-0.196444976659
ACH-000887,-0.188173397008
ACH-000888,-0.24686746383699998
ACH-000889,-0.100581722248
ACH-000890,-0.251539876135
ACH-000896,-0.179559760381
ACH-000898,-0.156210636821
ACH-000900,-0.235944737603
ACH-000901,-0.274825765555
ACH-000905,-0.327115837375
ACH-000906,-0.0753580805522
ACH-000907,-0.293332484227
ACH-000910,-0.250105360137
ACH-000911,-0.217345933616
ACH-000912,-0.11122899136600001
ACH-000913,-0.23408318612799997
ACH-000915,-0.498055590195
ACH-000916,-0.150404446203
ACH-000917,-0.253522679537
ACH-000921,-0.367919742696
ACH-000924,-0.11329223296499999
ACH-000926,-0.389415058868
ACH-000928,-0.396625556848
ACH-000929,-0.568672396698
ACH-000932,-0.41743119079700003
ACH-000935,-0.263399628253
ACH-000936,-0.438541196189
ACH-000937,-0.394680485101
ACH-000938,-0.6128842776
ACH-000939,-0.411331284517
ACH-000941,-0.170717143323
ACH-000943,-0.155299774527
ACH-000946,-0.324731361319
ACH-000947,-0.299657387811
ACH-000948,-0.22747377112300002
ACH-000950,-0.101530011768
ACH-000953,-0.459087601257
ACH-000957,-0.26729526948000004
ACH-000958,0.030323276074200003
ACH-000960,-0.523253218086
ACH-000963,-0.174900930575
ACH-000968,-0.375921554668
ACH-000969,-0.131977117703
ACH-000973,-0.0713683304639
ACH-000974,-0.20462159877799999
ACH-000975,-0.163984374839
ACH-000976,-0.15060859952199998
ACH-000978,-0.190793025531
ACH-000980,-0.215535730733
ACH-000984,-0.5394629865730001
ACH-000986,-0.206150747381
ACH-000988,-0.33566846970499997
ACH-000993,-0.509342418788
ACH-000994,-0.49586551772
ACH-000996,-0.09272265225269999
ACH-001001,-0.216564804332
ACH-001020,-0.185943746611
ACH-001028,-0.372301815557
ACH-001031,0.029313014824399998
ACH-001038,-0.169886375513
ACH-001048,-0.257190726224
ACH-001050,-0.336266794621
ACH-001053,-0.238952246364
ACH-001054,-0.252512124004
ACH-001061,-0.234344336676
ACH-001067,-0.433122332608
ACH-001075,-0.345279251876
ACH-001096,-0.180231617172
ACH-001128,-0.313823341493
ACH-001134,-0.26049819270999997
ACH-001151,-0.333544503058
ACH-001163,-0.36647420160599997
ACH-001164,-0.22231475818799998
ACH-001173,-0.219529661574
ACH-001183,-0.376406302283
ACH-001184,-0.45636522787699996
ACH-001190,-0.145136177362
ACH-001192,-0.225245912405
ACH-001193,0.13332450621300002
ACH-001196,-0.22717533064800002
ACH-001197,-0.312799024544
ACH-001205,-0.219219680418
ACH-001211,-0.193550337945
ACH-001212,-0.27803962359
ACH-001228,-0.228522338476
ACH-001232,-0.382027952421
ACH-001239,-0.41615443233000005
ACH-001274,-0.252627304416
ACH-001275,-0.161133537281
ACH-001277,-0.31933990716
ACH-001278,-0.40303956741400004
ACH-001280,-0.399840296343
ACH-001283,-0.169714158596
ACH-001289,-0.309412105684
ACH-001295,-0.316590529306
ACH-001300,-0.566153866145
ACH-001301,-0.400208650489
ACH-001302,-0.31685607551999995
ACH-001303,-0.38092723791
ACH-001306,-0.0851103723182
ACH-001318,-0.119564646756
ACH-001322,-0.070889891659
ACH-001328,-0.42762212638400005
ACH-001332,0.158966356418
ACH-001333,-0.183652768592
ACH-001336,-0.316186902866
ACH-001340,-0.228676019093
ACH-001346,-0.209148587942
ACH-001353,-0.105692039384
ACH-001354,-0.655599445486
ACH-001367,-0.512811224588
ACH-001368,-0.18344728128499999
ACH-001374,-0.431129635146
ACH-001375,-0.22369853169
ACH-001377,-0.601649064901
ACH-001380,-0.264721263922
ACH-001391,-0.321916179349
ACH-001407,-0.799362738378
ACH-001408,-0.313473740685
ACH-001413,-0.42235568673600005
ACH-001430,-0.220527106527
ACH-001431,-0.221882634738
ACH-001450,-0.5872810470009999
ACH-001496,-0.33731398651999994
ACH-001500,-0.22852675231300001
ACH-001521,-0.299093336401
ACH-001523,-0.306503367599
ACH-001532,-0.489961839239
ACH-001536,-0.19216785573800002
ACH-001550,-0.306270565281
ACH-001552,-0.35466729688799997
ACH-001554,-0.348676574978
ACH-001645,-0.35203457672
ACH-001654,-0.17514791634500002
ACH-001715,-0.42639280577
ACH-001735,-0.457995055775
ACH-001736,-0.533199810328
ACH-001737,0.41034388361100005
ACH-001740,-0.135482044732
ACH-001745,-0.106839428143
ACH-001750,-0.369180240925
ACH-001765,-0.192065730139
ACH-001956,-0.180826730662
ACH-001957,-0.13803576444399998
