,RPSA (3921)
ACH-000557,-0.6107933399750001
ACH-000570,-0.85901759551
ACH-000571,-1.33833563843
ACH-000573,-1.0360834425399998
ACH-000576,-0.9304573621240001
ACH-000580,-0.804873280682
ACH-000584,-0.949840258418
ACH-000585,-0.857136539084
ACH-000588,-0.9936386496070001
ACH-000589,-1.1209627716600001
ACH-000591,-1.2312692276000001
ACH-000593,-0.943294870151
ACH-000600,-0.8234565497149999
ACH-000601,-1.02425507418
ACH-000604,-1.13300316575
ACH-000605,-0.8916342804170001
ACH-000606,-1.0982508085
ACH-000608,-1.6814247434799998
ACH-000614,-1.23321244081
ACH-000616,-0.7009926102230001
ACH-000618,-0.8899969931849999
ACH-000619,-1.03246868746
ACH-000620,-0.987038540784
ACH-000621,-0.926375400181
ACH-000622,-0.721014098574
ACH-000623,-1.1196502584799999
ACH-000624,-0.86897468545
ACH-000627,-1.29042596744
ACH-000630,-0.763480023495
ACH-000632,-0.740643916479
ACH-000633,-0.94125811904
ACH-000637,-1.09106644426
ACH-000638,-1.14332279025
ACH-000646,-1.2349440275799999
ACH-000647,-0.911312813074
ACH-000648,-1.0728630244700001
ACH-000649,-0.791272737577
ACH-000651,-0.889425730566
ACH-000652,-1.2532288239700002
ACH-000653,-1.22915279727
ACH-000657,-1.03338913015
ACH-000658,-0.819376411686
ACH-000661,-1.53724213777
ACH-000662,-1.371338182
ACH-000663,-0.9717601887270001
ACH-000665,-0.966867172435
ACH-000671,-0.912358330815
ACH-000673,-0.643187603982
ACH-000676,-1.0553608816
ACH-000677,-1.15412173935
ACH-000681,-1.0865649925799998
ACH-000682,-0.8268110443510001
ACH-000683,-0.7684809551080001
ACH-000684,-1.31241228778
ACH-000688,-0.9200643156389999
ACH-000693,-0.8787061265170001
ACH-000694,-0.711879468299
ACH-000695,-1.4559004275999998
ACH-000696,-0.903986161972
ACH-000697,-1.16379943544
ACH-000699,-1.01053436264
ACH-000701,-1.28320527364
ACH-000706,-1.1010251954299999
ACH-000711,-0.921657129956
ACH-000713,-1.05282180764
ACH-000714,-1.0864840048200002
ACH-000718,-1.1688628475
ACH-000720,-0.9080883989849999
ACH-000721,-0.75871741426
ACH-000724,-1.00790152123
ACH-000725,-1.12547426245
ACH-000732,-0.9734610400720001
ACH-000734,-1.02151114232
ACH-000735,-0.87820437486
ACH-000736,-0.893473310724
ACH-000738,-0.960680763751
ACH-000746,-1.01886031443
ACH-000747,-0.823543519335
ACH-000748,-0.853280727329
ACH-000753,-0.927038348485
ACH-000756,-0.988317799473
ACH-000757,-1.04411122435
ACH-000758,-0.712264425059
ACH-000760,-0.908281390255
ACH-000763,-0.581339741535
ACH-000764,-1.31806961185
ACH-000765,-0.915435825397
ACH-000766,-0.93586687311
ACH-000767,-1.00166204317
ACH-000768,-0.8985883071080001
ACH-000769,-1.0845897972399998
ACH-000770,-0.8688615344760001
ACH-000771,-1.037225142
ACH-000773,-1.2746029517200002
ACH-000776,-1.07136971323
ACH-000777,-0.882437734251
ACH-000778,-1.20345633149
ACH-000781,-0.9802594829279999
ACH-000782,-0.940543343598
ACH-000783,-1.0193119271
ACH-000784,-0.9660881606589999
ACH-000785,-1.03329698839
ACH-000787,-0.9830437697859999
ACH-000788,-0.766937863447
ACH-000791,-0.960274113609
ACH-000792,-1.00509795236
ACH-000794,-0.831931484173
ACH-000796,-0.791130594559
ACH-000799,-1.11354679611
ACH-000800,-1.10044257725
ACH-000802,-0.9049327041390001
ACH-000804,-0.619737247147
ACH-000805,-0.8612469338600001
ACH-000809,-1.1536014163500001
ACH-000810,-1.22440990565
ACH-000811,-1.20035084279
ACH-000817,-0.964008242915
ACH-000819,-1.0197055738
ACH-000820,-1.25110984685
ACH-000821,-0.6592567745310001
ACH-000822,-1.2496851632200001
ACH-000823,-1.09100369983
ACH-000824,-0.937053731433
ACH-000827,-0.806750469786
ACH-000829,-1.1423687167799998
ACH-000831,-1.0252049997900001
ACH-000832,-0.788422152414
ACH-000833,-0.837978637679
ACH-000834,-0.9506985407100002
ACH-000835,-1.1075573058
ACH-000836,-0.941273767702
ACH-000837,-0.9002926327449999
ACH-000838,-0.862325877136
ACH-000839,-1.07818295885
ACH-000840,-0.907723400388
ACH-000841,-1.0453579123899999
ACH-000843,-1.10470547064
ACH-000846,-1.1343273106899998
ACH-000847,-0.838956791633
ACH-000848,-1.09151723418
ACH-000849,-1.18552266575
ACH-000851,-1.1011199124700002
ACH-000855,-0.953353154615
ACH-000856,-1.22014191146
ACH-000858,-0.8579494419589999
ACH-000859,-0.67255907268
ACH-000861,-1.1748493238
ACH-000862,-1.0859673643799999
ACH-000865,-0.826925566692
ACH-000866,-0.784855866771
ACH-000867,-0.9886237238200002
ACH-000869,-0.7431905097600001
ACH-000872,-1.0737242241399998
ACH-000873,-1.2789474614
ACH-000876,-1.37006255597
ACH-000878,-0.971498989538
ACH-000880,-1.23159469913
ACH-000881,-1.0065303671899999
ACH-000882,-1.02884148826
ACH-000884,-0.840734110786
ACH-000885,-1.18365245868
ACH-000887,-0.814743251812
ACH-000888,-1.00543823468
ACH-000889,-0.946986967899
ACH-000890,-0.681223919075
ACH-000896,-0.920965871269
ACH-000898,-0.788496301714
ACH-000900,-1.01486152763
ACH-000901,-0.921400310815
ACH-000905,-0.948657496492
ACH-000906,-1.04725214036
ACH-000907,-1.19775281869
ACH-000910,-1.0012369336799998
ACH-000911,-0.937432318459
ACH-000912,-0.886365052751
ACH-000913,-0.907744820582
ACH-000915,-0.8462331177760001
ACH-000916,-1.02334487418
ACH-000917,-1.1095642958499998
ACH-000921,-1.0598029678299998
ACH-000924,-0.9373237734990001
ACH-000926,-1.27165674247
ACH-000928,-1.21968706802
ACH-000929,-0.864938285349
ACH-000932,-0.898772636577
ACH-000935,-1.11374470998
ACH-000936,-1.0443833172900001
ACH-000937,-0.8524003697
ACH-000938,-1.1840922414700001
ACH-000939,-0.8066471565019999
ACH-000941,-0.647307643158
ACH-000943,-0.881907536757
ACH-000946,-1.0414271662
ACH-000947,-0.810085284325
ACH-000948,-1.04048496614
ACH-000950,-0.852423006391
ACH-000953,-0.828675297818
ACH-000957,-0.9922735985240001
ACH-000958,-0.8945229254989999
ACH-000960,-0.922795984055
ACH-000963,-0.689153062339
ACH-000968,-0.8503231247759999
ACH-000969,-1.06662158648
ACH-000973,-0.981284165458
ACH-000974,-0.857488551886
ACH-000975,-1.0602270488299999
ACH-000976,-0.877860405629
ACH-000978,-1.09201920652
ACH-000980,-0.8418055333069999
ACH-000984,-0.989760661833
ACH-000986,-0.932136846015
ACH-000988,-1.08727851387
ACH-000993,-0.772857232236
ACH-000994,-0.758581828424
ACH-000996,-1.09142924881
ACH-001001,-0.9935333008600001
ACH-001020,-1.19574831222
ACH-001028,-0.912455708522
ACH-001031,-1.05372987555
ACH-001038,-0.938599175149
ACH-001048,-0.955867437396
ACH-001050,-1.06416746976
ACH-001053,-1.32570460036
ACH-001054,-1.06538608616
ACH-001061,-1.05101609221
ACH-001067,-1.06365257139
ACH-001075,-1.09086638336
ACH-001096,-0.81306333354
ACH-001128,-1.2428294228
ACH-001134,-1.289930218
ACH-001151,-0.905083123322
ACH-001163,-1.17196373924
ACH-001164,-0.739608766604
ACH-001173,-1.01286322668
ACH-001183,-1.038025052
ACH-001184,-0.586965531579
ACH-001190,-1.21737316432
ACH-001192,-0.760125401216
ACH-001193,-0.700147403611
ACH-001196,-1.3742659241100001
ACH-001197,-1.03893457348
ACH-001205,-0.795214845079
ACH-001211,-1.21633385131
ACH-001212,-0.948570998997
ACH-001228,-0.9803738582279999
ACH-001232,-0.659945006529
ACH-001239,-1.01250577567
ACH-001274,-1.2036697464200001
ACH-001275,-0.78610860125
ACH-001277,-1.47482544461
ACH-001278,-1.26163759176
ACH-001280,-1.0996999973700001
ACH-001283,-0.791543409125
ACH-001289,-1.08962211015
ACH-001295,-0.727509080988
ACH-001300,-0.883519540444
ACH-001301,-0.806900514282
ACH-001302,-1.13163421919
ACH-001303,-1.20587064405
ACH-001306,-1.2752436015100002
ACH-001318,-0.9085048804620001
ACH-001322,-0.7035965007610001
ACH-001328,-0.9203004459980001
ACH-001332,-1.01379376321
ACH-001333,-1.02604745334
ACH-001336,-1.1257777789399999
ACH-001340,-0.811374035957
ACH-001346,-1.2731738258
ACH-001353,-1.0355217322299999
ACH-001354,-0.642545623897
ACH-001367,-0.832970825446
ACH-001368,-0.752453423374
ACH-001374,-1.17528944341
ACH-001375,-1.17585719551
ACH-001377,-1.1572800379700001
ACH-001380,-0.9871305434450001
ACH-001391,-1.41392120283
ACH-001407,-1.06616232073
ACH-001408,-0.847909211732
ACH-001413,-1.0532037593
ACH-001430,-0.619879083164
ACH-001431,-1.01703881614
ACH-001450,-0.851453488221
ACH-001496,-1.07955626234
ACH-001500,-0.9786400292890001
ACH-001521,-0.9650456662019999
ACH-001523,-0.730081281161
ACH-001532,-1.00220296912
ACH-001536,-1.15766452016
ACH-001550,-0.9792005825869999
ACH-001552,-0.640307189978
ACH-001554,-0.872414684932
ACH-001645,-1.0533254775299998
ACH-001654,-0.653870793863
ACH-001715,-1.0465635527500001
ACH-001735,-0.850981410921
ACH-001736,-0.970753657951
ACH-001737,-0.490784910499
ACH-001740,-1.01319232228
ACH-001745,-1.07576649231
ACH-001750,-1.07546793582
ACH-001765,-0.849495094541
ACH-001956,-0.9612955637389999
ACH-001957,-1.03964490135
