,EAF2 (55840)
ACH-000246,-0.265421434498
ACH-000248,-0.122848456919
ACH-000250,-0.226980130885
ACH-000251,-0.0628433846221
ACH-000253,-0.111152276171
ACH-000255,-0.09680296940089998
ACH-000256,-0.16907630533799997
ACH-000257,-0.30681757287300004
ACH-000258,-0.044978500268900004
ACH-000259,-0.08526098308119999
ACH-000260,-0.203192673718
ACH-000261,-0.249579751543
ACH-000262,-0.323203745469
ACH-000263,-0.24151501457199998
ACH-000264,-0.172836383394
ACH-000265,-0.335473406032
ACH-000266,-0.194168497526
ACH-000272,-0.355141582858
ACH-000273,-0.125323676403
ACH-000274,-0.165577237839
ACH-000277,-0.474014051114
ACH-000278,-0.0798705216373
ACH-000279,-0.21404705849300001
ACH-000280,-0.0682491808367
ACH-000281,-0.10457114362
ACH-000288,-0.15715080175100002
ACH-000291,-0.343496900308
ACH-000293,-0.252697237664
ACH-000294,-0.272746737518
ACH-000295,-0.40392994106700003
ACH-000296,-0.729773852147
ACH-000302,-0.28972656575800004
ACH-000304,-0.0816116017115
ACH-000307,-0.14042171700300002
ACH-000308,-0.136660924299
ACH-000310,-0.20669338806899998
ACH-000311,-0.042846906879900004
ACH-000312,-0.0362158149656
ACH-000315,-0.031515177166
ACH-000316,-0.12661696312999998
ACH-000317,-0.635393948243
ACH-000318,-0.0800193614466
ACH-000319,-0.110334758394
ACH-000320,-0.127258281941
ACH-000322,0.130701626691
ACH-000323,-0.11601871431800001
ACH-000324,-0.1371850641
ACH-000329,-0.40939065251
ACH-000330,-0.51278731555
ACH-000331,-0.271063581319
ACH-000332,-0.19595492353
ACH-000334,-0.352847118241
ACH-000335,-0.148349278508
ACH-000336,-0.18086541504599998
ACH-000337,-0.39894843598000007
ACH-000339,-0.17063817782000001
ACH-000341,-0.23808855553000002
ACH-000348,-0.06945263280639999
ACH-000350,-0.14955770697999998
ACH-000352,-0.31576728421
ACH-000356,-0.319615754439
ACH-000361,-0.5113614279550001
ACH-000362,-0.121311624571
ACH-000363,-0.11628168545
ACH-000364,-0.36748239502499996
ACH-000365,-0.164282644909
ACH-000366,-0.208547445509
ACH-000368,-0.132395559776
ACH-000374,-0.117718524536
ACH-000375,-0.055300697995999994
ACH-000376,-0.270871597655
ACH-000381,-0.291120764473
ACH-000383,-0.18282477792500001
ACH-000387,-0.159334192129
ACH-000389,-0.266716936993
ACH-000390,-0.07598969442980001
ACH-000393,0.000439151527316
ACH-000395,-0.131910477616
ACH-000397,-0.399823369736
ACH-000401,-0.0624800786529
ACH-000402,-0.32701347951799997
ACH-000403,-0.170592103024
ACH-000404,-0.017172273842200002
ACH-000406,-0.0871884514334
ACH-000407,-0.326511016791
ACH-000408,0.006972437955840001
ACH-000410,-0.451559798975
ACH-000411,-0.158070399388
ACH-000414,-0.188501828158
ACH-000415,-0.237226080955
ACH-000416,-0.11912029613399999
ACH-000420,-0.540302610878
ACH-000421,-0.135897546206
ACH-000424,-0.17481857121
ACH-000425,-0.162548386102
ACH-000426,-0.344493061061
ACH-000427,-0.35952226386999997
ACH-000433,-0.320155652044
ACH-000436,-0.503533367763
ACH-000444,-0.206389984392
ACH-000445,-0.0495437363822
ACH-000448,-0.136643834135
ACH-000450,-0.2263642134
ACH-000452,-0.35904904261799997
ACH-000454,-0.171395175145
ACH-000458,-0.0208790189979
ACH-000459,0.148133862753
ACH-000460,-0.10305368940199999
ACH-000461,-0.09619195708839999
ACH-000463,-0.219477471922
ACH-000464,-0.13761008752999998
ACH-000466,-0.382897315975
ACH-000467,-0.177580316438
ACH-000468,-0.0288637610404
ACH-000469,-0.09863367326139999
ACH-000470,-0.358780359361
ACH-000471,-0.144834371547
ACH-000472,-0.25598554282900005
ACH-000473,-0.16609745743899998
ACH-000475,-0.234263083912
ACH-000476,-0.0326662235385
ACH-000477,-0.243438744859
ACH-000480,-0.241161895507
ACH-000481,-0.37897469487400004
ACH-000483,-0.319423865425
ACH-000484,-0.26276974014800003
ACH-000485,-0.196296096026
ACH-000486,-0.15183754248099998
ACH-000487,0.0253718807515
ACH-000488,-0.204520296314
ACH-000490,-0.302644731564
ACH-000491,0.135289660275
ACH-000495,-0.396103007069
ACH-000496,-0.19184586932999997
ACH-000499,-0.0811180339282
ACH-000500,0.480334800962
ACH-000502,-0.233376535573
ACH-000503,-0.613977264546
ACH-000505,-0.309392298945
ACH-000507,-0.294265245286
ACH-000510,0.0184453193937
ACH-000511,-0.08680740222110002
ACH-000512,-0.257682363726
ACH-000516,-0.191024386877
ACH-000517,-0.1839145099
ACH-000518,-0.0251135889383
ACH-000520,-0.297428979452
ACH-000521,-0.23171679032099998
ACH-000522,-0.248794825759
ACH-000524,-0.247690384401
ACH-000527,-0.198665496387
ACH-000528,-0.17650085499
ACH-000537,-0.21087695443399998
ACH-000541,0.054930776767499995
ACH-000542,-0.134430973386
ACH-000544,-0.126961506339
ACH-000545,-0.255599206611
ACH-000547,-0.377365060282
ACH-000548,-0.28794477948
ACH-000549,-0.52710199619
ACH-000550,-0.31311321999499997
ACH-000552,-0.287570704568
ACH-000556,-0.202259799615
ACH-000557,-0.07511706402639999
ACH-000570,-0.191508083204
ACH-000571,-0.140250139774
ACH-000573,-0.228039671101
ACH-000576,-0.20396438041099998
ACH-000580,-0.24650154973900001
ACH-000584,-0.21556965218899998
ACH-000585,-0.242234817168
ACH-000588,-0.163420122396
ACH-000589,-0.137219686753
ACH-000591,-0.0612356193124
ACH-000593,-0.264356569025
ACH-000600,-0.183521098446
ACH-000601,0.0282519120842
ACH-000604,-0.05780617414059999
ACH-000605,-0.40820916854999995
ACH-000606,0.0242775891586
ACH-000608,-0.33377485604
ACH-000614,-0.279362629354
ACH-000616,-0.233755262402
ACH-000618,-0.195263045775
ACH-000619,-0.22920907072299998
ACH-000620,-0.218797783228
ACH-000621,-0.118660051878
ACH-000622,-0.130351062945
ACH-000623,-0.304734617573
ACH-000624,-0.115605393532
ACH-000627,-0.213379472899
ACH-000630,-0.51471765301
ACH-000632,-0.15288737615599998
ACH-000633,-0.259074013727
ACH-000637,-0.08507319840199999
ACH-000638,-1.24825188092
ACH-000646,-0.09671406927300001
ACH-000647,-0.205531789772
ACH-000648,-0.37991199831100003
ACH-000649,-0.11609158581199999
ACH-000651,-0.239340997571
ACH-000652,-0.21019271291900002
ACH-000653,-0.264585370551
ACH-000657,-0.033969846779900004
ACH-000658,-0.293088990673
ACH-000661,-0.10540762354000001
ACH-000662,-0.268752971277
ACH-000663,-0.42147872830600003
ACH-000665,-0.193670245158
ACH-000671,-0.13172230837
ACH-000673,-0.17519251987999998
ACH-000676,-0.0637646529952
ACH-000677,-0.2554632952
ACH-000681,0.0807314188708
ACH-000682,-0.24070093718000002
ACH-000683,-0.188170275545
ACH-000684,-0.0845512258368
ACH-000688,-0.43753369270000003
ACH-000693,-0.16692392227
ACH-000694,-0.235083116574
ACH-000695,-0.331389115488
ACH-000696,-0.212385343962
ACH-000697,-0.19196577082199998
ACH-000699,-0.030346699435
ACH-000701,-0.29946284388
ACH-000706,-0.169449668075
ACH-000711,-0.0407375230125
ACH-000713,-0.152901127723
ACH-000714,-0.40112442990900005
ACH-000718,-0.306816376053
ACH-000720,-0.17003530150899998
ACH-000721,-0.256546456125
ACH-000724,-0.225016301877
ACH-000725,-0.12895691200200002
ACH-000732,-0.10340412239499999
ACH-000734,-0.18994275081599998
ACH-000735,-0.383360734268
ACH-000736,-0.150376251994
ACH-000738,-0.20724333534800002
ACH-000746,0.04521587778800001
ACH-000747,-0.214370565953
ACH-000748,-0.054638460578500005
ACH-000753,-0.081915642271
ACH-000756,-0.31119477706099996
ACH-000757,-0.380228197814
ACH-000758,-0.26268241009
ACH-000760,-0.09815734306019999
ACH-000763,-0.386361816409
ACH-000764,-0.23360769782
ACH-000765,-0.147033492022
ACH-000766,-0.153590307457
ACH-000767,-0.263226547839
ACH-000768,-0.203863123493
ACH-000769,-0.256712277916
ACH-000770,-0.269028968864
ACH-000771,-0.228926058002
ACH-000773,-0.0998892947993
ACH-000776,-0.033017054331
ACH-000777,-0.0970221323345
ACH-000778,-0.281663259085
ACH-000781,-0.103109198814
ACH-000782,-0.387447786
ACH-000783,-0.300173519266
ACH-000784,-0.05633426494109999
ACH-000785,-0.283246298412
ACH-000787,0.0433247145097
ACH-000788,-0.142013343806
ACH-000791,-0.22056764783900001
ACH-000792,-0.296407869107
ACH-000794,-0.0712351100308
ACH-000796,-0.296949920142
ACH-000799,-0.0583948501243
ACH-000800,0.0364709158747
ACH-000802,-0.16756311548900002
ACH-000804,-0.17932452351
ACH-000805,-0.155197405905
ACH-000809,-0.274525798444
ACH-000810,-0.156033673179
ACH-000811,-0.256275644714
ACH-000817,-0.571708473247
ACH-000819,-0.225225318047
ACH-000820,-0.252400655678
ACH-000821,-0.411193150642
ACH-000822,-0.188909374554
ACH-000823,-0.09884851639260002
ACH-000824,-0.120519068754
ACH-000827,-0.303955747374
ACH-000829,-0.40951946446000004
ACH-000831,-0.257987713309
ACH-000832,-0.421539421723
ACH-000833,-0.252851539982
ACH-000834,-0.294974769606
ACH-000835,-0.262836071754
ACH-000836,-0.35825266283699997
ACH-000837,-0.113447759922
ACH-000838,-0.286313365996
ACH-000839,-0.11329091971300001
ACH-000840,-0.217139165393
ACH-000841,-0.249569316
ACH-000843,-0.19383568454300001
ACH-000846,-0.187451656528
ACH-000847,-0.17993713132199998
ACH-000848,-0.115548981123
ACH-000849,-0.327657926636
ACH-000851,-0.0828159799725
ACH-000855,-0.162366192288
ACH-000856,-0.0405843278795
ACH-000858,0.020805976803400003
ACH-000859,-0.481391239634
ACH-000861,-0.08789690309
ACH-000862,-0.323671018059
ACH-000865,-0.07730946432510001
ACH-000866,-0.0438611365915
ACH-000867,-0.12405266483300001
ACH-000869,-0.32022537681499996
ACH-000872,-0.00527066003091
ACH-000873,-0.10277580821
ACH-000876,-0.24072651453899999
ACH-000878,-0.250201122623
ACH-000880,-0.209607649149
ACH-000881,-0.180778038787
ACH-000882,-0.242757100793
ACH-000884,-0.24599257378000003
ACH-000885,-0.262478504008
ACH-000887,-0.0754372993309
ACH-000888,-0.18820106712499998
ACH-000889,-0.331345209649
ACH-000890,-0.14216707701
ACH-000896,-0.214802126962
ACH-000898,-0.09481177525979999
ACH-000900,-0.31420317246199997
ACH-000901,-0.20981861133699997
ACH-000905,-0.36810643707400004
ACH-000906,-0.21837267204
ACH-000907,-0.09813887448560002
ACH-000910,-0.0127832066085
ACH-000911,-0.282892121133
ACH-000912,-0.151473143961
ACH-000913,-0.20815668346500002
ACH-000915,-0.294970220633
ACH-000916,0.281254033374
ACH-000917,-0.23029534756499997
ACH-000921,-0.20249677201699998
ACH-000924,-0.23391595851799998
ACH-000926,-0.26093108763
ACH-000928,-0.116811300466
ACH-000929,0.08423749495480001
ACH-000932,-0.17425061853799997
ACH-000935,-0.376326705829
ACH-000936,-0.163926837472
ACH-000937,-0.0635131142315
ACH-000938,-0.297720413156
ACH-000939,-0.0804384928057
ACH-000941,-0.20295764820300002
ACH-000943,-0.17536827671500002
ACH-000946,-0.243240362124
ACH-000947,-0.206515589563
ACH-000948,-0.194471867627
ACH-000950,-0.215293414378
ACH-000953,-0.114452026129
ACH-000957,-0.146394107518
ACH-000958,0.0209271205113
ACH-000960,-0.131776188426
ACH-000963,-0.135568678394
ACH-000968,-0.097762204237
ACH-000969,-0.18543615451900003
ACH-000973,-0.29483965008
ACH-000974,-0.345148734223
ACH-000975,-0.252908288781
ACH-000976,-0.24940065559
ACH-000978,0.0318810438473
ACH-000980,-0.11594422350500001
ACH-000984,-0.304227572262
ACH-000986,-0.0692684904259
ACH-000988,-0.190326435101
ACH-000993,-0.12062087177000001
ACH-000994,-0.37328163508199996
ACH-000996,-0.231914194581
ACH-001001,-0.111844161774
ACH-001020,-0.124265233459
ACH-001028,-0.143811693248
ACH-001031,0.0304040364104
ACH-001038,-0.155061991827
ACH-001048,-0.225248965397
ACH-001050,-0.176746420445
ACH-001053,-0.255108552444
ACH-001054,-0.251349525345
ACH-001061,-0.11523017298
ACH-001067,0.118544060186
ACH-001075,0.039956188173800006
ACH-001096,-0.302274283777
ACH-001128,-0.238967680735
ACH-001134,-0.0916902113956
ACH-001151,-0.248433694857
ACH-001163,-0.104846698884
ACH-001164,-0.296790075886
ACH-001173,-0.0839520120328
ACH-001183,-0.37192601942599995
ACH-001184,0.0660866327828
ACH-001190,-0.47362820505000003
ACH-001192,-0.17389169662
ACH-001193,-0.405501093948
ACH-001196,-0.260995007986
ACH-001197,-0.189047575009
ACH-001205,-0.23117255287500002
ACH-001211,-0.0425050089125
ACH-001212,0.0432062639102
ACH-001228,-0.201332184798
ACH-001232,-0.164024227234
ACH-001239,-0.22894029495
ACH-001274,-0.383733120271
ACH-001275,-0.154834201502
ACH-001277,-0.136760785044
ACH-001278,-0.062247633976
ACH-001280,0.174101456726
ACH-001283,-0.041483346482699995
ACH-001289,-0.35883792818899996
ACH-001295,-0.172639980406
ACH-001300,-0.0294999171421
ACH-001301,-0.100095505325
ACH-001302,0.0628999961253
ACH-001303,-0.248860800434
ACH-001306,-0.18158934591499998
ACH-001318,-0.203829586935
ACH-001322,-0.3282488691
ACH-001328,-0.0376798472495
ACH-001332,-0.025438733184599997
ACH-001333,-0.0827142928587
ACH-001336,-0.287996967697
ACH-001340,-0.18046078776900001
ACH-001346,-0.037439490865500004
ACH-001353,-0.207981446052
ACH-001354,0.103161219365
ACH-001367,-0.113873203366
ACH-001368,-0.226799523601
ACH-001374,-0.36358259356399997
ACH-001375,-0.00344175522772
ACH-001377,-0.13828186467
ACH-001380,-0.35807148309000003
ACH-001391,0.048798488549800005
ACH-001407,-0.311034569913
ACH-001408,-0.204611810089
ACH-001413,-0.36109826706299997
ACH-001430,-0.07710318225589999
ACH-001431,-0.164756113831
ACH-001450,-0.24987297512200002
ACH-001496,-0.170865079274
ACH-001500,0.019097218661099997
ACH-001521,-0.218322998572
ACH-001523,-0.107285160913
ACH-001532,-0.162477936972
ACH-001536,-0.10017247710300001
ACH-001550,-0.239273755688
ACH-001552,-0.493749281536
ACH-001554,-0.19814555047899998
ACH-001645,-0.176186008557
ACH-001654,-0.0273804062915
ACH-001715,-0.366382422895
ACH-001735,-0.0434640036517
ACH-001736,-0.0622891641074
ACH-001737,-0.444041984238
ACH-001740,-0.211953565737
ACH-001745,-0.11224396227700001
ACH-001750,-0.211620129577
ACH-001765,-0.253339021233
ACH-001956,-0.24023368268800002
ACH-001957,-0.07854539018710001
