,NCAPG2 (54892)
ACH-000466,-1.38220921049
ACH-000467,-1.2472827178
ACH-000468,-1.15421039409
ACH-000469,-0.897984473363
ACH-000470,-0.904840081754
ACH-000471,-0.887121011866
ACH-000472,-0.468105593283
ACH-000473,-0.870166364972
ACH-000475,-0.933788208162
ACH-000476,-0.7801886193690001
ACH-000477,-1.4060044387200001
ACH-000480,-1.3522880747
ACH-000481,-0.322556024148
ACH-000483,-0.711309084959
ACH-000484,-1.1978413474299998
ACH-000485,-1.05893791972
ACH-000486,-1.09062800874
ACH-000487,-0.959019682149
ACH-000488,-1.0946830301000001
ACH-000490,-0.942966927119
ACH-000491,-0.9257276948790001
ACH-000495,-0.9668912072779999
ACH-000496,-1.0205588593200001
ACH-000499,-0.951469191122
ACH-000500,-0.713561190715
ACH-000502,-0.7515055803540001
ACH-000503,-1.15709857683
ACH-000505,-0.718555113207
ACH-000507,-0.970898152761
ACH-000510,-0.962092036468
ACH-000511,-1.16280152113
ACH-000512,-1.3235575374600002
ACH-000516,-1.5015597274
ACH-000517,-0.558129577183
ACH-000518,-0.853030282622
ACH-000520,-1.1520731871799998
ACH-000521,-1.7323789161200003
ACH-000522,-1.08657918696
ACH-000524,-0.7956581169149999
ACH-000527,-1.28582916031
ACH-000528,-1.21258214695
ACH-000537,-1.37041796271
ACH-000541,-1.10955234659
ACH-000542,-1.33593299952
ACH-000544,-0.83689473191
ACH-000545,-1.18558358724
ACH-000547,-1.09958874952
ACH-000548,-0.76219734912
ACH-000549,-1.11982134374
ACH-000550,-1.19325475536
ACH-000552,-0.8089104448209999
ACH-000556,-0.308311508707
ACH-000557,-1.49555000529
ACH-000570,-1.23734636391
ACH-000571,-0.591691613761
ACH-000573,-0.446164580809
ACH-000576,-1.0881698768799999
ACH-000580,-1.02002372238
ACH-000584,-0.48733821208300004
ACH-000585,-0.9360346082100001
ACH-000588,-0.9958533207070001
ACH-000589,-1.39089836456
ACH-000591,-1.1333713431999999
ACH-000593,-0.9636172643590001
ACH-000600,-0.9269341857310001
ACH-000601,-0.636957478637
ACH-000604,-1.09921023184
ACH-000605,-1.13639568008
ACH-000606,-0.98017533893
ACH-000608,-0.7040269102590001
ACH-000614,-1.323781443
ACH-000616,-1.2022519063600001
ACH-000618,-0.8923360049700001
ACH-000619,-0.933540826884
ACH-000620,-1.00410053216
ACH-000621,-1.05382314325
ACH-000622,-0.919185931116
ACH-000623,-1.02355922616
ACH-000624,-1.02856450835
ACH-000627,-0.998189475081
ACH-000630,-1.09810461198
ACH-000632,-1.3005542918700002
ACH-000633,-0.607341981756
ACH-000637,-1.52207041176
ACH-000638,-1.07145930502
ACH-000646,-1.22516319303
ACH-000647,-0.7733448990649999
ACH-000648,-1.32398898021
ACH-000649,-1.05101116836
ACH-000651,-0.974244600289
ACH-000652,-0.620090455222
ACH-000653,-0.29191219706099997
ACH-000657,-1.14720399669
ACH-000658,-1.06784772749
ACH-000661,-1.46402695404
ACH-000662,-1.40369638951
ACH-000663,-1.3062500044399998
ACH-000665,-1.12090825305
ACH-000671,-1.18326402656
ACH-000673,-1.4263015236200003
ACH-000676,-1.1105126506899998
ACH-000677,-1.5267203293
ACH-000681,-1.32870112593
ACH-000682,-0.9433938066399999
ACH-000683,-0.568024135156
ACH-000684,-1.40676552143
ACH-000688,-1.4690034489200001
ACH-000693,-0.5891014313040001
ACH-000694,-1.29438223459
ACH-000695,-0.919419286189
ACH-000696,-1.0790044858399999
ACH-000697,-0.931114253511
ACH-000699,-0.823441207512
ACH-000701,-0.967210219936
ACH-000706,-1.2407305422
ACH-000711,-0.48240276306999996
ACH-000713,-0.9716944449179999
ACH-000714,-0.7219976907950001
ACH-000718,-0.9458116054440001
ACH-000720,-1.0404458223
ACH-000721,-1.2794817295799998
ACH-000724,-0.597881467276
ACH-000725,-1.13343632082
ACH-000732,-1.02837067866
ACH-000734,-0.411920754931
ACH-000735,-0.931763582913
ACH-000736,-0.932380234382
ACH-000738,-0.711990514041
ACH-000746,-1.15182598212
ACH-000747,-1.0236076142100001
ACH-000748,-1.00677122848
ACH-000753,-1.17748276086
ACH-000756,-0.82780347671
ACH-000757,-0.840028050686
ACH-000758,-0.804753738024
ACH-000760,-1.0521112191500002
ACH-000763,-1.07626622905
ACH-000764,-0.9251596874920001
ACH-000765,-1.01239937735
ACH-000766,-1.2117091765
ACH-000767,-0.933872857842
ACH-000768,-0.8670403193
ACH-000769,-1.35533900081
ACH-000770,-1.08877598192
ACH-000771,-1.3575963247
ACH-000773,-0.977518184083
ACH-000776,-1.09334067568
ACH-000777,-1.27817916941
ACH-000778,-1.27281054473
ACH-000781,-1.21042730465
ACH-000782,-0.781067802458
ACH-000783,-1.22124721007
ACH-000784,-1.13143109078
ACH-000785,-1.1804638035200001
ACH-000787,-1.67281890847
ACH-000788,-1.06483879058
ACH-000791,-1.09302084434
ACH-000792,-0.706808228725
ACH-000794,-1.04343311378
ACH-000796,-1.14873817094
ACH-000799,-1.2235586763700002
ACH-000800,-1.12187944856
ACH-000802,-1.23701852385
ACH-000804,-1.28326368318
ACH-000805,-1.0565872847700002
ACH-000809,-0.59276173747
ACH-000810,-0.9007682956020001
ACH-000811,-1.4662213315600001
ACH-000817,-1.0382845110299999
ACH-000819,-0.816843947109
ACH-000820,-1.0794999732500001
ACH-000821,-0.354923069022
ACH-000822,-1.0055882089700001
ACH-000823,-1.0926883248700001
ACH-000824,-1.41013076762
ACH-000827,-1.08116056453
ACH-000829,-1.29395096411
ACH-000831,-1.1397427736799999
ACH-000832,-1.11851094442
ACH-000833,-0.599182892766
ACH-000834,-0.56641377979
ACH-000835,-1.2911050189700002
ACH-000836,-0.365716937339
ACH-000837,-1.4974880272100002
ACH-000838,-1.0605069211
ACH-000839,-0.99043732578
ACH-000840,-1.2930198052500002
ACH-000841,-0.9721110603669999
ACH-000843,-0.981423616892
ACH-000846,-0.685762243509
ACH-000847,-1.18269169263
ACH-000848,-0.6691140555780001
ACH-000849,-1.56989329788
ACH-000851,-1.14917714278
ACH-000855,-0.93421288043
ACH-000856,-1.3053683280600001
ACH-000858,-0.635782493367
ACH-000859,-0.915578760714
ACH-000861,-1.21556375479
ACH-000862,-0.920684033469
ACH-000865,-1.2331854126200001
ACH-000866,-0.9846348485340001
ACH-000867,-0.160449828339
ACH-000869,-1.0360680433299998
ACH-000872,-1.25938566879
ACH-000873,-0.891023839603
ACH-000876,-1.2935373273000002
ACH-000878,-1.14450269441
ACH-000880,-1.33053243431
ACH-000881,-1.19014844973
ACH-000882,-0.987532437569
ACH-000884,-1.29112624414
ACH-000885,-1.19252300018
ACH-000887,-0.9858540790379999
ACH-000888,-0.891393281251
ACH-000889,-0.208223058475
ACH-000890,-1.31286558823
ACH-000896,-0.446912522333
ACH-000898,-1.26590857494
ACH-000900,-0.9225160612630001
ACH-000901,-1.65245305152
ACH-000905,-0.710587473005
ACH-000906,-1.2933145696200001
ACH-000907,-1.45326727766
ACH-000910,-1.17152567626
ACH-000911,-1.2630835792200001
ACH-000912,-1.2875628850299998
ACH-000913,-1.22607020834
ACH-000915,-1.1441122755
ACH-000916,-1.36260019524
ACH-000917,-1.0855100092399999
ACH-000921,-1.25784983528
ACH-000924,-1.4757015893599998
ACH-000926,-1.09903616497
ACH-000928,-1.01020287425
ACH-000929,-1.6899933315900002
ACH-000932,-1.0717951670399999
ACH-000935,-1.02747963917
ACH-000936,-1.1030516401100001
ACH-000937,-0.573200448844
ACH-000938,-1.27142395949
ACH-000939,-0.257442013224
ACH-000941,-0.3122705575
ACH-000943,-1.00719002433
ACH-000946,-0.9996032852060001
ACH-000947,-1.3343266946799999
ACH-000948,-0.999140472289
ACH-000950,-1.0872124490700001
ACH-000953,-0.30313906228
ACH-000957,-1.11790135232
ACH-000958,-0.9328348918170001
ACH-000960,-1.4333075256799999
ACH-000963,-0.708147989505
ACH-000968,-1.11918277868
ACH-000969,-1.0157488177399998
ACH-000973,-0.778737928118
ACH-000974,-1.01818522084
ACH-000975,-0.728285116871
ACH-000976,-1.24366753263
ACH-000978,-0.56897732679
ACH-000980,-0.851332329724
ACH-000984,-0.820369753571
ACH-000986,-1.2625148974200002
ACH-000988,-0.673208427647
ACH-000993,-0.962806357938
ACH-000994,-0.7646929448469999
ACH-000996,-1.02669469238
ACH-001001,-0.825146984087
ACH-001020,-0.705035852985
ACH-001028,-1.07355685625
ACH-001031,-1.16232500764
ACH-001038,-0.631345832725
ACH-001048,-0.561131777067
ACH-001050,-0.975134074962
ACH-001053,-0.847371475465
ACH-001054,-0.6107111489829999
ACH-001061,-1.03828813593
ACH-001067,-1.16265874318
ACH-001075,-1.23770724667
ACH-001096,-1.43893002907
ACH-001128,0.40506579158699996
ACH-001134,-1.12993769463
ACH-001151,-1.24479505104
ACH-001163,-1.01921053244
ACH-001164,-1.0577047938500002
ACH-001173,-0.6929237658
ACH-001183,-1.0897388513500001
ACH-001184,-1.2940388064
ACH-001190,-1.2615878951700001
ACH-001192,-0.603674094323
ACH-001193,-0.514171226224
ACH-001196,-0.7590014541329999
ACH-001197,-1.05532206691
ACH-001205,-1.14403362627
ACH-001211,-1.27225823144
ACH-001212,-1.23208414027
ACH-001228,-0.9461138639899999
ACH-001232,-1.16574205851
ACH-001239,-0.998365139376
ACH-001274,-1.56135173421
ACH-001275,-1.48202888579
ACH-001277,-1.3793505903100003
ACH-001278,-1.29309664685
ACH-001280,-1.2616397589200001
ACH-001283,-0.845137469842
ACH-001289,-1.31006921526
ACH-001295,-1.15534052906
ACH-001300,-0.916331675196
ACH-001301,-1.31022467219
ACH-001302,-0.846196448782
ACH-001303,-0.850119045836
ACH-001306,-1.32935401329
ACH-001318,-0.895993358353
ACH-001322,-1.11175629183
ACH-001328,-1.0408229656399999
ACH-001332,-0.7792660774629999
ACH-001333,-0.877238479078
ACH-001336,-0.886990215226
ACH-001340,-0.706999926682
ACH-001346,-1.3090047677299999
ACH-001353,-0.938121149031
ACH-001354,-1.3650867914200002
ACH-001367,-0.9995996177700001
ACH-001368,-1.3426419135299998
ACH-001374,-1.30429611479
ACH-001375,-1.0857767951000001
ACH-001377,-1.0597241667200001
ACH-001380,-0.9557188734309999
ACH-001391,-0.9794430994169999
ACH-001407,-1.14233415032
ACH-001408,-0.942534791977
ACH-001413,-1.03582698594
ACH-001430,-1.0353873847600001
ACH-001431,-1.0634232883499999
ACH-001450,-1.18566682939
ACH-001496,-0.614102010382
ACH-001500,-0.740569955239
ACH-001521,-0.6504656119510001
ACH-001523,-0.80466477765
ACH-001532,-1.28747905224
ACH-001536,-1.35110126814
ACH-001550,-0.442748935064
ACH-001552,-1.09523847946
ACH-001554,-1.2480148683499999
ACH-001645,-1.32222621781
ACH-001654,-1.22080992298
ACH-001715,-1.3517129384399997
ACH-001735,-0.7067614546250001
ACH-001736,-0.76446184324
ACH-001737,-1.4342741455899999
ACH-001740,-0.9511319466920001
ACH-001745,-0.938378188406
ACH-001750,-0.9837953815780001
ACH-001765,-0.48234532376100003
ACH-001956,-1.04355809762
ACH-001957,-1.04064991381
