,RRP12 (23223)
ACH-000520,-1.4235558145200002
ACH-000521,-1.2759027086499999
ACH-000522,-1.4249191479199999
ACH-000524,-1.3162896880600001
ACH-000527,-1.2546339607299999
ACH-000528,-1.13505202262
ACH-000537,-1.4231419071
ACH-000541,-1.19621983037
ACH-000542,-1.4515515706600002
ACH-000544,-1.257047744
ACH-000545,-1.5121283479700003
ACH-000547,-1.2685976706200002
ACH-000548,-1.13243017341
ACH-000549,-1.51324637658
ACH-000550,-1.31825973905
ACH-000552,-1.15665035384
ACH-000556,-1.69963944226
ACH-000557,-1.52703262296
ACH-000570,-1.4663610087299999
ACH-000571,-1.70230465807
ACH-000573,-1.42099373338
ACH-000576,-1.28494612982
ACH-000580,-1.21074114014
ACH-000584,-1.38057982227
ACH-000585,-1.2556073081999999
ACH-000588,-1.13548207202
ACH-000589,-1.15384456351
ACH-000591,-1.5538619345
ACH-000593,-1.39209112655
ACH-000600,-1.43627937451
ACH-000601,-1.33391032328
ACH-000604,-1.0800540563299998
ACH-000605,-1.29029064022
ACH-000606,-1.31802722805
ACH-000608,-1.50639484665
ACH-000614,-1.36721466426
ACH-000616,-1.29879539203
ACH-000618,-1.3160942852700002
ACH-000619,-1.14240083595
ACH-000620,-1.30383540589
ACH-000621,-1.24400425263
ACH-000622,-1.477432157
ACH-000623,-1.67492662873
ACH-000624,-1.2284169224400001
ACH-000627,-1.3591895620899999
ACH-000630,-1.4572142323
ACH-000632,-1.2371623484799998
ACH-000633,-1.8254388291900003
ACH-000637,-1.09689580819
ACH-000638,-1.27909843018
ACH-000646,-0.980460597962
ACH-000647,-1.6489418746000002
ACH-000648,-1.35497266179
ACH-000649,-1.3743367387799998
ACH-000651,-1.3848401386899998
ACH-000652,-1.3481628202200002
ACH-000653,-1.1342514216
ACH-000657,-1.31448685517
ACH-000658,-1.3548611061899998
ACH-000661,-1.24185591308
ACH-000662,-1.6353458337200002
ACH-000663,-1.23514862696
ACH-000665,-1.43770302993
ACH-000671,-1.49174813937
ACH-000673,-1.54494107667
ACH-000676,-1.5627237090700001
ACH-000677,-1.2330254738600002
ACH-000681,-1.26018827513
ACH-000682,-1.6352880609600002
ACH-000683,-1.46892532201
ACH-000684,-1.46117302685
ACH-000688,-1.3945720236399999
ACH-000693,-1.48016927562
ACH-000694,-1.49756737399
ACH-000695,-1.9472709528799999
ACH-000696,-1.38845859931
ACH-000697,-1.41211153752
ACH-000699,-1.07449217618
ACH-000701,-1.6809885680399999
ACH-000706,-1.13142223455
ACH-000711,-1.30921602673
ACH-000713,-1.27703718082
ACH-000714,-1.29689372605
ACH-000718,-1.63990241691
ACH-000720,-1.57214402355
ACH-000721,-1.57291197335
ACH-000724,-1.26954604785
ACH-000725,-1.1635355153
ACH-000732,-1.0735731636399999
ACH-000734,-1.37524910784
ACH-000735,-1.39091656087
ACH-000736,-1.5123681451100002
ACH-000738,-1.2555287098299999
ACH-000746,-1.3463231103400002
ACH-000747,-1.04537625923
ACH-000748,-1.24194893671
ACH-000753,-1.47434140898
ACH-000756,-1.5411686052000002
ACH-000757,-1.5012496376499997
ACH-000758,-1.1177923883399998
ACH-000760,-1.3702207756600002
ACH-000763,-0.854996822592
ACH-000764,-1.6086257492200002
ACH-000765,-1.3339266608
ACH-000766,-1.5081586122200001
ACH-000767,-1.6077860304
ACH-000768,-1.22266766639
ACH-000769,-1.3869501474300001
ACH-000770,-1.33000723972
ACH-000771,-1.29242946175
ACH-000773,-1.48281724015
ACH-000776,-1.27074633297
ACH-000777,-1.4125526855000001
ACH-000778,-0.935706289877
ACH-000781,-1.38605112832
ACH-000782,-1.21640927287
ACH-000783,-1.33794235795
ACH-000784,-1.6120359291
ACH-000785,-1.30986694044
ACH-000787,-1.32878124634
ACH-000788,-1.29842547105
ACH-000791,-1.20970948823
ACH-000792,-1.19152164049
ACH-000794,-1.3535643141999998
ACH-000796,-1.0830681319
ACH-000799,-1.29056187583
ACH-000800,-1.63347050371
ACH-000802,-1.19159549441
ACH-000804,-1.3488314939200001
ACH-000805,-1.39135510921
ACH-000809,-1.6079542079499998
ACH-000810,-1.40013316569
ACH-000811,-1.78649703337
ACH-000817,-1.17989293781
ACH-000819,-1.30784396203
ACH-000820,-1.40262003135
ACH-000821,-1.2150005152399999
ACH-000822,-1.25790418114
ACH-000823,-1.4153739728999999
ACH-000824,-1.71076138711
ACH-000827,-1.22750385209
ACH-000829,-1.44682784396
ACH-000831,-1.16446220963
ACH-000832,-1.3318108203499999
ACH-000833,-1.5062114152300001
ACH-000834,-1.47250536184
ACH-000835,-1.25836658299
ACH-000836,-1.56567950074
ACH-000837,-1.47128276613
ACH-000838,-1.47198855305
ACH-000839,-1.39528108469
ACH-000840,-1.26509612662
ACH-000841,-1.54792709367
ACH-000843,-1.28886021815
ACH-000846,-1.3116941964700002
ACH-000847,-1.53355336758
ACH-000848,-1.3085648002799999
ACH-000849,-1.30912705634
ACH-000851,-1.23232569534
ACH-000855,-1.15589206753
ACH-000856,-1.38924118759
ACH-000858,-1.2534416932999999
ACH-000859,-1.7234404643999999
ACH-000861,-1.18192507576
ACH-000862,-1.37628121731
ACH-000865,-1.30523605902
ACH-000866,-1.26922463883
ACH-000867,-1.24675131597
ACH-000869,-1.05878255475
ACH-000872,-1.22020724936
ACH-000873,-1.6576408067500001
ACH-000876,-1.4021022867200001
ACH-000878,-1.52676704131
ACH-000880,-1.4395883966999998
ACH-000881,-1.44511018824
ACH-000882,-1.16101942914
ACH-000884,-1.25010177441
ACH-000885,-1.2139363035200001
ACH-000887,-1.41079556632
ACH-000888,-1.4216740567500001
ACH-000889,-1.46383804032
ACH-000890,-1.5724560402899999
ACH-000896,-1.3529312447600002
ACH-000898,-1.37641509123
ACH-000900,-1.47670905389
ACH-000901,-1.54406295451
ACH-000905,-1.21024753713
ACH-000906,-1.28060580882
ACH-000907,-1.3549354431799998
ACH-000910,-1.47052408724
ACH-000911,-1.3063245240999999
ACH-000912,-1.1469093614499999
ACH-000913,-1.4962042013499999
ACH-000915,-1.3142652640399999
ACH-000916,-1.4762835979299997
ACH-000917,-1.43201450601
ACH-000921,-1.4085146910799997
ACH-000924,-1.23929306257
ACH-000926,-1.70689199879
ACH-000928,-1.19325964076
ACH-000929,-1.31587279659
ACH-000932,-1.40801536934
ACH-000935,-1.3220791281200002
ACH-000936,-1.37584012618
ACH-000937,-1.35419273447
ACH-000938,-1.5474936768
ACH-000939,-1.38212462403
ACH-000941,-1.4815100781200001
ACH-000943,-1.38647461569
ACH-000946,-1.3244112820899998
ACH-000947,-1.4513285910299998
ACH-000948,-1.17935162541
ACH-000950,-1.15267723574
ACH-000953,-1.69877866916
ACH-000957,-1.37847100472
ACH-000958,-1.35362134245
ACH-000960,-1.2446552362899999
ACH-000963,-1.27368897019
ACH-000968,-1.39146530729
ACH-000969,-1.30816661104
ACH-000973,-1.4440785025
ACH-000974,-1.43966005159
ACH-000975,-1.55489211147
ACH-000976,-1.3425734802399998
ACH-000978,-1.1924327321200001
ACH-000980,-1.3723503570200002
ACH-000984,-1.1559794214899999
ACH-000986,-1.16774932589
ACH-000988,-1.40774950129
ACH-000993,-1.06116426554
ACH-000994,-1.23673960264
ACH-000996,-1.25367570209
ACH-001001,-1.43700583687
ACH-001020,-1.5557792528999999
ACH-001028,-1.4333206175100002
ACH-001031,-1.29879756761
ACH-001038,-1.4467716947100002
ACH-001048,-1.3865200964200002
ACH-001050,-1.18664885231
ACH-001053,-1.4875295379799998
ACH-001054,-1.53439414891
ACH-001061,-1.42883529547
ACH-001067,-1.34754867254
ACH-001075,-1.48131112812
ACH-001096,-1.25526647276
ACH-001128,-1.3773585678100002
ACH-001134,-1.2250991539
ACH-001151,-1.27418660573
ACH-001163,-1.22641754714
ACH-001164,-1.29671561994
ACH-001173,-1.3523562034399998
ACH-001183,-1.25329089415
ACH-001184,-1.4271770120899998
ACH-001190,-1.0678965267
ACH-001192,-1.5300977191299998
ACH-001193,-1.69748916102
ACH-001196,-1.29126450969
ACH-001197,-1.2723237143700001
ACH-001205,-1.3574110814899998
ACH-001211,-1.4993540161
ACH-001212,-1.5909186981
ACH-001228,-1.6951476190299999
ACH-001232,-1.5126191288
ACH-001239,-1.39252380222
ACH-001274,-1.2802032968700001
ACH-001275,-1.3527868863299999
ACH-001277,-1.10424209987
ACH-001278,-1.4429338127000002
ACH-001280,-1.10740485134
ACH-001283,-1.32162002936
ACH-001289,-1.48000878675
ACH-001295,-1.3794404062999999
ACH-001300,-1.28816650237
ACH-001301,-1.3017075839399999
ACH-001302,-1.31256367754
ACH-001303,-1.63405522302
ACH-001306,-1.54795650439
ACH-001318,-1.32927306292
ACH-001322,-1.36061907482
ACH-001328,-1.23494322215
ACH-001332,-1.18060615729
ACH-001333,-1.62464286468
ACH-001336,-0.837343614686
ACH-001340,-1.07185938698
ACH-001346,-1.20460077939
ACH-001353,-1.3825750422799998
ACH-001354,-1.4580306853100002
ACH-001367,-1.65075931395
ACH-001368,-1.3791019126
ACH-001374,-2.0181150970700004
ACH-001375,-1.36226755002
ACH-001377,-1.40793527706
ACH-001380,-1.29572836195
ACH-001391,-1.3239506504799998
ACH-001407,-1.43948008938
ACH-001408,-1.15140718389
ACH-001413,-1.2030264909000001
ACH-001430,-1.3690815562600003
ACH-001431,-1.40713862722
ACH-001450,-1.3227760396100001
ACH-001496,-1.52473225875
ACH-001500,-1.36449951773
ACH-001521,-1.23648766625
ACH-001523,-1.27040042999
ACH-001532,-1.2739001242499999
ACH-001536,-1.36802616136
ACH-001550,-1.6283086211000002
ACH-001552,-1.5606139833300001
ACH-001554,-1.20972347222
ACH-001645,-1.37268800861
ACH-001654,-1.55208088522
ACH-001715,-1.5041876489700001
ACH-001735,-1.33279585274
ACH-001736,-1.41925971282
ACH-001737,-1.25972957146
ACH-001740,-1.27920776357
ACH-001745,-1.30959991005
ACH-001750,-1.30185963966
ACH-001765,-1.4647556764200003
ACH-001956,-1.09503063359
ACH-001957,-1.2731473340200001
