,THEM5 (284486)
ACH-000706,-0.265389800362
ACH-000711,-0.364584685661
ACH-000713,-0.297806056172
ACH-000714,0.0151651907702
ACH-000718,-0.16819406997000003
ACH-000720,-0.11532863702099999
ACH-000721,-0.20965706422699998
ACH-000724,0.0867759531292
ACH-000725,-0.432561022517
ACH-000732,-0.341456807275
ACH-000734,-0.24808380516399997
ACH-000735,-0.347739123521
ACH-000736,-0.279316662308
ACH-000738,-0.26789455195399997
ACH-000746,-0.207969032674
ACH-000747,-0.32826357358
ACH-000748,-0.17670699726300002
ACH-000753,-0.444066392243
ACH-000756,-0.369567165682
ACH-000757,-0.354900614983
ACH-000758,-0.259592296161
ACH-000760,-0.50942948317
ACH-000763,-0.21423349385
ACH-000764,0.0194165777437
ACH-000765,-0.499630274479
ACH-000766,-0.31733253820999996
ACH-000767,-0.313347903652
ACH-000768,-0.23877589138500002
ACH-000769,-0.37589980758100006
ACH-000770,-0.184947848775
ACH-000771,-0.19305375019
ACH-000773,-0.240175017083
ACH-000776,0.0741443790945
ACH-000777,-0.285652142801
ACH-000778,-0.070412309155
ACH-000781,-0.23261733719500002
ACH-000782,0.061754218051500005
ACH-000783,-0.0915605577255
ACH-000784,-0.161840323445
ACH-000785,-0.577243780497
ACH-000787,-0.350002325256
ACH-000788,-0.320173498475
ACH-000791,-0.39121563865500003
ACH-000792,-0.236271574209
ACH-000794,-0.19197591020399998
ACH-000796,-0.31408317142700004
ACH-000799,-0.26822303654199997
ACH-000800,-0.590005633236
ACH-000802,-0.287064679336
ACH-000804,-0.574814181364
ACH-000805,-0.346674017108
ACH-000809,-0.583434583301
ACH-000810,-0.231068313601
ACH-000811,-0.33709407709
ACH-000817,-0.104980453991
ACH-000819,-0.110091231229
ACH-000820,-0.7263161177230001
ACH-000821,-0.022169745502299998
ACH-000822,-0.282259004534
ACH-000823,-0.20807002309300002
ACH-000824,-0.298126170627
ACH-000827,-0.27645064898000005
ACH-000829,-0.230542750138
ACH-000831,-0.0855091430961
ACH-000832,-0.291837913257
ACH-000833,0.251194673386
ACH-000834,-0.218180597772
ACH-000835,-0.170856345625
ACH-000836,-0.31085836770999997
ACH-000837,-0.22983766485800003
ACH-000838,-0.10326148059800001
ACH-000839,-0.0885964675626
ACH-000840,-0.662602448013
ACH-000841,-0.194232465354
ACH-000843,-0.259824495573
ACH-000846,-0.633247155324
ACH-000847,-0.08010871503269999
ACH-000848,-0.155032289838
ACH-000849,-0.18827917850900003
ACH-000851,-0.44344446909699997
ACH-000855,-0.240400731059
ACH-000856,-0.165605489935
ACH-000858,-0.273078315936
ACH-000859,-0.16853759750100003
ACH-000861,-0.38562447670100003
ACH-000862,0.0048343461304
ACH-000865,-0.0720227369953
ACH-000866,-0.165373749245
ACH-000867,-0.28352358810199996
ACH-000869,-0.385772959805
ACH-000872,-0.0055078250792600005
ACH-000873,-0.384489888339
ACH-000876,-0.122240304595
ACH-000878,-0.436330185503
ACH-000880,-0.0547018201646
ACH-000881,-0.29288218379299996
ACH-000882,-0.380149664409
ACH-000884,-0.08776902167760002
ACH-000885,-0.25961849603799997
ACH-000887,-0.22075959240200002
ACH-000888,-0.156769465778
ACH-000889,-0.226262678293
ACH-000890,-0.270964434566
ACH-000896,-0.36068701456
ACH-000898,-0.24016657628600002
ACH-000900,-0.448711718168
ACH-000901,-0.249820698715
ACH-000905,-0.311565218388
ACH-000906,-0.305683283124
ACH-000907,-0.35035594327299996
ACH-000910,-0.260976295242
ACH-000911,-0.11055233418199999
ACH-000912,-0.386755311086
ACH-000913,-0.317464135602
ACH-000915,-0.364725036971
ACH-000916,-0.293027755789
ACH-000917,-0.0716474713834
ACH-000921,-0.278015659629
ACH-000924,-0.394217467112
ACH-000926,-0.0912930756995
ACH-000928,-0.372188674614
ACH-000929,-0.577361409641
ACH-000932,-0.347853497975
ACH-000935,-0.301085750597
ACH-000936,-0.351314945072
ACH-000937,-0.279615722252
ACH-000938,-0.235526672392
ACH-000939,-0.46546876102799994
ACH-000941,-0.333892544749
ACH-000943,-0.333940744244
ACH-000946,-0.373120967102
ACH-000947,-0.205102697714
ACH-000948,-0.406369796637
ACH-000950,-0.0492596779585
ACH-000953,-0.23815463109
ACH-000957,-0.208483302574
ACH-000958,-0.24186878578499998
ACH-000960,0.015882834471
ACH-000963,-0.155306111724
ACH-000968,-0.35445326536
ACH-000969,-0.24643814767799999
ACH-000973,-0.108646843997
ACH-000974,-0.20693194211
ACH-000975,-0.207593994108
ACH-000976,-2.15529228612e-06
ACH-000978,-0.4469343848
ACH-000980,-0.158891344115
ACH-000984,-0.341666966874
ACH-000986,-0.388835427239
ACH-000988,-0.45220765934100005
ACH-000993,-0.317941490372
ACH-000994,-0.266927526515
ACH-000996,-0.36036840477399995
ACH-001001,-0.182902083898
ACH-001020,-0.19516849682
ACH-001028,-0.35553454228299997
ACH-001031,-0.141052271441
ACH-001038,-0.261916625447
ACH-001048,-0.15999492443399999
ACH-001050,-0.168699718715
ACH-001053,-0.214507524445
ACH-001054,-0.08814824206180001
ACH-001061,-0.18372568601599998
ACH-001067,-0.292820056536
ACH-001075,-0.138410664087
ACH-001096,-0.284325631576
ACH-001128,-0.048609761712999994
ACH-001134,-0.169598648161
ACH-001151,-0.265736359792
ACH-001163,-0.230999463137
ACH-001164,-0.464003573288
ACH-001173,-0.28112863569200003
ACH-001183,-0.219594613541
ACH-001184,-0.344121450395
ACH-001190,-0.418162241353
ACH-001192,-0.164372702989
ACH-001193,-0.0286907290653
ACH-001196,-0.0482632514009
ACH-001197,-0.186327368829
ACH-001205,-0.379376726149
ACH-001211,-0.33850089942
ACH-001212,-0.256528869022
ACH-001228,-0.0965563356571
ACH-001232,-0.186947660954
ACH-001239,-0.100909144981
ACH-001274,-0.289441833084
ACH-001275,0.0649883714717
ACH-001277,-0.230536020966
ACH-001278,-0.281306281026
ACH-001280,-0.150150194518
ACH-001283,-0.29013966593699997
ACH-001289,-0.210292929527
ACH-001295,-0.149746133597
ACH-001300,0.004750717019
ACH-001301,-0.49753467327600004
ACH-001302,-0.379443627629
ACH-001303,-0.43857742408
ACH-001306,-0.294874440472
ACH-001318,-0.48319174299999995
ACH-001322,-0.26866213479400003
ACH-001328,-0.320840170584
ACH-001332,-0.447854130224
ACH-001333,-0.249431501638
ACH-001336,-0.21200575449
ACH-001340,-0.28969288432100004
ACH-001346,-0.203492794241
ACH-001353,-0.305985007647
ACH-001354,-0.262792500594
ACH-001367,-0.07756577595889999
ACH-001368,-0.242814623187
ACH-001374,-0.511315419122
ACH-001375,-0.188612166893
ACH-001377,-0.053791345702200004
ACH-001380,-0.151456604677
ACH-001391,-0.226277899851
ACH-001407,-0.09202767622739999
ACH-001408,-0.100092858259
ACH-001413,-0.370780362425
ACH-001430,-0.0626352070787
ACH-001431,-0.102005520152
ACH-001450,-0.0865766058468
ACH-001496,-0.21824580164299998
ACH-001500,-0.263193556847
ACH-001521,0.176626875187
ACH-001523,-0.283951192161
ACH-001532,-0.302351770931
ACH-001536,0.00595695757139
ACH-001550,-0.259515470208
ACH-001552,-0.228294575286
ACH-001554,-0.18560064277199997
ACH-001645,-0.32069073739799997
ACH-001654,-0.08992582208730002
ACH-001715,-0.36406777775300003
ACH-001735,-0.21262745294799998
ACH-001736,-0.317100039547
ACH-001737,-0.303024407832
ACH-001740,-0.19701851573600002
ACH-001745,-0.23059665918000002
ACH-001750,-0.170334123711
ACH-001765,-0.111121822304
ACH-001956,-0.159336123632
ACH-001957,-0.28342466392
