,CHMP6 (79643)
ACH-000211,-1.57657944264
ACH-000215,-1.2289300360100002
ACH-000221,-1.62879645057
ACH-000222,-1.84813822635
ACH-000223,-1.8126726794699999
ACH-000226,-1.48438356354
ACH-000227,-1.2416943563200002
ACH-000228,-1.52759648187
ACH-000231,-1.5275028693500001
ACH-000232,-1.4941568225100001
ACH-000233,-1.78718638341
ACH-000234,-1.67765199145
ACH-000235,-1.7418622495700002
ACH-000237,-1.58737495399
ACH-000238,-1.5403410917299998
ACH-000243,-1.63911275927
ACH-000244,-1.55012298146
ACH-000246,-1.34301927002
ACH-000248,-1.7342555579499999
ACH-000250,-1.4685153423100001
ACH-000251,-1.52206390035
ACH-000253,-1.64502067816
ACH-000255,-1.3618446338499999
ACH-000256,-1.7622153043000002
ACH-000257,-1.5903972128400001
ACH-000258,-1.7978856419599998
ACH-000259,-1.59316394976
ACH-000260,-1.47217387314
ACH-000261,-1.5687120268
ACH-000262,-1.47507374539
ACH-000263,-1.48715564712
ACH-000264,-1.70359724533
ACH-000265,-1.51024873502
ACH-000266,-1.68988700863
ACH-000272,-1.6223474227599999
ACH-000273,-1.5412489929700002
ACH-000274,-1.2637411821200002
ACH-000277,-2.23899666489
ACH-000278,-1.46588558162
ACH-000279,-1.7594120326599998
ACH-000280,-1.6611725575799998
ACH-000281,-1.66455440874
ACH-000288,-1.6968500452200002
ACH-000291,-1.48577742629
ACH-000293,-2.1332108770500002
ACH-000294,-1.6067856457499998
ACH-000295,-1.07947768019
ACH-000296,-1.5605800895
ACH-000302,-1.6636168364300001
ACH-000304,-1.14828337482
ACH-000307,-1.49841017206
ACH-000308,-1.8687324323900003
ACH-000310,-1.27498834732
ACH-000311,-1.61863696579
ACH-000312,-1.5561864885699999
ACH-000315,-1.4725973655000002
ACH-000316,-1.52493444443
ACH-000317,-1.4505176453100002
ACH-000318,-1.70818992377
ACH-000319,-1.6358812063
ACH-000320,-1.49549274087
ACH-000322,-1.7240819686500002
ACH-000323,-1.6227938079
ACH-000324,-1.22481348944
ACH-000329,-1.66309618963
ACH-000330,-1.65484186167
ACH-000331,-1.4727440129799998
ACH-000332,-1.4028058167
ACH-000334,-0.982137595882
ACH-000335,-1.4608755659700001
ACH-000336,-1.50893044671
ACH-000337,-1.4136704042800001
ACH-000339,-1.4547110528100002
ACH-000341,-0.9026091741299999
ACH-000348,-2.04599085193
ACH-000350,-1.73169342435
ACH-000352,-1.7247665912299999
ACH-000356,-1.45853343731
ACH-000361,-1.13866296624
ACH-000362,-1.58839368442
ACH-000363,-1.47112883761
ACH-000364,-1.38267000158
ACH-000365,-1.7545175375599997
ACH-000366,-1.71884047533
ACH-000368,-1.66210670093
ACH-000374,-1.48356244052
ACH-000375,-1.9027866578400001
ACH-000376,-1.36460189537
ACH-000381,-1.5722983441
ACH-000383,-1.84764580287
ACH-000387,-1.5582825120200001
ACH-000389,-1.35134881065
ACH-000390,-1.86072720878
ACH-000393,-1.59586829786
ACH-000395,-1.90668162819
ACH-000397,-1.5779448238999998
ACH-000401,-1.41764684375
ACH-000402,-1.95521342762
ACH-000403,-1.83147382187
ACH-000404,-1.09658238571
ACH-000406,-1.79401398137
ACH-000407,-1.3662539956200002
ACH-000408,-1.6652022303999998
ACH-000410,-1.51918465729
ACH-000411,-1.37968808611
ACH-000414,-1.6479047974899999
ACH-000415,-1.6935542508399999
ACH-000416,-1.49637837963
ACH-000420,-1.7290695702400003
ACH-000421,-1.54712999
ACH-000424,-1.6978258538
ACH-000425,-1.5361746300299999
ACH-000426,-1.80135744495
ACH-000427,-2.05169950293
ACH-000433,-1.5474112578299999
ACH-000436,-1.5912205033000002
ACH-000444,-1.30609423837
ACH-000445,-1.3028173224200001
ACH-000448,-1.6047250657299998
ACH-000450,-1.74331349931
ACH-000452,-1.50902006514
ACH-000454,-1.3484845594400001
ACH-000458,-1.76032021841
ACH-000459,-2.12536206145
ACH-000460,-1.7166387970299999
ACH-000461,-1.6768695232600002
ACH-000463,-1.52259613912
ACH-000464,-1.35576706466
ACH-000466,-1.8521770517400002
ACH-000467,-1.3023979131
ACH-000468,-1.8395739634400001
ACH-000469,-1.6129930192500002
ACH-000470,-1.8740130916099997
ACH-000471,-1.3926349039500001
ACH-000472,-1.67686192784
ACH-000473,-1.51321293643
ACH-000475,-1.6914553597
ACH-000476,-1.40399345607
ACH-000477,-1.7458940182799998
ACH-000480,-1.5119683076100001
ACH-000481,-1.8300847825400002
ACH-000483,-2.0941882219099996
ACH-000484,-1.8598840408900001
ACH-000485,-1.6720643476800001
ACH-000486,-1.52964898631
ACH-000487,-1.6073462588499998
ACH-000488,-1.6807667656299998
ACH-000490,-1.5811449964700002
ACH-000491,-1.7003793654799997
ACH-000495,-1.30074092278
ACH-000496,-1.37271820625
ACH-000499,-1.5587957746899999
ACH-000500,-1.69539043973
ACH-000502,-1.4922421936399999
ACH-000503,-1.6309256133399999
ACH-000505,-1.7194855079700002
ACH-000507,-1.3519336140600002
ACH-000510,-1.5469754367200002
ACH-000511,-1.4219038368999999
ACH-000512,-1.4780459190000002
ACH-000516,-1.3345305062100001
ACH-000517,-1.70446971561
ACH-000518,-1.8744427707799998
ACH-000520,-1.4930609665
ACH-000521,-1.3875778461000001
ACH-000522,-1.52072534674
ACH-000524,-2.10718622006
ACH-000527,-1.7265961851
ACH-000528,-1.7129541780200002
ACH-000537,-1.4931521283700002
ACH-000541,-2.0603849817400004
ACH-000542,-1.4121294748700002
ACH-000544,-1.39971849342
ACH-000545,-1.6593174056400002
ACH-000547,-1.69625173292
ACH-000548,-1.61555189187
ACH-000549,-1.3500047362799998
ACH-000550,-1.5226184102200002
ACH-000552,-1.72145150875
ACH-000556,-1.79861002006
ACH-000557,-1.55407849889
ACH-000570,-1.37149855928
ACH-000571,-1.90168678395
ACH-000573,-1.74292066977
ACH-000576,-1.71512135228
ACH-000580,-1.83048664708
ACH-000584,-1.63552130976
ACH-000585,-1.88458321634
ACH-000588,-1.45588671524
ACH-000589,-1.63460421801
ACH-000591,-1.60957764871
ACH-000593,-1.5827102671899997
ACH-000600,-1.6447384566699998
ACH-000601,-1.6162487909299998
ACH-000604,-1.8258089214500002
ACH-000605,-1.40175215256
ACH-000606,-1.6290933868900002
ACH-000608,-2.08240055004
ACH-000614,-1.2953357406700001
ACH-000616,-1.5901758788999998
ACH-000618,-1.7232931794599997
ACH-000619,-1.8228632711300001
ACH-000620,-1.59801758417
ACH-000621,-2.14554942312
ACH-000622,-1.66913997225
ACH-000623,-1.38012227405
ACH-000624,-1.53451801034
ACH-000627,-1.31066851771
ACH-000630,-1.5076100928999998
ACH-000632,-1.51077599296
ACH-000633,-1.9393875981400002
ACH-000637,-1.9227281705000001
ACH-000638,-1.60085206503
ACH-000646,-2.18592875752
ACH-000647,-1.2977831198999998
ACH-000648,-1.54683695745
ACH-000649,-1.60424048043
ACH-000651,-1.61080262348
ACH-000652,-1.6916237147400002
ACH-000653,-1.7611303122400002
ACH-000657,-1.7945796439200001
ACH-000658,-1.6681426746599999
ACH-000661,-1.6172241930000002
ACH-000662,-1.49478763103
ACH-000663,-1.3774962986300001
ACH-000665,-1.36577529315
ACH-000671,-1.74266212384
ACH-000673,-1.52596823101
ACH-000676,-1.43558664997
ACH-000677,-1.18914562603
ACH-000681,-1.78783253677
ACH-000682,-1.73671468705
ACH-000683,-1.5895708649
ACH-000684,-1.31187070263
ACH-000688,-2.20707834322
ACH-000693,-1.6248421320700002
ACH-000694,-1.36314455012
ACH-000695,-1.4093846202000002
ACH-000696,-1.64182380502
ACH-000697,-1.19846578398
ACH-000699,-1.9082827926599997
ACH-000701,-1.62187322324
ACH-000706,-1.74526628685
ACH-000711,-1.6002108115
ACH-000713,-1.52443918369
ACH-000714,-1.72930189349
ACH-000718,-2.0067470905700002
ACH-000720,-1.63427739624
ACH-000721,-1.42085697088
ACH-000724,-2.0841892884099997
ACH-000725,-1.86573457346
ACH-000732,-1.27848314348
ACH-000734,-1.5612918370500002
ACH-000735,-1.49124544743
ACH-000736,-1.59273174794
ACH-000738,-1.33705901172
ACH-000746,-1.86883380443
ACH-000747,-1.4277456058700002
ACH-000748,-1.26913196435
ACH-000753,-1.59126282201
ACH-000756,-1.4774469008000002
ACH-000757,-1.4461384899
ACH-000758,-1.57574987407
ACH-000760,-1.4364893258899998
ACH-000763,-1.3174734789899998
ACH-000764,-1.76549304155
ACH-000765,-1.4064084301700002
ACH-000766,-1.4894160018
ACH-000767,-1.4372477435100002
ACH-000768,-1.6712854831600001
ACH-000769,-1.6907526615200001
ACH-000770,-1.7389007160900003
ACH-000771,-1.6354699914700002
ACH-000773,-1.7701586509099998
ACH-000776,-1.75268755525
ACH-000777,-1.67176853187
ACH-000778,-1.9022930524000001
ACH-000781,-1.583457376
ACH-000782,-1.4290126492299997
ACH-000783,-2.0607128983200003
ACH-000784,-1.7266247010299998
ACH-000785,-2.06311938836
ACH-000787,-1.6091063805399999
ACH-000788,-1.5163733094999998
ACH-000791,-1.52511058661
ACH-000792,-1.61732042851
ACH-000794,-1.56894879137
ACH-000796,-1.8152573326599997
ACH-000799,-1.3611492342700002
ACH-000800,-1.6255855397799999
ACH-000802,-1.53026136061
ACH-000804,-1.48645735699
ACH-000805,-1.3723116537600002
ACH-000809,-1.66917803323
ACH-000810,-1.79840736907
ACH-000811,-1.53606947857
ACH-000817,-1.58817309482
ACH-000819,-1.53837830197
ACH-000820,-1.89567659875
ACH-000821,-1.41003365558
ACH-000822,-1.86987718754
ACH-000823,-1.71419428213
ACH-000824,-1.86758297565
ACH-000827,-1.6527455611200002
ACH-000829,-1.59525364808
ACH-000831,-1.53542427984
ACH-000832,-1.4918625985499998
ACH-000833,-1.6528362449399998
ACH-000834,-1.57459464675
ACH-000835,-1.47655444177
ACH-000836,-1.66322901284
ACH-000837,-1.47464829139
ACH-000838,-1.8090338234599999
ACH-000839,-1.57507082348
ACH-000840,-1.6915313051299998
ACH-000841,-1.8472837516599998
ACH-000843,-1.8220010917099998
ACH-000846,-1.2926147128
ACH-000847,-1.65827742237
ACH-000848,-1.6813948533200003
ACH-000849,-1.46874598551
ACH-000851,-1.52874969123
ACH-000855,-1.28609115546
ACH-000856,-1.54246562381
ACH-000858,-1.6146969069600001
ACH-000859,-1.6754190482
ACH-000861,-1.52718670712
ACH-000862,-1.68429028196
ACH-000865,-1.54208544044
ACH-000866,-1.49639607254
ACH-000867,-1.6937547142299998
ACH-000869,-2.05117781008
ACH-000872,-1.4049915334799998
ACH-000873,-1.32809686646
ACH-000876,-2.23798137061
ACH-000878,-1.22095562915
ACH-000880,-1.5965956822999998
ACH-000881,-1.78579784366
ACH-000882,-1.65392534433
ACH-000884,-1.48071740149
ACH-000885,-1.70333411153
ACH-000887,-1.57897648385
ACH-000888,-1.61514441111
ACH-000889,-1.59630945935
ACH-000890,-1.53486166275
ACH-000896,-1.59529192414
ACH-000898,-1.29452562028
ACH-000900,-1.5808698214399999
ACH-000901,-1.6431891365200002
ACH-000905,-1.35432378507
ACH-000906,-1.3854403606
ACH-000907,-1.3893652617299999
ACH-000910,-1.70897787761
ACH-000911,-1.5601365420299997
ACH-000912,-1.6331534998500001
ACH-000913,-1.56972200845
ACH-000915,-1.35064450736
ACH-000916,-1.95409449256
ACH-000917,-1.7213885811
ACH-000921,-1.49598685946
ACH-000924,-1.7008098247299999
ACH-000926,-1.28492310477
ACH-000928,-1.7610349297599999
ACH-000929,-1.5082337296200001
ACH-000932,-1.6256537230700001
ACH-000935,-1.40221161666
ACH-000936,-1.64084516248
ACH-000937,-1.9329412090400002
ACH-000938,-1.8716006728299999
ACH-000939,-2.0832511942900003
ACH-000941,-1.55620699758
ACH-000943,-1.78249380385
ACH-000946,-1.45910121272
ACH-000947,-1.55407216595
ACH-000948,-1.64907359313
ACH-000950,-1.4845981873700003
ACH-000953,-1.79851459278
ACH-000957,-1.54203563799
ACH-000958,-1.7186622843400001
ACH-000960,-1.6931011684900001
ACH-000963,-1.07197722647
ACH-000968,-1.2918684632100002
ACH-000969,-1.7265833088999998
ACH-000973,-1.31440926721
ACH-000974,-1.67659770678
ACH-000975,-1.59801301364
ACH-000976,-1.6514906080200003
ACH-000978,-1.67249598451
ACH-000980,-1.57874180097
ACH-000984,-1.77141593529
ACH-000986,-1.4416672396
ACH-000988,-1.68003173769
ACH-000993,-1.62958353614
ACH-000994,-1.66031037447
ACH-000996,-1.6609275962999999
ACH-001001,-1.55421258637
ACH-001020,-2.06301592681
ACH-001028,-1.6278697107
ACH-001031,-1.8620760156099998
ACH-001038,-1.6426042437000001
ACH-001048,-1.33028761994
ACH-001050,-1.6520208989899998
ACH-001053,-1.2082062925100001
ACH-001054,-1.43716637905
ACH-001061,-1.41636789338
ACH-001067,-1.6572926413999998
ACH-001075,-1.2527485288299998
ACH-001096,-1.5111929690500001
ACH-001128,-1.9309992148900001
ACH-001134,-1.77343001647
ACH-001151,-1.68270160659
ACH-001163,-1.9252105229900003
ACH-001164,-1.7749440863900003
ACH-001173,-1.5805545661700002
ACH-001183,-1.9283126388900003
ACH-001184,-1.84952463551
ACH-001190,-1.57869795667
ACH-001192,-1.37866286405
ACH-001193,-1.36764337863
ACH-001196,-1.75922258323
ACH-001197,-1.8036760464
ACH-001205,-1.52599867139
ACH-001211,-1.74043027504
ACH-001212,-1.89930323944
ACH-001228,-1.8861480049500001
ACH-001232,-1.43884343224
ACH-001239,-1.52706934417
ACH-001274,-1.69981891757
ACH-001275,-1.8311566911700001
ACH-001277,-1.6733755482700001
ACH-001278,-1.626923781
ACH-001280,-1.35762073197
ACH-001283,-1.7330058365
ACH-001289,-1.8454800261700002
ACH-001295,-1.46317005602
ACH-001300,-1.67228851502
ACH-001301,-1.4902275756799999
ACH-001302,-1.37344504496
ACH-001303,-1.45529163745
ACH-001306,-1.59849927966
ACH-001318,-1.70712661856
ACH-001322,-1.26473823241
ACH-001328,-1.5568170204299998
ACH-001332,-1.4874910101700003
ACH-001333,-1.75992304254
ACH-001336,-1.71573187565
ACH-001340,-1.4616679917
ACH-001346,-1.8086858929700003
ACH-001353,-1.64727872159
ACH-001354,-1.6833019255000001
ACH-001367,-1.66516957391
ACH-001368,-1.7501043061900001
ACH-001374,-1.63486733481
ACH-001375,-1.51414526966
ACH-001377,-1.61414785616
ACH-001380,-1.4967244310299999
ACH-001391,-1.61285573965
ACH-001407,-1.7312429265
ACH-001408,-1.9459801302900002
ACH-001413,-1.55365222396
ACH-001430,-1.44087945155
ACH-001431,-1.42066385574
ACH-001450,-1.65937011419
ACH-001496,-1.48016438893
ACH-001500,-1.7543655540099998
ACH-001521,-1.68109556609
ACH-001523,-1.67759868746
ACH-001532,-1.7259045405400002
ACH-001536,-1.5613271998299998
ACH-001550,-1.59479632692
ACH-001552,-1.39838113785
ACH-001554,-1.44179243289
ACH-001645,-1.4819964492700002
ACH-001654,-1.64283044527
ACH-001715,-1.17710571151
ACH-001735,-1.69099670955
ACH-001736,-1.81311510097
ACH-001737,-2.05474364338
ACH-001740,-1.38994025262
ACH-001745,-1.49174752766
ACH-001750,-1.42084380618
ACH-001765,-1.7710500554799997
ACH-001956,-1.57039348449
ACH-001957,-1.60091256542
