,CCNK (8812)
ACH-000623,-0.9412136824349999
ACH-000624,-0.776950284532
ACH-000627,-0.966038593709
ACH-000630,-0.652478171019
ACH-000632,-0.883745485164
ACH-000633,-0.8340298851629999
ACH-000637,-0.7268890813689999
ACH-000638,-0.464729046301
ACH-000646,-0.699847994392
ACH-000647,-0.898220130141
ACH-000648,-0.828695525395
ACH-000649,-0.8752286970440001
ACH-000651,-1.0818053892100001
ACH-000652,-0.7193434857250001
ACH-000653,-1.1773045181
ACH-000657,-0.9204871841490001
ACH-000658,-0.9554748325210001
ACH-000661,-0.561138133977
ACH-000662,-1.16075881465
ACH-000663,-0.6660006248
ACH-000665,-0.958618424638
ACH-000671,-0.808103173186
ACH-000673,-0.8043061671870001
ACH-000676,-0.962708977869
ACH-000677,-0.709376056673
ACH-000681,-0.502858519216
ACH-000682,-0.7010618906270001
ACH-000683,-0.670847493918
ACH-000684,-1.23399702236
ACH-000688,-1.2357138223100002
ACH-000693,-0.8785168948109999
ACH-000694,-0.707923653608
ACH-000695,-0.841113037173
ACH-000696,-0.961102780494
ACH-000697,-0.8547308597319999
ACH-000699,-0.631727911189
ACH-000701,-0.958140248601
ACH-000706,-0.9306100399889999
ACH-000711,-1.05018299169
ACH-000713,-0.714965483107
ACH-000714,-0.979765215914
ACH-000718,-0.90247028838
ACH-000720,-0.9565853134450001
ACH-000721,-1.20007276974
ACH-000724,-1.18697095975
ACH-000725,-0.8581041435250001
ACH-000732,-0.874729190218
ACH-000734,-0.9035760246469999
ACH-000735,-0.794778536639
ACH-000736,-1.15357768659
ACH-000738,-0.743693484492
ACH-000746,-1.1810373329200001
ACH-000747,-0.674924928951
ACH-000748,-0.804689294783
ACH-000753,-0.8232508379090001
ACH-000756,-1.20899405799
ACH-000757,-1.1184443887
ACH-000758,-0.721196983915
ACH-000760,-1.07458787504
ACH-000763,-1.1281796661399999
ACH-000764,-1.07909336388
ACH-000765,-0.885129071658
ACH-000766,-0.676324119912
ACH-000767,-0.916270514601
ACH-000768,-0.7788868863670001
ACH-000769,-0.8887810979790001
ACH-000770,-0.838667725446
ACH-000771,-0.546652148213
ACH-000773,-1.1427150096799998
ACH-000776,-0.857785651357
ACH-000777,-0.8767317284460001
ACH-000778,-0.6065545755139999
ACH-000781,-0.7451149055699999
ACH-000782,-0.677753850485
ACH-000783,-1.14997242348
ACH-000784,-0.753331526968
ACH-000785,-0.660939512242
ACH-000787,-0.7613135912800001
ACH-000788,-1.07136732794
ACH-000791,-0.9677657041
ACH-000792,-0.7776362986509999
ACH-000794,-0.9180541531990001
ACH-000796,-0.858295333533
ACH-000799,-1.2136008527600002
ACH-000800,-1.00660748804
ACH-000802,-0.856181036265
ACH-000804,-0.6730562534469999
ACH-000805,-0.923345260368
ACH-000809,-0.6040759421899999
ACH-000810,-0.608412871712
ACH-000811,-0.6982280382430001
ACH-000817,-1.32546819776
ACH-000819,-0.8677668567579999
ACH-000820,-0.623778497217
ACH-000821,-0.554151550358
ACH-000822,-1.3647294925799998
ACH-000823,-0.714272827043
ACH-000824,-0.882953592345
ACH-000827,-0.9996632837459999
ACH-000829,-0.82189016419
ACH-000831,-0.7131481230429999
ACH-000832,-0.834415495259
ACH-000833,-0.9208178902040001
ACH-000834,-0.715612394255
ACH-000835,-0.639508710916
ACH-000836,-0.8389207940569999
ACH-000837,-0.6909338422579999
ACH-000838,-0.7157141668029999
ACH-000839,-0.876339947147
ACH-000840,-0.65163823658
ACH-000841,-0.47230592152500006
ACH-000843,-0.683346426743
ACH-000846,-1.0386485862600001
ACH-000847,-1.00328745778
ACH-000848,-1.06270225097
ACH-000849,-0.8270198283269999
ACH-000851,-0.738458653223
ACH-000855,-0.590466926357
ACH-000856,-0.821771693236
ACH-000858,-0.675866639006
ACH-000859,-1.0275108523
ACH-000861,-0.789848854368
ACH-000862,-0.562187672035
ACH-000865,-0.836187481496
ACH-000866,-1.04803742694
ACH-000867,-0.995486461507
ACH-000869,-0.667608328644
ACH-000872,-0.730266317242
ACH-000873,-0.41557541229500006
ACH-000876,-0.6250301580259999
ACH-000878,-0.52127396893
ACH-000880,-1.04465693289
ACH-000881,-1.031511945
ACH-000882,-0.9378618041169999
ACH-000884,-1.0613091205399998
ACH-000885,-0.858885068661
ACH-000887,-1.10629139075
ACH-000888,-0.980658088921
ACH-000889,-0.7152069960070001
ACH-000890,-0.74182034848
ACH-000896,-1.1478854528799998
ACH-000898,-1.09722169204
ACH-000900,-0.9637307458050001
ACH-000901,-0.874016888693
ACH-000905,-0.802271575367
ACH-000906,-0.884525089685
ACH-000907,-0.9244969867939999
ACH-000910,-0.520845263014
ACH-000911,-0.999841693717
ACH-000912,-0.9105251962279999
ACH-000913,-0.908062364004
ACH-000915,-0.8251798352609999
ACH-000916,-0.963967467972
ACH-000917,-0.7799673665219999
ACH-000921,-0.7512850313089999
ACH-000924,-0.847709990037
ACH-000926,-1.0089196229200001
ACH-000928,-0.811232245256
ACH-000929,-0.965834868697
ACH-000932,-0.8077445557899999
ACH-000935,-0.8818917748530001
ACH-000936,-0.851511251902
ACH-000937,-1.12731864124
ACH-000938,-0.8891156901200001
ACH-000939,-0.891848360051
ACH-000941,-1.19426157113
ACH-000943,-0.909028086333
ACH-000946,-0.829815633056
ACH-000947,-0.7460156181829999
ACH-000948,-0.517944349716
ACH-000950,-0.682105253727
ACH-000953,-1.3397887265000001
ACH-000957,-0.9000260603720001
ACH-000958,-1.0047312689399999
ACH-000960,-1.05154635546
ACH-000963,-0.818862187882
ACH-000968,-0.697444266276
ACH-000969,-0.926388045165
ACH-000973,-0.9490917682760001
ACH-000974,-0.84822367847
ACH-000975,-0.761314417165
ACH-000976,-1.0079885791
ACH-000978,-1.03330958737
ACH-000980,-0.799767700204
ACH-000984,-0.658798606749
ACH-000986,-0.898321708196
ACH-000988,-0.694710965396
ACH-000993,-0.850627281757
ACH-000994,-0.634218447636
ACH-000996,-0.855380314703
ACH-001001,-0.8055038001450001
ACH-001020,-1.03730386748
ACH-001028,-1.10434815411
ACH-001031,-0.7854022402240001
ACH-001038,-0.944393087885
ACH-001048,-0.891551273264
ACH-001050,-1.15302893521
ACH-001053,-0.936368292625
ACH-001054,-0.981967073517
ACH-001061,-0.686030491503
ACH-001067,-1.0555551753499999
ACH-001075,-0.971933686287
ACH-001096,-0.615269007853
ACH-001128,-1.15656437968
ACH-001134,-1.01456515485
ACH-001151,-0.551488906799
ACH-001163,-0.955870365598
ACH-001164,-0.556863414594
ACH-001173,-0.987872894572
ACH-001183,-0.742563611367
ACH-001184,-1.11251291656
ACH-001190,-0.981498421525
ACH-001192,-0.9788415894020001
ACH-001193,-0.682483882853
ACH-001196,-1.29849727346
ACH-001197,-0.9009152296349999
ACH-001205,-0.8417365139740001
ACH-001211,-1.00247304895
ACH-001212,-0.747636843387
ACH-001228,-1.04421502752
ACH-001232,-0.902438995658
ACH-001239,-0.8182039539779999
ACH-001274,-0.754540631008
ACH-001275,-0.797877106968
ACH-001277,-0.782107088613
ACH-001278,-0.551114429846
ACH-001280,-1.23264480124
ACH-001283,-0.6714608392460001
ACH-001289,-0.842951066965
ACH-001295,-0.999587568151
ACH-001300,-1.20405369154
ACH-001301,-0.9258815015590001
ACH-001302,-0.619958765599
ACH-001303,-0.942567725826
ACH-001306,-0.930148928856
ACH-001318,-0.632614359929
ACH-001322,-1.02641542108
ACH-001328,-1.0368635675
ACH-001332,-0.801824537977
ACH-001333,-0.86766795816
ACH-001336,-0.8557467707009999
ACH-001340,-0.891130753519
ACH-001346,-0.715847190779
ACH-001353,-0.7791680831360001
ACH-001354,-1.1197895768600001
ACH-001367,-1.14789579906
ACH-001368,-0.913208060648
ACH-001374,-1.42215858466
ACH-001375,-1.27954049019
ACH-001377,-0.650685617112
ACH-001380,-0.830652155537
ACH-001391,-1.24753387704
ACH-001407,-0.999079722876
ACH-001408,-0.6457371163260001
ACH-001413,-1.0
ACH-001430,-1.05719395839
ACH-001431,-0.6701168851199999
ACH-001450,-0.744170764211
ACH-001496,-0.943535988629
ACH-001500,-1.08426088158
ACH-001521,-0.9323048663860001
ACH-001523,-0.8944942961419999
ACH-001532,-0.84277702394
ACH-001536,-0.563202695189
ACH-001550,-0.7503916348649999
ACH-001552,-1.0305109609
ACH-001554,-1.04090876812
ACH-001645,-1.08362503885
ACH-001654,-0.848575112438
ACH-001715,-0.53437535634
ACH-001735,-0.888368987547
ACH-001736,-1.05089253597
ACH-001737,-1.46587213584
ACH-001740,-1.09909984057
ACH-001745,-1.0804226761799998
ACH-001750,-0.780438782609
ACH-001765,-0.973271603409
ACH-001956,-0.9514074881319999
ACH-001957,-1.11909312658
