,CORO6 (84940)
ACH-000589,-0.396621902593
ACH-000591,-0.228534379357
ACH-000593,-0.297455443807
ACH-000600,-0.304612521077
ACH-000601,-0.374514090553
ACH-000604,-0.347635827152
ACH-000605,-0.684244228725
ACH-000606,-0.37139831059
ACH-000608,-0.35328217310000004
ACH-000614,-0.35790013960600003
ACH-000616,-0.451584687032
ACH-000618,-0.340570048781
ACH-000619,-0.318176014402
ACH-000620,-0.243339140208
ACH-000621,-0.343239496923
ACH-000622,-0.0879726439518
ACH-000623,-0.28493493188700003
ACH-000624,-0.376134040309
ACH-000627,-0.273184768506
ACH-000630,-0.357391658318
ACH-000632,-0.43444489073700004
ACH-000633,-0.213601027685
ACH-000637,-0.45128881333400006
ACH-000638,-0.216456420273
ACH-000646,-0.403481437196
ACH-000647,-0.447873269442
ACH-000648,-0.06480915450680001
ACH-000649,-0.324710264743
ACH-000651,-0.227191578216
ACH-000652,-0.206217231957
ACH-000653,-0.19273985112300002
ACH-000657,-0.39558559618699995
ACH-000658,-0.436942420799
ACH-000661,-0.456208579496
ACH-000662,-0.0014840240196300001
ACH-000663,-0.570026437913
ACH-000665,-0.21182252006900001
ACH-000671,-0.178074222276
ACH-000673,-0.328757475342
ACH-000676,-0.5737518378450001
ACH-000677,-0.315576588048
ACH-000681,-0.430408352412
ACH-000682,-0.29154524295400003
ACH-000683,-0.08066767372830001
ACH-000684,-0.211907617831
ACH-000688,-0.150959462703
ACH-000693,-0.36093123952100004
ACH-000694,-0.402266983979
ACH-000695,-0.23469418823000002
ACH-000696,-0.25895220315
ACH-000697,-0.361866096186
ACH-000699,-0.346462782142
ACH-000701,-0.42833336541699996
ACH-000706,-0.407276601317
ACH-000711,-0.376462175053
ACH-000713,-0.440130520305
ACH-000714,-0.22385308140700003
ACH-000718,-0.29995899277399996
ACH-000720,-0.42483043224100003
ACH-000721,-0.40703682361599997
ACH-000724,-0.22592420163199997
ACH-000725,-0.655164112924
ACH-000732,-0.562511431987
ACH-000734,-0.183744822334
ACH-000735,-0.524992581896
ACH-000736,-0.148600185378
ACH-000738,-0.255885970059
ACH-000746,-0.310378846778
ACH-000747,-0.27779942088000004
ACH-000748,-0.352871476839
ACH-000753,-0.338127149741
ACH-000756,-0.190308168156
ACH-000757,-0.09343253408389998
ACH-000758,-0.321830038833
ACH-000760,-0.330837938592
ACH-000763,-0.23973441874899998
ACH-000764,0.0700599227201
ACH-000765,-0.08778734393030001
ACH-000766,-0.394715332531
ACH-000767,-0.46222586311999997
ACH-000768,-0.33101861819899997
ACH-000769,-0.563493055123
ACH-000770,-0.3552353339
ACH-000771,-0.29554643682
ACH-000773,-0.08944386726780001
ACH-000776,-0.21991632313200002
ACH-000777,-0.30537708102600003
ACH-000778,-0.0949595204675
ACH-000781,-0.2721307294
ACH-000782,-0.363105238173
ACH-000783,-0.23567083824700003
ACH-000784,-0.40404171028700003
ACH-000785,-0.528777396709
ACH-000787,-0.160584678165
ACH-000788,-0.343794091268
ACH-000791,-0.5533504676
ACH-000792,-0.20320446271499998
ACH-000794,-0.413122160831
ACH-000796,-0.32137203230300004
ACH-000799,-0.242473685583
ACH-000800,-0.296261337845
ACH-000802,-0.46005228089100003
ACH-000804,-0.167593739869
ACH-000805,-0.115185012157
ACH-000809,-0.40974068494800003
ACH-000810,-0.585353905603
ACH-000811,-0.31026189735599996
ACH-000817,-0.35460134752899997
ACH-000819,-0.15230896277699998
ACH-000820,-0.350495979867
ACH-000821,-0.372670889081
ACH-000822,-0.35858793799000005
ACH-000823,-0.342067507953
ACH-000824,-0.20138901125199998
ACH-000827,-0.343275378808
ACH-000829,-0.34260010160800003
ACH-000831,-0.302508174923
ACH-000832,-0.34948846415600004
ACH-000833,-0.269398150391
ACH-000834,-0.25462540275400003
ACH-000835,-0.308197679792
ACH-000836,-0.223442869201
ACH-000837,-0.391291678944
ACH-000838,-0.10553162956
ACH-000839,-0.132283822528
ACH-000840,-0.324443301354
ACH-000841,-0.191784480354
ACH-000843,-0.30725180083000003
ACH-000846,-0.37475732992399996
ACH-000847,-0.442256203479
ACH-000848,-0.280551181367
ACH-000849,-0.230268392338
ACH-000851,-0.305511274171
ACH-000855,-0.217286449408
ACH-000856,-0.37221626645499994
ACH-000858,-0.27041321148
ACH-000859,-0.40080961114200003
ACH-000861,-0.193444014166
ACH-000862,-0.33427990853100004
ACH-000865,-0.35102523090300003
ACH-000866,-0.43103533189300003
ACH-000867,-0.371974554133
ACH-000869,-0.326311956002
ACH-000872,-0.395011236979
ACH-000873,-0.145629831226
ACH-000876,-0.270112436205
ACH-000878,0.26295700071600003
ACH-000880,-0.316025896008
ACH-000881,-0.284078116171
ACH-000882,-0.30253676493799997
ACH-000884,-0.386209459239
ACH-000885,-0.152735635205
ACH-000887,-0.36978046079099997
ACH-000888,-0.26075950091600003
ACH-000889,-0.345620535611
ACH-000890,-0.101572700227
ACH-000896,-0.20750563014000004
ACH-000898,-0.352085621739
ACH-000900,-0.455319971765
ACH-000901,-0.268465812109
ACH-000905,-0.271399722506
ACH-000906,-0.34800694960600004
ACH-000907,-0.46285847138999997
ACH-000910,-0.22464728553899999
ACH-000911,-0.5234200939399999
ACH-000912,-0.514435247865
ACH-000913,-0.22041657955
ACH-000915,-0.19293756234
ACH-000916,-0.707275079587
ACH-000917,-0.423382960753
ACH-000921,-0.26695141127099997
ACH-000924,-0.352869327271
ACH-000926,-0.23448475534000002
ACH-000928,-0.46213493121699994
ACH-000929,-0.384931739414
ACH-000932,-0.450524274737
ACH-000935,-0.37738452847099996
ACH-000936,-0.14644194797
ACH-000937,-0.398939753923
ACH-000938,-0.172463430013
ACH-000939,-0.28846514694000003
ACH-000941,-0.426062454553
ACH-000943,-0.390406718179
ACH-000946,-0.26420059140700003
ACH-000947,-0.35656212622199995
ACH-000948,-0.41969759948700003
ACH-000950,-0.226182555455
ACH-000953,-0.317510400332
ACH-000957,-0.261684360033
ACH-000958,-0.247664526212
ACH-000960,-0.411463444648
ACH-000963,-0.7637382686570001
ACH-000968,-0.306560284709
ACH-000969,-0.44952464800499997
ACH-000973,-0.465978346042
ACH-000974,-0.357350397935
ACH-000975,-0.418262573032
ACH-000976,-0.522105373608
ACH-000978,-0.321752999217
ACH-000980,-0.308503606304
ACH-000984,-0.49037613091399995
ACH-000986,-0.477999669739
ACH-000988,-0.327518814133
ACH-000993,-0.313021305119
ACH-000994,-0.482847455832
ACH-000996,-0.0770458197055
ACH-001001,-0.382929193364
ACH-001020,-0.315188065435
ACH-001028,-0.392123978414
ACH-001031,-0.35867342475999997
ACH-001038,-0.38819968123599996
ACH-001048,-0.278037402995
ACH-001050,-0.280208029807
ACH-001053,-0.312311661047
ACH-001054,-0.5851784492050001
ACH-001061,-0.391066794933
ACH-001067,-0.507563580083
ACH-001075,-0.411873452535
ACH-001096,-0.261681096358
ACH-001128,-0.783053321344
ACH-001134,-0.398736534751
ACH-001151,-0.223942309775
ACH-001163,-0.634684742078
ACH-001164,-0.314373203273
ACH-001173,-0.365159643472
ACH-001183,-0.177281621591
ACH-001184,-0.372485908178
ACH-001190,-0.0649087316839
ACH-001192,-0.232942695959
ACH-001193,-0.323730043591
ACH-001196,-0.276261691561
ACH-001197,-0.36710696944
ACH-001205,-0.296566328151
ACH-001211,-0.307769747393
ACH-001212,-0.337535939876
ACH-001228,-0.38007025858599996
ACH-001232,-0.32301615344900003
ACH-001239,-0.43969235187600003
ACH-001274,-0.447857538857
ACH-001275,0.000729714102711
ACH-001277,-0.476164915437
ACH-001278,-0.463818285646
ACH-001280,-0.583228379207
ACH-001283,-0.538594256309
ACH-001289,-0.486780367985
ACH-001295,-0.37527787269100005
ACH-001300,-0.27991164836300003
ACH-001301,-0.450513639826
ACH-001302,-0.376692225724
ACH-001303,-0.25742684988000003
ACH-001306,-0.218276466919
ACH-001318,-0.365605268796
ACH-001322,-0.326496407106
ACH-001328,-0.435404352134
ACH-001332,-0.213528718333
ACH-001333,-0.479905584459
ACH-001336,-0.262959807746
ACH-001340,-0.347929755322
ACH-001346,-0.487696457007
ACH-001353,-0.46296169941200005
ACH-001354,-0.492359122929
ACH-001367,-0.597537220874
ACH-001368,-0.570271764878
ACH-001374,-0.717637682533
ACH-001375,-0.029488190332299997
ACH-001377,-0.441276861895
ACH-001380,-0.379780036795
ACH-001391,-0.20050797693599998
ACH-001407,-0.27340296206799997
ACH-001408,-0.37776437040700006
ACH-001413,-0.271098432309
ACH-001430,-0.034072740142299995
ACH-001431,-0.197701663334
ACH-001450,-0.26736097357099997
ACH-001496,-0.497389165375
ACH-001500,-0.559439944615
ACH-001521,-0.7334174547600001
ACH-001523,-0.45234062396799996
ACH-001532,-0.317187358204
ACH-001536,-0.0407642344375
ACH-001550,-0.23904206450100002
ACH-001552,-0.460095097354
ACH-001554,-0.35524242286200003
ACH-001645,-0.42400489324199997
ACH-001654,-0.327957510191
ACH-001715,-0.0517387473522
ACH-001735,-0.397568135537
ACH-001736,-0.206297336101
ACH-001737,-0.41884126746699996
ACH-001740,-0.23021581179099998
ACH-001745,-0.127923953441
ACH-001750,-0.276374540821
ACH-001765,-0.39155531821
ACH-001956,-0.33002128106199996
ACH-001957,-0.337802983174
